x,y,t
0.188,0.075,0.358
-0.075,-0.032,-0.316
-0.256,-0.032,-0.621
0.352,0.100,0.878
0.179,0.034,0.495
-0.247,-0.032,-0.608
0.270,0.075,0.739
0.048,0.009,0.076
0.048,0.026,0.106
-0.009,-0.048,0.194
-0.165,-0.032,-0.427
-0.297,-0.089,-0.679
0.146,0.042,0.290
0.015,-0.040,0.184
0.343,0.116,0.772
0.179,0.051,0.460
-0.009,-0.015,-0.112
-0.083,-0.040,-0.352
-0.165,-0.023,-0.443
-0.215,-0.081,-0.384
-0.231,-0.089,-0.426
-0.026,-0.007,-0.034
-0.009,0.026,-0.152
0.212,0.009,0.728
0.188,0.075,0.375
-0.133,-0.023,-0.354
0.311,0.083,0.869
-0.149,-0.023,-0.404
-0.198,-0.040,-0.557
0.360,0.108,0.847
-0.091,-0.048,-0.325
0.105,-0.007,0.433
-0.247,-0.064,-0.652
-0.206,-0.040,-0.592
-0.239,-0.056,-0.558
0.204,0.067,0.419
-0.149,-0.015,-0.380
-0.280,-0.105,-0.517
0.360,0.116,0.836
-0.174,-0.073,-0.520
-0.034,-0.032,-0.235
0.015,-0.032,0.326
-0.026,-0.056,0.098
-0.174,-0.073,-0.246
-0.133,-0.040,-0.320
0.245,0.059,0.796
-0.141,-0.056,-0.468
0.130,0.026,0.354
-0.042,-0.007,-0.102
-0.157,-0.023,-0.485
-0.157,-0.056,-0.538
0.302,0.116,0.695
0.360,0.116,0.836
-0.280,-0.056,-0.710
0.048,-0.007,0.239
-0.157,-0.089,-0.229
-0.354,-0.105,-0.708
0.048,0.042,0.077
0.196,0.059,0.414
0.171,0.075,0.462
-0.239,-0.073,-0.472
-0.083,-0.040,-0.189
0.056,-0.007,0.261
-0.009,-0.023,-0.143
0.114,0.051,0.177
0.023,0.018,-0.045
-0.198,-0.056,-0.622
-0.108,-0.023,-0.270
0.294,0.108,0.725
-0.001,-0.032,-0.161
-0.075,-0.007,-0.283
-0.272,-0.056,-0.702
0.278,0.034,0.884
0.196,0.018,0.710
0.064,0.026,0.138
-0.174,-0.023,-0.469
0.286,0.092,0.620
-0.141,-0.023,-0.434
0.138,0.059,0.232
0.056,-0.015,0.234
-0.018,0.018,-0.092
0.130,0.051,0.300
0.229,0.075,0.468
-0.288,-0.122,-0.537
-0.190,-0.007,-0.583
0.146,0.059,0.259
-0.067,-0.015,-0.166
0.155,0.001,0.611
-0.026,-0.032,-0.220
0.179,0.075,0.335
-0.165,-0.089,-0.209
-0.190,-0.081,-0.369
0.220,0.075,0.530
0.327,0.092,0.897
-0.174,-0.056,-0.390
-0.026,-0.032,-0.010
0.171,0.075,0.462
-0.256,-0.048,-0.719
0.122,0.026,0.291
-0.174,-0.056,-0.564
0.155,0.051,0.385
0.007,0.018,-0.059
-0.116,-0.040,-0.272
-0.182,-0.048,-0.563
0.032,-0.032,0.225
-0.215,-0.081,-0.611
-0.272,-0.089,-0.545
-0.001,0.034,-0.103
0.171,0.059,0.331
0.040,0.042,-0.020
0.015,0.009,0.014
0.073,0.051,0.063
0.122,-0.015,0.480
0.352,0.100,0.910
0.261,0.075,0.592
0.229,0.083,0.571
-0.050,-0.007,-0.148
-0.050,-0.007,-0.189
-0.231,-0.089,-0.480
0.073,0.026,0.172
0.171,0.051,0.448
-0.182,-0.064,-0.608
0.360,0.108,0.863
-0.157,-0.064,-0.317
0.023,-0.023,-0.053
-0.346,-0.130,-0.712
0.040,0.018,0.010
-0.165,-0.023,-0.432
0.171,0.026,0.570
0.245,0.067,0.558
0.040,-0.032,0.241
-0.157,-0.023,-0.412
0.048,-0.015,0.186
-0.018,-0.007,-0.089
-0.256,-0.048,-0.653
0.081,-0.023,0.357
0.319,0.075,0.867
0.220,0.026,0.695
-0.223,-0.097,-0.419
0.196,0.075,0.389
-0.141,-0.064,-0.266
0.335,0.100,0.792
-0.231,-0.023,-0.682
-0.018,-0.048,0.178
0.081,0.018,0.163
0.196,0.018,0.633
0.270,0.100,0.678
0.130,0.009,0.411
0.073,0.026,0.161
0.089,0.018,0.206
0.196,0.083,0.389
0.122,0.034,0.353
-0.133,-0.015,-0.459
-0.288,-0.032,-0.708
-0.075,-0.048,-0.340
0.105,-0.015,0.419
-0.190,-0.040,-0.494
-0.108,0.009,-0.385
-0.165,-0.023,-0.443
-0.157,-0.056,-0.311
0.097,-0.015,0.468
-0.190,-0.064,-0.424
0.311,0.100,0.687
0.023,-0.015,-0.083
-0.059,-0.032,-0.110
-0.174,-0.056,-0.539
-0.067,-0.040,-0.047
