x,y,t
-0.008,0.129,-0.215
-0.079,0.093,-0.217
-0.322,0.243,-0.520
0.278,-0.164,0.659
0.357,-0.164,0.735
-0.151,0.122,-0.516
-0.122,0.043,-0.226
0.028,-0.078,0.095
-0.151,0.172,-0.452
-0.129,0.043,-0.207
-0.287,0.172,-0.518
0.049,-0.100,0.166
-0.101,0.100,-0.271
0.100,-0.057,0.218
-0.144,0.108,-0.311
0.007,0.015,-0.156
-0.144,0.129,-0.351
0.221,-0.121,0.427
-0.237,0.079,-0.228
-0.151,0.086,-0.254
-0.036,0.093,-0.187
-0.122,0.015,-0.144
0.128,-0.093,0.303
0.064,-0.078,0.174
-0.051,-0.035,-0.058
-0.058,0.086,-0.207
0.121,-0.071,0.233
-0.294,0.115,-0.491
0.228,-0.207,0.657
-0.122,0.100,-0.284
-0.122,0.115,-0.444
-0.280,0.100,-0.443
0.300,-0.150,0.617
0.049,0.100,-0.027
0.193,-0.121,0.328
-0.272,0.122,-0.477
0.071,-0.078,0.091
-0.144,0.065,-0.269
0.271,-0.171,0.599
-0.122,0.029,-0.200
-0.101,0.007,-0.147
0.257,-0.214,0.706
-0.015,-0.014,-0.085
0.321,-0.171,0.738
-0.094,0.086,-0.423
-0.222,0.108,-0.373
-0.044,-0.043,-0.046
-0.044,0.115,-0.183
0.171,-0.136,0.347
0.407,-0.171,0.710
-0.308,0.150,-0.417
-0.129,0.065,-0.307
0.071,0.029,-0.111
0.207,0.029,0.159
-0.172,0.079,-0.288
0.228,-0.150,0.350
-0.086,0.036,-0.177
0.021,-0.021,-0.120
-0.137,0.050,-0.199
-0.022,0.122,-0.259
-0.237,0.093,-0.272
-0.179,0.093,-0.310
-0.001,-0.050,-0.007
0.135,-0.114,0.316
0.300,-0.157,0.732
-0.029,-0.028,-0.069
-0.051,0.065,-0.271
-0.222,0.136,-0.496
0.121,-0.143,0.431
-0.165,0.072,-0.381
-0.036,0.050,-0.194
-0.022,0.058,-0.158
0.214,-0.193,0.735
-0.172,0.186,-0.459
0.328,-0.143,0.631
-0.330,0.222,-0.496
0.128,-0.100,0.240
0.014,-0.057,0.049
0.071,-0.128,0.322
-0.015,0.122,-0.245
-0.280,0.215,-0.528
-0.058,0.072,-0.253
-0.044,0.086,-0.069
0.021,0.093,-0.006
0.300,-0.186,0.691
0.350,-0.128,0.813
-0.244,0.165,-0.491
0.307,-0.157,0.643
-0.322,0.222,-0.406
0.235,-0.121,0.478
0.064,0.036,-0.135
-0.222,0.072,-0.257
-0.079,0.050,-0.206
0.243,-0.171,0.553
0.271,-0.157,0.560
0.421,-0.193,0.861
-0.158,0.115,-0.387
0.285,-0.128,0.704
0.414,-0.164,0.770
-0.172,0.086,-0.542
-0.287,0.193,-0.510
-0.065,0.086,-0.100
0.085,-0.136,0.488
-0.244,0.086,-0.276
0.135,-0.107,0.249
-0.272,0.201,-0.475
-0.265,0.172,-0.539
0.371,-0.143,0.720
0.221,-0.157,0.342
-0.151,0.150,-0.433
-0.086,0.015,-0.140
-0.115,0.036,-0.247
-0.201,0.108,-0.550
-0.179,0.122,-0.505
-0.179,0.050,-0.237
0.007,0.086,-0.160
0.285,-0.150,0.504
-0.172,0.079,-0.386
0.214,-0.114,0.522
0.014,-0.043,0.006
0.228,-0.143,0.548
-0.044,0.079,-0.249
-0.294,0.136,-0.535
-0.287,0.100,-0.455
-0.258,0.129,-0.467
-0.301,0.165,-0.472
0.350,-0.186,0.747
-0.215,0.072,-0.269
-0.151,0.079,-0.295
0.085,-0.100,0.312
-0.079,0.029,-0.194
-0.265,0.129,-0.480
0.021,-0.014,-0.136
-0.187,0.100,-0.396
-0.158,0.186,-0.442
-0.044,0.065,-0.226
-0.086,0.122,-0.375
-0.108,0.015,-0.140
0.064,-0.071,0.191
-0.322,0.072,-0.453
0.028,0.072,-0.118
0.300,-0.214,0.771
0.042,-0.071,0.132
-0.215,0.108,-0.462
-0.115,0.043,-0.217
-0.058,0.007,-0.174
0.264,-0.157,0.340
-0.351,0.201,-0.511
-0.108,0.065,-0.222
-0.065,0.015,-0.159
0.228,-0.157,0.455
0.328,-0.143,0.665
0.100,-0.100,0.186
-0.101,0.022,-0.183
-0.115,0.036,-0.481
-0.079,-0.021,-0.141
-0.072,0.079,-0.216
0.085,-0.114,0.216
-0.294,0.201,-0.517
-0.101,0.093,-0.288
-0.115,0.072,-0.216
0.193,-0.143,0.412
0.042,-0.086,0.164
0.257,-0.171,0.362
0.293,-0.136,0.533
-0.137,0.058,-0.286
0.164,-0.114,0.373
-0.036,0.036,-0.236
-0.101,0.093,-0.420
-0.001,0.129,-0.190
0.228,-0.121,0.500
-0.265,0.108,-0.468
-0.258,0.165,-0.494
-0.036,0.122,-0.258
-0.058,0.086,-0.195
-0.165,0.050,-0.290
-0.158,0.029,-0.127
0.064,-0.114,0.285
-0.044,0.043,-0.172
0.257,-0.143,0.480
0.278,-0.143,0.727
0.185,-0.107,0.331
-0.315,0.186,-0.532
0.014,-0.064,0.074
0.078,-0.086,0.205
-0.137,0.122,-0.451
0.171,-0.128,0.411
-0.144,0.043,-0.266
0.235,-0.136,0.480
-0.008,0.036,-0.142
-0.036,0.072,-0.171
-0.108,0.050,-0.286
0.042,-0.043,0.015
-0.172,0.036,-0.155
-0.079,0.065,-0.185
-0.215,0.143,-0.500
-0.036,0.108,-0.262
-0.115,0.115,-0.281
0.064,0.036,-0.152
0.285,-0.221,0.765
0.200,0.043,0.137
0.042,-0.100,0.232
0.185,-0.128,0.411
0.021,0.100,-0.137
-0.072,-0.021,-0.036
0.042,0.093,-0.007
-0.065,0.050,-0.417
0.321,-0.143,0.622
-0.008,0.022,-0.165
-0.222,0.165,-0.438
-0.094,-0.014,-0.033
-0.237,0.072,-0.217
0.386,-0.150,0.840
-0.108,0.115,-0.293
-0.058,0.093,-0.239
-0.187,0.079,-0.386
-0.165,0.036,-0.147
-0.158,0.086,-0.383
0.107,-0.107,0.243
0.350,-0.164,0.725
-0.058,0.058,-0.279
-0.301,0.201,-0.555
-0.294,0.143,-0.345
-0.294,0.143,-0.403
0.414,-0.193,0.845
0.271,-0.200,0.692
-0.101,0.100,-0.444
-0.251,0.115,-0.333
-0.008,0.086,-0.206
0.443,-0.171,0.840
0.235,-0.136,0.496
-0.165,0.079,-0.263
-0.101,0.058,-0.230
-0.101,0.100,-0.223
-0.237,0.143,-0.480
-0.058,0.129,-0.258
-0.158,0.043,-0.205
0.264,-0.128,0.580
-0.108,0.093,-0.451
-0.101,0.129,-0.438
-0.079,0.108,-0.245
0.214,-0.150,0.357
-0.287,0.122,-0.477
0.250,-0.157,0.365
0.193,-0.121,0.364
-0.237,0.122,-0.413
0.007,0.093,-0.072
-0.151,0.072,-0.329
-0.115,0.007,-0.170
0.014,0.115,-0.140
0.328,-0.200,0.773
-0.022,-0.078,0.153
0.243,-0.164,0.359
-0.065,0.086,-0.212
-0.301,0.179,-0.530
0.450,-0.171,0.853
-0.115,0.108,-0.275
0.164,-0.186,0.567
-0.237,0.100,-0.353
0.293,-0.136,0.707
0.128,-0.121,0.267
0.150,-0.121,0.388
-0.022,-0.014,0.049
0.407,-0.164,0.737
-0.044,-0.007,0.069
0.386,-0.150,0.808
-0.129,0.058,-0.461
0.243,-0.164,0.329
-0.015,0.093,-0.211
0.049,-0.114,0.278
0.414,-0.186,0.860
0.243,-0.207,0.678
-0.008,0.093,-0.096
0.357,-0.171,0.720
0.264,-0.164,0.311
-0.144,0.158,-0.442
-0.187,0.143,-0.492
-0.129,0.058,-0.299
-0.151,0.136,-0.552
0.257,-0.136,0.500
-0.265,0.108,-0.320
-0.115,0.058,-0.302
-0.229,0.100,-0.346
-0.222,0.143,-0.507
-0.301,0.108,-0.387
-0.358,0.243,-0.522
0.207,-0.136,0.307
0.035,0.122,-0.140
-0.172,0.129,-0.564
-0.172,0.050,-0.205
0.393,-0.193,0.795
-0.101,0.079,-0.239
0.300,-0.157,0.595
-0.137,0.065,-0.206
0.100,-0.100,0.225
0.386,-0.193,0.832
-0.194,0.100,-0.416
-0.287,0.179,-0.471
0.042,-0.071,0.117
-0.051,0.093,-0.207
-0.108,-0.007,-0.115
0.021,-0.078,0.131
-0.265,0.122,-0.350
0.028,0.065,-0.184
0.150,-0.171,0.551
-0.137,0.108,-0.364
-0.101,0.122,-0.361
0.414,-0.171,0.804
0.264,-0.150,0.563
0.285,-0.214,0.824
-0.015,0.036,-0.155
-0.122,0.072,-0.226
0.128,-0.136,0.371
-0.251,0.108,-0.432
-0.079,0.122,-0.253
-0.294,0.115,-0.482
0.071,-0.086,0.105
0.057,0.036,-0.143
-0.144,0.100,-0.260
-0.129,0.050,-0.287
-0.222,0.150,-0.446
-0.129,0.079,-0.221
-0.015,0.093,-0.194
-0.101,0.015,-0.205
-0.201,0.129,-0.483
-0.222,0.086,-0.278
0.293,-0.171,0.637
0.049,0.093,-0.045
-0.029,0.065,-0.200
-0.165,0.100,-0.495
-0.258,0.115,-0.354
-0.065,0.108,-0.222
-0.029,0.050,-0.171
0.121,-0.107,0.210
0.235,-0.136,0.546
-0.072,0.015,-0.132
-0.258,0.115,-0.461
-0.258,0.143,-0.458
-0.294,0.193,-0.490
0.078,-0.136,0.376
-0.079,0.093,-0.279
0.200,0.029,0.129
-0.172,0.079,-0.498
