x,y,t
0.146,0.052,0.774
-0.020,0.013,0.094
0.068,-0.055,0.254
-0.156,0.052,-0.824
0.019,-0.016,0.254
-0.010,-0.006,0.104
0.155,-0.084,0.599
-0.107,0.003,-0.462
-0.117,0.052,0.305
-0.078,0.062,0.228
-0.127,0.023,-0.583
0.048,-0.055,0.351
0.155,-0.065,0.499
0.058,-0.065,0.263
-0.049,-0.016,0.360
0.126,-0.045,0.419
0.175,-0.045,0.527
0.077,0.023,-0.148
0.039,-0.036,0.333
-0.010,0.042,0.179
0.029,0.033,0.165
-0.029,0.003,0.485
-0.156,-0.006,-0.794
-0.166,0.003,-0.803
0.107,-0.045,0.834
-0.098,0.042,-0.327
0.039,0.013,0.334
-0.098,0.023,0.153
-0.010,-0.065,0.008
-0.088,0.033,-0.403
-0.068,0.071,0.183
0.048,0.052,-0.183
-0.020,0.033,-0.206
-0.098,0.062,0.284
0.077,0.033,0.336
-0.039,0.042,0.111
0.146,-0.055,0.567
0.097,-0.045,0.427
0.077,-0.045,0.325
-0.020,0.033,-0.320
-0.000,-0.036,-0.287
-0.059,0.033,0.315
0.068,-0.055,0.412
-0.088,0.071,0.125
0.009,0.052,-0.241
-0.078,0.013,0.349
0.048,0.033,-0.100
-0.068,0.052,-0.443
0.077,-0.065,0.297
0.136,-0.045,0.761
0.009,-0.036,0.136
0.058,-0.016,-0.093
0.155,-0.036,0.521
-0.117,0.003,-0.467
-0.136,-0.045,-0.445
-0.068,0.023,0.411
0.048,-0.065,0.343
-0.010,-0.065,-0.156
-0.029,0.003,-0.391
-0.136,0.081,-0.829
-0.166,-0.016,-0.737
0.048,-0.055,0.440
0.126,0.033,0.467
0.097,0.042,0.724
0.029,-0.065,0.213
0.116,0.013,-0.141
-0.000,0.033,-0.235
-0.068,-0.026,0.303
-0.000,0.071,-0.301
-0.029,0.042,-0.185
0.107,-0.065,0.370
0.019,0.052,-0.249
0.107,0.013,-0.113
-0.029,0.023,0.182
0.019,0.052,-0.125
-0.156,-0.026,-0.668
0.155,0.071,0.554
-0.049,0.042,-0.416
0.058,-0.026,0.464
0.009,-0.055,-0.313
-0.068,0.071,-0.312
-0.039,0.033,0.098
-0.039,0.033,-0.221
0.077,-0.036,0.278
-0.029,0.042,0.219
-0.068,-0.036,-0.299
-0.107,0.033,-0.362
0.048,0.023,0.406
0.097,0.003,-0.017
-0.020,0.033,-0.351
0.019,-0.045,0.271
-0.010,0.042,-0.133
0.039,-0.065,-0.244
0.039,-0.055,0.340
-0.068,0.071,-0.383
0.058,0.033,-0.112
0.107,-0.074,0.375
-0.000,-0.084,-0.126
-0.000,0.062,-0.278
-0.088,-0.036,-0.524
0.077,0.033,-0.152
-0.039,0.071,-0.344
0.136,-0.045,0.430
-0.156,0.013,-0.416
-0.107,0.033,-0.494
-0.010,-0.055,-0.278
-0.049,-0.055,-0.432
-0.010,0.013,0.055
0.068,-0.055,0.412
0.126,-0.055,0.713
-0.039,-0.036,-0.371
-0.068,-0.045,-0.505
-0.049,0.033,-0.389
0.087,0.023,0.346
-0.185,0.071,-0.921
0.126,-0.036,-0.243
0.058,0.013,0.270
-0.078,0.062,0.132
0.097,0.013,0.781
-0.107,0.003,-0.673
0.165,-0.074,0.531
-0.088,0.062,-0.337
-0.059,0.042,0.137
0.009,-0.055,-0.285
-0.078,-0.016,0.329
-0.185,0.071,-0.921
0.126,0.033,-0.250
-0.107,-0.036,-0.493
0.087,-0.006,-0.184
-0.078,-0.045,-0.289
-0.010,0.062,0.222
-0.098,0.081,0.306
0.077,-0.055,0.431
-0.049,0.042,-0.288
-0.049,-0.006,0.304
-0.068,0.023,-0.482
0.107,0.052,0.516
-0.000,-0.016,0.185
-0.117,0.042,-0.512
-0.088,-0.045,-0.527
0.029,-0.045,0.177
-0.068,0.023,-0.447
-0.000,-0.065,-0.345
0.107,-0.055,0.345
-0.127,-0.016,-0.668
-0.029,0.033,-0.350
-0.214,0.081,-0.962
0.107,0.023,-0.002
0.087,-0.026,-0.197
-0.039,0.062,-0.385
0.116,0.042,0.443
0.058,-0.006,-0.149
0.116,-0.045,0.739
0.175,-0.055,0.513
-0.000,0.023,0.064
-0.088,0.052,-0.441
0.087,0.023,-0.163
0.087,0.013,0.873
-0.107,0.033,-0.517
-0.029,0.062,-0.363
-0.049,0.013,0.200
0.146,-0.074,0.449
-0.107,0.003,-0.754
0.136,-0.045,0.934
-0.098,0.033,0.143
-0.078,-0.036,0.334
0.077,0.003,-0.061
0.126,-0.016,-0.099
-0.127,-0.055,-0.549
-0.000,-0.045,-0.324
-0.098,-0.045,-0.542
-0.088,0.052,-0.277
0.107,0.023,-0.002
-0.010,0.033,-0.111
0.029,0.052,0.101
0.087,0.062,0.473
0.097,0.013,-0.177
-0.175,-0.026,-0.549
0.097,-0.006,0.011
0.155,-0.026,-0.147
0.116,-0.045,0.372
-0.010,-0.074,-0.180
-0.127,0.042,0.274
0.136,0.062,0.475
-0.098,0.013,-0.316
-0.049,-0.055,-0.451
-0.127,0.003,-0.524
-0.049,0.013,0.356
0.136,-0.045,0.553
0.048,-0.026,0.514
0.058,-0.026,0.245
