x,y,t,p
1,247,0,1
0,247,16,1
2,248,112,1
2,249,421,1
2,249,673,0
0,247,878,0
2,248,971,0
1,247,1011,0
2,249,5628,1
4,250,5647,1
3,250,5842,1
5,251,6248,1
4,251,6348,1
2,249,6799,0
5,251,7548,0
3,250,7575,0
2,249,7995,1
3,250,11080,1
5,251,11569,1
5,252,11810,1
6,252,11874,1
6,253,12183,1
5,251,12806,0
4,250,13179,0
6,252,13251,0
4,250,13509,1
5,252,14767,0
26,255,16280,0
5,252,16618,1
26,255,16830,1
9,255,17962,1
6,254,18295,1
6,253,19265,0
3,250,20114,0
6,252,20238,1
3,249,20712,0
3,249,20966,1
3,254,21195,0
2,252,21257,1
9,255,22051,0
4,256,22311,1
9,255,22595,1
3,256,22961,1
7,254,23064,1
5,256,23128,1
3,251,23195,1
11,256,23376,1
3,250,23415,1
3,252,23421,1
6,253,23721,1
3,257,23734,1
11,257,23768,1
12,257,23770,1
3,253,23808,1
6,256,23920,1
3,254,24047,1
6,255,24157,1
7,255,24402,1
5,257,24474,1
11,257,24505,0
3,251,24517,0
5,254,24590,1
12,257,24745,0
11,256,24756,0
4,257,24824,1
4,251,25132,0
6,257,25251,1
3,252,25342,0
7,256,25545,1
31,266,25858,0
31,266,26196,1
3,253,27192,0
5,258,27366,1
8,258,27415,0
3,252,27984,1
4,253,28122,1
3,253,28175,1
4,255,28229,1
8,255,28453,1
9,258,28860,0
3,252,28875,0
6,254,29161,1
8,256,29245,1
5,255,29313,1
5,253,29484,1
15,259,29585,1
12,258,29641,0
4,253,29791,0
7,258,29912,0
5,253,30060,0
6,254,30152,0
11,258,30265,0
13,259,30396,0
12,259,30550,0
4,255,30730,0
6,256,30931,1
13,259,31118,1
12,259,31133,1
9,258,31256,1
8,260,31717,1
9,260,32089,1
5,255,32238,0
4,256,32571,0
10,260,32798,1
7,260,32858,1
4,258,32907,1
10,261,32967,1
12,259,32989,0
9,260,33161,1
5,256,33224,0
8,260,33314,1
13,258,33474,0
6,254,33701,1
5,255,33843,1
9,261,34138,1
8,261,34145,1
6,256,34217,0
8,259,34450,0
13,259,34475,0
10,261,34589,1
5,257,34772,0
5,257,34772,0
16,260,34863,1
9,256,34932,1
4,257,34959,0
5,259,34962,1
9,261,35305,1
11,261,35415,1
9,257,35442,1
10,261,35537,1
6,257,35547,0
16,261,35592,1
15,261,35688,1
5,258,35718,0
16,260,35817,0
4,258,35879,0
20,252,35902,0
9,256,35920,0
6,260,36347,1
8,259,36401,1
6,254,36420,0
9,257,36525,0
10,262,37057,1
6,258,37096,0
7,258,37220,1
9,259,37259,1
15,261,37448,0
6,254,37793,1
8,259,37865,1
5,259,37910,0
9,262,38630,1
6,258,38634,1
8,256,38816,0
8,258,38912,1
7,256,39292,0
8,256,39329,1
15,259,39359,0
9,257,39550,1
11,260,39572,1
8,257,39588,1
12,259,39640,1
7,256,39691,1
7,261,39743,1
16,260,39989,1
13,258,40020,1
10,260,40307,1
15,261,40374,1
9,257,40545,0
11,258,40554,1
28,268,40722,1
8,261,40808,1
21,262,40835,1
22,263,41142,1
21,263,41223,1
20,263,41274,1
21,264,41344,1
13,259,41458,1
8,260,41477,0
12,260,41834,1
12,258,41890,1
9,260,41987,0
21,263,42123,0
22,263,42149,0
13,261,42190,1
7,260,42246,0
7,261,42420,0
8,261,42457,0
12,262,42789,0
6,260,43158,0
9,261,43193,0
12,261,43372,1
10,260,43477,0
12,258,43568,0
10,261,43902,0
21,264,44189,0
12,263,44387,0
12,262,44396,1
17,258,44583,0
15,262,44776,1
8,259,44872,0
17,258,44935,1
12,258,45108,1
19,261,45244,0
14,262,45267,1
18,262,45285,0
21,262,45295,0
9,261,45301,0
19,261,45619,1
10,262,45781,0
18,262,45953,1
11,260,45999,0
22,263,46071,1
12,263,46108,1
21,263,46137,1
12,261,46324,0
11,261,46394,0
16,262,46402,1
15,261,46546,1
23,264,46559,1
22,264,46566,1
21,264,46597,1
25,264,46648,1
24,264,46675,1
25,265,46888,1
24,265,46893,1
23,265,47025,1
25,265,47069,1
22,265,47163,1
9,262,47165,0
24,265,47192,1
25,265,47297,0
13,261,47309,0
19,265,47465,0
24,264,47628,0
15,261,47650,0
24,265,47651,0
25,264,47825,0
22,264,47900,0
20,265,47990,0
21,262,48235,1
23,265,48315,0
15,263,48419,1
14,263,48467,1
23,264,48517,0
22,265,48592,0
21,265,48945,0
17,263,49011,1
11,258,49193,0
13,259,49200,0
12,263,49207,1
9,259,49361,0
16,260,49400,0
9,260,49589,0
21,266,49882,0
13,259,49969,1
20,266,50010,0
11,258,50256,1
15,265,50411,0
15,262,50490,0
19,261,50574,0
19,261,50825,1
22,265,50966,1
15,262,51254,1
17,264,51303,1
14,263,51309,0
21,266,51582,1
21,266,51582,1
22,264,51596,1
7,258,51612,1
7,254,51696,0
15,265,51715,1
23,264,51720,1
21,265,51791,1
20,264,51823,1
12,259,51856,1
23,265,51991,1
24,265,52131,1
22,265,52179,1
15,263,52195,0
26,265,52298,1
25,265,52340,1
16,262,52391,0
15,262,52454,0
27,265,52493,1
23,265,52568,1
26,266,52581,1
27,266,52600,1
23,266,52609,1
21,264,52622,1
28,266,52673,1
28,266,52673,1
25,266,52809,1
21,266,52953,1
21,266,52953,1
28,267,52958,1
24,266,53000,1
22,266,53047,1
27,267,53057,1
26,267,53082,1
25,265,53274,0
19,265,53291,1
27,265,53336,0
20,266,53345,1
26,265,53409,0
28,267,53428,0
24,267,53445,1
23,267,53581,1
23,266,53996,1
18,265,54160,1
21,266,54175,1
21,266,54175,1
27,267,54183,0
26,267,54211,0
22,267,54235,1
15,263,54277,1
26,266,54388,0
25,266,54580,0
17,265,54607,1
20,268,54646,1
20,265,54703,1
17,263,54941,0
25,266,55212,1
21,265,55218,1
27,266,55252,0
22,268,55257,1
8,255,55341,0
21,268,55514,1
16,260,55693,1
19,268,55843,1
23,266,55876,0
24,268,55881,1
22,267,56056,1
23,268,56225,1
22,269,56336,1
23,263,56488,1
25,266,56678,1
23,266,56688,1
21,264,56770,0
22,266,56781,1
17,263,56823,1
22,264,56947,0
23,267,56978,1
25,265,56996,1
21,269,57092,1
23,269,57170,1
26,266,57349,1
27,266,57414,1
25,267,57484,1
24,269,57824,1
23,266,58007,1
14,262,58037,0
18,265,58066,0
26,267,58115,1
29,267,58217,1
24,267,58231,1
30,267,58335,1
20,269,58345,1
27,267,58347,1
31,267,58358,1
8,273,58385,1
28,267,58388,1
22,269,58454,1
26,268,58482,1
24,266,58489,1
30,266,58509,1
20,266,58522,1
32,267,58524,1
23,264,58541,0
24,268,58601,1
21,266,58685,1
21,266,58685,1
31,268,58696,1
30,268,58715,1
29,268,58935,1
30,269,59013,1
25,269,59113,1
27,268,59137,1
28,268,59147,1
31,268,59151,0
25,268,59214,1
28,269,59294,1
21,265,59319,0
23,267,59343,1
26,269,59360,1
27,269,59373,1
23,265,59494,0
29,267,59566,0
23,263,59641,0
21,267,59697,1
24,270,59781,1
30,267,59840,0
22,265,59862,0
23,270,59865,1
22,267,59985,1
29,268,60035,0
7,254,60037,1
20,267,60043,1
26,268,60049,1
26,267,60141,1
30,268,60198,0
28,268,60305,0
28,267,60334,0
27,270,60361,1
9,260,60422,1
20,265,60559,0
22,270,60609,1
30,266,60612,0
23,266,60612,0
25,270,60720,1
20,264,60729,0
24,266,61049,0
26,270,61270,1
22,265,61547,1
20,264,61696,1
28,268,61805,1
30,269,61823,0
24,269,61832,1
22,268,61834,1
20,265,61962,1
21,263,62304,0
21,268,62369,1
28,267,62402,1
23,268,62469,1
27,265,62559,1
25,268,62589,1
25,265,62766,0
26,271,62811,1
30,266,62889,1
26,269,62945,1
27,269,62953,1
23,266,62968,0
24,265,62980,0
29,268,63051,1
25,269,63064,1
24,268,63162,1
22,266,63164,0
27,271,63260,1
21,266,63320,0
27,265,63516,0
22,265,63526,0
24,271,63554,1
25,271,63558,1
22,267,63816,0
19,268,63834,0
31,268,63836,1
20,267,63870,0
30,268,63899,1
29,269,63954,1
27,268,64030,1
32,268,64033,1
23,271,64045,1
29,268,64069,1
33,268,64084,1
21,268,64089,0
27,270,64123,1
28,268,64156,1
30,269,64275,1
33,269,64287,1
32,269,64340,1
34,269,64340,1
21,267,64365,0
35,269,64399,1
26,266,64409,0
30,266,64491,0
25,266,64547,0
31,269,64563,1
28,269,64574,1
27,269,64584,1
23,267,64617,0
10,261,64629,0
34,270,64630,1
33,270,64659,1
32,270,64761,1
32,267,64827,0
28,271,64833,1
28,270,65017,1
30,270,65048,1
26,267,65103,0
29,270,65147,1
25,267,65169,0
33,268,65170,0
32,268,65274,0
35,269,65398,0
34,270,65443,0
33,270,65445,0
23,269,65464,1
22,267,65560,0
22,271,65649,1
30,271,65663,1
26,271,65725,1
