x,y,t,p
292,415,0,0
289,418,26,1
293,414,218,0
289,416,289,0
302,427,334,1
287,416,342,1
293,426,479,0
284,419,494,0
301,427,502,1
290,414,596,0
285,418,665,0
290,415,701,0
294,427,805,0
294,426,824,0
283,418,879,0
294,419,908,1
289,422,1128,0
295,420,1627,1
294,429,1819,0
295,428,1892,0
294,428,1977,0
293,420,2134,1
293,425,2474,0
295,429,2480,0
284,420,2591,0
296,430,2799,0
293,421,3002,1
288,417,3150,1
294,421,3169,1
287,421,3300,0
295,427,3438,0
287,420,3504,0
290,418,3863,0
297,430,3912,1
292,426,4012,0
290,421,4230,1
294,420,4503,1
292,425,4595,0
290,414,4683,1
290,415,4705,1
289,414,4740,1
291,413,4769,1
292,413,4794,1
289,415,4796,1
291,414,4803,1
290,414,4809,1
282,417,4810,0
290,413,4824,1
292,420,4834,1
287,417,4861,1
288,415,4863,1
287,416,4889,1
290,415,4902,1
289,420,4926,1
291,414,4941,1
289,416,4989,1
289,417,5026,1
283,417,5028,0
292,414,5030,1
291,415,5053,1
293,426,5100,0
291,426,5143,0
288,422,5163,0
284,417,5185,0
291,414,5200,0
290,414,5207,0
292,414,5225,0
282,418,5231,0
291,413,5292,0
290,420,5404,1
292,421,5424,1
281,418,5530,0
291,415,5554,0
290,415,5566,0
289,417,5646,0
289,414,5687,0
289,415,5699,0
281,417,5811,0
291,414,5819,0
286,416,5887,1
288,418,5981,1
288,415,6014,0
290,414,6120,0
293,419,6133,1
289,416,6318,0
295,426,6394,0
296,428,6424,0
283,416,6718,0
294,425,7091,0
300,424,7140,1
295,424,7283,0
300,426,7445,1
294,424,7602,0
293,425,7651,0
293,429,7799,0
286,421,7969,0
298,429,8091,1
291,425,8144,0
292,419,8568,1
295,430,8581,0
290,426,8635,0
293,420,8655,1
301,427,8815,1
288,419,9096,1
286,419,9135,0
281,416,9210,0
287,417,9261,1
285,418,9389,1
291,420,9414,1
282,416,9573,0
292,425,9682,0
289,418,9812,0
291,419,10058,1
287,415,10421,1
289,414,10438,1
294,427,10450,0
289,413,10453,1
288,415,10457,1
290,414,10490,1
288,414,10491,1
291,413,10503,1
286,415,10510,1
290,413,10558,1
287,415,10580,1
289,414,10590,1
286,417,10610,1
289,415,10616,1
285,417,10618,1
290,414,10623,1
291,414,10625,1
288,415,10658,1
285,416,10679,1
292,424,10689,0
286,416,10720,1
288,417,10732,1
293,418,10742,1
289,414,10846,0
288,417,10937,0
290,415,10983,1
293,427,11045,0
289,416,11053,1
286,420,11120,0
288,418,11159,0
290,425,11235,0
287,415,11253,0
290,415,11262,0
290,414,11285,0
289,414,11287,0
288,415,11292,0
290,413,11332,0
291,413,11349,0
282,417,11442,0
289,415,11509,0
288,414,11531,0
292,418,11594,1
289,416,11642,0
295,427,11757,0
289,413,11871,0
291,417,12038,1
294,428,12089,0
291,418,12183,1
294,426,12212,0
291,425,12353,0
291,424,12353,0
296,424,12436,0
286,415,12641,0
293,428,12701,0
291,414,12739,0
286,418,12901,1
292,419,13026,1
289,414,13221,0
294,427,13511,0
293,426,13520,0
289,426,13544,0
293,424,13595,0
288,415,13662,0
282,415,13673,0
291,426,13803,0
292,426,13856,0
291,419,14263,1
290,424,14359,0
289,425,14563,0
285,419,14722,0
285,421,14737,0
287,420,14793,1
285,420,14836,0
293,427,15173,0
288,415,15760,1
292,427,15821,0
286,415,16094,1
287,419,16131,1
285,415,16150,1
284,415,16180,1
287,414,16184,1
288,413,16188,1
289,413,16196,1
289,412,16230,1
287,413,16235,1
290,412,16246,1
288,414,16258,1
289,414,16262,1
286,415,16272,1
286,414,16283,1
286,417,16300,1
289,413,16307,1
296,430,16323,1
285,417,16324,1
287,415,16331,1
289,424,16371,0
287,414,16388,1
288,413,16396,1
285,414,16399,1
285,415,16444,1
290,419,16455,1
289,414,16485,1
288,414,16503,1
285,416,16603,1
288,415,16614,1
287,415,16683,1
