x,y,t,p
16,459,0,0
20,458,42,0
19,459,275,0
21,459,356,0
16,458,373,1
20,459,428,0
17,458,463,1
22,459,618,0
21,458,715,0
16,459,874,1
16,458,909,1
15,457,959,1
21,459,1051,0
20,459,1075,0
18,458,1107,1
17,458,1130,1
17,459,1147,1
20,460,1150,0
22,458,1215,0
15,459,1280,1
21,460,1332,0
23,459,1336,0
18,460,1349,0
22,459,1381,0
15,458,1384,1
19,460,1399,0
17,457,1403,1
23,457,1407,0
22,460,1501,0
23,458,1558,0
20,460,1659,0
20,461,1710,0
19,461,1759,0
18,459,1827,1
23,460,1854,0
21,461,1870,0
21,460,1899,0
22,461,1914,0
22,460,1967,0
24,459,2004,0
24,458,2029,0
23,459,2038,0
24,460,2166,0
14,458,2171,1
25,458,2216,0
25,459,2240,0
19,459,2268,1
20,459,2349,1
23,461,2391,0
25,460,2396,0
26,460,2527,0
17,459,2549,1
26,459,2601,0
20,460,2690,1
27,458,2714,0
24,461,2745,0
21,460,2751,1
21,459,2762,1
20,459,2832,1
27,460,2832,0
19,460,2864,1
23,461,2873,0
24,460,2937,0
21,458,2980,1
20,458,3006,1
22,459,3032,1
23,462,3039,0
16,459,3079,1
26,460,3089,0
25,461,3139,0
25,460,3145,0
27,459,3170,0
19,461,3257,1
22,460,3318,1
26,461,3340,0
21,460,3367,1
21,459,3405,1
27,461,3428,0
28,461,3499,0
28,460,3533,0
27,460,3592,0
23,459,3661,1
29,461,3744,0
22,459,3753,1
22,460,3845,1
21,461,3981,1
28,461,4070,0
29,460,4077,0
24,460,4099,1
25,460,4198,1
30,461,4232,0
23,460,4417,1
23,461,4482,1
22,458,4483,1
29,461,4500,0
31,461,4547,0
27,461,4555,0
30,460,4559,0
24,460,4621,1
29,462,4646,0
28,460,4751,0
25,460,4754,1
24,458,4804,1
28,459,4872,0
30,461,4888,0
28,461,4928,0
30,462,4945,0
31,462,4971,0
29,459,5037,0
25,460,5042,1
32,461,5063,0
31,460,5097,0
20,460,5103,1
29,460,5104,0
27,459,5108,1
26,460,5135,1
30,459,5162,0
19,458,5197,1
29,461,5217,0
20,461,5295,1
32,462,5318,0
31,461,5319,0
30,460,5439,0
28,462,5456,0
25,461,5549,1
33,461,5559,0
31,459,5598,0
29,462,5635,0
27,462,5685,0
29,460,5693,1
24,461,5709,1
31,462,5736,0
32,460,5755,0
27,460,5782,1
28,460,5805,1
30,462,5820,0
28,459,5863,1
28,461,5881,1
31,460,5882,0
29,463,5903,0
33,462,5936,0
32,459,5951,0
32,461,5956,0
30,460,6041,1
32,462,6076,0
29,461,6078,1
27,461,6117,1
30,463,6135,0
27,462,6151,1
33,460,6185,0
23,462,6214,1
28,461,6223,1
34,461,6328,0
29,460,6339,1
34,460,6347,0
34,459,6347,0
31,463,6366,0
34,462,6369,0
33,461,6398,0
35,460,6459,0
35,459,6595,0
29,461,6601,1
32,463,6628,0
31,460,6631,1
29,459,6652,1
33,462,6668,0
30,460,6699,1
35,462,6721,0
35,461,6785,0
32,459,6829,1
30,462,6838,1
33,463,6903,0
30,461,6913,1
31,459,6985,1
34,459,7046,1
28,461,7083,1
31,461,7096,1
32,461,7122,1
34,463,7168,0
33,461,7185,1
29,462,7217,1
32,464,7220,0
36,461,7222,0
34,462,7234,0
36,462,7284,0
35,462,7294,0
35,459,7303,1
26,460,7376,1
30,462,7490,1
31,462,7526,1
28,462,7621,1
32,461,7683,1
37,462,7877,0
29,463,7898,1
34,460,7948,1
33,461,8031,1
35,463,8134,0
33,462,8153,1
32,462,8208,1
33,460,8213,1
36,463,8220,0
36,462,8232,0
38,462,8353,0
38,463,8587,0
37,463,8664,0
39,462,8697,0
34,462,8702,1
33,462,8941,1
39,463,9026,0
37,462,9039,0
37,461,9048,0
38,461,9118,0
35,461,9213,1
38,462,9320,0
38,463,9376,0
34,462,9428,1
40,462,9464,0
39,462,9523,0
35,462,9620,1
39,461,9663,0
37,463,9725,0
39,463,9741,0
40,463,9750,0
36,463,9785,0
40,461,9799,0
36,462,9844,1
40,460,9855,0
37,461,9868,1
38,463,9981,0
41,462,9989,0
37,464,10028,0
40,462,10036,0
37,462,10036,1
38,464,10060,0
36,464,10112,0
41,463,10197,0
39,464,10308,0
36,463,10371,1
38,462,10391,1
37,463,10434,1
33,463,10451,1
40,461,10482,1
42,461,10553,0
42,462,10605,0
32,463,10639,1
42,463,10687,0
39,461,10708,1
34,461,10790,1
43,462,10825,0
38,463,10849,1
36,462,10849,1
39,462,10866,1
37,462,10937,1
37,463,10941,1
41,464,10963,0
37,464,10969,1
40,464,10990,0
31,462,11037,1
38,462,11100,1
40,462,11243,1
43,463,11245,0
44,462,11380,0
35,463,11426,1
38,463,11480,1
39,463,11531,1
42,464,11608,0
42,463,11615,0
44,463,11630,0
36,464,12040,1
39,463,12057,1
37,463,12235,1
43,464,12330,0
40,463,12525,1
41,462,12729,1
42,462,12734,1
45,463,12970,0
40,464,13063,1
42,463,13524,1
39,464,13586,1
44,464,13945,0
43,462,14337,1
44,464,14817,1
44,463,15016,1
45,463,16258,1
41,463,16711,1
100,456,19078,0
96,455,21246,0
43,463,21404,1
93,455,23059,0
85,455,23328,0
100,457,23551,0
91,455,24093,0
