x,y,t,p
1,441,0,1
2,441,17,1
1,443,38,1
3,442,44,1
3,440,45,1
1,439,780,0
1,443,882,0
2,441,1295,0
5,439,1396,1
1,439,1397,1
5,440,1404,1
5,438,1410,1
4,439,1410,1
4,440,1412,1
6,439,1416,1
5,441,1424,1
6,438,1426,1
5,437,1428,1
4,438,1430,1
6,440,1430,1
3,439,1449,1
7,439,1459,1
6,437,1485,1
7,438,1574,1
4,440,1583,0
4,439,1626,0
7,437,1630,1
8,437,1750,1
5,438,1862,0
5,439,1930,0
5,440,2011,0
4,438,2029,0
3,439,2039,0
5,437,2088,0
6,438,2173,0
7,438,2206,0
4,440,2295,0
5,441,2325,0
6,439,2390,0
6,440,2460,0
12,441,2517,1
12,440,2522,1
13,439,2574,1
1,441,2641,0
12,441,2905,0
13,439,2951,0
7,437,3390,0
7,439,3634,0
3,442,4036,0
3,440,4113,0
24,433,5358,1
24,433,5698,0
31,435,6431,1
30,435,6454,1
32,435,6467,1
31,437,6468,1
32,434,6489,1
32,435,6707,0
32,434,6892,0
51,430,10430,1
51,428,10435,1
50,429,10437,1
51,429,10449,1
51,429,10639,0
52,427,10699,0
50,429,10777,0
69,423,14177,1
69,422,14214,1
70,423,14227,1
69,424,14234,1
70,422,14269,1
71,423,14292,1
70,424,14294,1
68,424,14298,1
71,422,14302,1
68,423,14312,1
70,423,14313,1
69,421,14317,1
69,423,14326,1
68,422,14333,1
70,425,14334,1
69,422,14338,1
70,421,14340,1
72,424,14342,1
71,424,14345,1
69,424,14346,1
72,423,14352,1
69,425,14360,1
71,423,14366,1
72,422,14369,1
70,422,14376,1
71,425,14382,1
73,424,14412,1
73,423,14438,1
69,424,14512,0
69,423,14514,0
70,422,14518,0
71,423,14536,0
69,422,14537,0
68,422,14603,0
69,421,14680,0
72,423,14700,0
71,424,14711,0
70,423,14723,0
72,424,14818,0
69,425,14844,0
70,424,14857,0
70,421,14864,0
71,422,14882,0
70,422,14941,0
70,425,14975,0
68,423,14980,0
76,421,15112,1
71,423,15128,0
51,430,15135,0
72,422,15646,0
73,423,15662,0
72,423,15669,0
73,424,15669,0
77,417,16353,1
78,417,16374,1
79,417,16423,1
78,416,16452,1
78,418,16478,1
79,418,16550,1
69,424,16561,0
80,417,16568,1
79,416,16580,1
80,416,16710,1
80,415,16792,1
78,416,17008,0
82,417,17042,1
82,416,17045,1
83,416,17058,1
82,415,17060,1
81,414,17062,1
81,415,17065,1
81,416,17089,1
81,417,17095,1
83,417,17099,1
82,414,17108,1
82,418,17111,1
83,415,17114,1
81,418,17129,1
84,417,17185,1
84,415,17187,1
84,416,17198,1
79,417,17341,0
81,418,17358,0
79,418,17377,0
81,417,17438,0
81,416,17522,0
82,415,17559,0
82,414,17578,0
79,416,17616,0
80,417,17621,0
82,416,17621,0
83,415,17635,0
81,415,17695,0
82,417,17699,0
82,418,17728,0
83,417,17752,0
81,414,17792,0
78,417,18044,0
87,415,18078,1
88,416,18152,1
88,415,18160,1
88,417,18165,1
89,417,18182,1
89,415,18184,1
88,418,18187,1
89,416,18187,1
87,416,18217,1
90,417,18218,1
84,416,18225,0
89,418,18228,1
89,419,18230,1
90,415,18245,1
86,416,18248,1
90,418,18248,1
87,417,18251,1
88,419,18251,1
90,416,18256,1
87,419,18263,1
89,417,18263,1
87,418,18266,1
91,416,18266,1
88,416,18272,1
89,415,18274,1
91,417,18275,1
88,415,18279,1
88,414,18284,1
89,420,18287,1
89,416,18289,1
90,419,18289,1
91,418,18292,1
90,420,18294,1
89,414,18306,1
92,417,18339,1
91,416,18339,1
90,414,18342,1
91,415,18414,1
89,416,18421,0
89,417,18429,0
84,415,18490,0
88,416,18497,0
90,419,18498,0
88,415,18505,0
89,418,18534,0
89,420,18565,0
87,418,18589,0
87,417,18589,0
91,416,18592,0
88,419,18633,0
84,417,18670,0
89,415,18676,0
89,419,18679,0
88,417,18744,0
91,413,18763,1
90,418,18774,0
90,416,18778,0
87,416,18782,0
88,414,18845,0
89,416,18873,0
93,414,18877,1
90,417,18883,0
89,417,18984,0
89,414,19003,0
77,417,19026,0
91,418,19072,0
95,413,19136,1
90,415,19268,0
96,413,19322,1
91,417,19340,0
91,415,19499,0
87,419,19544,0
98,413,19720,1
99,414,19763,1
92,417,20002,0
71,425,20328,0
99,412,20400,1
99,413,20441,1
99,411,20443,1
98,412,20462,1
97,411,20471,1
98,410,20512,1
97,412,20512,1
99,410,20559,1
100,411,20615,1
100,412,20630,1
100,410,20648,1
101,410,20817,1
95,413,20877,0
88,418,21032,0
101,409,21055,1
100,409,21087,1
102,409,21099,1
102,410,21110,1
102,411,21115,1
101,411,21116,1
100,408,21119,1
101,408,21120,1
101,413,21154,1
102,412,21154,1
98,412,21277,0
98,410,21309,0
97,411,21332,0
101,408,21377,0
99,411,21430,0
100,408,21448,0
102,410,21484,0
100,409,21514,0
100,412,21515,0
100,411,21538,0
101,411,21585,0
102,411,21612,0
100,410,21622,0
102,409,21638,0
99,413,21658,0
101,410,21677,0
102,412,21715,0
99,410,21756,0
99,412,21821,0
101,409,21893,0
109,410,22270,1
110,410,22312,1
110,410,22730,0
114,407,23075,1
116,407,23256,1
116,406,23378,1
97,412,23924,0
116,405,24148,1
115,406,24239,1
117,405,24281,1
115,405,24321,1
118,406,24337,1
117,406,24349,1
117,404,24353,1
116,404,24359,1
119,405,24369,1
118,405,24378,1
118,404,24393,1
119,406,24443,1
116,403,24474,1
119,404,24568,1
119,403,24687,1
120,403,24780,1
121,403,24875,1
120,404,24909,1
121,404,24923,1
121,405,24935,1
119,402,24947,1
120,405,24953,1
120,402,24966,1
122,405,24978,1
122,404,24983,1
122,403,24987,1
121,402,24998,1
121,403,25001,1
123,404,25052,1
123,405,25086,1
123,403,25096,1
116,404,25100,0
122,402,25122,1
118,404,25196,0
118,405,25226,0
121,402,25249,0
121,403,25257,0
117,404,25291,0
117,406,25301,0
120,402,25377,0
121,405,25411,0
120,405,25488,0
119,406,25515,0
121,404,25519,0
119,404,25595,0
122,403,25603,0
119,402,25613,0
120,404,25618,0
122,402,25640,0
119,405,25728,0
123,403,25928,0
120,403,25930,0
126,404,26106,1
128,403,26115,1
128,406,26118,1
127,406,26120,1
128,404,26121,1
127,404,26122,1
126,406,26125,1
126,403,26126,1
125,405,26127,1
127,403,26128,1
128,405,26131,1
129,405,26136,1
129,405,26136,1
126,405,26137,1
129,404,26139,1
129,403,26142,1
127,405,26159,1
126,402,26163,1
130,405,26164,1
128,407,26164,1
127,402,26169,1
130,404,26193,1
127,407,26200,1
129,407,26202,1
128,402,26208,1
130,406,26214,1
129,406,26216,1
130,403,26217,1
131,404,26223,1
129,402,26257,1
122,405,26269,0
128,404,26338,0
123,405,26394,0
128,403,26424,0
128,406,26435,0
126,404,26437,0
122,404,26443,0
126,405,26450,0
127,405,26471,0
130,405,26490,0
126,406,26492,0
127,403,26520,0
128,405,26537,0
127,404,26584,0
126,402,26586,0
128,407,26597,0
127,402,26621,0
130,404,26666,0
126,403,26675,0
129,403,26676,0
129,404,26691,0
129,405,26782,0
129,406,26811,0
128,404,27115,0
127,406,27116,0
130,403,27418,0
123,404,27499,0
131,404,27543,0
128,402,28150,0
137,398,28324,1
140,397,28913,1
141,397,28923,1
141,398,28931,1
141,399,28934,1
140,398,28937,1
141,396,28985,1
141,398,29381,0
140,398,29479,0
141,397,29551,0
125,405,29588,0
140,397,29927,0
141,399,29938,0
147,398,29987,1
146,398,29993,1
148,398,30000,1
147,399,30032,1
145,399,30040,1
148,400,30041,1
148,397,30043,1
148,399,30045,1
147,397,30047,1
145,397,30052,1
