x,y,t,p
1278,406,0,0
1276,403,750,0
1278,405,1328,0
1278,404,1618,0
1277,403,2090,0
1278,403,2180,0
1277,405,2548,0
1277,404,2564,0
1278,405,3834,0
1278,404,4279,0
1278,406,4326,0
1277,406,4983,0
1276,404,5458,0
1276,405,5591,0
1277,404,5750,0
1278,407,5781,0
1278,405,6342,0
1278,406,6645,0
1276,406,6741,0
1277,405,6911,0
1278,404,6953,0
1275,406,7438,0
1277,406,7543,0
1276,402,7646,1
1277,404,7662,0
1275,404,7685,0
1273,403,8038,1
1276,398,8889,1
1277,406,9084,0
1276,405,9441,0
1277,405,9457,0
1277,404,9577,0
1276,407,9643,0
1277,407,9705,0
1276,406,10282,0
1275,407,10530,0
1275,405,10684,0
1276,404,11074,0
1277,406,11423,0
1275,406,11725,0
1276,405,11857,0
1277,407,12254,0
1276,406,12822,0
1274,404,12834,0
1277,403,13177,1
1272,405,13853,1
1272,404,13988,1
1272,405,14196,1
1277,407,14236,0
1277,408,14328,0
1276,407,14521,0
1273,404,14962,1
1272,405,15331,0
1273,404,15520,0
1272,404,15734,0
1276,408,15932,0
1278,404,16211,1
1277,409,16270,0
1277,404,16393,1
1277,407,16630,0
1278,410,16654,0
1276,409,16839,0
1278,411,16883,0
1277,408,17367,0
1275,407,17784,0
1278,408,17880,0
1276,407,17948,0
1278,405,18399,1
1270,416,18432,1
1276,408,18585,0
1276,404,18635,1
1278,404,18898,1
1276,403,18935,1
1275,404,18977,1
1272,404,19099,1
1277,410,19191,0
1274,408,19207,0
1278,405,19622,1
1272,404,19747,0
1275,408,19779,0
1277,404,19800,1
1275,406,19815,0
1278,406,19970,1
1277,409,19987,0
1276,404,19991,1
1274,405,20021,0
1272,405,20133,1
1273,406,20280,1
1277,405,20321,1
1272,406,20330,1
1274,407,20542,0
1274,404,20600,1
1277,411,20661,0
1269,405,20732,1
1277,408,20846,0
1271,405,20995,1
1271,405,20995,1
1276,409,21338,0
1272,404,21349,1
1273,408,21506,0
1273,404,21655,1
1276,410,21887,0
1272,406,21907,0
1275,404,22069,1
1276,408,22194,0
1272,405,22208,0
1277,406,22212,1
1276,405,22213,1
1274,406,22280,0
1272,404,22306,0
1273,404,22312,0
1277,405,22314,1
1274,408,22350,0
1278,406,22370,1
1278,405,22404,1
1276,411,22801,0
1276,412,22948,0
1273,408,23464,0
1276,409,23632,0
1272,409,23759,0
1275,409,23941,0
1273,407,24056,0
1275,410,24256,0
1276,405,24485,1
1274,407,24557,0
1276,404,24664,1
1273,404,24716,1
1271,409,24747,0
1272,408,24783,0
1275,399,24789,1
1272,404,24807,1
1276,406,24831,1
1272,403,24847,1
1277,405,24929,1
1272,405,24956,1
1274,408,25006,0
1272,403,25264,0
1275,408,25308,0
1273,408,25391,0
1274,405,25590,1
1272,404,25609,0
1275,405,25700,1
1277,406,25856,1
1270,415,26092,1
1272,406,26222,1
1272,417,26305,1
1272,408,26553,0
1278,405,26567,1
1275,411,26570,0
1274,409,26633,0
1273,409,26646,0
1275,406,26789,1
1275,409,26832,0
1276,406,26937,1
1272,407,27048,0
1271,408,27082,0
1275,402,27119,1
1275,412,27229,0
1277,400,27356,1
1273,407,27461,0
1275,410,27479,0
1273,410,27561,0
1274,410,27641,0
1273,405,27675,1
1271,409,27778,0
1276,407,27878,1
1272,405,27985,1
1276,405,28026,1
1272,404,28070,1
1272,409,28133,0
1272,403,28284,1
1272,408,28300,0
1277,407,28332,1
1277,408,28353,1
1270,409,28419,0
1278,408,28431,1
1276,407,28441,1
1278,407,28524,1
1278,410,28548,1
1274,407,28613,1
1278,406,28649,1
1273,409,28748,0
1277,406,28777,1
1272,404,28778,0
1271,407,28960,0
1274,411,28979,0
1267,412,29177,1
1272,405,29232,0
1274,409,29357,0
1270,408,29364,0
1273,404,29439,0
1271,408,29771,0
1272,407,30100,0
1271,409,30100,0
1274,412,30143,0
1272,410,30203,0
1270,410,30222,0
1274,406,30435,1
1275,406,30465,1
1273,404,30515,1
1275,405,30540,1
1274,405,30548,1
1274,410,30633,0
1272,404,30679,1
1272,405,30726,1
1273,410,30780,0
1272,409,30872,0
1276,406,31016,1
1270,409,31024,0
1271,407,31388,0
1277,405,31427,1
1272,408,31543,0
1273,409,31594,0
1271,408,31604,0
1272,404,31656,0
1269,409,31695,0
1269,408,31771,0
1271,409,31808,0
1270,407,31811,0
1273,411,31861,0
1275,407,31931,1
1270,408,32128,0
1274,407,32180,1
1274,407,32180,1
1273,404,32353,0
1278,407,32366,1
1269,407,32373,0
1271,410,32550,0
1276,401,32662,1
1268,407,32677,0
1277,407,32747,1
1275,401,32888,1
1273,410,32922,0
1270,409,32993,0
1274,406,33037,1
1275,403,33242,1
1279,408,33525,1
1273,412,33563,0
1270,406,33605,0
1270,408,33660,0
1271,408,33703,0
1272,405,33814,0
1272,411,33893,0
1275,406,34090,1
1273,418,34204,1
1278,406,34388,1
1272,410,34391,0
1273,407,34418,1
1272,405,34484,1
1276,409,34540,1
1275,408,34551,1
1272,404,34551,1
1269,408,34566,0
1274,408,34596,1
1276,408,34617,1
1277,409,34628,1
1278,408,34706,1
1270,407,34721,0
1277,408,34756,1
1276,407,34798,1
1269,409,34841,0
1274,407,34842,1
1274,407,34842,1
1275,407,34907,1
1277,407,34959,1
1276,406,35046,1
1279,409,35058,1
1277,406,35064,1
1273,406,35170,1
1272,404,35234,0
