x,y,t,p
717,526,0,0
728,531,347,1
725,528,453,0
729,531,1125,1
722,530,1305,1
727,530,1741,1
726,531,1804,1
721,527,2711,1
725,531,2956,1
722,528,3090,1
722,527,3143,1
723,527,3169,1
722,526,3424,1
723,526,3530,1
723,527,3635,1
724,527,3654,1
727,531,3845,1
724,526,3902,1
725,520,4079,1
726,530,4116,1
723,527,4134,0
722,527,4275,0
724,527,4353,0
731,530,4415,0
733,529,4420,0
725,519,4452,1
725,521,4481,1
726,519,4492,1
724,521,4497,1
725,520,4502,1
724,522,4551,1
723,526,4700,0
722,526,4751,0
726,519,4850,0
724,526,4922,0
725,520,5033,0
724,521,5204,0
731,530,5251,1
725,519,5296,0
725,521,5342,0
724,522,5374,0
716,522,5876,1
715,523,5991,1
722,528,6140,0
724,529,6184,0
725,529,6201,0
728,532,7997,1
721,529,8215,1
720,527,8218,1
720,529,8233,1
721,527,8601,1
720,529,8713,0
723,530,8764,1
722,528,8773,1
724,531,8774,1
724,530,8836,1
723,529,8862,1
723,531,8862,1
722,527,8876,1
720,527,8899,0
717,523,8913,1
722,526,8937,1
725,530,8940,1
724,529,8966,1
725,529,8975,1
725,529,8975,1
723,528,9003,1
724,528,9046,1
723,527,9088,1
725,529,9096,1
725,528,9123,1
723,526,9164,1
724,527,9237,1
726,527,9291,1
724,526,9421,1
724,529,9507,0
722,526,9594,1
723,525,9673,1
725,529,9700,0
721,527,9705,0
724,528,9776,0
725,528,9822,0
719,523,9867,1
716,524,9924,1
723,527,9969,0
724,527,9996,0
722,527,10070,0
723,528,10071,0
722,526,10071,0
719,522,10156,1
726,531,10298,1
725,519,10332,1
723,525,10407,0
725,521,10419,1
723,526,10451,0
724,522,10461,1
724,526,10846,0
725,520,10930,0
726,527,10948,0
725,521,11077,0
724,522,11228,0
719,526,11517,0
716,523,11591,1
720,528,11724,0
721,528,11767,0
725,531,11773,1
725,527,11778,0
723,529,11857,0
722,528,11947,0
725,519,12676,0
721,528,14114,1
720,528,14138,1
722,528,14657,1
722,527,14785,1
723,529,14831,1
721,527,14844,1
723,528,14866,1
724,529,14894,1
723,527,14919,1
723,526,15086,1
726,527,15157,1
724,528,15163,1
718,523,15202,1
725,527,15224,1
722,526,15243,1
718,524,15260,1
724,527,15359,1
724,526,15384,1
727,531,15467,1
724,528,15588,0
