x,y,t,p
906,513,0,0
899,515,33,0
907,513,69,0
903,512,131,0
902,510,225,0
899,514,234,0
911,517,283,0
901,511,374,0
897,511,691,0
884,508,924,0
900,511,953,1
899,510,1248,1
898,510,1333,1
903,513,1649,0
899,511,1665,1
899,511,1665,1
899,510,1738,1
897,510,1811,1
902,515,1819,1
897,511,1848,1
898,510,1852,1
911,516,1868,0
898,511,1874,1
896,510,1902,1
897,509,1912,1
897,510,1923,1
896,511,1930,1
897,511,1963,1
897,512,1973,1
898,511,2043,1
898,512,2045,1
905,513,2046,0
899,511,2047,1
902,514,2115,1
903,510,2306,0
897,510,2390,0
897,511,2462,0
898,511,2463,0
898,510,2510,0
896,510,2539,0
896,511,2545,0
902,511,2608,0
897,512,2634,0
898,512,2684,0
899,511,2705,0
899,513,2724,0
897,510,2733,0
898,511,2773,0
899,510,2926,0
898,510,3098,0
901,510,3106,0
904,515,3289,1
905,511,3434,0
903,511,3466,0
908,512,3597,1
912,517,3682,0
908,510,3952,1
908,509,3999,1
909,507,4022,1
907,508,4028,1
910,507,4036,1
909,508,4042,1
908,508,4043,1
895,516,4105,0
908,507,4117,1
906,510,4123,1
909,507,4149,1
907,510,4154,1
910,506,4180,1
909,509,4200,1
909,506,4209,1
908,506,4228,1
909,508,4237,1
908,509,4251,1
899,511,4263,0
898,515,4268,0
905,512,4350,0
908,512,4379,0
909,507,4447,0
909,508,4478,0
908,507,4508,0
908,508,4535,0
910,506,4536,0
907,508,4576,0
904,511,4588,0
909,506,4588,0
909,509,4618,0
908,509,4623,0
905,510,4631,0
906,511,4668,0
907,506,4743,1
908,510,4754,0
900,513,4755,0
906,512,4791,0
899,512,4798,0
907,510,4810,0
909,507,4901,0
908,506,4936,0
907,512,4965,0
909,511,5061,0
906,510,5068,0
894,513,5088,0
903,509,5381,0
902,509,5382,0
903,510,5430,0
907,514,5578,0
902,511,6046,0
886,507,6237,0
900,508,6260,1
903,513,6466,1
897,513,6482,0
904,514,6526,1
900,510,6802,1
898,510,7167,1
897,510,7231,1
898,509,7275,1
899,509,7319,1
899,510,7325,1
907,516,7332,1
898,511,7357,1
899,511,7401,1
898,510,7401,1
905,511,7454,0
904,510,7514,0
902,510,7827,0
898,510,7829,0
898,511,7938,0
899,511,8039,0
899,510,8068,0
897,510,8105,0
907,511,8202,0
898,510,8209,0
899,509,8360,0
901,509,8408,0
898,509,8425,0
905,513,8530,1
903,515,8916,1
910,511,9037,0
903,512,9260,1
902,513,9285,1
908,507,9419,1
907,508,9451,1
909,507,9458,1
908,506,9459,1
909,506,9476,1
905,514,9485,1
910,505,9547,1
910,506,9551,1
908,508,9554,1
908,507,9564,1
909,506,9592,1
908,506,9594,1
909,505,9595,1
909,507,9605,1
908,505,9632,1
909,508,9661,1
908,506,9859,0
908,505,9884,0
909,505,9897,0
909,506,9901,0
900,512,9931,0
909,507,9937,0
910,506,9949,0
904,516,9972,1
908,507,9985,0
905,509,10001,0
903,514,10008,1
906,511,10045,0
908,508,10120,0
907,505,10126,1
903,510,10138,0
909,508,10159,0
907,517,10273,1
910,505,10290,0
909,510,10309,0
905,516,10311,1
909,507,10327,0
907,508,10351,0
910,510,10382,0
904,513,10384,1
904,509,10384,0
906,510,10386,0
907,505,10431,0
905,510,10474,0
908,509,10492,0
905,515,10613,1
908,511,10764,0
907,506,10817,0
903,509,11001,0
902,512,11425,1
902,511,11492,1
894,512,11940,0
891,507,12163,0
894,516,12472,0
899,509,12486,1
899,508,12523,1
898,510,12571,1
898,509,12592,1
898,508,12633,1
900,509,12689,1
899,509,12742,1
899,510,12780,1
898,509,12794,1
898,509,13222,0
902,509,13266,0
899,510,13321,0
898,510,13337,0
909,509,13360,0
899,509,13389,0
904,508,13417,0
900,511,13449,0
898,508,13513,0
906,509,13655,0
907,510,13658,0
904,515,13729,1
903,512,13768,1
903,513,13778,1
905,512,13837,1
907,509,13841,0
904,514,13869,1
899,511,13879,0
903,511,13888,1
903,508,14148,0
904,512,14489,1
895,514,14601,0
902,511,14740,1
907,508,14882,1
907,506,14974,1
909,507,14988,1
908,505,15018,1
909,505,15027,1
908,506,15041,1
909,506,15055,1
906,507,15057,1
905,507,15070,1
910,505,15073,1
908,507,15104,1
906,506,15116,1
906,506,15117,1
909,504,15160,1
902,508,15254,0
907,507,15269,1
899,508,15291,0
909,504,15327,0
909,505,15434,0
906,516,15488,1
900,510,15508,0
908,506,15600,0
907,514,15625,1
907,507,15686,0
909,506,15699,0
908,507,15722,0
909,507,15726,0
910,505,15746,0
910,508,15774,0
908,505,15846,0
910,509,15915,0
906,507,15924,0
905,509,16041,0
906,509,16178,0
906,508,16193,0
906,510,16371,0
904,511,16431,1
896,517,16556,0
903,510,16694,1
905,513,16705,1
900,509,16721,0
892,510,17092,0
904,509,17133,0
903,509,17144,0
891,506,17497,0
910,511,17636,1
898,507,17985,1
899,508,18038,1
893,508,18083,0
883,511,18445,1
902,510,18560,1
893,510,18604,0
902,508,18860,0
902,507,18884,0
899,508,18991,0
905,514,19010,1
903,511,19096,1
898,507,19119,0
895,513,19165,0
903,510,19173,1
907,508,19304,0
905,511,19315,1
906,510,19353,1
906,514,19609,1
906,513,19674,1
903,509,19925,1
907,515,20041,1
895,515,20096,0
908,514,20281,1
904,511,20321,1
904,511,20321,1
903,507,20363,0
908,505,20412,1
884,509,20466,1
909,505,20470,1
909,504,20510,1
907,505,20526,1
908,506,20532,1
909,503,20555,1
909,506,20573,1
903,508,20592,0
904,509,20658,1
907,506,20751,1
908,507,20817,1
909,503,20860,0
909,504,20865,0
908,506,20870,1
894,514,20886,0
907,513,20932,1
881,512,20950,0
907,502,21013,1
908,503,21056,1
908,506,21061,0
905,508,21081,0
901,508,21099,0
909,505,21184,0
907,509,21216,0
906,508,21246,0
905,507,21338,0
908,507,21362,0
892,507,21373,0
908,503,21423,0
907,505,21557,0
908,508,21581,0
904,507,21623,0
908,505,21633,0
907,506,21670,0
908,510,21964,0
895,517,22057,0
903,509,22089,1
903,506,22160,0
880,511,22166,0
902,509,22320,1
901,506,22388,0
904,508,22431,0
892,508,22539,0
901,511,22707,1
894,513,22847,0
883,510,22853,1
883,510,22853,1
902,507,23283,0
885,508,23430,1
881,514,23688,0
886,507,23709,1
899,506,23841,1
910,509,23841,1
902,506,24104,0
903,507,24228,0
899,506,24374,0
903,510,24496,1
906,512,24501,1
905,512,24503,1
904,510,24534,1
903,509,24603,1
903,505,24704,0
904,508,24742,1
883,512,24747,1
905,510,24786,1
911,507,24818,0
902,511,24901,1
903,508,24976,1
894,515,25184,0
