x,y,t,p
676,140,0,1
677,138,43,0
674,138,69,1
674,138,69,1
679,133,226,1
678,135,266,1
679,134,334,1
679,132,415,1
678,144,446,1
678,132,735,1
678,139,743,1
679,134,782,0
675,135,797,0
679,133,811,0
675,138,854,1
679,132,856,0
679,140,956,1
682,143,1070,1
679,141,1103,1
678,132,1124,0
674,136,1125,0
675,136,1241,0
674,135,1349,0
675,132,1498,0
674,132,1682,0
673,135,1879,0
674,134,1906,0
682,144,2071,1
674,135,2094,0
673,136,2202,0
679,138,2400,1
676,139,2427,1
674,134,2551,1
674,134,2551,1
672,138,2572,0
674,139,2634,1
680,144,2638,1
677,137,2663,0
678,141,2838,1
681,143,2851,1
675,139,2917,1
679,139,2931,1
674,138,3527,1
674,136,3618,0
677,138,3816,1
673,134,3935,0
673,133,4110,0
678,139,4110,1
679,140,4335,1
678,140,4355,1
675,135,4718,0
677,139,4723,1
676,138,4916,1
678,138,4961,1
675,138,5053,1
675,137,5091,1
677,140,5168,1
679,145,5524,1
676,137,5531,1
677,137,5676,1
676,135,5721,0
680,140,5847,1
680,139,5888,1
677,137,6018,1
673,135,6074,0
677,135,6083,0
679,139,6112,1
677,137,6454,0
676,137,6502,0
674,135,6511,0
674,137,6540,1
677,136,6628,0
678,132,7011,1
678,131,7175,1
677,135,7209,1
672,134,7213,0
677,131,7435,1
678,139,7469,1
677,138,7594,1
678,132,7606,0
679,138,7610,1
677,131,7876,0
678,138,7908,1
676,136,7952,0
674,135,8020,0
674,134,8089,0
673,136,8169,0
673,135,8518,0
674,138,8871,1
672,137,8929,0
679,139,9118,1
677,139,9551,1
671,137,9581,0
672,134,9649,1
671,133,9693,1
678,140,9825,1
670,133,9950,1
675,140,10006,1
671,132,10043,1
677,138,10335,1
671,133,10531,0
671,132,10594,0
678,139,10763,1
672,134,10764,0
677,140,10903,1
673,134,11004,0
678,138,11050,1
674,137,11440,1
673,137,11567,1
679,140,11623,1
673,138,11689,1
673,138,11689,1
673,139,11769,1
679,138,11779,1
675,137,11787,1
676,137,11805,1
677,137,11836,1
675,136,12145,1
677,135,12309,0
676,136,12387,1
677,136,12433,1
676,138,12452,1
676,133,12584,0
677,133,12644,0
674,135,12646,0
678,131,12651,0
677,132,12702,0
677,138,12762,1
675,134,12811,0
672,137,12854,1
675,138,12857,1
678,137,12942,1
678,139,13042,1
676,135,13116,0
675,135,13149,0
676,136,13157,0
679,137,13179,1
675,139,13391,1
675,136,13509,0
677,132,13627,1
677,133,13650,1
676,133,13655,1
676,143,13660,1
677,131,13684,1
675,134,13733,1
676,132,13743,1
678,131,13791,1
677,132,13829,1
677,131,13840,1
676,131,13878,1
678,138,13887,1
677,130,13969,1
676,130,14079,1
677,132,14093,0
677,139,14098,1
674,134,14160,0
677,131,14196,0
676,132,14249,0
674,136,14294,1
677,130,14351,0
672,133,14402,0
676,139,14465,1
674,133,14479,0
673,133,14490,0
676,131,14564,0
673,135,14685,0
676,130,14738,0
677,138,15138,1
672,136,15337,0
671,136,15367,0
673,136,15534,1
677,137,15653,1
671,135,15814,0
670,135,16095,0
678,137,16100,1
681,145,16218,1
670,132,16495,1
678,138,16533,1
673,137,16574,1
671,132,16690,1
671,133,16705,1
670,131,16850,1
673,134,16875,0
670,131,17317,0
676,137,17392,1
676,138,17397,1
670,132,17425,0
671,133,17465,0
672,135,17472,0
671,132,17525,0
675,135,17765,0
677,137,18002,1
672,136,18128,1
677,138,18140,1
675,137,18366,1
675,136,18371,1
674,136,18375,1
670,133,18402,0
672,137,18524,1
674,137,18569,1
674,136,18734,1
672,134,18829,0
675,136,18859,1
671,134,18874,0
676,136,18904,1
675,135,18948,1
673,132,19004,0
674,135,19013,1
676,140,19048,1
676,135,19195,1
675,134,19241,0
675,135,19320,1
674,136,19457,0
675,131,19513,0
678,137,19551,1
676,133,19711,0
676,134,19762,0
676,135,19777,0
680,145,19793,1
675,135,19841,0
676,136,19971,0
675,136,20006,0
675,135,20188,0
678,136,20212,1
674,135,20276,0
676,130,20322,1
676,131,20326,1
675,131,20326,1
676,137,20400,1
676,133,20404,1
676,132,20416,1
675,132,20437,1
674,133,20437,1
673,133,20476,1
676,130,20476,1
675,131,20508,1
676,131,20534,1
675,130,20565,1
676,130,20613,1
676,129,20663,1
677,137,20724,1
676,131,20797,0
675,129,20817,1
673,133,20833,0
675,130,20838,1
677,138,20937,1
676,130,20939,0
676,131,20984,0
677,136,21097,1
674,130,21112,1
675,131,21130,0
674,129,21193,1
675,130,21205,0
676,129,21270,0
675,129,21302,0
676,130,21383,0
681,142,21448,1
674,130,21554,0
674,129,21561,0
675,138,21972,1
674,138,22188,1
674,133,22541,0
672,133,22578,0
676,137,22673,1
676,136,22734,1
676,139,22766,1
677,137,22805,1
676,138,22946,1
670,136,22968,0
674,134,23250,0
669,131,23256,1
672,136,23294,1
670,132,23317,1
673,134,23381,0
668,131,23405,1
669,131,23554,1
669,132,23593,1
675,136,23611,1
677,136,23697,1
668,131,23911,0
678,138,23916,1
669,131,23972,0
669,132,24009,0
674,136,24041,1
675,134,24076,0
675,137,24232,1
681,143,24278,1
681,143,24278,1
670,132,24303,0
683,143,24527,1
673,136,24661,1
673,135,24756,1
671,133,24788,0
672,135,24843,1
674,135,25018,1
672,132,25028,0
674,136,25104,1
676,136,25120,1
675,136,25195,1
674,137,25201,1
675,135,25203,1
676,137,25255,1
673,135,25272,1
677,135,25305,1
674,135,25343,1
676,135,25394,1
675,135,25446,1
679,138,25533,1
673,134,25605,1
677,137,25628,1
676,135,25640,1
676,134,25749,1
675,135,25762,1
675,134,25808,1
674,135,25815,1
676,132,25951,0
674,134,25984,1
672,133,26098,0
675,132,26231,0
676,135,26257,0
677,136,26271,1
675,133,26283,0
675,135,26492,0
674,135,26552,0
680,143,26605,1
675,134,26617,0
676,130,26702,1
674,134,26849,0
675,131,26907,1
675,130,26910,1
674,130,26931,1
674,130,26931,1
673,132,26967,1
674,131,26969,1
676,129,26998,1
675,129,27011,1
676,130,27025,1
674,132,27038,1
675,130,27047,1
673,133,27056,1
675,131,27084,1
674,130,27103,1
677,138,27127,1
673,135,27155,0
675,132,27157,1
675,129,27203,1
674,129,27204,1
676,129,27214,1
675,130,27220,1
675,129,27390,1
675,137,27449,1
675,131,27474,0
675,130,27475,0
676,130,27483,0
673,133,27496,0
675,138,27510,1
676,129,27538,0
675,129,27584,0
674,129,27590,1
673,132,27629,0
675,130,27636,0
674,132,27651,0
671,136,27655,1
674,131,27705,0
675,129,27731,0
674,133,27750,0
673,129,27813,1
674,130,27872,0
675,131,27924,0
674,129,27940,0
673,128,27955,1
675,132,28322,0
673,129,28398,0
670,133,28687,0
673,132,28736,0
676,136,28756,1
673,133,28883,0
670,134,28917,0
676,137,29076,1
671,133,29344,0
669,133,29519,0
671,132,29593,0
671,131,29710,0
675,139,29893,1
668,131,30032,1
672,138,30086,1
668,130,30127,1
669,131,30135,1
667,131,30146,1
667,130,30183,1
675,136,30266,1
668,130,30386,1
668,131,30405,1
674,133,30636,0
676,135,30713,1
667,131,30741,0
668,131,30791,0
667,130,30853,0
668,130,30965,0
672,133,30977,0
668,131,31094,0
669,131,31104,0
669,132,31302,0
677,136,31380,1
671,135,31434,1
674,136,31585,1
674,136,31586,1
673,135,31586,1
670,132,31591,0
672,135,31610,1
673,136,31690,1
676,136,31700,1
675,135,31878,1
673,135,31901,1
674,135,31918,1
674,136,31999,1
673,134,32050,1
674,135,32117,1
675,136,32123,1
675,135,32168,1
675,134,32177,1
674,134,32186,1
673,134,32324,1
674,134,32371,1
675,134,32430,1
676,134,32455,1
674,133,32529,1
673,133,32588,1
674,134,32618,1
675,133,32684,1
674,132,32973,0
670,131,33070,0
674,135,33234,0
674,134,33285,0
675,134,33304,0
673,135,33372,0
673,134,33384,0
674,133,33413,0
674,137,33456,1
674,134,33514,0
674,130,33520,1
675,129,33571,1
672,132,33666,1
674,129,33669,1
670,133,33700,0
675,130,33717,1
675,129,33721,1
674,130,33727,1
673,129,33774,1
675,128,33776,1
673,130,33776,1
674,128,33791,1
674,129,33809,1
674,130,33875,1
679,144,33884,1
674,131,33903,1
673,130,33911,1
673,131,33925,1
674,129,33946,1
673,129,33960,1
674,128,34035,1
675,129,34180,0
674,130,34233,0
675,130,34239,0
674,129,34297,0
674,131,34315,0
673,131,34356,0
675,129,34365,0
672,132,34368,0
668,132,34376,0
674,129,34429,0
674,130,34480,0
673,130,34484,0
674,128,34500,0
676,135,34514,1
673,133,34514,0
673,128,34528,1
674,129,34715,0
672,129,34716,1
675,128,34757,0
673,129,34768,0
672,128,34785,1
675,137,34956,1
673,128,34989,0
672,131,35018,0
672,128,35382,0
671,132,35458,0
672,129,35460,0
674,135,35875,1
674,136,36093,1
670,132,36371,0
673,135,36784,1
671,131,36886,0
675,134,36937,1
674,134,36960,1
667,130,37026,1
668,131,37330,1
667,130,37450,1
672,132,37523,0
675,135,37532,1
673,137,37604,1
668,130,37623,1
667,130,37766,0
675,136,38116,1
674,135,38126,1
668,131,38155,0
668,130,38356,0
672,134,38398,1
682,143,38535,1
673,135,38593,1
673,134,38665,1
674,134,38667,1
672,133,38707,1
672,134,38793,1
674,133,38840,1
673,133,38888,1
673,134,39032,1
670,130,39087,0
669,131,39088,0
674,134,39098,1
673,133,39133,1
670,131,39187,0
672,133,39194,1
674,133,39262,1
673,133,39317,1
672,132,39400,1
674,132,39436,1
674,133,39444,1
675,132,39567,1
673,132,39579,1
675,133,39582,1
673,133,39603,1
674,132,39621,1
674,133,39645,1
675,131,39665,1
673,136,39708,1
674,133,40112,0
672,134,40236,0
673,133,40303,0
674,132,40344,0
672,133,40360,0
672,129,40427,1
673,132,40438,0
669,132,40479,0
675,134,40482,1
673,134,40501,0
673,128,40501,1
673,129,40524,1
671,131,40526,1
673,133,40537,0
674,133,40559,0
673,128,40617,1
672,129,40652,1
673,129,40661,1
672,128,40662,1
674,128,40674,1
672,130,40725,1
673,128,40728,1
674,127,40736,1
673,127,40754,1
674,129,40767,1
673,128,40881,1
673,129,40915,1
673,129,40915,1
674,136,40928,1
674,135,40962,1
674,128,41143,0
675,131,41158,0
675,132,41165,0
673,129,41183,0
672,128,41188,1
673,128,41224,0
673,129,41373,0
673,128,41378,0
674,129,41383,0
674,127,41387,0
669,130,41478,0
672,130,41485,0
671,131,41576,0
672,129,41645,0
672,128,41688,0
674,138,41935,1
673,127,42014,0
671,130,42134,0
672,130,42139,0
670,134,42164,1
680,142,42232,1
675,135,42237,1
670,136,42821,1
673,134,43098,1
674,134,43123,1
674,133,43260,1
679,143,43380,1
678,139,43718,1
666,130,43976,1
665,130,44027,1
667,131,44052,1
667,130,44084,1
665,129,44101,1
665,130,44201,1
664,130,44203,1
666,131,44222,1
666,129,44303,1
665,129,44338,1
666,130,44347,1
665,131,44383,1
673,133,44388,1
674,135,44411,1
666,131,44457,1
665,130,44813,0
670,133,44831,1
670,133,44831,1
665,131,44842,0
674,134,44876,1
665,129,44878,0
667,132,44906,1
666,131,44941,0
666,130,44995,0
666,131,45176,0
671,134,45233,1
673,135,45239,1
672,134,45286,1
667,131,45291,0
671,133,45308,1
667,130,45335,0
666,130,45438,0
673,134,45519,1
666,129,45575,0
667,132,45588,0
674,133,45640,1
672,133,45661,1
673,133,45661,1
671,133,45702,1
673,132,45732,1
672,134,45774,1
671,132,45863,1
672,133,45933,1
673,133,45957,1
671,133,45957,1
672,132,46014,1
674,132,46154,1
673,133,46157,1
673,132,46173,1
672,132,46291,1
665,130,46311,0
674,131,46357,1
675,131,46363,1
674,132,46382,1
671,132,46396,1
671,133,46458,0
673,131,46484,1
672,134,46489,0
673,132,46494,1
674,130,46530,1
674,131,46534,1
672,131,46575,1
675,130,46647,1
671,131,46823,1
673,133,46873,0
672,133,46875,0
671,133,46880,0
674,131,46917,0
674,132,46981,0
671,132,47002,0
673,132,47037,0
675,130,47112,0
671,131,47143,0
672,133,47207,0
672,132,47238,0
672,131,47342,0
673,131,47393,0
671,128,47520,1
672,127,47641,1
674,131,47663,0
672,128,47715,1
671,129,47730,1
671,127,47798,1
672,127,47820,1
672,126,47978,1
671,128,47979,1
671,127,48032,1
672,127,48201,0
671,128,48258,0
672,128,48306,0
671,127,48322,0
671,129,48381,0
674,130,48433,0
671,128,48565,0
669,131,48703,0
681,141,48790,1
672,127,49345,0
668,131,49740,0
675,131,50366,0
670,129,50551,0
670,130,50604,0
668,130,50728,0
665,130,51004,1
666,130,51119,1
664,129,51178,1
663,130,51186,1
664,130,51210,1
663,129,51228,1
664,130,51342,1
664,129,51367,1
664,131,51393,1
672,131,51409,1
665,130,51463,1
664,130,51534,1
665,131,51587,1
665,129,51622,1
666,131,51632,1
680,141,51707,1
668,129,51716,0
665,130,51723,1
669,130,51755,0
666,131,51991,1
669,133,52031,1
663,130,52053,0
664,130,52060,0
665,130,52079,0
663,129,52087,0
670,133,52159,1
671,133,52180,1
664,130,52255,0
664,129,52270,0
665,131,52277,0
666,131,52283,0
666,131,52283,0
664,131,52290,0
665,130,52398,0
672,133,52411,1
665,129,52546,0
672,132,52565,1
670,132,52573,1
666,131,52615,0
669,129,52625,0
671,132,52630,1
671,133,52702,1
665,131,52705,0
671,132,52848,1
671,131,52853,1
670,132,52859,1
666,130,52874,0
672,133,52922,1
672,132,52936,1
672,131,53016,1
673,131,53105,1
672,132,53121,1
672,130,53185,1
674,131,53190,1
671,131,53219,1
670,131,53288,1
674,130,53316,1
667,130,53402,0
674,131,53407,1
673,131,53427,1
672,131,53461,1
674,130,53474,1
672,133,53506,0
670,132,53540,0
673,130,53569,1
671,133,53620,0
672,130,53642,1
674,131,53699,0
671,132,53754,0
672,132,53798,0
673,129,53816,1
674,129,53826,1
671,130,53830,1
673,131,53939,0
674,130,53957,0
670,131,53968,0
671,130,54046,1
670,130,54060,1
672,129,54086,1
673,132,54105,0
671,131,54175,0
672,131,54255,0
671,130,54344,0
674,129,54407,0
667,131,54534,0
669,129,54766,1
673,129,54830,0
672,130,54886,0
672,129,55533,0
669,129,55904,0
673,130,55951,0
679,142,56199,1
681,142,56237,1
679,141,56416,1
666,129,56631,1
667,129,56846,0
666,129,57086,0
662,129,58381,1
663,129,58403,1
680,143,58404,1
664,130,58414,1
663,128,58440,1
663,130,58526,1
662,130,58528,1
664,129,58551,1
665,130,58611,1
662,129,58613,1
663,129,58626,1
671,131,58649,1
662,128,58683,1
664,130,58774,1
663,130,58776,1
664,129,58925,1
664,130,58939,1
671,130,58944,1
664,131,58952,1
664,128,58964,1
662,129,59034,0
662,129,59034,0
663,128,59126,1
664,130,59198,1
663,129,59212,1
665,131,59222,1
669,132,59225,1
669,131,59267,1
663,130,59438,0
663,130,59438,0
670,132,59470,1
663,129,59476,0
664,130,59522,0
662,129,59542,0
662,130,59588,0
663,129,59606,0
671,132,59613,1
663,128,59671,0
670,133,59690,1
670,131,59692,1
664,129,59693,0
663,129,59753,0
667,130,59753,0
664,130,59759,0
665,131,59765,0
671,133,59806,1
665,130,59811,0
663,130,59826,0
662,128,59830,0
669,131,59831,1
670,132,59833,1
670,131,59913,1
671,132,59937,1
671,131,59951,1
664,129,59992,0
669,130,60110,1
671,132,60133,1
671,131,60166,1
672,131,60171,1
670,130,60171,1
672,132,60175,1
671,130,60271,1
673,130,60316,1
672,131,60435,1
673,130,60455,1
673,131,60461,1
672,129,60479,1
671,132,60518,0
671,132,60518,0
673,129,60543,1
664,128,60561,0
672,130,60606,1
670,132,60607,0
673,130,60629,1
672,132,60720,0
672,131,60763,0
673,131,60785,0
671,131,60850,0
670,131,60852,0
671,132,60915,0
673,130,60947,0
671,129,61046,1
672,130,61067,0
669,131,61105,0
670,129,61284,1
672,131,61385,0
673,129,61578,0
669,130,61584,0
669,130,62251,1
678,141,62729,1
668,128,63276,0
671,129,63365,0
676,143,63421,0
667,128,63539,0
667,129,63734,0
664,128,63762,1
669,131,63946,1
674,134,64223,1
676,143,64233,1
671,131,64474,0
680,142,64834,1
671,130,64854,0
666,129,65785,0
662,129,65822,1
661,129,65825,1
663,129,65830,1
661,128,65866,1
664,129,65876,1
662,128,65884,1
663,128,65969,1
668,131,66086,1
664,129,66130,1
681,143,66154,1
681,143,66154,1
663,130,66174,1
663,129,66234,1
662,128,66323,1
662,130,66339,1
663,128,66365,1
662,129,66365,1
662,127,66404,1
663,127,66451,1
663,129,66529,1
664,130,66532,1
662,129,66544,1
662,128,66544,1
662,128,66544,1
663,130,66590,1
668,132,66651,1
670,132,66691,1
669,131,66701,1
668,131,66719,1
669,132,66722,1
670,131,66805,1
662,129,66836,0
662,129,66836,0
668,130,66881,1
663,129,66918,0
669,131,66946,1
669,130,66961,1
663,130,66986,0
663,130,66986,0
662,129,66999,0
662,129,66999,0
662,128,67005,0
669,132,67021,1
670,132,67022,1
670,130,67024,1
671,131,67048,1
663,129,67062,0
670,131,67062,1
671,132,67065,1
669,129,67079,1
664,129,67089,0
661,128,67092,0
666,130,67109,0
671,131,67166,1
662,128,67170,0
663,128,67174,0
671,130,67264,1
661,129,67268,0
672,131,67278,1
670,131,67291,1
663,129,67298,0
670,130,67321,1
671,131,67323,1
664,130,67327,0
669,132,67365,0
662,130,67376,0
662,129,67378,0
671,130,67439,1
663,128,67465,0
668,132,67473,0
672,130,67498,1
668,131,67544,0
671,129,67590,1
673,129,67661,1
664,129,67663,0
671,131,67678,0
670,132,67682,0
670,131,67746,0
672,129,67766,1
663,129,67847,0
671,131,67889,0
669,131,67891,0
671,132,67894,0
672,130,68104,0
672,131,68107,0
671,130,68126,0
670,131,68225,0
664,128,68279,0
670,130,68352,0
672,129,68404,0
671,129,68790,0
683,144,68828,1
663,127,69286,0
666,127,69657,1
668,129,70044,1
665,129,70119,0
666,127,70645,0
666,128,70781,0
664,128,70875,1
664,127,70893,1
663,127,71129,1
665,128,71254,0
664,127,71327,0
679,143,71457,1
667,127,71562,0
651,123,71714,1
667,130,72031,1
678,143,72296,1
665,127,73178,0
660,128,73229,1
667,131,73311,1
661,128,73384,1
660,128,73413,1
663,128,73426,1
660,129,73463,1
662,129,73505,1
662,128,73538,1
663,129,73541,1
661,129,73667,1
661,127,73681,1
660,128,73810,0
668,131,73836,1
664,129,73882,1
667,130,73916,1
668,130,73972,1
661,128,73988,1
663,128,74013,1
662,128,74016,1
663,129,74049,1
662,129,74053,1
662,127,74079,1
667,131,74088,1
667,129,74131,1
669,131,74154,1
660,127,74155,1
667,130,74164,1
668,131,74176,1
668,132,74176,1
661,128,74185,1
668,130,74223,1
661,127,74241,1
667,132,74270,1
669,130,74302,1
669,131,74326,1
668,129,74348,1
670,131,74350,1
668,130,74364,1
670,130,74478,1
670,131,74510,1
661,128,74512,0
671,131,74513,1
663,129,74537,0
668,132,74555,0
667,131,74558,0
669,129,74597,1
662,129,74599,0
662,129,74600,0
662,128,74614,0
669,130,74614,1
671,130,74637,1
661,127,74644,0
661,128,74647,0
670,130,74654,1
670,129,74729,1
667,130,74744,0
671,129,74758,1
671,130,74772,1
663,128,74796,0
668,131,74802,0
668,130,74929,0
670,131,74967,0
669,131,74972,0
672,129,74974,1
660,127,75002,0
662,128,75023,0
669,130,75036,0
662,127,75047,0
671,131,75051,0
670,130,75119,0
671,130,75188,0
670,131,75328,0
663,129,75344,0
661,127,75430,0
663,128,75515,0
669,130,75544,0
670,130,75592,0
671,129,75654,0
672,129,75673,0
671,130,75680,0
661,129,75748,0
668,128,75932,1
664,130,75980,1
670,129,76296,0
669,129,77082,0
665,126,77294,1
665,126,77960,0
663,126,78110,1
678,142,78193,1
665,128,78948,0
663,128,79080,1
659,127,80975,1
667,128,81036,1
660,127,81057,1
667,130,81146,1
661,127,81170,1
662,127,81263,1
662,128,81274,1
667,129,81296,1
660,128,81429,1
666,129,81431,1
661,128,81455,1
660,127,81472,1
667,130,81489,1
667,131,81497,1
666,130,81505,1
668,130,81508,1
666,128,81536,1
669,130,81554,1
679,142,81561,1
668,131,81620,1
667,129,81628,1
668,130,81654,1
667,130,81655,1
668,129,81679,1
669,130,81710,1
660,126,81732,1
663,128,81735,1
670,130,81738,1
669,129,81746,1
660,127,81749,1
660,128,81756,1
661,127,81757,1
661,129,81776,1
669,131,81792,1
661,128,81837,1
670,129,81837,1
670,130,81878,1
667,130,81940,0
669,129,81961,1
659,127,81964,1
661,126,81974,1
660,127,81978,1
670,129,81985,1
659,126,81987,1
667,131,81987,0
671,130,82004,1
671,129,82025,1
666,130,82062,0
669,130,82117,0
668,131,82118,0
662,128,82130,0
670,128,82151,1
664,128,82174,0
659,127,82196,0
671,128,82209,1
661,128,82215,0
667,130,82223,0
669,128,82225,1
671,129,82232,1
669,131,82255,0
660,127,82260,0
660,127,82261,0
660,128,82262,0
668,130,82292,0
669,130,82300,0
677,142,82317,1
667,129,82355,0
659,126,82363,0
661,127,82396,0
670,130,82400,0
659,127,82436,0
660,127,82446,0
661,128,82448,0
669,129,82525,0
671,129,82566,0
670,129,82609,0
668,129,82707,0
663,128,82721,0
669,130,82819,0
660,126,82879,0
661,126,82891,0
668,130,82902,0
661,127,82954,0
671,128,83032,0
670,129,83135,0
669,129,83185,0
660,128,83435,0
662,127,83517,0
669,128,83603,0
667,127,83611,1
664,127,84467,0
667,127,84851,1
663,125,84994,1
663,126,85168,1
662,125,85448,1
667,127,85517,0
663,126,85725,0
663,125,85790,0
666,128,85978,1
673,129,86048,0
664,126,86089,0
663,129,86560,1
676,141,87568,1
663,127,87923,0
662,128,88050,0
665,128,88715,1
666,130,88758,1
660,128,88900,1
666,129,88911,1
667,130,88998,1
668,130,89037,1
667,129,89142,1
665,129,89161,1
667,130,89176,1
666,130,89197,1
668,129,89201,1
666,128,89206,1
666,129,89207,1
668,130,89226,1
658,126,89236,1
658,127,89238,1
659,127,89283,1
669,130,89288,1
667,128,89301,1
665,128,89316,1
667,129,89319,1
668,129,89335,1
668,130,89350,1
667,130,89350,1
661,127,89356,1
666,127,89387,1
669,129,89392,1
659,126,89420,1
660,127,89421,1
659,128,89444,1
657,126,89458,1
668,128,89459,1
658,126,89463,1
661,128,89472,1
668,129,89487,1
669,130,89512,1
658,125,89531,1
669,128,89532,1
660,128,89541,1
658,127,89548,1
670,129,89560,1
669,129,89568,1
658,126,89620,1
662,127,89630,1
660,126,89638,1
659,128,89653,1
659,126,89678,1
659,127,89687,1
660,128,89699,1
657,125,89721,1
660,127,89728,1
670,129,89730,1
667,130,89733,0
658,126,89761,1
666,130,89761,0
658,127,89783,1
666,129,89801,0
669,130,89843,0
668,129,89856,0
668,130,89856,0
667,129,89895,0
659,125,89934,1
660,128,89944,0
667,130,89959,0
661,128,89960,0
659,128,89991,0
665,128,90042,0
669,129,90070,0
658,127,90072,0
659,127,90090,0
668,129,90091,0
670,129,90112,0
660,127,90112,0
658,126,90197,0
669,130,90197,0
667,129,90220,0
659,128,90223,0
659,127,90243,0
658,127,90285,0
657,126,90305,0
658,126,90341,0
660,128,90353,0
669,129,90390,0
659,126,90398,0
661,127,90459,0
658,125,90529,0
659,125,90541,0
659,127,90556,0
668,128,90581,0
660,127,90625,0
662,125,90713,0
659,126,90718,0
668,130,90834,0
668,129,90955,0
669,128,90968,0
660,126,90975,0
667,128,91135,0
666,128,91173,0
662,127,91288,0
670,128,91559,0
657,125,92149,0
666,126,92470,1
665,127,92489,1
662,125,92726,1
662,125,93527,0
652,124,93972,1
666,126,94129,0
658,125,94131,1
678,143,94328,1
657,125,94364,1
658,125,95040,0
663,126,95424,0
662,126,95502,0
657,126,95940,1
663,129,96024,0
656,127,96153,1
671,129,96211,0
657,127,96442,1
665,128,96455,1
656,126,96515,1
666,128,96593,1
664,128,96634,1
664,127,96755,1
665,129,96768,1
666,129,96845,1
668,129,96875,1
667,129,96889,1
665,128,96924,1
658,126,96936,1
667,128,96937,1
666,128,96942,1
656,125,96997,1
666,130,97034,1
667,129,97064,1
666,129,97067,1
667,130,97072,1
668,129,97102,1
664,128,97109,1
667,128,97129,1
657,126,97175,1
668,128,97203,1
665,127,97213,1
666,128,97220,1
668,129,97232,1
659,127,97246,1
668,130,97256,1
658,127,97273,1
665,129,97274,1
667,127,97301,1
660,128,97306,1
658,126,97334,1
658,125,97343,1
659,126,97352,1
669,128,97365,1
660,127,97371,1
657,127,97379,1
657,125,97426,1
669,129,97429,1
