x,y,t,p
404,105,0,0
402,105,3568,0
402,104,8248,0
403,103,13542,0
404,102,15141,0
403,102,16929,0
402,102,18901,0
402,103,19915,0
404,101,23032,0
402,101,27358,0
401,101,31243,0
401,102,31383,0
402,100,41685,0
403,98,46790,0
400,99,46872,0
402,99,47145,0
401,100,47677,0
401,99,51355,0
402,98,51679,0
402,97,52559,0
403,97,53030,0
401,98,54234,0
401,97,56780,0
402,96,60138,0
401,96,65284,0
403,96,65912,0
402,103,66517,1
402,95,76212,0
401,95,79503,0
400,96,85064,0
402,99,86924,1
401,99,88495,1
402,98,88598,1
402,95,105191,1
402,97,110471,1
400,96,119993,1
401,98,125198,1
401,100,137152,1
401,97,204524,1
404,95,403298,0
405,94,424639,0
408,93,459227,0
407,93,461595,0
409,93,473974,0
409,94,477184,0
408,94,482602,0
407,93,484660,1
410,93,493787,0
409,93,518149,1
409,94,522915,1
413,93,549494,0
413,92,550427,0
414,93,553055,0
414,92,557671,0
415,93,587409,0
415,92,589690,0
415,93,622702,1
415,92,632279,1
419,97,779926,0
418,97,787835,0
418,98,812839,0
419,97,857286,1
418,98,884470,1
421,92,921670,0
421,91,923199,0
420,91,929518,0
420,90,935811,0
421,90,937156,0
421,89,942714,0
422,90,943312,0
422,89,945707,0
420,89,950306,0
420,88,953627,0
422,88,954016,0
421,88,959309,0
420,87,964325,0
422,87,966718,0
423,88,968918,0
423,87,970524,0
423,86,983561,0
424,88,985909,0
421,89,986918,1
424,87,988855,0
424,86,990041,0
421,90,994376,1
425,86,999041,0
425,87,1000326,0
426,85,1006657,0
426,86,1007874,0
426,87,1008547,0
421,88,1013572,1
427,86,1018679,0
427,87,1019053,0
427,85,1019934,0
422,87,1024054,1
428,86,1029286,0
424,87,1029473,1
428,85,1030163,0
425,86,1031928,1
429,86,1038826,0
430,86,1056867,0
432,86,1070394,0
433,86,1078295,0
433,85,1089487,0
434,86,1090366,0
433,84,1092805,0
434,85,1098323,0
435,86,1106095,0
435,85,1110713,0
429,86,1117732,1
436,85,1118200,0
433,85,1130303,1
437,86,1136907,0
438,86,1153480,0
438,87,1155843,0
441,86,1177812,0
434,85,1186225,1
442,87,1188651,0
441,87,1195062,0
443,87,1195122,0
438,86,1197077,1
442,88,1199164,0
441,87,1211150,1
