x,y,t,p
310,0,0,0
307,0,3061,0
312,0,3428,0
311,0,4218,0
313,0,4584,0
309,0,5223,0
310,1,6134,0
313,0,6527,1
310,0,7103,0
313,1,7715,0
313,2,7829,0
312,1,7914,0
314,1,8162,0
311,1,8767,0
311,0,9550,0
309,2,9848,0
314,0,10427,1
315,0,10481,1
310,2,10660,0
310,1,10665,0
314,0,11366,0
312,2,12330,0
311,2,12730,0
310,0,13125,1
312,1,13587,0
311,0,13629,1
314,0,14462,1
314,1,14529,1
315,1,14552,1
315,0,14610,1
316,0,14676,1
309,0,15241,1
315,0,15373,0
315,1,15458,0
314,1,15497,0
313,2,15522,0
313,3,15725,0
311,3,16283,0
310,1,16354,1
312,3,16607,0
314,2,17284,0
314,3,17715,0
315,0,18626,1
315,1,18681,1
316,1,18720,1
316,2,18727,1
312,1,18915,1
316,1,19213,0
315,1,19360,0
316,2,19526,0
311,4,19665,0
316,0,19855,0
315,3,20397,0
314,4,20451,0
315,2,20560,0
313,3,20800,0
312,4,21296,0
313,4,22197,0
311,1,22436,1
312,5,23918,0
316,2,23962,0
315,4,24486,0
315,0,24507,0
311,2,25020,1
312,2,25479,1
313,2,25556,1
317,2,25639,0
317,3,26045,0
313,5,26189,0
317,3,26440,1
317,2,26450,1
313,3,26522,1
314,5,26555,0
315,5,26762,0
317,3,27236,0
312,4,27408,1
316,3,27479,0
317,2,27519,0
316,4,27611,0
311,3,27776,1
317,4,27895,0
314,6,28334,0
312,6,28725,0
318,3,29486,0
317,3,29604,0
312,3,30138,1
313,6,30298,0
317,3,30335,1
318,3,30439,1
317,2,30530,1
313,4,30961,1
316,5,31187,0
314,6,31274,0
316,6,31279,0
318,3,31327,0
317,5,31342,0
318,4,31352,0
317,4,31521,0
315,6,31781,0
318,5,31998,0
319,3,32825,0
313,5,32841,1
317,6,32896,0
314,7,33718,0
315,7,34074,0
313,6,34162,1
318,5,34387,1
313,7,34387,0
316,7,34652,0
319,4,34708,0
318,5,34895,0
316,6,35131,0
318,6,35340,0
317,7,35395,0
319,5,35679,0
318,7,36056,0
317,6,36406,0
319,6,36624,0
317,4,36724,1
315,8,38025,0
316,5,38107,1
320,5,38688,0
312,4,39086,1
314,2,39533,1
316,8,39633,0
318,7,39673,0
317,7,39687,0
316,3,39690,1
318,6,39735,0
319,7,39872,0
318,8,39982,0
319,6,40147,0
317,8,40240,0
315,9,40314,0
318,3,40714,1
314,6,40726,1
313,7,41186,1
314,4,41229,1
316,6,41418,1
315,6,41436,1
320,7,41562,0
314,3,41600,1
316,4,41842,1
317,6,41844,1
320,7,42073,1
311,4,42112,1
319,6,42187,1
318,6,42208,1
317,9,42460,0
319,6,42731,0
319,6,42732,0
316,9,42762,0
320,6,42906,0
317,5,43009,1
320,7,43053,0
319,8,43083,0
319,7,43486,0
318,9,43553,0
319,9,44144,0
318,8,44222,0
317,6,45194,1
317,7,45701,1
320,8,45757,0
316,10,45917,0
320,8,46043,1
317,10,46525,0
317,9,46596,0
314,7,46661,1
319,10,46978,0
318,10,46988,0
320,9,47057,0
320,8,47162,0
319,9,47766,0
317,4,47807,1
319,8,48173,0
321,8,48626,0
318,6,49216,1
321,7,49247,0
319,6,49348,1
316,5,49350,1
318,7,49548,1
321,8,50007,1
321,7,50028,1
320,8,50049,1
322,8,50159,1
320,6,50160,1
322,9,50163,1
319,7,50205,1
322,8,50542,0
320,10,50654,0
321,8,50849,0
318,8,50879,1
318,5,50971,1
317,7,51008,1
322,9,51068,0
320,11,51124,0
319,11,51142,0
316,7,51224,1
321,9,51239,0
320,9,51246,0
320,8,51392,0
315,7,51477,1
317,11,51778,0
318,10,51821,0
319,10,52371,0
317,8,53171,1
317,9,53210,1
319,8,53331,1
316,9,53536,1
318,11,53878,0
320,8,53964,1
316,8,54066,1
322,9,54083,1
321,9,54084,1
322,10,54192,1
321,8,54225,1
321,9,54605,0
322,10,54874,0
322,9,54913,0
321,10,55193,0
317,12,55314,0
318,4,55903,1
318,12,56005,0
320,12,56492,0
319,12,56633,0
321,11,56700,0
318,8,57379,1
318,9,57408,1
319,10,57542,1
319,9,57567,1
318,10,57620,1
322,10,58162,1
321,13,58181,0
323,11,58187,1
323,10,58214,1
319,8,58280,1
319,11,58348,0
322,10,58604,0
323,10,58648,0
320,11,59099,0
321,12,59366,0
318,13,59916,0
319,13,60846,0
323,11,60897,0
320,9,60920,1
319,10,61264,1
319,5,61436,1
319,11,61825,1
320,8,62106,1
323,11,62170,1
323,12,62287,1
320,13,62612,0
319,12,62709,0
323,11,63321,0
322,12,63520,0
322,11,63526,0
321,14,64400,0
323,12,65028,0
318,14,65226,0
315,8,65283,1
318,11,65390,1
320,11,65493,1
319,12,65721,1
319,14,65807,0
320,14,66131,0
323,12,66273,1
323,11,66388,1
324,12,66431,1
324,12,66875,0
319,10,66936,1
321,13,67034,0
323,12,67117,0
323,11,67132,0
322,13,67264,0
322,14,67944,0
322,15,69381,0
319,11,69711,1
323,13,69802,0
323,13,70527,1
324,13,70570,1
317,11,70863,1
324,13,70978,0
320,14,71112,0
320,12,71247,1
323,13,71282,0
320,15,71297,0
320,11,71643,1
321,14,71716,0
323,12,71944,0
324,12,71963,0
321,15,72164,0
325,12,72383,0
324,13,72455,0
319,15,72526,0
323,13,73207,0
318,12,73605,1
319,12,74170,1
322,16,74456,0
320,13,74559,1
323,13,74620,1
324,13,74699,1
325,14,74754,1
324,13,75111,0
325,14,75440,0
323,14,75534,0
321,13,75746,1
323,15,75784,0
323,13,75915,0
324,14,76058,0
320,14,76362,1
322,14,76608,0
321,16,76837,0
320,16,77019,0
323,16,77319,0
323,12,78931,1
325,14,78944,1
321,14,78951,1
326,15,78957,1
322,17,79385,0
325,14,79773,0
320,10,79823,1
324,15,79890,0
322,11,79962,1
322,16,80718,0
322,15,80927,0
323,17,81034,0
321,17,81365,0
324,12,81775,1
326,15,81936,0
322,14,81969,1
325,15,82021,0
323,13,82131,1
317,12,82331,1
321,13,82397,1
319,14,82608,1
320,15,82828,1
326,15,82874,1
325,15,82998,1
326,15,83090,1
320,14,83104,1
321,11,83258,1
319,15,83317,1
324,16,83464,0
325,15,83689,0
326,15,83689,0
326,14,84292,0
325,15,85354,0
322,17,85698,0
325,16,85889,0
323,16,86081,0
320,16,86109,1
322,15,86138,1
323,14,87032,1
322,13,87434,1
324,17,87474,0
323,17,87741,0
322,18,87781,0
323,18,88099,0
326,16,88430,0
324,18,88451,0
325,17,88465,0
325,18,88908,0
325,19,89926,0
324,19,90164,0
326,17,90191,0
322,14,90605,1
321,19,91146,0
322,19,91167,0
323,16,91287,1
326,17,91555,1
326,17,92246,0
327,17,92481,0
327,16,92550,0
326,18,92865,0
325,17,93387,0
323,19,93421,0
325,18,94268,0
326,17,94531,0
322,16,94814,1
323,17,95252,1
326,17,95409,1
325,15,95579,1
327,17,95585,1
328,18,95724,1
321,15,95902,1
322,17,95920,1
327,17,95947,0
324,18,96338,0
328,18,96470,0
324,19,96558,0
324,20,96625,0
327,18,96743,0
328,17,97021,0
318,13,97078,1
325,19,97189,0
326,19,97568,0
323,20,97841,0
326,18,97858,0
325,17,98766,1
321,16,99443,1
324,18,99510,1
325,18,99731,1
328,18,99750,1
321,17,99784,1
328,19,99837,1
327,18,99927,1
325,20,100142,0
328,19,100442,0
328,18,100469,0
324,20,100526,0
327,18,100566,0
327,19,100984,0
326,20,101090,0
