x,y,t,p
1079,719,0,1
1079,718,174,1
1080,719,219,1
1081,719,238,1
1083,719,325,1
1083,718,379,1
1084,717,385,1
1086,718,385,1
1084,719,405,1
1085,718,407,1
1086,717,432,1
1084,718,439,1
1085,717,453,1
1088,718,455,1
1087,718,548,1
1086,719,559,1
1088,717,561,1
1087,719,563,1
1085,719,575,1
1089,718,590,1
1087,717,616,1
1081,719,634,0
1090,719,683,1
1083,718,687,0
1083,718,687,0
1088,719,692,1
1089,719,694,1
1080,719,695,0
1084,717,727,0
1083,719,761,0
1085,717,768,0
1084,718,797,0
1085,718,838,0
1088,717,854,0
1087,717,879,0
1086,717,893,0
1084,719,903,0
1086,718,958,0
1089,718,963,0
1086,719,965,0
1088,718,1014,0
1087,718,1019,0
1085,719,1020,0
1089,719,1048,0
1088,719,1228,0
1087,719,1292,0
1089,719,1640,1
1092,719,1722,1
1088,719,1739,1
1091,719,1739,1
1090,718,1758,1
1089,718,1766,1
1092,718,1782,1
1088,718,1784,1
1087,719,1809,1
1088,717,1863,1
1086,718,1887,1
1087,718,1896,1
1086,719,1904,1
1087,717,1920,1
1086,717,1965,1
1086,717,1965,1
1085,718,2018,1
1084,719,2030,1
1092,719,2072,0
1085,716,2156,1
1084,718,2158,1
1085,717,2170,1
1084,716,2203,1
1084,717,2216,1
1090,718,2282,0
1083,718,2291,1
1089,718,2292,0
1091,719,2308,0
1088,717,2475,0
1087,719,2571,0
1083,718,2584,0
1087,717,2697,0
1087,717,2698,0
1084,718,2708,0
1088,719,2710,0
1087,718,2712,0
1085,716,2749,0
1085,718,2760,0
1084,717,2803,0
1084,716,2884,0
1086,719,3012,0
1085,717,3214,0
1086,717,3246,0
1084,719,3340,0
1086,718,3407,0
1088,718,3702,0
1089,718,4593,0
1079,717,5113,1
1084,716,5188,1
1081,716,5209,1
1081,717,5247,1
1086,718,5253,1
1082,715,5272,1
1081,715,5279,1
1082,717,5280,1
1085,716,5281,1
1085,717,5285,1
1086,717,5294,1
1085,714,5295,1
1080,716,5310,1
1081,714,5323,1
1082,716,5325,1
1083,717,5326,1
1083,716,5333,1
1084,719,5336,1
1085,718,5337,1
1084,717,5340,1
1085,715,5357,1
1083,714,5359,1
1084,715,5363,1
1084,713,5363,1
1087,718,5369,1
1083,715,5369,1
1083,713,5375,1
1086,716,5376,1
1082,718,5378,1
1088,718,5383,1
1086,714,5384,1
1086,714,5384,1
1082,714,5386,1
1086,715,5387,1
1083,718,5390,1
1084,714,5391,1
1087,717,5403,1
1084,718,5408,1
1083,719,5416,1
1084,712,5421,1
1085,712,5423,1
1082,713,5447,1
1085,713,5448,1
1087,714,5464,1
1084,716,5464,1
1087,715,5482,1
1086,717,5487,1
1087,716,5488,1
1087,713,5491,1
1085,719,5491,1
1088,717,5493,1
1086,713,5493,1
1087,719,5500,1
1084,711,5502,1
1087,712,5503,1
1082,719,5507,1
1086,719,5514,1
1086,712,5519,1
1088,714,5528,1
1085,715,5529,1
1088,715,5533,1
1086,718,5536,1
1084,715,5541,1
1085,716,5544,1
1088,713,5546,1
1085,711,5554,1
1085,714,5560,1
1088,716,5564,1
1085,717,5583,1
1088,719,5591,1
1089,718,5593,1
1086,714,5596,1
1086,716,5599,1
1085,712,5606,1
1089,716,5610,1
1084,719,5621,1
1088,711,5624,1
1086,715,5624,1
1089,715,5627,1
1089,713,5630,1
1085,718,5635,1
1084,717,5643,1
1086,711,5655,1
1087,715,5661,1
1088,717,5672,1
1087,711,5690,1
1086,718,5691,1
1081,719,5693,1
1088,718,5693,1
1087,717,5698,1
1090,717,5698,1
1086,717,5700,1
1088,712,5707,1
1083,718,5709,1
1087,718,5711,1
1089,712,5718,1
1089,712,5718,1
1088,715,5719,1
1088,714,5728,1
1089,714,5747,1
1087,716,5748,1
1090,715,5753,1
1089,717,5768,1
1087,713,5771,1
1090,714,5777,1
1084,711,5778,0
1090,713,5782,1
1087,714,5782,1
1087,719,5795,1
1090,716,5799,1
1088,716,5799,1
1086,716,5805,1
1089,716,5820,1
1091,719,5828,1
1090,718,5845,1
1082,713,5850,0
1088,717,5861,1
1086,719,5864,1
1091,715,5868,1
1088,718,5876,1
1091,717,5880,1
1085,712,5881,0
1082,714,5885,0
1088,719,5887,1
1089,718,5893,1
1086,711,5895,0
1090,719,5902,1
1082,715,5911,0
1083,714,5923,0
1089,719,5923,1
1087,715,5932,1
1091,718,5938,1
1087,711,5946,0
1088,714,5948,1
1082,716,5951,0
1086,718,5953,1
1088,715,5953,1
1083,715,5960,0
1086,712,5962,0
1090,717,5981,1
1084,715,5993,0
1091,716,5995,1
1085,714,6005,0
1088,716,6006,1
1087,718,6026,1
1089,717,6028,1
1084,714,6028,0
1085,719,6046,1
1087,713,6047,0
1092,719,6050,1
1084,712,6069,0
1086,713,6070,0
1086,714,6070,0
1090,718,6071,1
1085,711,6073,0
1089,719,6077,1
1087,719,6081,1
1084,713,6087,0
1090,716,6088,1
1090,719,6096,1
1093,719,6104,1
1083,716,6108,0
1088,718,6110,1
1091,719,6115,1
1081,716,6117,0
1087,712,6117,0
1082,717,6122,0
1083,718,6127,0
1088,714,6127,0
1082,718,6132,0
1084,716,6133,0
1088,719,6135,1
1085,715,6139,0
1087,714,6144,0
1087,714,6144,0
1084,717,6158,0
1087,715,6175,0
1089,712,6182,0
1086,715,6182,0
1084,715,6201,0
1088,715,6211,0
1092,718,6219,1
1085,716,6223,0
1085,716,6223,0
1083,717,6227,0
1093,718,6233,1
1088,712,6234,0
1086,716,6235,0
1090,717,6247,1
1085,713,6270,0
1089,714,6270,0
1091,717,6272,1
1088,713,6276,0
1087,716,6298,0
1091,718,6298,1
1089,715,6302,0
1081,719,6307,0
1084,717,6307,0
1088,716,6316,0
1090,713,6324,0
1086,717,6331,0
1086,717,6331,0
1085,717,6337,0
1082,719,6343,0
1082,719,6343,0
1088,717,6370,0
1090,716,6372,0
1090,716,6372,0
1092,717,6374,1
1083,718,6380,0
1083,719,6387,0
1087,717,6396,0
1087,717,6397,0
1086,718,6403,0
1085,718,6407,0
1084,719,6411,0
1090,714,6413,0
1089,716,6415,0
1087,718,6422,0
1084,718,6433,0
1088,718,6437,0
1090,715,6451,0
1090,717,6454,0
1092,719,6462,1
1089,717,6488,0
1085,719,6512,0
1088,717,6588,0
1091,716,6620,0
1086,717,6630,0
1088,719,6632,0
1086,719,6644,0
1088,718,6648,0
1090,716,6649,0
1090,716,6649,0
1090,718,6652,0
1087,719,6663,0
1083,713,6685,0
1091,715,6698,0
1088,711,6715,0
1081,714,6763,0
1085,718,6767,0
1091,719,6825,1
1091,716,6831,1
1088,718,6863,1
1088,717,6866,1
1090,717,6881,1
1090,716,6884,1
1092,716,6889,1
1090,715,6889,1
1091,715,6902,1
1089,716,6919,1
1090,714,6995,1
1089,715,7022,1
1086,717,7038,1
1092,719,7083,0
1092,719,7083,0
1091,719,7101,0
1091,718,7102,0
1088,715,7107,1
1090,717,7116,0
1089,714,7121,1
1089,718,7140,0
1089,719,7142,0
1092,717,7143,0
1090,719,7152,0
1091,717,7180,0
1088,713,7180,1
1092,718,7235,0
1081,719,7239,1
1085,718,7258,1
1089,712,7268,1
1087,714,7273,1
1088,712,7293,1
1088,714,7302,1
1086,715,7324,1
1084,719,7327,1
1087,716,7327,1
1084,718,7339,1
1087,712,7340,1
1085,717,7346,1
1086,717,7357,1
1085,716,7357,1
1088,711,7374,1
1080,716,7383,0
1087,713,7387,1
1085,715,7387,1
1084,717,7395,1
1087,717,7416,1
1083,719,7418,1
1086,716,7422,1
1080,719,7425,1
1086,713,7428,1
1086,714,7431,1
1086,712,7443,1
1087,711,7447,1
1085,714,7458,1
1090,716,7468,0
1090,716,7468,0
1084,716,7470,1
1085,713,7484,1
1083,718,7488,1
1083,718,7488,1
1084,715,7508,1
1090,718,7515,0
1086,711,7538,1
1083,717,7555,1
1082,719,7565,1
1085,712,7586,1
1084,714,7592,1
1085,711,7640,1
1089,716,7643,0
1084,713,7681,1
1085,713,7689,1
1083,716,7713,1
1091,716,7719,0
1083,715,7727,1
1090,715,7744,0
1084,712,7753,1
1088,718,7754,0
1083,713,7782,1
1084,711,7795,1
1083,714,7822,1
1091,719,7831,0
1089,717,7899,0
1088,717,7941,0
1082,718,7948,1
1091,715,8001,0
1089,715,8028,0
1082,713,8031,1
1081,719,8051,1
1082,714,8075,1
1088,715,8080,0
1090,716,8123,0
1089,714,8144,0
1087,716,8145,0
1088,714,8146,0
1081,718,8148,1
1093,718,8167,0
1082,715,8181,1
1087,717,8184,0
1089,712,8202,0
1086,714,8203,0
1087,713,8232,0
1080,719,8233,1
1084,711,8253,0
1086,716,8294,0
1079,719,8295,1
1090,714,8302,0
1085,714,8334,0
1085,713,8338,0
1086,711,8360,0
1084,716,8373,0
1089,718,8396,0
1083,715,8397,0
1083,716,8414,0
1086,712,8428,0
1084,713,8453,0
1086,713,8463,0
1087,714,8469,0
1084,714,8476,0
1080,718,8498,1
1086,715,8510,0
1088,713,8513,0
1090,717,8514,0
1086,717,8585,0
1088,712,8585,0
1087,712,8600,0
1085,716,8610,0
1083,714,8623,0
1085,712,8635,0
1085,715,8646,0
1087,711,8723,0
1084,715,8809,0
1085,711,8819,0
1085,717,8926,0
1087,715,8987,0
1082,717,9411,1
1082,714,9497,0
1086,718,9521,1
1080,718,9552,1
1083,718,9564,1
1081,718,9616,1
1088,718,9623,1
1085,719,9666,1
1082,719,9669,1
1082,718,9715,1
1089,713,9731,0
1083,717,9753,1
1083,719,9761,1
1086,719,9778,1
1085,717,9798,1
1086,717,9822,1
1081,719,9825,1
1086,718,9831,1
1084,719,9873,1
1085,718,9881,1
1081,717,9886,1
1084,718,9899,1
1087,719,9927,1
1089,718,9930,1
1089,719,9999,1
1082,717,10002,1
1090,719,10025,1
1091,719,10102,1
1085,716,10125,1
1084,716,10143,1
1088,717,10150,1
1087,717,10152,1
1087,718,10214,1
1083,716,10220,1
1088,718,10232,1
1081,716,10237,1
1084,715,10238,1
1082,716,10245,1
1086,715,10251,1
1084,717,10258,1
1087,714,10264,1
1086,716,10264,1
1086,717,10272,1
1085,715,10274,1
1087,715,10299,1
1088,713,10303,1
1086,718,10318,1
1085,719,10330,1
1090,717,10334,1
1083,718,10337,1
1083,715,10346,1
1085,712,10351,1
1086,712,10358,1
1085,717,10364,1
1087,716,10366,1
1084,719,10377,1
1085,718,10378,1
1085,714,10379,1
1080,717,10380,1
1084,714,10382,1
1088,714,10384,1
1087,712,10384,1
1086,713,10402,1
1086,714,10406,1
1086,714,10406,1
1083,714,10411,1
1084,716,10413,1
1086,719,10414,1
1084,713,10423,1
1085,716,10425,1
1082,714,10428,1
1087,713,10431,1
1088,715,10432,1
1087,719,10444,1
1086,711,10461,1
1085,713,10466,1
1085,711,10470,1
1088,712,10475,1
1084,715,10476,1
1085,715,10476,1
1087,715,10479,1
1087,711,10485,1
1084,718,10486,1
1086,718,10496,1
1084,711,10497,1
1089,716,10498,1
1089,717,10511,1
1086,716,10523,1
1089,714,10527,1
1085,712,10531,1
1088,716,10532,1
1086,717,10535,1
1086,715,10537,1
1087,714,10542,1
1083,717,10546,1
1088,713,10547,1
1088,717,10548,1
1090,718,10556,1
1087,717,10557,1
1089,718,10559,1
1087,710,10568,1
1088,710,10568,1
1088,718,10581,1
1085,710,10593,1
1086,712,10593,1
1087,712,10593,1
1090,714,10599,1
1090,719,10605,1
1089,712,10607,1
1089,715,10608,1
1086,714,10619,1
1086,714,10619,1
1088,719,10624,1
1089,719,10629,1
1088,708,10635,1
1088,711,10648,1
1090,712,10657,1
1084,710,10662,1
1086,710,10678,1
1086,713,10679,1
1089,713,10679,1
1090,716,10695,1
1085,712,10700,1
1088,714,10700,1
1089,711,10707,1
1086,711,10709,1
1084,717,10713,1
1087,711,10716,1
1087,709,10719,1
1085,715,10720,1
1081,717,10729,1
1090,715,10731,1
1087,716,10733,1
1086,709,10734,1
1087,713,10734,1
1085,714,10746,1
1087,718,10749,1
1089,710,10750,1
1085,717,10750,1
1088,707,10758,1
1088,715,10770,1
1088,716,10780,1
1086,715,10781,1
1091,715,10781,1
1086,716,10797,1
1088,712,10797,1
1088,709,10812,1
1087,708,10813,1
1089,712,10815,1
1087,712,10818,1
1088,710,10819,1
1090,709,10821,1
1085,713,10821,1
1089,716,10826,1
1090,713,10831,1
1087,715,10833,1
1087,710,10836,1
1083,716,10846,1
1087,714,10853,1
1089,708,10854,1
1088,713,10860,1
1088,706,10872,1
1081,716,10880,1
1088,711,10884,1
1086,717,10892,1
1090,711,10897,1
1090,711,10897,1
1089,709,10902,1
1085,716,10905,1
1086,718,10905,1
1088,708,10911,1
1090,714,10911,1
1091,716,10913,1
1090,717,10914,1
1089,711,10921,1
1088,714,10945,1
1087,719,10950,1
1089,713,10962,1
1091,719,10964,1
1090,710,10967,1
1088,709,10967,1
1091,717,10974,1
1089,710,10974,1
1086,714,10984,1
1092,719,10991,1
1089,715,10992,1
1087,713,10992,1
1089,714,11002,1
1089,712,11028,1
1088,717,11037,1
1090,712,11038,1
1083,714,11048,0
1088,712,11051,1
1088,716,11054,1
1088,715,11077,1
1089,717,11083,1
1090,715,11090,1
1082,717,11102,1
1091,718,11107,1
1084,711,11128,0
1090,716,11135,1
1091,714,11156,1
1087,717,11159,1
1091,712,11170,1
1085,712,11177,0
1090,719,11178,1
1091,713,11189,1
1090,713,11189,1
1090,714,11192,1
1088,718,11197,1
1089,718,11206,1
1089,719,11206,1
1087,715,11209,1
1090,718,11217,1
1084,710,11219,0
1087,708,11225,0
1087,708,11226,0
1088,708,11236,0
1091,716,11262,1
1091,710,11273,1
1092,718,11274,1
1092,719,11288,1
1089,713,11289,1
1086,709,11290,0
1082,716,11304,1
1089,715,11305,1
1089,716,11314,1
1091,717,11314,1
1085,710,11317,0
1084,713,11318,0
1088,719,11332,1
1087,710,11338,0
1088,709,11340,0
1091,719,11346,1
1087,709,11348,0
1086,711,11356,0
1091,718,11371,1
1086,710,11374,0
1092,717,11375,1
1093,718,11389,1
1091,715,11391,1
1090,715,11393,1
1090,719,11416,1
1090,717,11429,1
1085,713,11430,0
1087,716,11450,1
1088,710,11462,0
1087,711,11473,0
1086,712,11488,0
1089,709,11490,0
1089,710,11494,0
1088,711,11518,0
1086,713,11533,0
1087,712,11534,0
1092,718,11543,1
1092,715,11554,1
1084,714,11564,0
1084,714,11565,0
1090,710,11571,0
1085,714,11587,0
1087,713,11593,0
1088,712,11593,0
1085,711,11595,0
1089,711,11599,0
1089,712,11625,0
1086,714,11644,0
1091,717,11686,1
1090,718,11703,1
1089,713,11716,0
1088,717,11724,1
1089,708,11737,0
1091,718,11745,1
1088,713,11766,0
1090,713,11766,0
1089,719,11775,1
1092,719,11775,1
1087,713,11793,0
1087,714,11812,0
1090,712,11813,0
1092,717,11816,1
1086,713,11840,0
1088,712,11841,0
1088,714,11844,0
1089,718,11854,1
1091,719,11871,1
1081,716,11889,1
1085,718,11892,1
1087,715,11911,0
1090,714,11928,0
1090,719,11938,1
1092,718,11944,1
1084,716,11946,1
1089,713,11947,0
1080,716,11948,1
1093,719,11952,1
1089,714,11961,0
1089,712,11973,0
1088,715,11989,0
1091,712,11993,0
1090,715,12018,0
1090,711,12020,0
1087,718,12044,1
1089,715,12046,0
1085,712,12091,0
1080,719,12150,0
1082,715,12187,1
1083,715,12190,1
1084,714,12257,1
1083,716,12386,1
1082,716,12411,1
1090,709,12467,0
1088,715,12474,1
1088,715,12475,1
1091,714,12479,0
1084,715,12514,1
1085,714,12527,1
1089,712,12555,1
1089,713,12558,1
1091,715,12588,0
1087,715,12593,1
1088,714,12598,1
1088,714,12598,1
1092,717,12612,0
1088,713,12631,1
1088,712,12638,1
1087,714,12646,1
1081,719,12650,0
1087,713,12652,1
1086,717,12660,1
1089,714,12672,1
1090,711,12682,1
1090,711,12682,1
1091,718,12686,0
1089,715,12688,1
1080,718,12692,0
1089,711,12695,1
1090,712,12700,1
1086,716,12702,1
1088,718,12703,1
1089,712,12719,1
1088,716,12719,1
1088,715,12719,1
1087,715,12730,1
1092,718,12735,0
1089,710,12742,1
1088,711,12757,1
1088,714,12782,1
1088,712,12782,1
1088,713,12792,1
1086,713,12793,1
1089,713,12797,1
1090,714,12799,1
1088,710,12803,1
1086,714,12806,1
1086,714,12807,1
1090,713,12809,1
1087,713,12810,1
1087,712,12819,1
1087,719,12825,1
1083,717,12833,1
1086,719,12834,1
1087,717,12834,1
1086,718,12841,1
1090,710,12849,1
1085,715,12855,1
1087,714,12863,1
1083,715,12864,1
1087,711,12889,1
1089,710,12896,1
1089,709,12901,1
1089,708,12905,1
1088,709,12906,1
1088,711,12927,1
1088,710,12945,1
1089,711,12953,1
1087,713,12987,1
1087,710,12990,1
1088,708,13009,1
1083,714,13009,1
1085,714,13020,1
1086,715,13037,1
1088,717,13066,1
1087,709,13076,1
1086,712,13080,1
1088,709,13104,1
1087,712,13106,1
1086,713,13113,1
1084,714,13119,1
1089,717,13142,1
1087,708,13160,1
1087,715,13178,1
1092,719,13186,0
1086,711,13187,1
1086,710,13195,1
1080,719,13206,0
1084,716,13220,1
1085,712,13235,1
1087,711,13246,1
1084,715,13247,1
1081,719,13259,0
1088,719,13262,1
1087,709,13306,1
1086,714,13361,1
1087,707,13383,1
1087,716,13387,1
1085,716,13399,1
1085,717,13408,1
1084,712,13412,0
1086,716,13505,1
1088,710,13514,0
1085,715,13525,1
1088,716,13525,1
1085,713,13530,1
1082,719,13553,0
1082,719,13553,0
1081,718,13567,0
1088,711,13579,0
1086,709,13601,1
1085,714,13604,1
1088,709,13608,0
1089,711,13651,0
1089,716,13673,1
1081,717,13685,0
1085,711,13685,1
1089,712,13703,0
1080,717,13704,0
1087,711,13757,0
1085,710,13822,1
1087,709,13827,0
1084,714,13872,1
1087,707,13885,0
1086,715,13923,1
1089,715,13935,1
1083,714,13942,1
1085,713,13952,1
1088,712,13963,0
1085,712,13969,1
1081,716,13996,0
1084,713,14020,1
1085,714,14025,1
1086,714,14031,1
1086,714,14031,1
1087,710,14039,0
1089,710,14046,0
1087,712,14083,0
1088,708,14085,0
1090,717,14103,1
1089,709,14131,0
1090,716,14142,1
1081,719,14166,0
1086,709,14181,0
1088,715,14193,1
1082,718,14216,0
1087,708,14230,0
1081,718,14236,0
1084,719,14255,0
1083,719,14259,0
1091,718,14276,1
1090,715,14297,1
1085,715,14316,1
1089,719,14329,1
1082,716,14334,0
1086,711,14341,0
1088,710,14391,0
1090,710,14411,0
1082,719,14418,0
1082,719,14418,0
1088,709,14504,0
1088,716,14513,1
1085,710,14530,0
1082,717,14571,0
1092,718,14583,1
1088,711,14590,0
1091,715,14592,1
1087,709,14605,0
1089,711,14662,0
1087,711,14733,0
1079,719,14735,0
1083,718,14763,0
1092,719,14780,1
1082,718,14797,0
1090,719,14817,1
1083,717,14896,0
1084,713,14929,1
1083,719,14969,0
1091,716,14969,1
1084,714,15003,1
1085,713,15017,1
1088,714,15042,1
1086,713,15121,1
1082,716,15133,0
1086,719,15177,0
1087,714,15190,1
1085,714,15222,1
1089,715,15230,1
1086,714,15351,1
1086,714,15351,1
1085,718,15355,0
1089,714,15356,1
1089,717,15373,1
1088,715,15380,1
1092,717,15380,1
1084,718,15391,0
1084,712,15394,1
1081,717,15405,0
1090,715,15424,1
1086,712,15425,1
1088,712,15430,1
1087,712,15432,1
1088,711,15433,1
1087,713,15454,1
1089,716,15457,1
1091,717,15467,1
1091,714,15476,1
1090,714,15476,1
1083,716,15485,0
1089,711,15503,1
1088,714,15505,1
1089,712,15507,1
1083,718,15511,0
1083,718,15511,0
1089,715,15518,1
1082,717,15521,0
1087,715,15529,1
1088,710,15537,1
1082,719,15541,0
1082,719,15541,0
1088,709,15544,1
1090,717,15551,1
1082,718,15553,0
1084,719,15554,0
