x,y,t,p
1026,361,0,0
1026,360,312,0
1027,362,605,0
1024,362,729,0
1025,363,773,0
1025,362,885,0
1025,361,1676,0
1024,361,1795,0
1027,363,1863,0
1024,360,1930,0
1025,360,2301,0
1024,359,2918,0
1023,361,3016,0
1024,363,3189,0
1024,362,3677,0
1025,359,3913,0
1023,360,3929,0
1026,359,3931,0
1025,358,4871,0
1023,362,4876,0
1023,363,5051,0
1024,364,5271,0
1023,358,5444,0
1024,361,5593,0
1024,360,5773,0
1022,361,6095,0
1024,357,6210,0
1024,362,6892,0
1023,361,7176,0
1022,362,7302,0
1023,356,7579,0
1023,357,7610,0
1022,360,7659,0
1023,360,7740,0
1023,362,7792,0
1023,359,7839,0
1021,350,8001,0
1021,361,8194,0
1024,358,8429,0
1024,359,8539,0
1022,363,8881,0
1024,361,8924,0
1025,357,8928,0
1022,358,9265,0
1021,362,9278,0
1022,359,9642,0
1024,360,9855,0
1025,360,9865,0
1022,361,10359,0
1023,359,10415,0
1023,360,10526,0
1023,364,10592,0
1020,362,10677,0
1023,361,10733,0
1021,363,10842,0
1023,358,11005,0
1022,362,11609,0
1022,360,11776,0
1018,351,12042,0
1020,361,12102,0
1021,359,12444,0
1021,364,12537,0
1023,362,13067,0
1023,365,13073,0
1022,364,13310,0
1020,363,13408,0
1023,363,13463,0
1021,361,13490,0
1022,361,13529,0
1021,362,13563,0
1021,360,13616,0
1023,360,13984,0
1022,353,14169,0
1022,359,14386,0
1022,355,14401,0
1022,357,14460,0
1023,357,14502,0
1025,364,14687,0
1022,358,14823,0
1023,359,14833,0
1024,356,15332,0
1023,355,15383,0
1019,353,15391,0
1019,350,15597,0
1021,358,15636,0
1019,351,15644,0
1022,363,15731,0
1023,361,15807,0
1022,356,15813,0
1020,360,16016,0
1021,363,16168,0
1022,360,16227,0
1020,364,16509,0
1020,362,16812,0
1019,360,17099,0
1021,359,17480,0
1021,362,17534,0
1021,361,17708,0
1022,361,17730,0
1023,356,17968,0
1024,355,18046,0
1020,359,18139,0
1021,357,18272,0
1021,360,18369,0
1019,361,18507,0
1022,362,18553,0
1020,353,18554,0
1018,353,18616,0
1019,362,18944,0
1019,363,18952,0
1020,361,18970,0
1023,358,19316,0
1020,363,19813,0
1021,353,19986,0
1020,357,20189,0
1020,362,20877,0
1019,359,21044,0
1022,359,21080,0
1020,358,21094,0
1020,360,21186,0
1020,365,21330,0
1021,364,21463,0
1019,364,21677,0
1022,358,21926,0
1021,356,22269,0
1021,361,22305,0
1018,363,22814,0
1019,361,22825,0
1023,354,22863,0
1021,362,23032,0
1021,359,23557,0
1018,362,23573,0
1023,359,23658,0
1019,365,23662,0
1024,357,23856,0
1020,364,23966,0
1019,362,24309,0
1021,358,24406,0
1018,361,24585,0
1018,364,24920,0
1019,363,25122,0
1019,360,25723,0
1020,361,25725,0
1020,367,25784,0
1020,359,25947,0
1021,367,26150,0
1020,362,26182,0
1019,366,26424,0
1022,360,26616,0
1020,363,26663,0
1022,357,27493,0
1016,353,27502,0
1023,363,27530,1
1018,359,27665,0
1018,365,27852,0
1021,360,28020,0
1018,363,28234,0
1020,366,28369,0
1017,362,28623,0
1017,364,28779,0
1021,353,28846,1
1018,362,29028,0
1017,361,29074,0
1017,363,29369,0
1017,365,29490,0
1018,360,29542,0
1019,359,29661,0
1019,358,29740,0
1019,363,29817,0
1020,360,29859,0
1019,357,29976,0
1017,358,30211,0
1019,361,30291,0
1023,361,30291,1
1019,364,30631,0
1018,364,30843,0
1018,366,30884,0
1019,362,31589,0
1018,361,31814,0
1017,366,32390,0
1016,362,33275,0
1017,360,33403,0
1018,363,33439,0
1016,363,33442,0
1016,364,33454,0
1016,365,33556,0
1018,358,33714,0
1019,360,34458,0
1017,364,34673,0
1017,365,35029,0
1018,362,35149,0
1015,364,35349,0
1017,363,35533,0
1017,362,35579,0
1021,359,35579,0
1018,367,35594,0
1021,355,35669,0
1021,355,35669,0
1016,366,36535,0
1015,365,36845,0
1022,356,36905,0
1017,361,36987,0
1022,354,36991,0
1018,364,37336,0
1024,365,37395,0
1016,361,37449,0
1017,359,37626,0
1016,360,37650,0
1019,361,37770,0
1015,363,37914,0
1018,359,38029,0
1016,362,38139,0
1015,366,38868,0
1016,364,38916,0
1014,365,39011,0
1020,356,39042,0
1020,358,39082,0
1020,359,39346,0
1016,365,39529,0
1021,357,39914,0
1015,362,40045,0
1017,364,40185,0
1016,363,40349,0
1015,364,40543,0
1017,365,40984,0
1023,359,41280,1
1023,358,41314,1
1015,361,41508,0
1018,361,41627,0
1015,360,41693,0
1018,360,41693,0
1017,361,41841,0
1018,363,41912,0
1015,365,42031,0
1017,363,42135,0
1015,359,42194,0
1014,364,42212,0
1016,359,42559,0
1024,360,42757,1
1018,362,42768,0
1017,362,43197,0
1019,356,43235,0
1020,357,43461,0
1020,355,43631,0
1021,356,43723,0
1015,366,43731,0
1025,360,44001,1
1014,366,44080,0
1024,361,44146,1
1014,363,44192,0
1014,365,44352,0
1016,366,44387,0
1024,357,44838,1
1019,359,44850,0
1024,359,45083,1
1015,363,45235,0
1023,360,45394,1
1021,359,45425,1
1022,360,45450,1
1022,359,45462,1
1015,364,45467,0
1016,362,45648,0
1023,361,45829,1
1013,365,45831,0
1016,368,45855,0
1014,362,45887,0
1024,362,46081,1
1017,360,46123,0
1016,364,46130,0
1018,357,46368,0
1016,361,46503,0
1015,362,46618,0
1013,366,46803,0
1016,363,47010,0
1014,367,47294,0
1016,367,47452,0
1022,356,47525,1
1025,362,47654,1
1023,362,47655,1
1024,360,48055,1
1023,361,48132,1
1024,356,48145,1
1018,356,48158,0
1023,358,48253,1
1019,357,48281,0
1015,365,48312,0
1013,364,48341,0
1016,365,48397,0
1012,366,48442,0
1023,359,48505,1
1024,359,48578,1
1013,363,48670,0
1022,362,48736,1
1023,357,48985,1
1022,361,49065,1
1021,360,49172,1
