x,y,t,p
144,1,0,1
127,30,1,1
137,27,2,1
139,35,4,1
153,10,6,0
144,6,7,1
162,17,11,1
164,20,12,1
145,34,13,0
155,3,14,0
159,15,14,1
143,12,15,1
156,16,16,0
138,32,18,1
164,19,19,1
143,23,19,1
153,12,20,0
156,0,20,0
162,20,22,1
150,19,22,0
132,25,23,1
144,38,25,0
149,12,25,0
144,3,27,1
141,12,27,1
143,34,27,0
151,19,29,0
163,19,34,1
160,14,34,1
143,5,35,1
126,33,37,1
155,4,38,0
148,13,38,0
128,36,39,1
140,36,42,1
142,10,43,1
143,35,44,0
151,24,44,0
151,24,45,0
129,31,46,0
137,33,48,1
129,32,48,0
129,27,50,0
152,13,53,0
161,14,57,1
138,36,57,1
128,37,57,1
148,23,58,0
140,34,58,1
133,38,60,1
139,16,61,1
138,31,62,1
140,19,62,1
140,35,65,1
140,16,65,1
137,20,67,1
130,38,68,1
151,9,70,0
137,35,71,1
127,34,75,1
127,34,75,1
154,13,75,0
154,6,77,0
126,37,80,1
157,10,80,0
140,24,81,1
126,32,85,1
136,18,86,1
155,15,87,1
139,34,87,1
136,19,89,1
138,35,89,1
139,36,90,1
138,34,91,1
156,18,91,0
144,21,91,1
142,24,94,1
135,20,95,1
151,18,97,0
128,30,97,0
155,2,98,0
139,35,99,1
142,50,100,0
131,34,101,0
142,22,102,1
163,18,102,1
162,21,103,1
140,13,103,1
143,1,105,1
138,37,105,1
142,3,106,1
140,15,106,1
140,33,107,1
141,3,108,1
130,34,110,0
140,37,110,1
151,17,111,0
137,34,111,1
136,25,112,1
162,18,112,1
161,16,112,1
162,16,112,1
155,1,112,0
127,36,112,1
163,20,113,1
143,0,113,1
142,23,115,1
131,27,115,1
126,36,116,1
141,4,116,1
139,37,117,1
136,24,118,1
135,26,118,1
161,17,121,1
139,20,122,1
152,16,125,0
138,33,125,1
137,36,125,1
127,33,125,1
157,1,126,0
157,15,126,1
127,35,127,1
159,17,129,1
138,20,130,1
142,4,131,1
126,34,133,1
143,2,133,1
145,23,134,1
152,6,135,0
152,24,135,0
136,35,136,1
161,18,136,1
161,20,136,1
147,15,139,0
158,15,142,1
127,37,143,1
159,16,143,1
135,21,145,1
147,24,147,0
