x,y,t,p
0,288,0,1
0,288,547,0
0,289,3850,0
0,290,5788,0
0,288,6249,1
0,289,6282,1
0,288,6923,0
0,289,7368,0
1,289,8436,0
1,288,10277,0
0,287,10739,0
1,290,12030,0
1,288,12420,1
0,288,12426,1
0,289,12434,1
1,289,12468,1
0,288,12870,0
1,289,12944,0
0,289,13074,0
1,288,13203,0
0,291,13925,0
2,289,15750,0
2,288,15813,0
0,290,16158,0
3,289,16368,0
1,291,16582,0
1,289,16686,0
2,290,17307,0
1,289,18301,1
2,289,18421,1
2,288,18436,1
3,289,18555,1
3,289,19072,0
2,289,19294,0
2,288,19550,0
1,289,19737,0
3,288,19759,0
1,290,20820,0
0,292,21111,0
0,291,21792,0
2,291,22117,0
3,290,22316,0
4,289,22928,0
2,289,24619,1
0,293,24682,0
1,289,24739,1
2,288,24802,1
4,290,25543,0
1,292,25710,0
1,291,25891,0
1,289,26074,0
5,290,26493,0
3,291,26540,0
2,290,27167,0
0,292,28222,0
4,291,28563,0
3,289,28608,0
0,294,30210,0
2,292,30221,0
2,291,30221,0
0,289,30242,1
5,289,30276,0
1,293,30315,0
1,289,30351,1
2,290,30507,1
0,293,30709,0
3,289,30740,1
0,287,31034,1
0,288,31076,1
3,289,31847,0
4,288,31894,0
1,292,32246,0
4,290,32907,0
3,292,33479,0
0,290,34127,1
3,291,34468,0
1,294,34638,0
5,290,34661,0
3,290,34880,0
4,291,34882,0
4,289,35596,0
4,292,35804,0
2,293,36167,0
1,293,36720,0
5,290,36762,1
4,290,36776,1
2,289,36965,1
5,290,37087,0
1,288,37165,1
3,288,37173,1
2,288,37179,1
5,291,37290,0
3,293,37362,0
4,290,37418,0
2,292,37518,0
0,292,37758,1
6,290,38311,0
0,291,38527,1
2,294,39104,0
5,290,39190,0
3,292,39574,0
5,292,40177,0
3,293,41572,0
6,291,41720,0
1,290,41741,1
1,291,42134,1
4,292,42367,0
3,289,42399,1
4,289,43176,1
4,288,43215,1
3,294,43544,0
4,293,43774,0
0,293,44232,1
1,292,44441,1
0,292,45053,1
2,295,45991,0
6,292,46218,0
4,294,46602,0
5,291,46615,0
2,291,46825,1
3,293,47192,0
5,293,47416,0
1,293,47550,1
2,290,47620,1
3,290,47684,1
1,291,47890,1
3,295,48611,0
2,292,49215,1
5,292,49260,0
7,291,49273,0
7,290,49547,0
1,292,50028,1
6,293,50174,0
7,292,50233,0
8,291,50831,0
5,294,51097,0
7,293,51312,0
4,295,51704,0
6,291,52659,0
3,291,53481,1
2,292,53666,1
2,291,53690,1
4,290,53692,1
