x,y,t,p
596,7,0,0
597,7,130,0
595,7,157,0
596,7,320,0
596,7,320,0
596,8,426,0
597,7,555,0
597,8,564,0
595,8,605,0
598,7,632,0
595,7,675,0
596,8,718,0
596,7,904,0
597,8,949,0
596,9,981,0
595,8,1000,0
597,9,1072,0
598,8,1083,0
596,8,1238,0
595,9,1273,0
596,9,1332,0
598,9,1413,0
597,10,1425,0
596,10,1469,0
597,9,1481,0
595,7,1680,1
597,7,1689,0
598,7,1689,0
597,10,1719,0
596,10,1778,0
598,10,1781,0
595,9,1790,0
595,10,1900,0
597,11,1923,0
598,9,1995,0
596,11,2028,0
597,8,2078,0
595,8,2132,1
597,10,2197,0
598,8,2202,0
598,10,2219,0
598,11,2258,0
597,11,2274,0
588,7,2280,1
595,9,2306,1
589,7,2330,1
578,9,2336,0
597,12,2389,0
599,8,2425,0
587,7,2428,1
596,7,2441,0
588,7,2452,1
590,7,2458,1
589,7,2494,1
598,7,2522,0
595,11,2527,0
596,11,2529,0
596,12,2572,0
598,12,2619,0
598,12,2619,0
596,9,2643,0
590,7,2644,1
596,8,2646,0
598,11,2679,0
595,7,2690,0
597,12,2703,0
597,9,2723,0
589,7,2740,1
599,11,2769,0
588,8,2784,1
597,7,2806,0
597,11,2829,0
599,9,2841,0
599,7,2845,0
589,8,2853,1
595,9,2872,1
597,13,2890,0
590,8,2957,1
596,13,2957,0
588,8,2965,1
587,8,3014,1
599,10,3029,0
598,13,3043,0
598,13,3043,0
598,9,3045,0
598,12,3069,0
598,12,3069,0
597,10,3070,0
589,8,3075,1
595,12,3101,0
598,8,3104,0
588,7,3109,0
589,7,3111,0
590,8,3129,1
597,8,3150,0
595,10,3154,1
597,12,3182,0
595,8,3188,0
597,13,3220,0
599,12,3247,0
588,9,3289,1
589,9,3319,1
598,7,3331,0
587,7,3344,0
596,13,3359,0
598,10,3364,0
596,12,3371,0
597,14,3377,0
595,11,3403,1
598,13,3416,0
598,13,3417,0
590,9,3454,1
590,7,3461,0
590,7,3461,0
588,9,3465,1
589,7,3466,0
589,9,3476,1
596,10,3492,0
598,14,3521,0
588,8,3536,0
599,13,3555,0
587,9,3559,1
595,9,3569,0
589,8,3579,0
596,14,3589,0
588,7,3617,0
599,8,3624,0
597,14,3720,0
589,10,3745,1
589,9,3767,1
597,13,3771,0
618,9,3772,0
587,8,3777,0
588,10,3777,1
590,9,3801,1
598,11,3838,0
589,8,3842,0
595,11,3852,1
589,10,3858,1
597,11,3866,0
599,11,3882,0
598,14,3892,0
597,15,3904,0
590,10,3907,1
597,12,3919,0
590,8,3932,0
598,9,3950,0
598,15,3952,0
595,7,3964,1
599,9,3970,0
588,10,3976,1
596,9,3980,0
588,8,3981,0
589,10,3998,1
596,7,4010,1
