x,y,t,p
1147,0,0,1
1146,1,358,1
1146,0,624,1
1142,1,757,0
1144,0,777,0
1142,2,847,0
1142,3,984,0
1141,3,997,0
1143,0,997,0
1143,1,1113,0
1144,2,1123,1
1141,2,1156,0
1140,0,1239,1
1146,0,1674,1
1142,1,2010,0
1140,0,2138,1
1142,0,2168,0
1143,0,2340,0
1145,1,2408,1
1145,0,2418,1
1140,3,2892,0
1141,3,2903,0
1140,2,2974,0
1139,0,3049,1
1141,1,3060,0
1144,1,3060,1
1142,0,3365,0
1141,2,3454,0
1139,1,3566,1
1145,0,3641,1
1142,1,3954,0
1139,0,3998,1
1141,0,4288,0
1141,1,4449,0
1138,1,4452,1
1144,0,4505,1
1140,2,4748,0
1139,3,4752,0
1139,2,4940,0
1138,0,5036,1
1143,1,5163,1
1143,2,5187,1
1142,2,5226,1
1140,1,5242,0
1141,3,5381,1
1140,0,5744,0
1141,0,5852,0
1138,3,5861,0
1137,1,5920,1
1144,0,5928,1
1139,2,6250,0
1139,1,6377,0
1142,1,6534,1
1143,0,6738,1
1143,1,6776,1
1140,1,6958,0
1138,4,7206,0
1139,0,7363,0
1137,0,7395,1
1142,1,7475,1
1137,3,7481,0
1138,2,7522,0
1141,2,7608,1
1139,1,7721,0
1140,0,7729,0
1139,2,8036,0
1139,2,8036,0
1136,1,8038,1
1137,4,8290,0
1143,0,8706,1
1138,1,8752,0
1136,2,8764,1
1139,0,8960,0
1136,0,9182,1
1135,1,9352,1
1136,4,9397,0
1141,1,9407,1
1137,2,9485,0
1138,2,9578,0
1142,0,9645,1
1136,3,9777,0
1140,2,9954,1
1137,3,10013,0
1135,2,10111,1
1135,1,10246,1
1136,2,10505,0
1138,1,10554,0
1136,0,10573,1
1140,1,10601,1
1135,4,10697,0
1137,1,10790,0
1134,2,10958,1
1141,0,11018,1
1139,2,11150,1
1137,2,11233,0
1134,1,11292,1
1135,3,11534,0
1139,3,11596,1
1136,2,11603,0
1135,5,11677,0
1135,0,11841,1
1142,2,11981,1
1133,2,12054,1
1140,1,12054,1
1138,0,12063,0
1134,4,12185,0
1136,1,12285,0
1139,2,12406,1
1135,2,12537,0
1139,0,12624,0
1135,0,12889,1
1138,2,12942,1
1136,3,13011,0
1133,1,13044,1
1138,3,13057,1
1134,3,13327,0
1133,2,13361,1
1133,4,13460,0
1133,4,13460,0
1132,2,13481,1
1140,0,13499,1
1137,3,13517,1
1135,3,13751,0
1139,1,13790,1
1135,2,13927,0
1134,5,14027,0
1136,2,14062,0
1136,1,14128,0
1135,1,14161,0
1134,0,14226,1
1132,2,14324,1
1138,2,14326,1
1133,1,14337,1
1137,4,14357,1
1140,3,14563,1
1134,2,14626,0
1138,0,14635,0
1134,3,14751,0
1133,5,14757,0
1137,2,14859,1
1136,3,14930,1
1137,0,14977,0
1139,0,15037,1
1133,3,15093,0
1137,1,15283,0
1138,1,15353,1
1131,2,15355,1
1133,4,15546,0
1133,4,15546,0
1132,5,15615,0
1132,4,15634,0
1131,3,15635,1
1132,1,15665,1
1134,2,15927,0
1137,2,15985,1
1133,3,16036,0
1136,4,16051,1
1133,2,16080,0
1131,2,16151,1
1133,0,16320,1
1136,3,16323,1
1131,5,16371,0
1136,2,16613,1
1137,0,16794,0
1135,4,17039,1
1130,3,17040,1
1136,0,17283,0
1130,2,17337,1
1132,1,17378,1
1133,3,17381,0
1132,3,17385,0
1135,3,17454,1
1137,1,17520,1
1131,1,17693,1
1131,4,17703,0
1136,2,17822,1
1133,2,17831,0
1136,1,17871,0
1132,4,17879,0
1138,0,17908,1
1137,3,17933,1
1131,5,18045,0
1132,2,18211,0
1130,5,18221,0
1129,3,18285,1
1132,0,18334,1
1135,1,18540,0
1134,5,18649,1
1132,3,18907,0
1133,0,18910,1
1138,4,18915,1
1131,1,18924,1
1131,3,19159,0
1135,3,19292,1
1129,2,19350,1
1130,4,19358,0
1134,3,19443,1
1133,5,19529,1
1136,1,19678,1
1135,0,19782,0
1129,5,19809,0
1135,2,19852,1
1133,4,19924,1
1128,3,19924,1
1131,2,20087,0
1130,6,20087,0
1134,1,20111,0
1129,6,20193,0
1131,4,20378,0
1130,1,20458,1
1130,5,20667,0
1130,3,20672,0
1130,4,20857,0
1133,3,21011,1
1134,1,21080,0
1131,5,21183,1
1135,0,21320,0
1132,0,21407,1
1128,2,21466,1
1128,6,21469,0
1129,4,21470,0
1129,4,21470,0
