x,y,t,p
1277,388,0,1
1275,389,4862,1
1278,386,5799,1
1275,388,6596,1
1277,387,7987,1
1274,388,10529,1
1274,390,11038,0
1276,387,11495,1
1277,386,11900,1
1273,389,12992,1
1275,387,13538,1
1277,388,16594,0
1273,388,18632,1
1277,387,18775,0
1270,390,18930,1
1272,388,20905,1
1271,389,21046,1
1275,388,21204,0
1272,389,21225,1
1278,386,21408,0
1268,391,22269,1
1277,386,23223,0
1269,392,24081,0
1271,389,24266,1
1273,389,24317,0
1270,389,24331,1
1276,387,24762,0
1278,385,24871,0
1268,392,26057,0
1272,389,26717,0
1275,387,26968,0
1269,390,27403,1
1273,388,28575,0
1267,393,28628,0
1274,388,28686,0
1271,389,28746,0
1266,391,29413,1
1268,390,29513,1
1270,388,29779,1
1265,392,29798,1
1267,390,31066,1
1266,393,31426,0
1272,388,32416,0
1265,393,32770,0
1269,388,33023,1
1269,390,33088,0
1264,392,33828,1
1268,391,34804,0
1263,392,35491,1
1270,389,35804,0
1265,391,35849,1
1268,389,35863,1
1270,390,36072,0
1266,390,36525,1
1266,390,36525,1
1268,390,37015,0
1267,389,37560,1
1263,394,37790,0
1262,392,37951,1
1264,391,38411,1
1261,393,38779,1
1265,393,39216,1
1262,394,40391,0
1261,392,41487,1
1265,390,41501,1
1266,389,41778,1
1263,394,43102,1
1265,392,43354,0
1264,392,43771,0
1268,389,44105,0
1259,393,44117,1
1266,391,44122,0
1262,394,45039,1
1260,394,45403,0
1265,391,46695,0
1259,395,47074,0
1257,394,47173,1
1269,388,47650,0
1258,393,47752,1
1267,390,48194,0
1262,391,48536,1
1260,392,50078,1
1264,391,50106,0
1267,389,50506,0
1255,395,51291,1
1261,391,51596,1
1256,394,51617,1
1257,395,52057,0
1259,392,52364,1
1255,394,52799,1
1261,393,52814,0
1262,392,53203,0
1265,390,53225,0
1266,389,53825,0
1260,391,54203,1
1263,392,54294,0
1261,392,54687,0
1258,392,55187,1
1255,396,55525,0
1255,395,55859,0
1257,393,56487,1
1253,395,56552,1
1259,393,57492,0
1252,396,57522,1
1254,396,57542,0
1262,391,57971,0
1260,392,58903,0
1266,390,58909,0
1258,393,59307,0
1261,391,59971,0
1255,393,60035,1
1253,396,60161,0
1251,396,60165,1
1257,392,60779,1
1253,395,61406,0
1256,392,61423,1
1252,396,61563,0
1253,394,61831,1
1257,393,61999,0
1256,394,62225,0
1250,396,62363,1
1260,391,62784,0
1254,393,62928,1
1251,396,63419,0
1255,392,63918,1
1257,394,64088,0
1250,395,64130,1
1258,392,64852,0
1259,392,65301,0
1253,396,65701,1
1250,396,65762,0
1257,392,66529,0
1252,394,66542,1
1253,393,66710,1
1249,397,67901,0
1249,395,68012,1
1255,394,69259,0
1251,394,70091,1
1248,397,70202,0
1253,394,70375,0
1252,393,71285,1
1254,393,71661,0
1255,393,72302,0
1247,397,72528,0
1251,393,72838,1
1252,394,73180,0
1256,392,74192,0
1246,397,74854,0
1244,396,75445,1
1253,393,76479,0
1245,397,76770,0
1251,394,76778,0
1250,393,76782,1
1244,398,76891,0
1249,395,77093,0
1255,392,77386,0
1250,395,77627,0
1243,398,77906,0
1243,396,78364,1
1252,393,78450,0
1242,397,78878,1
1244,397,79017,0
1246,397,79960,1
1242,398,80259,0
1241,397,80714,1
1242,397,82200,0
1243,397,82224,0
1241,396,82561,1
1246,394,82691,1
1251,393,83146,0
1244,395,84122,1
1239,397,84128,1
1244,397,84210,1
1245,397,84300,1
1241,397,84340,0
1244,398,84973,1
1240,396,85188,1
1241,398,85803,0
1241,398,85803,0
1252,396,85950,1
1243,397,86016,1
1240,398,86368,0
1245,394,86511,1
1242,395,86840,1
1238,397,87286,1
1250,393,87318,0
1242,398,87735,1
1239,398,88281,0
1238,399,88304,0
1239,396,88318,1
1240,397,88869,0
1241,398,89152,1
1244,394,89244,1
1244,396,89464,0
1237,397,89468,1
1239,397,89907,0
1241,395,90391,1
1244,395,90470,0
1238,398,90677,0
1243,396,91143,0
1236,397,91551,1
