x,y,t,p
659,0,0,0
658,0,553,0
660,0,616,0
659,0,772,0
659,1,1195,0
660,1,1312,0
661,0,1457,0
659,1,2015,0
661,1,2087,0
660,1,2319,0
660,2,2382,0
660,0,2392,0
661,2,2591,0
662,1,3175,0
660,2,3198,0
661,3,3455,0
662,2,3457,0
660,1,3633,0
660,3,3885,0
661,1,3993,0
662,3,4001,0
661,2,4077,0
659,2,4262,0
661,3,4344,0
658,0,4426,1
661,4,4580,0
662,4,4785,0
663,3,5172,0
659,0,5266,1
661,2,5280,0
661,4,5319,0
662,3,5503,0
663,4,5516,0
661,0,5825,1
662,5,5836,0
662,4,5931,0
661,3,5980,0
659,1,6020,1
663,5,6097,0
661,5,6143,0
660,0,6394,1
659,0,6502,1
662,5,6561,0
662,0,6652,1
661,1,6711,1
662,3,6738,0
662,0,6834,1
659,2,6884,1
663,6,6989,0
662,2,7010,0
663,0,7056,1
662,1,7129,1
662,4,7167,0
660,1,7178,1
662,0,7206,1
662,6,7216,0
664,5,7217,0
660,0,7246,1
663,4,7293,0
663,0,7316,1
663,5,7570,0
664,6,7681,0
664,6,7682,0
660,2,7691,1
662,0,7734,0
662,1,7736,1
660,0,7828,1
663,6,7878,0
662,2,7884,1
662,0,8054,0
663,1,8067,1
664,7,8154,0
661,2,8240,1
663,7,8262,0
660,1,8320,1
663,0,8351,0
663,1,8524,1
662,2,8559,1
662,5,8617,0
661,1,8652,1
663,5,8659,0
665,6,8660,0
660,3,8678,1
663,2,8900,1
662,1,8913,0
664,7,8931,0
661,3,9017,1
660,1,9035,1
665,7,9060,0
662,3,9076,1
663,7,9168,0
663,2,9181,1
664,1,9259,1
663,3,9277,1
664,2,9291,1
664,8,9326,0
663,6,9343,0
661,2,9354,1
663,0,9430,0
663,2,9494,1
664,2,9512,1
664,6,9651,0
663,3,9671,1
664,2,9701,1
665,8,9793,0
665,8,9793,0
663,1,9810,0
661,4,9821,1
664,3,9834,1
661,2,9928,1
663,8,9943,0
659,5,9952,1
664,2,9965,1
