x,y,t
0.420,0.160,0.375
-0.152,-0.057,-0.152
-0.467,-0.210,-0.450
-0.166,-0.067,-0.157
-0.555,-0.210,-0.516
0.351,0.135,0.296
-0.088,-0.047,-0.089
-0.043,-0.032,-0.042
-0.398,-0.160,-0.368
0.021,-0.022,-0.002
-0.048,-0.037,-0.050
-0.068,-0.032,-0.073
-0.457,-0.165,-0.420
0.178,0.096,0.175
0.277,0.101,0.225
-0.595,-0.234,-0.563
0.011,0.007,0.014
0.336,0.116,0.298
-0.486,-0.190,-0.450
-0.526,-0.210,-0.494
-0.639,-0.239,-0.573
0.232,0.061,0.177
0.045,0.051,0.113
0.346,0.106,0.301
0.415,0.150,0.371
0.400,0.155,0.332
-0.422,-0.150,-0.371
0.095,0.012,0.091
0.178,0.047,0.132
0.104,0.037,0.091
0.183,0.071,0.168
0.173,0.071,0.170
-0.058,-0.022,-0.067
-0.462,-0.155,-0.419
-0.432,-0.165,-0.407
0.287,0.145,0.267
0.306,0.120,0.260
0.306,0.140,0.265
-0.344,-0.136,-0.295
0.326,0.116,0.272
0.031,0.027,0.046
0.070,0.037,0.053
0.420,0.145,0.357
-0.019,-0.008,0.009
0.045,0.007,0.031
0.420,0.180,0.380
-0.294,-0.106,-0.271
0.292,0.140,0.308
-0.403,-0.160,-0.385
0.040,0.002,0.051
-0.038,0.012,-0.020
0.090,0.012,0.079
0.139,0.071,0.164
-0.275,-0.111,-0.268
-0.477,-0.185,-0.442
-0.536,-0.210,-0.494
0.045,0.012,0.036
0.218,0.106,0.223
0.114,0.051,0.128
-0.526,-0.195,-0.470
0.218,0.056,0.233
0.168,0.081,0.154
-0.152,-0.057,-0.143
-0.619,-0.229,-0.570
0.129,0.071,0.130
-0.132,-0.062,-0.131
0.213,0.081,0.171
-0.102,-0.042,-0.091
0.444,0.175,0.370
0.104,0.037,0.083
0.425,0.145,0.381
-0.472,-0.190,-0.433
0.292,0.140,0.262
0.075,0.027,0.084
-0.029,-0.017,-0.023
-0.496,-0.195,-0.439
0.178,0.061,0.141
-0.516,-0.219,-0.496
0.188,0.101,0.176
0.415,0.130,0.344
0.129,0.061,0.131
0.242,0.081,0.184
0.425,0.155,0.376
-0.486,-0.200,-0.426
0.277,0.096,0.232
-0.038,-0.022,-0.040
0.021,0.007,0.055
-0.033,-0.013,-0.044
-0.250,-0.091,-0.217
-0.570,-0.234,-0.523
0.306,0.120,0.268
0.100,0.032,0.079
-0.058,-0.017,-0.053
0.228,0.096,0.185
0.232,0.086,0.216
0.252,0.111,0.223
0.257,0.135,0.320
0.297,0.140,0.292
0.168,0.051,0.144
-0.541,-0.205,-0.484
0.277,0.091,0.226
0.011,0.027,0.025
-0.240,-0.101,-0.211
0.434,0.160,0.370
-0.619,-0.229,-0.558
0.183,0.071,0.178
-0.560,-0.214,-0.498
-0.038,-0.037,-0.041
-0.290,-0.131,-0.279
0.085,0.012,0.070
0.208,0.051,0.176
0.159,0.051,0.139
-0.073,-0.057,-0.082
