x,y,t
-0.018,-0.058,0.310
0.051,-0.044,0.366
0.058,-0.044,0.321
-0.004,-0.002,0.107
-0.004,-0.051,0.124
-0.025,0.102,-0.634
-0.032,-0.037,-0.041
0.009,-0.079,0.316
-0.053,0.102,-0.930
-0.004,-0.072,0.399
-0.004,-0.065,0.277
-0.011,0.011,-0.263
0.009,-0.058,0.253
0.051,-0.037,0.309
0.016,0.032,0.116
0.058,-0.023,0.333
0.058,-0.065,0.387
-0.004,-0.030,0.140
-0.004,0.018,-0.009
-0.060,0.095,-0.796
-0.032,-0.058,0.337
-0.025,-0.044,0.037
-0.011,0.004,0.077
-0.011,-0.016,0.157
-0.088,0.074,-0.729
-0.018,-0.044,0.260
0.002,-0.009,0.081
0.037,-0.002,0.300
0.016,-0.023,0.130
0.051,0.004,0.196
0.016,-0.086,0.387
0.002,0.039,-0.222
-0.004,-0.044,0.369
-0.025,-0.030,0.147
0.065,-0.009,0.205
0.051,0.004,0.134
0.023,0.004,-0.042
-0.004,-0.072,0.150
0.002,-0.072,0.261
0.002,0.053,-0.093
-0.095,0.060,-0.757
0.023,-0.002,0.220
-0.018,0.116,-0.864
-0.025,-0.023,0.370
-0.025,-0.037,0.179
0.065,-0.009,0.205
-0.011,-0.023,0.214
0.051,-0.037,0.236
0.037,0.011,0.230
-0.004,-0.016,-0.009
-0.032,0.095,-0.551
-0.039,0.102,-0.880
-0.004,-0.051,0.367
0.009,-0.037,0.081
0.051,-0.037,0.236
0.009,-0.037,0.081
-0.025,-0.009,-0.064
-0.011,0.011,-0.263
-0.004,0.004,0.176
-0.011,0.025,-0.196
0.002,-0.037,0.307
0.044,-0.009,0.225
0.051,-0.037,0.354
-0.025,0.095,-0.933
-0.011,-0.009,0.135
0.009,0.053,-0.288
0.037,-0.037,0.309
0.016,-0.016,0.001
0.065,-0.009,0.289
0.037,-0.002,0.168
-0.004,-0.051,0.124
-0.011,0.018,0.171
-0.081,0.060,-0.492
-0.067,0.081,-0.656
0.051,-0.016,0.202
-0.025,-0.044,0.186
0.002,0.018,-0.148
0.023,-0.030,0.381
-0.004,-0.072,0.399
0.058,0.011,0.188
0.030,-0.016,0.200
0.009,-0.023,-0.008
-0.004,-0.065,0.182
-0.095,0.081,-0.849
0.023,0.011,0.019
0.051,0.011,0.282
-0.032,-0.051,0.187
-0.011,0.004,-0.083
0.065,-0.065,0.402
0.030,0.011,0.086
0.065,-0.058,0.336
-0.004,-0.037,0.322
-0.018,-0.072,0.329
-0.074,0.102,-0.773
0.044,-0.023,0.164
-0.088,0.060,-0.845
0.058,-0.009,0.195
-0.004,-0.065,0.182
-0.018,-0.044,-0.048
0.030,-0.023,0.154
-0.039,-0.023,0.116
0.072,-0.030,0.314
0.009,-0.051,0.113
-0.025,-0.030,-0.076
0.037,-0.009,0.354
0.009,0.011,0.118
0.016,0.004,-0.112
0.051,0.011,0.128
-0.060,0.116,-0.743
0.009,0.018,0.070
-0.053,0.081,-0.670
0.016,0.039,-0.152
-0.011,-0.065,0.163
0.016,0.053,0.011
0.023,-0.002,0.279
0.023,-0.009,0.230
0.044,0.011,0.147
0.030,0.046,-0.025
0.051,-0.002,0.355
-0.004,-0.002,-0.018
-0.004,-0.079,0.189
-0.025,0.123,-0.977
-0.025,-0.023,-0.087
-0.004,0.032,0.003
0.030,0.025,0.163
0.009,-0.023,0.247
-0.018,-0.065,0.333
0.065,-0.030,0.305
-0.046,0.074,-0.627
0.037,-0.002,0.300
0.037,-0.037,0.402
0.065,0.004,0.402
-0.088,0.060,-0.845
-0.032,0.095,-0.720
0.009,-0.002,-0.106
-0.004,0.039,0.040
-0.060,0.095,-0.715
-0.102,0.095,-0.943
-0.004,0.004,-0.077
-0.032,-0.044,0.183
-0.067,0.102,-0.917
-0.018,-0.044,0.022
0.009,-0.079,0.393
-0.018,0.032,-0.286
0.016,0.032,-0.066
-0.032,-0.044,0.183
0.002,-0.072,0.261
0.058,-0.058,0.373
-0.095,0.060,-0.757
-0.025,0.116,-0.572
-0.025,-0.051,0.078
0.037,-0.065,0.381
-0.025,-0.065,0.254
0.030,-0.065,0.365
0.030,0.025,0.163
-0.011,-0.023,0.020
0.002,-0.044,0.371
0.037,-0.030,0.260
0.009,-0.065,0.183
0.009,0.004,0.055
-0.018,-0.051,0.236
-0.011,0.032,-0.317
-0.081,0.046,-0.324
0.072,-0.030,0.372
0.058,-0.009,0.308
0.023,-0.030,0.187
-0.025,-0.058,0.380
