x,y,t
0.110,-0.123,-0.238
0.069,-0.081,-0.117
0.160,-0.180,-0.351
0.020,-0.023,0.009
0.069,-0.081,-0.114
-0.146,0.150,0.367
0.119,-0.147,-0.248
-0.096,0.109,0.247
0.069,-0.073,-0.122
-0.055,0.026,0.123
0.011,-0.032,0.002
0.119,-0.131,-0.233
-0.121,0.158,0.280
0.127,-0.139,-0.252
-0.096,0.101,0.241
-0.104,0.092,0.242
-0.294,0.299,0.633
-0.228,0.257,0.504
-0.410,0.406,0.805
-0.047,0.092,0.136
0.160,-0.147,-0.349
0.152,-0.197,-0.353
-0.047,0.059,0.103
0.143,-0.180,-0.355
0.210,-0.271,-0.584
-0.047,0.026,0.120
0.201,-0.222,-0.506
0.110,-0.139,-0.240
-0.377,0.381,0.747
0.135,-0.180,-0.349
0.110,-0.131,-0.234
-0.104,0.142,0.257
0.011,0.043,0.017
0.020,-0.023,-0.001
0.210,-0.205,-0.476
0.168,-0.139,-0.358
0.218,-0.263,-0.590
-0.022,0.043,0.076
-0.303,0.291,0.612
-0.088,0.092,0.254
-0.336,0.348,0.691
0.094,-0.139,-0.237
0.061,-0.073,-0.110
-0.237,0.224,0.508
-0.022,0.026,0.038
0.160,-0.172,-0.361
-0.410,0.414,0.773
0.259,-0.263,-0.609
-0.055,0.034,0.134
0.210,-0.189,-0.474
0.135,-0.106,-0.241
0.077,-0.073,-0.117
0.193,-0.222,-0.476
-0.294,0.332,0.642
-0.286,0.299,0.612
0.251,-0.263,-0.600
0.185,-0.230,-0.470
-0.047,0.101,0.139
0.119,-0.147,-0.248
0.143,-0.131,-0.253
0.168,-0.197,-0.326
-0.038,0.076,0.189
0.077,-0.065,-0.146
0.069,-0.065,-0.117
0.243,-0.263,-0.529
0.226,-0.238,-0.498
-0.303,0.291,0.614
-0.038,0.092,0.136
-0.377,0.406,0.765
0.061,-0.023,-0.056
-0.212,0.224,0.480
-0.096,0.092,0.245
-0.030,0.067,0.139
-0.113,0.158,0.264
-0.047,0.018,0.128
0.185,-0.172,-0.365
0.201,-0.222,-0.473
0.110,-0.139,-0.238
0.168,-0.123,-0.336
-0.162,0.142,0.363
-0.311,0.357,0.640
0.028,-0.032,0.006
0.011,-0.040,0.000
0.143,-0.147,-0.283
0.119,-0.139,-0.244
0.102,-0.131,-0.239
-0.030,0.067,0.129
0.127,-0.098,-0.229
-0.220,0.233,0.486
0.168,-0.123,-0.336
-0.055,0.059,0.114
-0.286,0.291,0.601
-0.311,0.324,0.631
0.061,-0.040,-0.095
-0.104,0.109,0.242
0.069,-0.065,-0.156
-0.121,0.158,0.271
0.044,-0.032,-0.025
-0.394,0.381,0.761
0.102,-0.123,-0.255
-0.394,0.390,0.764
0.152,-0.172,-0.347
-0.047,0.043,0.120
0.176,-0.147,-0.351
0.110,-0.090,-0.230
0.053,-0.090,-0.118
0.077,-0.081,-0.112
-0.162,0.200,0.381
-0.303,0.315,0.628
-0.171,0.158,0.367
0.168,-0.180,-0.361
0.011,-0.023,0.007
-0.328,0.365,0.647
0.011,0.034,0.016
0.086,-0.073,-0.173
0.119,-0.081,-0.233
0.143,-0.197,-0.355
-0.319,0.365,0.652
-0.286,0.282,0.612
0.152,-0.180,-0.352
0.176,-0.172,-0.299
-0.171,0.200,0.382
-0.096,0.109,0.241
-0.038,0.067,0.166
0.243,-0.280,-0.595
-0.088,0.109,0.261
0.061,-0.065,-0.141
0.201,-0.238,-0.479
-0.088,0.134,0.294
0.094,-0.123,-0.235
-0.319,0.357,0.669
-0.146,0.142,0.370
0.110,-0.106,-0.219
0.185,-0.172,-0.343
-0.030,0.010,0.094
-0.104,0.142,0.271
-0.047,0.018,0.128
-0.171,0.216,0.390
0.226,-0.263,-0.591
0.127,-0.106,-0.232
-0.162,0.183,0.375
-0.294,0.299,0.625
0.168,-0.147,-0.360
-0.220,0.216,0.489
-0.096,0.084,0.244
0.176,-0.222,-0.466
-0.294,0.315,0.641
-0.394,0.390,0.764
0.127,-0.139,-0.301
-0.154,0.158,0.366
0.020,-0.023,0.009
0.193,-0.222,-0.502
-0.038,0.018,0.100
0.168,-0.197,-0.362
0.028,-0.032,-0.006
0.020,-0.032,0.000
0.011,0.018,0.028
-0.286,0.282,0.612
-0.311,0.340,0.635
-0.245,0.266,0.493
0.152,-0.147,-0.326
0.119,-0.123,-0.237
0.160,-0.189,-0.361
0.110,-0.139,-0.263
-0.171,0.216,0.390
0.226,-0.263,-0.559
-0.047,0.076,0.136
-0.336,0.340,0.650
-0.096,0.150,0.261
0.176,-0.205,-0.457
-0.038,0.059,0.128
-0.245,0.216,0.493
0.028,-0.032,-0.006
0.011,0.043,0.017
0.053,-0.090,-0.113
-0.328,0.332,0.702
0.011,-0.023,0.003
-0.096,0.142,0.256
0.061,-0.090,-0.114
0.234,-0.280,-0.586
0.210,-0.230,-0.527
0.020,-0.056,-0.021
-0.113,0.092,0.245
0.210,-0.238,-0.479
-0.154,0.167,0.321
-0.104,0.092,0.250
0.061,-0.048,-0.097
-0.311,0.299,0.632
0.020,-0.007,0.006
-0.088,0.092,0.254
0.210,-0.255,-0.571
0.094,-0.139,-0.232
-0.080,0.084,0.252
-0.154,0.158,0.373
-0.154,0.150,0.363
-0.113,0.167,0.266
0.127,-0.073,-0.226
0.028,-0.032,0.002
-0.171,0.183,0.378
-0.088,0.109,0.261
0.218,-0.205,-0.484
0.127,-0.139,-0.301
0.061,-0.015,-0.094
0.020,-0.032,0.000
0.135,-0.172,-0.354
0.168,-0.131,-0.289
0.185,-0.147,-0.360
-0.402,0.390,0.757
-0.303,0.315,0.628
-0.088,0.134,0.256
0.168,-0.189,-0.352
0.110,-0.098,-0.213
0.259,-0.255,-0.604
0.028,-0.023,0.010
0.119,-0.139,-0.240
-0.154,0.167,0.382
-0.245,0.224,0.493
0.061,-0.040,-0.095
0.011,0.043,0.031
-0.055,0.043,0.136
0.110,-0.123,-0.228
-0.311,0.340,0.635
0.176,-0.156,-0.354
0.210,-0.205,-0.476
0.218,-0.189,-0.481
0.226,-0.247,-0.486
0.185,-0.238,-0.478
-0.104,0.092,0.244
0.168,-0.180,-0.357
-0.154,0.167,0.382
-0.278,0.299,0.627
0.077,-0.040,-0.105
-0.286,0.299,0.627
-0.294,0.291,0.615
-0.030,0.051,0.121
0.110,-0.131,-0.241
0.028,-0.023,-0.008
-0.088,0.084,0.241
0.028,0.010,0.015
-0.055,0.059,0.133
0.094,-0.131,-0.237
-0.038,0.034,0.078
-0.088,0.134,0.256
0.110,-0.114,-0.234
0.193,-0.238,-0.478
0.003,0.010,0.022
0.094,-0.098,-0.219
-0.047,0.076,0.146
-0.303,0.315,0.628
-0.005,0.026,0.034
-0.055,0.059,0.114
0.259,-0.255,-0.610
-0.096,0.084,0.242
-0.088,0.101,0.241
-0.088,0.101,0.241
-0.311,0.291,0.615
0.011,0.043,0.017
-0.237,0.216,0.488
-0.038,0.059,0.128
-0.113,0.167,0.266
-0.038,0.026,0.069
-0.286,0.291,0.615
-0.154,0.167,0.363
-0.212,0.233,0.487
-0.104,0.150,0.276
-0.171,0.158,0.384
0.011,0.026,0.022
-0.294,0.315,0.641
0.185,-0.222,-0.468
0.185,-0.197,-0.428
0.053,-0.081,-0.112
-0.055,0.101,0.152
0.201,-0.255,-0.510
-0.162,0.167,0.365
0.143,-0.180,-0.355
-0.022,0.034,0.059
-0.377,0.406,0.765
0.102,-0.114,-0.225
-0.104,0.109,0.242
-0.030,0.067,0.139
0.102,-0.090,-0.159
-0.104,0.150,0.259
-0.220,0.249,0.481
0.226,-0.197,-0.475
0.152,-0.189,-0.354
0.143,-0.189,-0.357
-0.038,0.092,0.152
-0.394,0.390,0.764
0.143,-0.197,-0.355
-0.294,0.282,0.619
-0.047,0.059,0.128
-0.146,0.158,0.376
0.226,-0.197,-0.483
0.193,-0.230,-0.516
0.176,-0.230,-0.468
-0.303,0.315,0.643
-0.270,0.282,0.576
0.201,-0.222,-0.473
0.135,-0.180,-0.349
-0.055,0.059,0.114
-0.303,0.348,0.637
0.135,-0.180,-0.356
-0.162,0.150,0.364
-0.121,0.158,0.271
-0.030,0.076,0.131
-0.171,0.200,0.398
-0.038,0.026,0.123
0.185,-0.205,-0.441
0.061,-0.065,-0.113
-0.038,0.051,0.087
0.201,-0.230,-0.476
0.185,-0.205,-0.431
0.243,-0.271,-0.601
0.102,-0.131,-0.232
-0.162,0.158,0.364
0.011,-0.007,0.007
0.127,-0.131,-0.244
-0.080,0.092,0.243
-0.195,0.216,0.443
0.168,-0.147,-0.360
-0.047,0.051,0.122
-0.096,0.092,0.245
0.160,-0.147,-0.349
0.094,-0.131,-0.227
0.226,-0.230,-0.492
0.160,-0.197,-0.363
0.061,-0.090,-0.114
-0.162,0.150,0.378
0.226,-0.197,-0.483
-0.030,0.043,0.119
-0.055,0.059,0.114
0.135,-0.172,-0.345
0.152,-0.180,-0.358
-0.137,0.167,0.323
0.069,-0.032,-0.098
0.160,-0.147,-0.317
-0.096,0.117,0.253
-0.038,0.018,0.127
0.053,-0.040,-0.094
-0.245,0.291,0.516
0.259,-0.263,-0.605
0.143,-0.139,-0.308
-0.377,0.373,0.758
0.119,-0.131,-0.300
0.160,-0.172,-0.356
-0.278,0.299,0.605
0.110,-0.081,-0.222
-0.038,0.101,0.141
0.218,-0.271,-0.582
-0.047,0.034,0.083
0.102,-0.098,-0.159
-0.030,0.034,0.070
0.053,-0.073,-0.108
-0.104,0.134,0.258
-0.038,0.034,0.135
-0.038,0.043,0.076
0.011,-0.023,0.011
0.160,-0.180,-0.361
0.234,-0.255,-0.576
-0.319,0.357,0.639
-0.047,0.076,0.146
0.127,-0.073,-0.231
-0.096,0.092,0.241
-0.212,0.224,0.480
-0.038,0.034,0.135
0.251,-0.263,-0.600
-0.228,0.224,0.498
0.218,-0.255,-0.578
0.168,-0.197,-0.326
0.210,-0.271,-0.584
-0.055,0.059,0.133
-0.014,0.034,0.096
-0.336,0.348,0.655
-0.294,0.307,0.632
-0.038,0.084,0.149
0.011,0.018,0.028
-0.369,0.390,0.752
-0.303,0.307,0.631
0.259,-0.263,-0.605
0.143,-0.180,-0.358
0.185,-0.147,-0.352
0.185,-0.213,-0.470
0.218,-0.238,-0.548
0.251,-0.247,-0.606
-0.212,0.233,0.487
-0.220,0.216,0.486
0.069,-0.081,-0.114
-0.228,0.224,0.489
0.011,-0.015,0.001
0.218,-0.230,-0.526
-0.154,0.158,0.366
0.193,-0.230,-0.479
0.143,-0.131,-0.289
0.259,-0.271,-0.612
-0.336,0.340,0.692
0.143,-0.164,-0.349
-0.245,0.257,0.479
0.077,-0.081,-0.118
0.102,-0.131,-0.228
0.102,-0.090,-0.187
-0.303,0.291,0.623
