x,y,t
-0.099,-0.055,-0.106
0.302,0.037,0.324
-0.315,-0.049,-0.245
0.172,-0.012,0.122
0.147,-0.018,0.124
0.036,-0.043,0.043
0.406,0.087,0.344
0.376,0.080,0.339
0.369,0.080,0.332
-0.309,-0.061,-0.264
0.006,-0.061,0.004
-0.075,-0.055,-0.082
-0.155,-0.061,-0.111
-0.105,-0.055,-0.108
-0.438,-0.055,-0.373
0.302,0.031,0.245
-0.371,-0.049,-0.332
0.610,0.235,0.587
0.049,-0.037,0.043
0.598,0.235,0.556
0.277,0.025,0.240
0.246,0.013,0.187
-0.142,-0.055,-0.119
-0.130,-0.061,-0.098
-0.167,-0.055,-0.155
0.289,0.019,0.211
-0.179,-0.049,-0.163
0.289,0.025,0.235
0.191,-0.024,0.140
-0.031,-0.055,-0.049
0.413,0.105,0.354
-0.297,-0.055,-0.266
-0.019,-0.049,-0.011
0.369,0.062,0.312
-0.136,-0.055,-0.100
0.369,0.087,0.339
-0.494,-0.074,-0.430
-0.167,-0.068,-0.151
0.524,0.167,0.462
0.376,0.080,0.310
-0.309,-0.049,-0.274
-0.124,-0.055,-0.099
0.394,0.099,0.336
-0.136,-0.074,-0.106
0.665,0.259,0.613
-0.192,-0.049,-0.174
0.419,0.105,0.362
-0.118,-0.061,-0.090
-0.099,-0.055,-0.092
0.302,0.031,0.235
-0.013,-0.049,-0.030
-0.038,-0.049,-0.045
0.110,-0.018,0.073
-0.506,-0.080,-0.475
-0.463,-0.068,-0.433
0.672,0.272,0.631
-0.537,-0.080,-0.507
-0.173,-0.043,-0.153
0.635,0.253,0.596
0.665,0.290,0.646
-0.340,-0.055,-0.274
-0.136,-0.074,-0.099
-0.266,-0.055,-0.224
-0.574,-0.098,-0.526
-0.056,-0.055,-0.055
0.030,-0.037,0.008
-0.432,-0.049,-0.392
-0.469,-0.049,-0.425
-0.414,-0.043,-0.369
-0.173,-0.061,-0.136
-0.580,-0.092,-0.521
-0.358,-0.068,-0.308
0.073,-0.043,0.064
0.542,0.198,0.497
-0.081,-0.061,-0.083
-0.087,-0.055,-0.065
-0.013,-0.061,-0.001
0.123,-0.037,0.075
-0.445,-0.068,-0.383
0.314,0.031,0.271
-0.179,-0.055,-0.136
-0.457,-0.049,-0.415
-0.401,-0.055,-0.355
0.018,-0.049,-0.010
-0.562,-0.086,-0.551
-0.087,-0.049,-0.090
0.117,-0.043,0.071
0.616,0.247,0.630
-0.105,-0.061,-0.105
0.536,0.198,0.493
0.117,-0.037,0.102
0.672,0.284,0.641
0.135,-0.031,0.106
0.684,0.296,0.657
0.080,-0.043,0.062
-0.506,-0.061,-0.431
0.098,-0.049,0.057
0.086,-0.043,0.091
0.271,0.037,0.211
-0.438,-0.061,-0.408
-0.118,-0.055,-0.119
0.271,0.025,0.241
-0.482,-0.061,-0.442
-0.414,-0.061,-0.372
-0.019,-0.037,-0.003
-0.395,-0.049,-0.345
-0.019,-0.068,-0.026
0.585,0.216,0.565
0.382,0.074,0.315
0.641,0.272,0.609
-0.438,-0.049,-0.359
-0.327,-0.049,-0.265
-0.186,-0.068,-0.137
0.616,0.228,0.569
-0.408,-0.068,-0.348
-0.482,-0.061,-0.417
-0.543,-0.068,-0.513
-0.346,-0.049,-0.287
-0.303,-0.061,-0.263
-0.537,-0.092,-0.503
0.554,0.204,0.540
0.320,0.031,0.278
0.073,-0.049,0.039
-0.556,-0.074,-0.528
0.616,0.241,0.594
-0.099,-0.055,-0.081
0.548,0.210,0.509
-0.044,-0.043,-0.044
-0.241,-0.061,-0.213
0.135,-0.018,0.116
0.561,0.198,0.503
-0.346,-0.043,-0.277
-0.469,-0.061,-0.438
0.419,0.111,0.358
-0.303,-0.068,-0.261
0.332,0.050,0.269
-0.142,-0.061,-0.119
0.474,0.142,0.414
-0.574,-0.092,-0.543
-0.340,-0.049,-0.275
-0.340,-0.055,-0.274
0.406,0.105,0.373
0.271,0.019,0.207
0.080,-0.043,0.041
-0.482,-0.068,-0.422
0.339,0.068,0.282
0.400,0.093,0.365
-0.340,-0.049,-0.297
0.413,0.099,0.353
-0.531,-0.068,-0.462
-0.568,-0.086,-0.548
-0.494,-0.068,-0.431
-0.130,-0.055,-0.129
-0.124,-0.061,-0.118
-0.013,-0.061,-0.029
-0.297,-0.055,-0.266
-0.525,-0.074,-0.458
-0.352,-0.043,-0.280
-0.062,-0.049,-0.061
-0.136,-0.055,-0.125
-0.377,-0.055,-0.337
0.049,-0.031,0.021
-0.044,-0.055,-0.030
0.406,0.080,0.347
-0.420,-0.055,-0.345
