x,y,t
-0.021,-0.079,0.773
0.099,0.015,0.110
-0.064,0.032,-0.128
0.073,-0.087,0.558
0.073,-0.028,0.511
0.005,-0.130,0.809
0.073,-0.045,0.608
0.039,-0.087,0.685
0.082,-0.036,0.182
0.031,-0.053,0.829
0.031,0.058,-0.569
-0.055,-0.070,0.591
-0.064,0.015,-0.402
-0.055,0.024,-0.056
-0.106,0.015,-0.475
-0.004,-0.010,0.588
-0.081,0.032,-0.485
-0.012,-0.070,0.817
-0.012,0.066,-0.712
-0.055,0.075,-0.650
0.056,-0.070,0.357
0.082,-0.139,0.897
0.048,-0.104,0.702
0.056,-0.019,0.080
-0.029,0.041,-0.024
0.107,0.015,0.651
-0.081,0.015,-0.476
-0.055,0.075,-0.348
0.005,0.032,-0.013
0.125,-0.104,0.944
-0.038,0.041,-0.561
-0.055,0.143,-0.520
0.039,0.032,-0.582
0.116,-0.002,0.310
0.073,0.092,-0.716
-0.004,-0.019,0.641
0.082,-0.130,0.852
-0.012,0.041,-0.516
0.022,-0.002,0.051
0.073,-0.139,0.893
0.056,-0.053,-0.195
0.065,0.015,0.242
0.022,0.015,0.195
0.048,0.007,-0.088
0.022,-0.002,-0.140
-0.055,0.015,-0.463
-0.089,0.041,-0.477
-0.004,-0.019,-0.297
0.073,-0.147,0.854
-0.021,-0.010,-0.168
0.005,0.032,-0.048
0.031,0.024,-0.605
-0.046,0.126,-0.519
0.056,-0.070,0.284
0.005,-0.010,-0.298
0.005,-0.053,0.442
0.082,-0.028,0.280
-0.029,0.032,-0.051
0.107,-0.104,0.917
-0.081,0.066,-0.383
0.073,-0.045,0.251
-0.055,-0.010,-0.448
0.031,-0.028,-0.193
0.022,0.015,-0.586
0.005,0.058,-0.141
-0.046,0.092,-0.700
-0.021,-0.002,-0.512
-0.081,0.058,-0.379
-0.021,0.066,-0.414
-0.072,0.007,-0.452
0.022,0.041,-0.557
-0.012,0.024,-0.034
0.013,-0.062,0.686
0.005,0.041,-0.155
0.073,-0.130,0.818
0.082,-0.019,0.329
-0.081,0.075,-0.368
-0.012,-0.019,0.589
-0.012,-0.113,0.649
0.039,-0.053,0.198
0.056,-0.062,0.321
0.048,-0.036,0.102
-0.012,-0.010,-0.241
-0.004,0.032,-0.601
0.082,-0.113,0.928
-0.021,0.007,-0.272
-0.004,0.075,-0.519
0.013,-0.113,0.836
-0.029,0.058,-0.269
-0.004,0.075,-0.510
0.022,-0.147,0.914
-0.089,0.092,-0.431
0.048,0.024,-0.490
-0.089,-0.010,-0.290
0.065,-0.053,0.644
-0.055,0.058,-0.284
-0.029,0.015,-0.009
-0.089,0.007,-0.457
0.022,-0.096,0.777
-0.004,0.058,-0.691
0.039,-0.104,0.704
0.133,0.015,0.795
-0.038,-0.045,-0.300
0.048,-0.045,0.132
0.005,0.049,-0.240
-0.081,0.007,-0.463
-0.029,0.024,-0.130
-0.106,0.015,-0.470
-0.012,0.092,-0.399
0.048,-0.096,0.865
-0.021,0.075,-0.486
-0.012,-0.002,-0.365
-0.004,-0.130,0.792
0.048,0.007,-0.141
0.039,0.015,-0.144
0.039,-0.036,-0.218
-0.046,0.007,-0.392
-0.004,0.126,-0.667
0.039,0.024,0.232
0.056,-0.036,0.196
-0.021,-0.062,0.538
-0.012,-0.096,0.713
-0.055,0.049,-0.382
0.099,-0.045,0.570
0.031,0.024,-0.114
0.022,-0.079,0.619
0.056,-0.070,0.249
0.073,-0.096,0.561
0.073,-0.096,0.656
0.116,-0.028,0.402
-0.021,0.058,-0.489
0.065,-0.010,0.515
0.116,-0.028,0.402
-0.038,0.049,-0.597
0.022,-0.156,0.862
0.005,0.041,-0.622
0.065,0.101,-0.666
0.022,-0.019,-0.002
-0.106,0.066,-0.559
0.039,-0.113,0.699
0.013,-0.053,0.628
-0.140,0.066,-0.526
-0.004,0.007,-0.526
-0.038,0.024,-0.479
0.056,-0.010,0.279
-0.132,0.066,-0.545
-0.004,0.007,-0.559
-0.123,0.092,-0.532
0.005,0.041,-0.531
0.090,0.024,-0.001
0.031,-0.087,0.674
0.013,0.075,-0.561
0.022,0.041,0.038
0.022,-0.156,0.790
-0.021,0.143,-0.610
-0.064,-0.010,-0.122
-0.038,0.041,-0.462
0.013,-0.156,0.775
0.005,0.058,-0.253
-0.106,-0.002,-0.410
-0.038,0.049,-0.483
-0.038,0.118,-0.643
-0.098,0.007,-0.453
0.022,0.092,-0.590
-0.029,0.049,-0.386
0.039,-0.010,-0.043
-0.055,0.024,-0.470
0.056,-0.036,-0.187
0.048,0.032,-0.587
-0.038,0.015,-0.127
0.116,-0.019,-0.069
0.048,-0.045,0.203
0.005,-0.045,-0.262
-0.089,0.066,-0.412
0.031,0.118,-0.677
-0.029,0.058,-0.021
0.022,-0.173,0.837
0.048,-0.079,0.453
-0.132,0.075,-0.484
-0.012,0.058,-0.317
0.065,0.049,-0.614
-0.004,-0.053,0.450
-0.004,-0.053,0.622
0.005,-0.036,0.547
0.022,-0.019,-0.200
0.005,-0.130,0.772
-0.046,0.092,-0.397
-0.021,0.101,-0.480
-0.004,-0.096,0.620
0.039,-0.045,0.113
-0.046,0.066,-0.382
-0.038,0.007,-0.420
-0.081,0.066,-0.585
-0.012,-0.122,0.758
-0.081,0.084,-0.427
0.048,0.024,0.242
-0.064,0.007,-0.419
0.048,-0.019,0.602
-0.012,0.041,0.012
-0.046,0.109,-0.578
0.013,-0.079,0.568
-0.123,0.075,-0.557
-0.115,0.101,-0.531
0.022,-0.010,-0.035
0.116,-0.139,0.542
0.013,-0.079,0.617
-0.038,0.024,-0.015
0.073,-0.096,0.790
0.056,0.015,0.292
-0.012,0.007,-0.515
