x,y,t
0.076,-0.016,0.683
-0.046,-0.109,0.807
-0.009,0.106,-0.572
-0.046,0.115,-0.345
-0.037,0.162,-0.750
0.066,-0.100,0.760
-0.037,-0.109,0.797
0.085,-0.194,0.950
0.104,0.087,-0.653
-0.055,0.012,-0.061
-0.140,0.115,-0.283
-0.046,0.200,-0.879
-0.055,0.003,-0.147
0.113,0.059,-0.551
-0.140,0.134,-0.673
-0.037,-0.016,-0.023
0.029,0.050,-0.482
-0.009,0.144,-0.567
-0.037,-0.053,0.384
0.038,-0.138,0.781
0.057,0.134,-0.690
-0.037,0.172,-0.596
0.010,0.022,-0.032
-0.140,-0.072,0.831
0.020,0.012,0.193
-0.065,-0.175,0.880
0.057,-0.100,-0.061
0.132,0.087,-0.601
0.095,0.144,-0.614
0.085,-0.119,0.808
0.076,0.106,-0.352
0.066,0.087,-0.733
-0.055,-0.081,-0.101
-0.065,-0.044,0.524
-0.083,-0.053,-0.135
-0.121,-0.006,0.489
-0.046,0.125,-0.350
-0.083,0.134,-0.758
0.048,-0.072,0.862
-0.046,-0.194,0.948
0.132,0.069,-0.562
-0.018,0.069,-0.172
-0.027,-0.128,-0.046
-0.055,-0.044,0.573
-0.018,-0.166,0.868
0.104,0.041,-0.296
-0.018,-0.072,0.879
0.048,0.106,-0.716
-0.074,0.003,-0.115
0.010,0.087,-0.747
-0.149,0.106,-0.760
-0.158,-0.081,0.842
0.038,0.041,-0.183
-0.074,0.125,-0.851
-0.027,0.153,-0.374
0.066,-0.063,0.780
0.057,0.012,-0.380
-0.055,0.153,-0.625
-0.009,-0.109,0.517
0.020,0.041,-0.520
0.151,-0.044,-0.136
0.123,-0.081,0.824
-0.027,0.172,-0.796
-0.055,-0.091,-0.093
0.123,-0.175,0.920
0.057,0.134,-0.444
-0.018,-0.044,0.685
0.066,0.012,-0.079
-0.083,0.115,-0.255
0.048,0.144,-0.492
-0.083,-0.166,0.915
0.095,-0.147,0.868
0.029,-0.175,0.861
-0.112,0.059,-0.250
-0.037,-0.016,-0.181
0.029,0.097,-0.355
-0.065,0.097,-0.828
-0.065,0.125,-0.802
0.048,-0.100,0.900
-0.018,-0.053,0.653
0.057,0.031,-0.293
0.020,0.041,-0.226
-0.037,-0.128,0.747
-0.065,0.050,-0.337
0.076,0.087,-0.657
-0.065,-0.100,0.870
0.010,0.050,-0.086
-0.027,-0.016,-0.132
-0.093,-0.044,-0.143
-0.018,-0.138,0.956
-0.093,0.097,-0.343
0.001,-0.072,0.627
0.104,-0.034,-0.073
0.076,-0.128,0.965
-0.037,-0.166,0.857
-0.018,-0.128,0.624
-0.018,-0.091,0.851
-0.149,-0.128,0.890
0.104,-0.072,-0.190
-0.065,0.172,-0.848
-0.055,0.087,-0.849
-0.140,-0.053,0.804
-0.074,0.144,-0.842
-0.046,0.087,-0.839
0.001,0.059,-0.083
0.085,-0.109,-0.090
-0.112,0.097,-0.309
0.066,-0.091,0.712
-0.074,0.190,-0.886
-0.009,-0.147,0.737
-0.083,0.153,-0.712
-0.046,-0.006,-0.199
0.048,-0.166,0.933
0.038,-0.053,0.301
-0.083,-0.128,0.841
0.001,0.069,-0.437
0.085,-0.053,0.808
0.048,0.069,-0.222
0.020,-0.175,0.861
-0.055,-0.016,-0.048
-0.018,0.022,-0.389
0.085,-0.138,0.844
0.076,0.115,-0.709
0.001,0.059,-0.337
-0.037,-0.100,-0.074
0.095,0.153,-0.625
0.104,0.041,-0.331
0.104,-0.175,0.909
-0.102,0.153,-0.341
0.001,0.050,-0.564
0.048,-0.091,0.908
0.010,0.134,-0.652
0.085,-0.166,0.895
0.085,-0.194,0.950
0.020,-0.119,0.947
-0.102,0.022,-0.217
0.020,0.050,-0.357
-0.149,-0.184,0.958
0.048,-0.156,0.812
0.057,-0.081,0.727
-0.018,0.012,-0.308
0.029,-0.119,0.924
-0.009,0.153,-0.703
0.001,0.003,-0.370
0.001,-0.156,0.760
0.001,0.153,-0.559
-0.055,0.069,-0.229
-0.083,-0.138,0.928
-0.009,0.041,-0.495
-0.093,0.134,-0.283
0.020,0.115,-0.456
-0.018,0.041,-0.063
-0.130,-0.063,0.841
-0.027,0.097,-0.545
0.104,-0.138,0.946
0.020,0.059,-0.273
-0.037,0.078,-0.349
0.010,0.041,-0.495
0.001,-0.109,0.541
-0.102,0.041,-0.236
0.151,-0.072,-0.199
0.029,-0.119,0.924
0.085,0.087,-0.289
-0.037,0.153,-0.372
-0.027,-0.072,0.339
0.010,0.144,-0.731
-0.093,0.115,-0.872
-0.027,0.059,-0.179
-0.018,0.172,-0.581
0.066,0.153,-0.660
-0.055,-0.063,0.891
0.010,-0.016,-0.256
0.066,-0.025,0.732
0.048,-0.100,0.687
0.001,-0.091,0.838
-0.018,-0.147,0.821
0.020,-0.053,0.069
-0.121,0.087,-0.293
-0.130,0.125,-0.314
0.085,-0.091,-0.151
-0.102,0.134,-0.634
-0.046,0.059,-0.843
0.076,-0.119,-0.101
-0.102,0.078,-0.316
-0.018,-0.091,0.187
0.066,0.125,-0.703
0.029,-0.156,0.788
0.001,-0.091,0.788
0.048,0.078,-0.783
-0.018,0.162,-0.858
0.076,-0.063,0.818
-0.018,-0.034,-0.104
0.038,0.115,-0.728
0.132,-0.081,-0.103
-0.130,0.115,-0.770
0.066,-0.025,0.676
-0.065,0.059,-0.220
0.010,0.106,-0.445
-0.112,0.003,-0.215
-0.093,0.022,-0.213
0.057,-0.053,0.329
0.066,0.041,-0.294
-0.046,-0.044,-0.079
