x,y,t,p
361,345,0,0
382,341,29,1
428,323,50,0
356,340,52,0
370,343,59,1
365,339,68,0
370,342,73,1
374,331,79,0
370,344,100,1
370,346,103,1
357,348,144,0
380,342,149,1
372,350,155,1
354,344,184,0
373,332,209,0
376,346,236,1
376,346,236,1
360,341,239,0
369,344,265,1
375,344,276,1
428,338,287,0
364,338,304,0
376,345,321,1
367,349,333,1
368,349,366,1
378,345,400,1
372,343,444,1
372,346,453,1
413,344,479,1
371,346,482,1
371,341,484,1
413,349,521,0
379,343,535,1
373,348,543,1
359,346,546,0
374,344,562,1
382,342,573,1
371,349,622,1
379,344,635,1
377,345,642,1
373,344,690,1
383,342,749,1
379,345,769,1
378,344,773,1
372,339,802,1
359,348,812,0
371,344,813,1
377,344,817,1
381,342,819,1
369,349,823,1
383,341,840,1
372,345,842,1
374,339,847,1
372,344,856,1
373,349,870,1
353,336,871,0
371,345,882,1
374,349,883,1
371,342,884,1
385,341,911,1
371,343,916,1
376,344,950,1
374,345,953,1
373,340,973,1
373,346,979,1
380,344,1008,1
373,345,1022,1
373,343,1036,1
374,346,1040,1
375,345,1082,1
379,346,1090,1
429,323,1111,0
385,342,1192,1
360,345,1193,0
373,339,1197,1
378,346,1225,1
378,345,1256,1
373,350,1257,1
374,338,1259,1
369,344,1312,0
383,343,1371,1
375,340,1374,1
380,345,1375,1
370,349,1395,1
375,339,1396,1
366,338,1401,0
362,348,1406,0
384,341,1438,1
376,340,1438,1
374,343,1441,1
378,347,1444,1
375,338,1449,1
383,342,1472,1
384,342,1475,1
375,349,1482,1
370,344,1505,0
374,344,1525,1
373,344,1565,1
386,341,1613,1
374,339,1628,1
376,346,1638,1
377,346,1647,1
379,345,1658,1
361,346,1661,0
374,348,1675,1
372,349,1738,1
375,346,1749,1
385,341,1760,1
360,349,1760,0
380,346,1771,1
376,350,1777,1
363,339,1782,0
376,347,1782,1
376,347,1782,1
386,342,1783,1
379,341,1792,0
371,344,1805,0
377,345,1811,1
371,345,1839,0
375,341,1843,1
374,346,1874,1
381,344,1891,1
385,342,1898,1
370,345,1912,0
379,347,1916,1
381,350,1924,0
371,342,1927,0
376,345,1932,1
375,344,1940,1
382,345,1943,1
384,343,1951,1
376,349,1961,1
376,339,1961,1
376,340,1977,1
375,343,1989,1
374,349,2040,1
380,347,2043,1
369,345,2048,0
371,343,2056,0
378,348,2065,1
370,344,2088,0
379,346,2091,1
372,350,2118,1
385,343,2119,1
377,350,2126,1
376,338,2164,1
372,344,2167,0
376,343,2168,1
379,348,2170,1
382,344,2174,1
369,346,2228,0
384,350,2234,0
371,344,2235,0
358,348,2243,0
361,338,2261,0
378,339,2262,1
381,348,2267,1
371,349,2271,1
381,346,2280,1
370,343,2289,0
373,349,2301,1
380,348,2315,1
372,345,2320,0
369,344,2321,0
375,347,2332,1
360,348,2335,0
356,342,2360,0
377,339,2363,1
376,344,2393,1
372,339,2395,0
375,345,2399,1
381,345,2416,1
381,347,2420,1
373,344,2463,0
386,343,2479,1
376,346,2483,1
377,338,2484,1
371,345,2490,0
377,351,2495,1
387,342,2497,1
377,340,2510,1
363,344,2518,0
423,324,2529,0
382,346,2540,1
378,345,2548,1
377,345,2568,1
378,340,2585,1
378,347,2600,1
378,338,2603,1
372,344,2606,0
370,346,2636,0
377,343,2636,1
379,340,2637,1
382,347,2644,1
389,341,2644,1
378,346,2646,1
360,353,2649,1
387,341,2678,1
377,344,2702,1
388,342,2715,1
370,342,2726,0
379,339,2743,1
377,349,2750,1
386,351,2773,0
371,341,2778,0
380,340,2803,1
385,351,2811,0
373,344,2856,0
369,343,2866,0
373,345,2883,0
386,342,2903,1
384,351,2904,0
362,346,2916,0
372,343,2921,0
368,349,2944,0
383,342,2950,0
378,344,2950,1
383,341,2958,0
373,340,2959,0
379,341,2981,1
383,346,2985,1
362,338,3022,0
389,342,3026,1
380,338,3034,1
373,346,3061,0
374,339,3071,0
387,343,3082,1
373,343,3087,0
371,344,3097,0
372,345,3098,0
390,342,3099,1
379,346,3115,1
390,341,3115,1
379,345,3137,1
380,339,3140,1
386,350,3142,0
384,345,3142,1
384,345,3142,1
387,351,3149,0
386,344,3159,1
378,339,3161,1
379,344,3164,1
384,346,3168,1
385,350,3179,0
375,345,3190,0
382,349,3203,1
374,346,3210,0
377,346,3213,1
378,343,3230,1
381,350,3231,1
388,343,3237,1
379,338,3265,1
378,342,3268,1
374,344,3280,0
377,342,3281,1
368,348,3314,0
381,348,3314,1
378,341,3316,1
371,343,3323,0
380,345,3325,1
379,347,3332,1
385,341,3340,0
380,346,3347,1
383,345,3363,1
421,322,3366,0
374,343,3371,0
371,346,3377,0
381,338,3381,1
414,344,3381,1
414,344,3381,1
372,346,3385,0
387,344,3386,1
380,347,3387,1
380,349,3402,1
378,345,3418,1
373,339,3419,0
370,348,3433,0
369,348,3450,0
372,344,3459,0
389,343,3479,1
383,347,3482,1
381,339,3489,1
380,340,3501,1
375,344,3512,0
423,344,3519,1
385,352,3532,0
381,340,3534,1
375,345,3561,0
371,349,3586,0
390,343,3587,1
383,348,3606,1
380,343,3611,1
373,344,3622,0
374,345,3626,0
375,343,3626,0
382,348,3643,1
375,346,3645,0
380,341,3648,1
369,349,3656,0
379,349,3656,1
382,340,3666,1
379,340,3672,1
416,330,3695,1
381,347,3704,1
374,338,3717,0
385,345,3733,1
389,344,3746,1
371,342,3762,0
376,340,3775,0
381,346,3814,1
381,349,3815,1
380,344,3822,1
382,349,3872,1
425,343,3874,1
376,344,3890,0
391,341,3890,1
384,348,3928,1
420,345,3936,1
376,346,3937,0
391,343,3941,1
381,350,3952,1
382,338,3980,1
385,347,3985,1
373,345,3991,0
383,349,4004,1
379,346,4015,1
368,345,4024,0
367,349,4031,0
375,345,4033,0
386,352,4049,0
388,344,4065,1
381,341,4084,1
370,344,4102,0
385,349,4104,1
387,350,4117,0
382,339,4121,1
380,348,4124,1
391,344,4135,1
381,343,4142,1
382,345,4146,1
377,345,4148,0
392,342,4151,1
384,349,4173,1
372,342,4181,0
382,347,4182,1
393,341,4197,1
390,342,4225,1
377,344,4226,0
368,346,4244,0
371,338,4246,0
391,342,4255,1
385,348,4259,1
389,345,4267,1
383,341,4280,1
385,346,4283,1
383,340,4290,1
384,347,4309,1
382,341,4324,1
388,351,4325,0
387,351,4337,0
361,341,4348,0
376,343,4354,0
387,346,4355,1
377,346,4367,0
387,345,4368,1
375,344,4372,0
392,343,4374,1
384,339,4389,1
384,339,4389,1
393,342,4399,1
382,346,4406,1
384,340,4418,1
386,346,4420,1
393,343,4423,1
416,364,4428,1
381,345,4429,1
371,339,4461,0
375,341,4470,0
390,343,4471,1
390,344,4472,1
376,345,4479,0
378,345,4479,0
373,349,4509,0
378,344,4528,0
374,344,4530,0
428,327,4549,0
385,349,4550,1
385,339,4565,1
383,338,4575,1
383,342,4588,1
382,340,4595,1
377,343,4597,0
380,349,4602,1
386,342,4614,0
366,353,4659,0
378,339,4666,0
376,344,4681,0
436,335,4699,1
391,345,4699,1
390,345,4709,1
383,346,4712,1
388,345,4713,1
382,343,4750,1
381,344,4758,1
375,343,4773,0
382,349,4776,1
389,344,4789,1
377,345,4789,0
391,344,4795,1
379,346,4834,0
384,338,4838,1
391,343,4846,1
379,340,4849,0
374,346,4853,0
374,343,4864,0
386,348,4882,1
384,350,4885,1
388,349,4896,1
388,349,4896,1
384,346,4902,1
385,340,4907,1
387,348,4911,1
389,345,4924,1
375,345,4929,0
384,349,4932,1
376,338,4936,0
371,336,4936,0
385,341,4943,1
369,342,4947,0
385,350,4965,1
383,347,4979,1
393,343,4985,1
382,345,4996,1
395,342,5000,1
394,342,5003,1
378,346,5004,0
387,347,5008,1
373,342,5009,0
383,340,5017,1
385,338,5018,1
385,349,5027,1
353,351,5030,0
378,338,5043,0
383,341,5056,1
388,348,5072,1
386,347,5072,1
378,343,5078,0
377,338,5079,0
378,347,5079,0
374,345,5085,0
377,344,5091,0
387,349,5120,1
