x,y,t,p
1278,562,0,0
1277,562,579,0
1277,563,818,0
1278,563,820,0
1276,562,1189,0
1273,563,2411,0
1269,554,2508,1
1273,564,2980,0
1270,555,3194,1
1272,564,3533,0
1271,564,3685,0
1273,564,3933,0
1272,565,4077,0
1273,565,4171,0
1270,564,4318,0
1271,565,4423,0
1273,550,4427,1
1270,565,4580,0
1273,551,4629,1
1273,558,4971,1
1272,550,5124,1
1272,550,5124,1
1273,552,5155,1
1272,551,5172,1
1269,565,5178,0
1272,565,5194,0
1273,559,5230,1
1273,550,5257,1
1273,551,5295,1
1270,565,5383,0
1271,565,5417,0
1272,552,5460,1
1272,564,5471,0
1273,565,5498,0
1268,565,5517,0
1272,563,5519,0
1273,560,5552,1
1272,553,5553,1
1272,553,5553,1
1271,551,5633,1
1272,559,5644,1
1273,553,5713,1
1271,552,5742,1
1270,566,5745,0
1272,560,5861,1
1273,554,5864,1
1267,565,5891,0
1271,553,5895,1
1271,553,5895,1
1268,566,6018,0
1271,566,6048,0
1273,561,6090,1
1269,566,6104,0
1272,566,6126,0
1271,559,6154,1
1271,564,6179,0
1272,554,6223,1
1273,559,6225,1
1272,551,6238,1
1273,552,6251,1
1272,553,6278,1
1272,553,6279,1
1273,560,6347,1
1267,566,6363,0
1272,552,6381,1
1270,552,6389,1
1271,554,6475,1
1270,553,6575,1
1271,553,6612,1
1266,566,6615,0
1271,552,6628,1
1272,560,6635,1
1271,560,6695,1
1272,561,6740,1
1270,560,6812,1
1273,555,6853,1
1270,566,6889,0
1273,551,6979,0
1268,566,7017,0
1269,565,7040,0
1273,558,7047,1
1273,565,7067,1
1271,555,7079,1
1265,566,7084,0
1269,552,7119,1
1272,555,7125,1
1272,551,7226,0
1270,554,7231,1
1269,553,7240,1
1272,558,7253,1
1272,564,7260,1
1269,560,7297,1
1267,566,7305,0
1271,561,7322,1
1266,567,7379,0
1273,564,7467,1
1273,564,7468,1
1267,567,7477,0
1271,553,7487,1
1266,566,7501,0
1272,554,7577,1
1272,554,7577,1
1268,567,7620,0
1271,558,7647,1
1271,564,7686,1
1269,555,7748,1
1265,567,7752,0
1269,554,7759,1
1268,554,7765,1
1272,559,7769,1
1273,552,7781,0
1270,561,7784,1
1272,563,7798,1
1270,562,7804,1
1271,554,7897,1
1273,558,7901,1
1270,555,7901,1
1264,566,7919,0
1270,553,7927,1
1264,567,7929,0
1272,552,7989,0
1272,565,8016,1
1270,559,8020,1
1264,558,8068,1
1263,558,8075,1
1273,563,8077,1
1273,551,8169,0
1269,561,8221,1
1268,553,8228,1
1273,553,8277,0
1268,561,8305,1
1268,555,8313,1
1273,565,8337,1
1263,567,8355,0
1272,564,8375,1
1262,558,8395,1
1266,567,8432,0
1269,562,8442,1
1263,566,8464,0
1267,561,8564,1
1271,559,8598,1
1267,555,8600,1
1273,564,8601,1
1270,558,8632,1
1267,560,8661,1
1264,568,8687,0
1271,565,8695,1
1272,566,8726,1
1273,550,8766,0
1267,567,8771,0
1268,562,8810,1
1265,567,8816,0
1265,568,8831,0
1264,567,8833,0
1271,564,8871,1
1261,558,8900,1
1266,560,8931,1
1270,565,9007,1
1267,562,9011,1
1269,565,9025,1
1270,566,9049,1
1266,561,9157,1
1271,554,9177,0
1272,553,9217,0
1262,567,9244,0
1266,562,9255,1
1272,558,9278,1
1268,563,9282,1
1269,559,9317,1
1272,565,9323,1
1263,568,9332,0
1273,562,9342,1
1262,568,9351,0
1273,554,9378,0
1273,555,9466,0
1271,552,9468,0
1215,561,9588,0
1218,559,9623,0
1268,566,9670,1
1217,561,9679,0
1220,559,9698,0
1264,568,9732,0
1216,558,9798,0
1265,562,9825,1
1261,568,9845,0
1217,558,9863,0
1260,568,9907,0
1220,560,9938,0
1265,561,9958,1
1215,560,9967,0
1266,563,9968,1
1261,559,9976,1
1218,558,9982,0
1269,554,10056,0
1218,560,10057,0
1218,561,10175,0
1267,567,10194,1
1219,560,10265,0
1269,560,10283,1
1219,559,10341,0
1263,567,10353,0
1266,564,10386,1
1216,561,10399,0
1268,560,10403,1
1260,559,10404,1
1219,561,10415,0
1268,567,10427,1
1221,560,10460,0
1269,565,10461,1
1262,568,10464,0
1216,560,10496,0
1221,559,10508,0
1263,568,10512,0
1259,568,10544,0
1268,559,10581,1
1262,569,10581,0
1267,564,10598,1
1264,562,10599,1
1268,566,10674,1
1264,563,10812,1
1217,560,10818,0
1217,561,10837,0
1260,569,10838,0
1220,559,10871,0
1269,563,10896,1
1261,569,10905,0
1220,560,10909,0
1265,563,10913,1
1266,567,10926,1
1258,568,10933,0
1267,565,10934,1
1260,568,10960,0
1265,567,10980,1
1266,566,10982,1
1265,564,11029,1
1260,560,11038,1
1259,569,11081,0
1222,559,11147,0
1261,568,11190,0
1268,555,11194,0
1218,561,11200,0
1220,561,11228,0
1258,569,11262,0
1222,560,11267,0
1263,569,11288,0
1219,561,11358,0
1221,560,11359,0
1267,567,11372,1
1219,560,11393,0
1268,565,11442,1
1268,565,11443,1
1218,560,11445,0
1267,566,11521,1
1269,555,11541,0
1219,558,11601,0
1223,560,11628,0
1262,563,11641,1
1265,567,11683,1
1265,567,11683,1
1258,560,11695,1
1257,569,11718,0
1263,563,11753,1
1259,560,11797,1
1221,561,11812,0
1263,567,11890,1
1260,569,11917,0
1221,559,11920,0
1262,564,11925,1
1222,561,11994,0
1269,566,12034,1
1220,560,12067,0
1265,568,12098,1
1266,567,12116,1
1268,564,12122,1
1264,567,12124,1
1267,563,12129,1
1217,562,12142,0
1219,561,12143,0
1258,570,12175,0
1262,559,12176,1
1220,561,12209,0
1222,560,12260,0
1218,561,12266,0
1268,561,12285,1
1256,569,12290,0
1259,570,12306,0
1260,570,12311,0
1263,564,12366,1
1220,558,12371,0
1259,569,12400,0
1264,566,12405,1
1257,570,12414,0
1223,559,12422,0
1222,559,12444,0
1224,560,12449,0
1267,560,12462,1
1267,561,12471,1
1223,561,12497,0
1258,569,12506,0
1221,560,12513,0
1261,564,12514,1
1223,560,12516,0
1256,570,12556,0
1265,567,12561,1
1266,562,12585,1
1269,564,12590,1
1257,561,12608,1
1262,565,12676,1
1219,562,12711,0
1220,562,12791,0
1221,562,12815,0
1266,566,12816,1
1221,561,12822,0
1261,565,12855,1
1262,568,12867,1
1263,567,12894,1
1263,567,12895,1
1263,568,12907,1
1265,562,12912,1
1224,561,12932,0
1255,569,13022,0
1222,562,13050,0
1259,561,13097,1
1260,564,13117,1
1220,561,13121,0
1263,566,13123,1
1222,561,13131,0
1266,561,13191,1
1261,560,13215,1
1220,559,13257,0
1258,570,13261,0
1264,561,13292,1
1267,564,13295,1
1263,562,13316,1
1255,570,13386,0
1264,564,13391,1
1266,564,13409,1
1264,567,13440,1
1269,560,13441,0
1224,559,13445,0
1264,563,13447,1
1215,561,13461,1
1268,561,13512,0
1259,565,13532,1
1223,560,13558,0
1264,565,13578,1
1264,568,13582,1
1268,566,13590,1
1260,565,13604,1
1269,565,13613,1
1267,560,13617,0
1216,558,13621,1
1264,562,13621,1
1262,562,13668,1
1263,565,13679,1
1266,565,13686,1
1265,565,13701,1
1253,561,13715,1
1267,561,13738,0
1267,565,13752,1
1216,559,13759,1
1216,559,13759,1
1223,561,13770,0
1268,564,13771,1
1221,558,13773,0
1261,568,13813,1
1269,563,13814,1
1262,563,13820,1
1221,561,13828,0
1221,561,13828,0
1263,561,13828,1
1222,560,13847,0
1265,564,13864,1
1257,570,13891,0
1256,570,13894,0
1261,563,13897,1
1224,560,13934,0
1260,561,13940,1
1263,569,13968,1
1265,563,13984,1
1222,559,13989,0
1262,568,13991,1
1222,561,14042,0
1222,562,14067,0
1262,567,14072,1
1263,563,14076,1
1262,560,14133,1
1223,562,14134,0
1268,565,14135,1
1221,562,14180,0
1263,567,14206,1
1262,564,14213,1
1267,566,14261,1
1258,565,14268,1
1259,569,14269,1
1265,567,14307,1
1265,566,14308,1
1260,568,14319,1
1215,560,14332,1
1223,559,14338,0
1260,563,14365,1
1263,564,14427,1
1258,561,14428,1
1260,566,14443,1
1261,564,14443,1
1261,562,14486,1
1266,561,14502,0
1262,561,14534,1
1217,558,14567,1
1262,566,14577,1
1262,563,14615,1
1217,560,14633,1
1216,560,14646,1
1218,559,14676,1
1218,559,14676,1
1269,564,14728,1
1258,566,14754,1
1259,564,14771,1
1263,568,14772,1
1260,564,14850,1
1258,569,14859,1
1262,565,14882,1
1261,566,14882,1
1217,559,14883,1
1262,564,14884,1
1261,561,14924,1
1259,566,14927,1
1255,563,14933,1
1255,563,14933,1
1261,565,14965,1
1259,568,14987,1
1222,562,14988,0
1266,562,15018,0
1259,563,15021,1
1215,561,15036,1
1216,559,15052,1
1260,562,15060,1
1257,566,15063,1
1264,558,15107,0
1215,559,15112,1
1264,566,15146,1
1259,569,15195,1
1259,561,15217,1
1259,561,15218,1
1258,564,15220,1
1259,565,15244,1
1267,561,15250,0
1261,564,15261,1
1261,563,15268,1
1223,561,15289,0
1216,561,15315,1
1266,566,15336,1
1259,562,15354,1
1260,569,15363,1
1260,565,15439,1
1224,562,15482,0
1264,567,15518,1
1260,563,15518,1
1265,562,15552,0
1265,563,15578,0
1267,567,15607,1
1261,568,15611,1
1256,562,15625,1
1257,562,15633,1
1264,562,15635,0
1256,561,15656,1
1219,559,15678,1
1260,570,15681,1
1260,564,15714,1
1218,559,15720,1
1218,559,15720,1
1266,565,15729,1
1266,567,15732,1
1258,562,15740,1
1216,558,15743,1
1220,559,15750,1
1263,566,15776,1
1262,566,15784,1
1261,565,15851,1
1258,563,15912,1
1225,559,15923,0
1258,565,15925,1
1258,565,15925,1
1258,569,15936,1
1256,569,15949,1
1218,560,15954,1
1218,558,15972,1
1257,570,15972,1
1259,565,16009,1
1223,562,16033,0
1257,564,16040,1
1255,562,16057,1
1263,567,16057,1
1263,567,16057,1
1259,564,16071,1
1263,558,16077,0
1262,567,16086,1
1217,560,16100,1
1269,561,16129,0
1268,560,16154,0
1258,568,16156,1
1259,570,16197,1
1264,563,16204,0
1258,570,16205,1
1259,569,16215,1
1260,568,16222,1
1257,565,16222,1
1258,564,16226,1
1262,563,16250,0
1260,566,16265,1
1256,570,16280,1
1257,569,16309,1
1261,567,16325,1
1264,565,16352,1
1262,558,16395,0
1257,563,16396,1
1255,569,16396,1
1265,565,16438,1
1265,561,16446,0
1217,561,16455,1
1217,559,16464,1
1262,568,16473,1
1262,564,16532,0
1259,566,16583,1
1260,567,16607,1
1257,568,16632,1
1269,563,16665,0
1258,566,16666,1
1219,558,16672,1
1219,560,16681,1
1219,559,16684,1
1263,563,16703,0
1260,565,16716,1
1262,559,16724,0
1258,565,16726,1
1257,567,16750,1
1221,559,16752,1
1267,562,16754,0
1259,567,16771,1
1259,565,16784,1
1261,563,16795,0
1258,567,16797,1
1256,563,16826,1
1257,566,16860,1
1257,566,16860,1
1261,569,16870,1
1259,568,16881,1
1263,564,16918,0
1256,566,16922,1
1261,560,16937,0
1269,564,16937,0
1222,560,16938,1
1262,563,16953,0
1218,561,17016,1
1256,564,17068,1
1220,559,17069,1
1219,561,17088,1
1268,563,17095,0
1262,569,17096,1
1256,565,17113,1
1260,560,17114,0
1222,559,17119,1
1218,559,17121,1
1218,559,17121,1
1251,565,17125,1
1255,565,17132,1
1268,562,17175,0
1256,569,17190,1
1250,573,17190,0
1268,564,17199,0
1221,560,17205,1
1251,573,17209,0
1256,567,17250,1
1255,570,17260,1
1249,573,17263,0
1261,564,17277,0
1262,564,17298,0
1254,562,17331,1
1220,560,17358,1
1260,563,17418,0
1267,563,17429,0
1255,563,17430,1
1248,573,17450,0
1257,566,17496,1
1254,564,17502,1
1254,563,17513,1
1247,573,17537,0
1259,561,17561,0
1221,559,17568,1
1265,564,17622,0
1216,561,17640,1
1261,565,17659,0
1262,560,17664,0
1259,565,17688,0
1268,561,17712,0
1260,565,17716,0
1255,564,17767,1
1255,566,17769,1
1260,564,17785,0
1267,564,17812,0
1249,572,17849,0
1261,563,17851,0
1264,564,17866,0
1230,561,17879,0
1256,566,17885,1
1223,560,17912,1
1261,567,17918,1
1262,567,17927,1
1222,560,17928,1
1253,564,17929,1
1259,569,17983,1
1258,569,18004,1
1223,561,18011,1
1261,568,18013,1
1219,559,18037,1
1231,561,18044,0
1263,567,18050,1
1259,565,18116,0
1246,573,18119,0
1223,559,18122,1
1258,564,18152,0
1220,558,18161,1
1263,562,18164,0
1220,561,18238,1
1221,560,18238,1
1230,562,18266,0
1257,570,18271,1
1249,566,18278,1
1249,574,18290,0
1260,569,18297,1
1222,559,18327,1
1247,574,18336,0
1250,574,18346,0
1248,574,18355,0
1232,561,18366,0
1259,568,18390,1
1231,562,18393,0
1242,565,18429,1
1253,563,18436,1
1221,559,18446,1
1221,561,18475,1
1255,567,18502,1
1257,568,18504,1
1261,564,18536,0
1260,568,18537,1
1252,564,18541,1
1246,574,18545,0
1259,560,18580,0
1261,562,18607,0
1256,568,18666,1
1220,559,18671,1
1258,565,18683,0
1259,564,18692,0
1222,562,18743,1
1222,561,18760,1
1263,564,18784,0
1262,565,18786,0
1255,568,18799,1
1257,569,18810,1
1232,562,18811,0
1233,561,18829,0
1203,558,18879,1
1254,564,18884,1
1245,574,18892,0
1222,560,18896,1
1223,560,18918,1
1221,558,18963,1
1231,560,18974,0
1252,563,18979,1
1254,567,18998,1
1252,565,19020,1
1258,568,19037,1
1248,567,19058,1
1240,565,19099,1
1257,566,19104,0
1217,561,19111,1
1243,565,19200,1
1258,566,19203,0
1224,560,19210,1
1256,569,19249,1
1233,562,19261,0
1261,561,19266,0
1241,565,19291,1
1223,561,19305,1
1258,570,19309,1
1220,560,19319,1
1229,562,19319,0
1230,563,19326,0
1264,565,19337,0
1224,559,19377,1
1223,562,19391,1
1250,563,19398,1
1259,566,19399,0
1251,564,19433,1
1260,565,19454,0
1244,574,19462,0
1239,566,19470,1
1223,559,19487,1
1259,565,19490,0
1254,569,19510,1
1247,574,19522,0
1259,569,19525,1
1221,560,19525,1
1255,569,19541,1
1254,568,19552,1
1259,562,19572,0
1242,566,19575,1
1242,566,19575,1
1248,562,19577,1
1263,565,19591,0
1257,562,19607,0
1245,575,19619,0
1256,566,19622,0
1258,562,19633,0
1259,563,19650,0
1247,575,19651,0
1256,570,19670,1
1247,562,19673,1
1257,565,19684,0
1234,562,19689,0
1244,575,19701,0
1234,561,19713,0
1222,559,19729,1
1253,561,19748,0
1231,563,19795,0
1246,575,19807,0
1258,569,19818,1
1229,563,19818,0
1231,562,19832,0
1232,561,19867,0
1261,565,19870,0
1246,574,19873,0
1254,562,19876,0
1256,563,19881,0
1221,562,19882,1
1221,559,19919,1
1223,560,19948,1
1241,566,19977,1
1232,560,20029,0
1222,560,20057,1
1262,565,20083,0
1233,561,20108,0
1251,573,20114,1
1259,568,20179,1
1232,563,20179,0
1262,566,20182,0
