x,y,t
-0.149,-0.036,0.077
-0.074,-0.025,0.043
0.193,0.019,-0.058
0.111,0.012,-0.026
0.046,-0.005,0.003
-0.183,-0.036,0.089
-0.334,-0.060,0.138
-0.217,-0.042,0.104
-0.187,-0.039,0.082
-0.443,-0.073,0.181
0.009,-0.005,0.010
0.354,0.043,-0.136
-0.700,-0.101,0.258
0.063,-0.015,-0.007
-0.070,-0.025,0.042
-0.282,-0.049,0.127
-0.330,-0.053,0.136
-0.560,-0.090,0.216
-0.399,-0.073,0.159
-0.467,-0.077,0.184
-0.193,-0.042,0.094
-0.481,-0.087,0.187
0.628,0.115,-0.274
-0.019,-0.015,0.022
-0.272,-0.049,0.113
-0.570,-0.101,0.215
-0.474,-0.070,0.189
0.378,0.053,-0.136
-0.570,-0.104,0.214
-0.122,-0.025,0.060
-0.330,-0.060,0.143
-0.142,-0.032,0.069
0.433,0.071,-0.176
0.584,0.108,-0.244
0.820,0.170,-0.385
0.372,0.053,-0.137
0.098,0.005,-0.019
-0.663,-0.101,0.253
-0.101,-0.029,0.052
0.426,0.067,-0.159
0.526,0.094,-0.223
-0.560,-0.070,0.215
0.190,0.023,-0.055
0.396,0.064,-0.159
-0.255,-0.053,0.117
-0.416,-0.073,0.166
-0.149,-0.032,0.068
-0.060,-0.019,0.035
0.091,0.016,-0.024
0.200,0.026,-0.061
-0.317,-0.077,0.135
0.577,0.112,-0.249
-0.567,-0.084,0.215
0.666,0.129,-0.297
-0.680,-0.097,0.257
-0.461,-0.070,0.194
0.334,0.050,-0.121
-0.050,-0.015,0.043
-0.645,-0.101,0.248
-0.272,-0.046,0.123
-0.604,-0.090,0.228
-0.358,-0.063,0.144
-0.491,-0.073,0.199
-0.550,-0.097,0.212
-0.173,-0.032,0.086
-0.642,-0.104,0.240
0.396,0.067,-0.148
0.382,0.060,-0.150
0.152,0.026,-0.050
-0.313,-0.063,0.129
-0.289,-0.056,0.120
0.334,0.050,-0.127
0.002,-0.005,0.011
0.491,0.088,-0.195
-0.324,-0.070,0.135
-0.676,-0.104,0.249
-0.567,-0.087,0.222
0.467,0.081,-0.194
-0.628,-0.090,0.234
0.604,0.122,-0.256
-0.361,-0.063,0.145
-0.495,-0.080,0.190
0.622,0.115,-0.261
-0.471,-0.090,0.187
-0.375,-0.077,0.154
0.491,0.084,-0.197
0.830,0.173,-0.382
-0.101,-0.025,0.060
0.628,0.122,-0.276
-0.539,-0.080,0.212
0.406,0.060,-0.160
-0.485,-0.080,0.199
-0.224,-0.053,0.104
0.039,-0.001,-0.004
0.159,0.019,-0.053
-0.214,-0.053,0.101
-0.238,-0.049,0.101
-0.423,-0.066,0.167
-0.146,-0.032,0.069
0.180,0.023,-0.061
0.481,0.088,-0.200
-0.437,-0.073,0.173
-0.214,-0.053,0.097
-0.697,-0.097,0.254
0.779,0.160,-0.352
0.296,0.043,-0.112
-0.015,-0.008,0.027
-0.532,-0.080,0.210
0.443,0.074,-0.184
-0.348,-0.063,0.175
0.762,0.149,-0.340
-0.063,-0.019,0.037
-0.481,-0.066,0.189
-0.389,-0.066,0.162
0.262,0.033,-0.095
0.149,0.023,-0.049
0.430,0.077,-0.174
-0.115,-0.029,0.067
0.019,-0.005,0.005
0.279,0.036,-0.095
-0.026,-0.019,0.023
0.313,0.043,-0.120
-0.166,-0.032,0.084
0.231,0.033,-0.084
0.005,-0.015,0.011
-0.389,-0.073,0.164
-0.594,-0.087,0.224
-0.310,-0.063,0.129
