x,y,t
0.007,0.021,-0.407
-0.020,-0.006,-0.133
0.034,-0.041,0.659
0.016,0.083,-0.527
-0.002,0.030,-0.316
0.025,0.075,-0.494
0.025,0.083,-0.672
-0.020,0.012,-0.241
-0.020,0.048,-0.411
-0.029,-0.050,0.345
-0.002,0.003,-0.487
0.025,0.066,-0.348
-0.029,0.030,-0.048
0.025,-0.068,0.847
-0.002,0.012,-0.030
0.025,0.057,-0.657
-0.029,-0.041,0.171
0.034,0.075,-0.557
-0.029,-0.050,0.092
0.042,0.101,-0.689
-0.011,0.021,-0.299
0.042,0.057,-0.743
0.042,0.146,-0.680
-0.020,0.003,-0.165
-0.029,-0.059,0.348
-0.020,-0.015,-0.161
-0.002,-0.032,0.513
0.034,-0.032,0.588
0.034,-0.015,0.411
0.016,-0.032,0.844
-0.029,-0.041,0.124
0.025,0.083,-0.742
0.034,0.128,-0.657
-0.011,0.021,-0.309
-0.020,-0.068,0.438
-0.011,-0.059,0.821
-0.038,-0.059,0.437
-0.002,-0.041,0.176
0.016,0.030,-0.104
-0.020,0.003,-0.340
-0.011,-0.068,0.697
0.034,-0.041,0.770
0.042,-0.050,0.969
-0.029,-0.015,-0.162
0.034,0.075,-0.739
-0.002,-0.041,0.549
0.007,0.101,-0.410
0.025,-0.041,0.779
0.034,0.092,-0.408
0.034,0.066,-0.153
0.025,0.048,-0.567
0.034,0.083,-0.358
-0.038,-0.041,0.088
0.042,0.083,-0.746
0.016,-0.006,0.428
-0.029,-0.077,0.266
0.016,0.039,-0.177
0.042,0.101,-0.756
0.069,0.137,-0.749
-0.029,-0.050,0.005
-0.011,-0.006,-0.153
-0.029,-0.032,0.007
0.034,0.066,-0.186
-0.020,-0.059,0.622
0.042,0.075,-0.528
-0.002,0.048,-0.420
0.016,-0.006,0.222
0.007,0.066,-0.459
0.007,0.021,-0.500
-0.029,-0.050,-0.058
-0.020,-0.006,-0.333
0.042,0.101,-0.440
0.016,-0.023,0.428
-0.029,-0.059,0.003
0.007,-0.059,0.618
0.025,0.066,-0.599
0.060,-0.023,0.874
-0.029,-0.068,0.351
-0.029,-0.032,-0.079
0.034,0.066,-0.737
0.007,0.030,-0.491
0.016,-0.050,0.740
-0.038,-0.006,-0.163
-0.020,-0.059,0.449
-0.011,-0.006,0.342
-0.002,0.003,-0.487
0.007,0.066,-0.346
-0.029,-0.032,0.001
-0.038,-0.050,0.174
-0.011,-0.032,0.003
-0.011,0.012,-0.353
-0.020,-0.006,-0.243
-0.011,-0.015,-0.160
-0.029,-0.050,0.003
0.034,0.075,-0.733
-0.011,-0.023,0.025
-0.020,-0.041,0.190
-0.038,0.003,0.211
-0.002,0.012,-0.112
-0.029,-0.077,0.953
-0.020,-0.050,0.361
-0.038,-0.059,0.095
-0.020,-0.050,0.267
-0.020,-0.068,0.651
0.034,0.066,-0.742
0.007,0.075,-0.563
-0.002,0.012,-0.309
-0.011,-0.006,-0.228
-0.020,-0.032,0.006
0.042,0.128,-0.628
-0.029,-0.086,0.780
0.034,0.039,0.122
-0.011,0.003,-0.320
0.007,0.083,-0.083
-0.029,-0.059,0.263
-0.020,-0.023,-0.162
0.042,0.110,-0.766
-0.011,-0.023,-0.248
-0.029,0.012,-0.411
-0.029,-0.077,0.616
0.016,-0.023,0.428
0.007,-0.023,0.472
0.025,0.066,-0.271
-0.029,-0.050,0.093
-0.020,-0.032,-0.169
0.025,0.039,-0.573
-0.029,-0.068,0.436
0.025,0.057,-0.610
0.042,0.110,-0.604
-0.029,-0.015,-0.323
0.007,0.066,-0.423
0.007,0.012,-0.496
-0.020,0.003,0.056
-0.029,-0.050,0.007
0.042,0.066,-0.483
-0.011,0.039,0.072
-0.029,-0.023,-0.158
-0.002,-0.006,-0.322
0.016,0.066,-0.570
0.016,0.003,0.317
0.042,0.092,-0.353
0.016,0.083,-0.673
-0.011,-0.006,-0.256
0.025,0.066,-0.348
-0.011,0.012,-0.408
-0.011,-0.006,0.198
-0.029,-0.059,0.346
-0.038,0.021,-0.111
0.007,0.030,-0.410
-0.038,-0.050,0.178
-0.038,-0.050,0.174
-0.002,-0.015,0.363
0.034,0.083,-0.675
-0.020,-0.068,0.692
0.034,0.101,-0.722
-0.020,-0.023,0.009
0.051,0.119,-0.734
-0.002,-0.006,-0.333
-0.020,-0.077,0.704
-0.020,-0.068,0.701
-0.038,-0.086,0.870
0.042,-0.023,0.596
-0.038,-0.059,0.175
-0.029,-0.068,0.351
0.060,0.128,-0.686
0.016,-0.015,0.432
-0.020,0.030,-0.136
-0.002,0.039,-0.179
-0.020,0.012,-0.249
-0.029,-0.059,0.364
0.034,0.075,-0.656
-0.020,-0.041,-0.072
0.007,0.003,0.225
-0.038,-0.068,0.352
0.007,0.003,0.018
-0.029,-0.015,-0.244
-0.038,-0.077,0.610
-0.011,-0.006,-0.158
-0.029,-0.068,0.954
-0.002,-0.006,-0.177
-0.020,0.003,-0.326
-0.020,0.003,-0.340
-0.029,-0.050,0.432
-0.011,-0.059,0.753
-0.029,-0.015,-0.248
0.060,-0.032,0.974
-0.011,-0.068,0.781
-0.011,-0.023,0.307
0.060,-0.032,0.953
-0.029,-0.077,0.872
0.034,0.092,-0.575
-0.011,-0.015,-0.285
0.025,0.048,-0.573
0.069,-0.032,0.961
0.007,0.048,-0.489
-0.020,-0.050,-0.002
-0.029,-0.077,0.351
-0.029,-0.041,-0.091
0.016,0.066,-0.412
-0.029,-0.086,0.522
-0.020,-0.041,0.097
0.034,-0.032,0.689
-0.029,-0.077,0.444
-0.011,0.075,-0.463
-0.002,0.003,-0.158
0.034,-0.023,0.590
-0.011,-0.023,-0.072
0.007,0.012,0.045
-0.020,-0.068,0.867
-0.002,0.021,-0.415
0.007,0.057,-0.588
-0.020,-0.032,0.017
-0.011,0.003,-0.407
-0.020,-0.050,0.006
-0.038,-0.086,0.526
