x,y,t
-0.277,0.335,-0.038
-0.089,-0.232,0.068
-0.061,0.858,-0.417
-0.230,0.160,-0.024
0.421,-0.589,0.140
0.308,-0.510,0.176
0.002,-0.335,0.088
0.052,-0.316,0.119
0.111,-0.401,0.144
-0.027,-0.301,0.098
0.052,-0.232,0.058
-0.017,-0.031,0.039
0.271,-0.460,0.116
0.070,-0.297,0.084
-0.199,0.094,-0.007
0.343,-0.629,0.171
-0.067,-0.091,0.045
-0.161,0.229,-0.050
-0.070,0.009,0.021
-0.002,-0.275,0.078
0.114,-0.391,0.103
-0.002,-0.106,0.066
-0.011,-0.241,0.085
-0.258,0.335,-0.065
-0.249,0.554,-0.129
-0.236,0.329,-0.062
-0.111,0.363,-0.061
0.205,-0.585,0.142
-0.014,-0.059,0.079
-0.121,0.777,-0.328
-0.174,0.626,-0.168
-0.049,0.864,-0.389
0.061,-0.329,0.098
0.083,-0.360,0.106
-0.155,0.060,0.020
0.333,-0.498,0.121
0.033,0.006,0.035
-0.102,0.238,-0.020
-0.240,0.420,-0.082
0.302,-0.466,0.143
-0.193,0.614,-0.213
0.377,-0.532,0.129
-0.277,0.426,-0.126
-0.265,0.514,-0.145
0.149,-0.410,0.098
-0.171,0.376,-0.076
0.114,-0.363,0.073
-0.189,0.160,-0.054
-0.205,0.554,-0.129
-0.243,0.135,-0.018
0.064,-0.219,0.064
-0.186,0.257,-0.055
-0.221,0.254,-0.038
0.146,-0.210,0.071
-0.180,0.323,-0.043
0.155,-0.513,0.124
-0.096,0.047,0.011
0.412,-0.542,0.172
-0.080,-0.207,0.095
-0.127,0.100,-0.010
-0.221,0.294,-0.078
-0.139,0.664,-0.210
0.515,-0.510,0.169
0.127,-0.291,0.079
-0.180,0.341,-0.097
-0.196,0.188,-0.022
-0.221,0.075,0.033
0.274,-0.479,0.115
0.142,-0.351,0.117
-0.180,0.467,-0.132
-0.180,-0.031,0.024
-0.205,0.060,-0.017
0.343,-0.432,0.120
-0.099,-0.138,0.072
-0.221,0.081,0.015
-0.183,0.510,-0.149
-0.146,0.200,-0.019
0.261,-0.451,0.129
-0.202,0.276,-0.080
0.008,-0.301,0.094
-0.070,0.852,-0.427
-0.202,0.654,-0.176
-0.171,0.323,-0.084
0.218,-0.326,0.104
0.055,-0.241,0.084
-0.045,0.849,-0.391
-0.077,-0.088,0.060
-0.158,0.279,-0.061
0.149,-0.413,0.120
-0.158,0.251,-0.031
-0.183,0.442,-0.105
0.214,-0.423,0.100
-0.224,0.382,-0.087
0.277,-0.319,0.129
0.246,-0.326,0.103
0.283,-0.498,0.120
-0.246,0.244,-0.088
-0.296,0.517,-0.183
-0.177,0.745,-0.277
-0.030,-0.172,0.037
-0.224,0.529,-0.118
-0.045,-0.100,0.065
-0.224,0.219,-0.009
-0.255,0.545,-0.164
-0.155,0.266,-0.061
-0.117,0.833,-0.352
0.164,-0.410,0.099
0.268,-0.585,0.160
-0.180,0.235,-0.055
0.202,-0.382,0.092
0.077,-0.197,0.063
0.142,-0.360,0.132
-0.174,0.034,0.004
0.080,-0.182,0.074
-0.221,0.504,-0.126
-0.189,0.166,-0.034
-0.252,0.382,-0.097
-0.142,0.188,-0.039
-0.199,0.225,-0.063
-0.077,0.141,-0.021
0.333,-0.535,0.147
0.230,-0.473,0.139
-0.168,0.592,-0.194
0.014,-0.241,0.060
-0.214,0.232,-0.065
0.208,-0.357,0.091
-0.189,0.063,0.019
0.102,-0.329,0.098
-0.074,-0.197,0.074
-0.080,0.110,-0.019
-0.142,0.288,-0.040
-0.252,0.648,-0.167
0.008,-0.016,0.036
0.011,-0.097,0.050
0.218,-0.410,0.099
0.490,-0.620,0.170
0.117,-0.382,0.121
-0.196,0.717,-0.279
0.064,-0.128,0.047
-0.130,0.200,-0.025
0.014,-0.106,0.069
-0.224,0.398,-0.121
-0.280,0.448,-0.091
-0.014,0.138,0.005
0.283,-0.473,0.160
-0.117,0.038,0.014
-0.089,-0.019,0.016
0.117,-0.441,0.121
-0.240,0.463,-0.115
-0.183,0.297,-0.083
-0.146,0.191,0.006
-0.218,0.244,-0.051
0.039,-0.119,0.034
0.218,-0.413,0.149
0.196,-0.445,0.129
0.540,-0.501,0.164
-0.099,0.009,0.040
-0.042,0.870,-0.420
0.246,-0.454,0.130
-0.193,0.335,-0.087
0.390,-0.604,0.154
-0.023,0.053,0.033
-0.224,0.344,-0.098
0.377,-0.495,0.171
-0.236,0.229,-0.088
0.205,-0.369,0.095
-0.042,-0.025,0.024
-0.074,0.852,-0.356
-0.080,-0.031,0.027
0.355,-0.592,0.137
