x,y,t
0.128,-0.074,0.316
-0.129,0.085,-0.435
0.154,-0.190,0.754
0.083,-0.083,0.600
0.075,-0.030,0.457
0.207,-0.083,0.617
0.075,-0.066,0.536
0.137,-0.057,0.415
-0.280,0.183,-0.842
0.119,-0.092,0.841
-0.076,0.005,-0.022
0.163,-0.110,0.681
-0.049,-0.004,0.030
0.101,-0.030,-0.047
0.207,-0.172,0.801
0.181,-0.198,0.779
0.110,-0.074,0.430
0.234,-0.154,0.701
0.101,-0.012,0.031
0.137,-0.030,0.266
0.119,-0.012,0.256
0.261,-0.198,0.847
0.199,-0.136,0.769
0.119,-0.021,0.337
-0.200,0.085,-0.722
-0.235,0.121,-0.897
0.048,-0.101,0.331
0.207,-0.163,0.614
0.004,-0.101,0.175
-0.182,0.121,-0.585
0.243,-0.190,0.753
0.066,-0.012,0.440
-0.218,0.165,-0.561
0.039,-0.039,0.080
0.004,0.005,0.318
-0.235,0.129,-0.815
-0.103,0.076,-0.357
0.030,0.041,0.004
-0.094,0.041,-0.546
-0.058,0.094,-0.201
0.057,-0.021,0.012
0.119,-0.021,0.059
0.039,0.050,-0.319
0.243,-0.136,0.678
0.207,-0.101,0.521
0.039,-0.021,-0.096
0.154,-0.190,0.691
-0.280,0.200,-0.833
0.145,-0.110,0.520
-0.182,0.103,-0.920
-0.182,0.103,-0.680
0.137,-0.207,0.666
0.048,-0.039,-0.013
-0.023,0.005,-0.265
-0.032,-0.004,-0.098
0.190,-0.057,0.229
-0.076,0.058,-0.262
-0.306,0.200,-0.861
0.225,-0.145,0.661
-0.085,0.094,-0.147
-0.076,0.067,-0.524
0.190,-0.119,0.457
-0.058,0.041,-0.477
0.190,-0.145,0.549
0.030,-0.039,-0.100
-0.041,0.005,-0.117
0.066,-0.083,0.109
-0.147,0.121,-0.633
0.083,-0.039,0.591
-0.103,0.041,-0.362
0.216,-0.216,0.748
-0.120,-0.004,-0.063
0.172,-0.119,0.771
-0.058,0.050,-0.213
0.119,-0.101,0.450
0.128,-0.092,0.764
0.092,-0.039,0.628
0.057,-0.074,0.341
-0.005,0.050,0.183
-0.058,0.014,-0.206
0.128,-0.021,0.529
-0.094,-0.012,-0.217
0.225,-0.110,0.728
-0.032,0.041,-0.372
0.039,-0.039,-0.024
0.287,-0.181,0.813
0.048,0.005,0.026
-0.041,0.085,0.159
0.101,-0.021,0.141
-0.173,0.076,-0.605
0.075,-0.083,0.135
-0.235,0.147,-0.836
-0.049,0.005,-0.110
0.021,-0.004,0.065
0.207,-0.101,0.647
-0.005,-0.039,0.230
0.092,-0.004,0.154
-0.014,-0.012,-0.045
0.119,-0.012,0.276
-0.156,0.103,-0.401
-0.191,0.103,-0.687
0.172,-0.172,0.757
0.013,-0.004,0.234
-0.111,-0.012,-0.589
0.216,-0.198,0.715
-0.111,0.050,-0.522
-0.085,-0.004,-0.223
0.075,-0.057,0.212
0.101,-0.057,0.704
0.163,-0.172,0.761
0.199,-0.172,0.634
0.172,-0.119,0.470
0.066,0.005,0.125
0.207,-0.101,0.616
0.057,-0.012,0.085
-0.173,0.067,-0.757
-0.085,0.112,-0.478
0.261,-0.154,0.760
-0.271,0.191,-0.825
-0.049,0.058,-0.129
0.013,0.005,0.195
0.199,-0.092,0.531
-0.182,0.103,-0.865
0.199,-0.092,0.531
0.270,-0.198,0.829
0.013,-0.012,0.022
0.066,-0.039,0.560
0.154,-0.110,0.434
0.066,-0.083,0.504
-0.032,0.005,-0.352
-0.041,0.041,-0.116
-0.041,-0.021,0.026
0.101,-0.021,0.256
0.110,-0.030,0.681
-0.014,-0.004,0.063
0.048,-0.110,0.394
0.216,-0.136,0.835
0.039,-0.004,-0.105
0.119,-0.021,0.263
-0.032,0.014,-0.183
0.163,-0.092,0.843
-0.049,0.067,-0.420
-0.120,0.076,-0.375
-0.244,0.094,-0.805
0.066,0.005,0.125
-0.049,0.094,-0.242
-0.041,0.050,-0.401
-0.023,-0.004,-0.056
0.163,-0.110,0.415
0.243,-0.154,0.697
-0.218,0.129,-0.708
-0.067,-0.004,0.102
-0.058,-0.021,-0.059
0.261,-0.198,0.847
0.181,-0.057,0.510
-0.041,0.005,0.013
0.190,-0.145,0.700
0.216,-0.119,0.540
-0.041,-0.021,-0.013
0.154,-0.057,0.391
-0.058,0.094,-0.463
0.030,0.041,-0.098
0.110,-0.074,0.746
0.013,0.014,0.265
-0.049,0.067,-0.339
-0.049,0.050,0.015
-0.165,0.103,-0.774
-0.085,0.121,-0.478
-0.218,0.147,-0.652
-0.253,0.103,-0.808
-0.005,0.023,0.258
0.057,-0.083,0.501
0.119,-0.004,0.076
-0.298,0.200,-0.917
0.225,-0.128,0.633
0.145,-0.110,0.626
0.110,-0.083,0.293
-0.032,0.023,-0.050
-0.147,0.085,-0.470
0.349,-0.190,0.841
0.101,-0.030,0.145
0.154,-0.101,0.456
-0.076,0.023,-0.207
-0.014,0.014,0.005
-0.041,0.050,-0.140
0.181,-0.207,0.799
0.066,-0.083,0.262
0.119,-0.012,0.143
0.181,-0.119,0.830
0.243,-0.119,0.726
-0.227,0.138,-0.799
-0.041,-0.004,-0.002
0.075,-0.083,0.268
-0.067,0.050,-0.066
-0.014,0.005,-0.111
-0.147,0.094,-0.756
0.252,-0.145,0.742
0.190,-0.154,0.743
0.013,-0.012,-0.140
0.207,-0.101,0.616
0.013,-0.039,0.080
-0.058,0.005,-0.211
-0.182,0.147,-0.875
-0.182,0.138,-0.480
-0.218,0.085,-0.885
-0.218,0.103,-0.827
0.066,-0.092,0.508
0.234,-0.154,0.701
0.110,-0.021,0.058
-0.111,0.094,-0.594
0.039,-0.039,0.177
-0.041,0.041,-0.362
0.172,-0.198,0.663
-0.120,-0.004,-0.113
0.039,-0.021,-0.096
0.021,-0.004,-0.083
-0.067,0.005,-0.149
0.075,-0.048,0.546
0.181,-0.110,0.448
-0.023,0.058,-0.153
0.066,-0.012,0.484
-0.032,-0.021,0.101
0.057,-0.012,-0.000
0.172,-0.198,0.683
-0.005,0.041,-0.222
-0.085,0.005,-0.143
0.048,-0.030,-0.007
-0.200,0.094,-0.698
-0.200,0.112,-0.886
0.190,-0.101,0.484
0.021,-0.074,0.180
0.243,-0.128,0.694
-0.076,0.112,-0.320
0.128,-0.012,0.349
-0.103,0.058,-0.228
-0.191,0.112,-0.609
0.216,-0.110,0.547
-0.014,0.041,-0.205
0.128,-0.110,0.449
-0.138,0.058,-0.456
-0.049,-0.021,-0.048
0.110,0.005,0.159
-0.041,0.032,-0.169
0.119,-0.030,0.264
-0.085,0.058,-0.499
-0.041,0.067,-0.324
-0.085,0.032,-0.451
-0.067,0.085,-0.399
-0.103,0.103,-0.592
-0.138,0.094,-0.720
-0.005,0.050,-0.032
-0.032,0.076,-0.325
-0.067,0.023,-0.239
0.234,-0.207,0.598
-0.014,0.050,-0.092
-0.289,0.227,-0.809
0.207,-0.136,0.613
0.190,-0.119,0.493
-0.156,0.112,-0.426
-0.182,0.094,-0.822
0.013,-0.039,0.080
0.013,-0.066,0.149
0.066,-0.092,0.508
0.190,-0.057,0.519
0.145,-0.110,0.410
-0.094,0.103,-0.294
0.004,-0.012,-0.033
0.172,-0.092,0.417
0.101,-0.030,0.145
0.110,-0.004,0.143
0.199,-0.154,0.754
0.092,-0.074,0.330
-0.200,0.085,-0.722
0.163,-0.119,0.688
-0.191,0.112,-0.910
0.083,-0.030,0.619
0.181,-0.092,0.459
-0.156,0.103,-0.741
0.216,-0.074,0.555
0.128,-0.030,0.266
0.021,0.023,-0.088
0.057,-0.030,-0.016
0.092,-0.004,0.147
0.004,-0.004,-0.060
-0.120,0.112,-0.247
0.021,0.023,-0.100
-0.298,0.209,-0.909
0.101,-0.012,-0.084
-0.218,0.121,-0.841
-0.147,0.103,-0.315
0.013,0.014,0.380
0.066,-0.066,0.268
0.092,-0.039,0.153
-0.218,0.103,-0.704
0.101,-0.083,0.357
-0.227,0.165,-0.891
0.057,-0.101,0.468
-0.076,-0.004,-0.043
0.057,-0.030,0.025
-0.058,0.103,-0.463
0.128,-0.039,0.660
0.163,-0.198,0.777
0.021,0.014,0.383
-0.111,0.094,-0.642
0.199,-0.110,0.558
0.163,-0.119,0.510
0.092,-0.030,0.104
-0.085,0.103,-0.540
-0.041,-0.021,0.009
0.057,-0.119,-0.020
0.128,-0.030,0.266
0.216,-0.110,0.658
0.181,-0.119,0.463
-0.156,0.121,-0.338
0.092,-0.057,0.654
0.145,-0.083,0.831
0.004,-0.092,0.168
-0.067,-0.004,-0.043
0.039,-0.039,0.080
0.075,-0.083,0.705
-0.218,0.112,-0.853
0.092,-0.057,0.061
-0.049,0.094,-0.242
0.207,-0.110,0.515
0.190,-0.163,0.757
