x,y,t
-0.020,-0.001,-0.071
0.062,0.040,0.218
-0.077,-0.001,-0.072
-0.364,-0.042,-0.697
-0.159,-0.001,-0.299
0.497,0.032,0.834
0.242,0.048,0.411
-0.446,-0.058,-0.758
0.357,0.024,0.597
-0.381,-0.042,-0.638
-0.291,-0.042,-0.547
-0.299,-0.067,-0.601
0.283,0.048,0.491
0.365,0.048,0.651
-0.389,-0.050,-0.632
-0.332,-0.009,-0.575
0.136,0.024,0.305
-0.159,-0.001,-0.273
0.242,0.032,0.332
0.234,0.015,0.488
-0.389,-0.067,-0.751
-0.004,0.007,-0.113
-0.241,0.007,-0.393
0.062,0.015,0.059
-0.266,-0.042,-0.578
-0.184,0.007,-0.343
0.169,0.048,0.411
0.013,0.015,-0.039
-0.192,0.015,-0.326
-0.323,-0.050,-0.667
0.087,0.032,0.174
0.439,0.024,0.822
-0.430,-0.042,-0.720
-0.250,-0.026,-0.501
-0.151,-0.009,-0.308
-0.004,0.024,-0.013
0.087,0.024,0.128
-0.414,-0.034,-0.669
0.234,0.032,0.390
-0.291,-0.042,-0.518
0.046,0.024,0.073
0.259,0.032,0.433
-0.209,-0.034,-0.486
0.062,0.040,0.178
-0.438,-0.058,-0.745
0.169,0.024,0.250
-0.405,-0.034,-0.748
-0.036,0.015,-0.064
0.390,0.040,0.664
0.226,0.048,0.381
-0.069,0.015,-0.090
-0.045,0.024,-0.048
0.390,0.024,0.768
0.472,0.015,0.845
-0.077,-0.001,-0.072
-0.053,0.007,-0.210
0.382,0.015,0.602
0.398,-0.001,0.739
-0.430,-0.067,-0.732
0.087,0.007,0.070
-0.274,-0.042,-0.512
0.357,0.056,0.715
0.218,0.040,0.523
0.046,0.015,0.060
0.267,0.007,0.443
-0.069,-0.001,-0.210
-0.036,0.007,-0.132
0.439,0.024,0.687
0.398,-0.001,0.819
-0.332,-0.026,-0.398
-0.028,-0.001,0.025
0.152,0.048,0.427
-0.159,-0.001,-0.230
-0.315,-0.001,-0.510
0.365,0.032,0.730
0.136,0.024,0.249
0.382,0.015,0.602
0.005,0.024,0.023
-0.061,0.015,-0.042
-0.004,0.015,0.039
0.423,0.024,0.687
-0.381,-0.067,-0.755
-0.241,-0.009,-0.399
-0.004,0.015,-0.119
-0.373,-0.034,-0.597
0.070,0.032,0.109
-0.397,-0.042,-0.663
-0.159,-0.001,-0.273
-0.340,-0.017,-0.533
0.431,0.024,0.837
0.390,0.015,0.600
0.374,0.024,0.623
-0.405,-0.042,-0.745
-0.200,-0.034,-0.375
0.193,0.032,0.392
0.087,-0.001,0.135
0.160,0.024,0.253
0.152,0.040,0.435
0.341,0.032,0.555
-0.422,-0.058,-0.753
0.037,0.032,0.105
-0.012,0.007,0.020
-0.192,-0.017,-0.341
0.267,0.024,0.435
0.095,0.007,0.207
0.160,0.015,0.335
-0.217,0.007,-0.253
-0.176,-0.001,-0.233
-0.077,0.024,-0.144
0.054,0.032,0.089
-0.282,-0.034,-0.505
-0.143,-0.017,-0.312
0.078,-0.001,0.121
-0.274,-0.001,-0.470
-0.143,-0.001,-0.255
-0.004,0.007,0.034
-0.192,-0.009,-0.339
-0.233,-0.017,-0.417
0.439,0.024,0.720
0.398,-0.001,0.751
-0.012,0.015,-0.032
-0.200,-0.034,-0.375
0.054,0.040,0.191
0.095,0.024,0.060
-0.282,-0.017,-0.422
0.111,0.024,0.268
