Unnamed: 0,nframe_31712354300,absframe_31712354300,x0_31712354300,y0_31712354300,area_31712354300,yadj_31712354300,flower_31712354300,visit_num_31712354300,sx_31712354300,sy_31712354300,speeds_31712354300
0,0,195515,1238.0,160.0,1258.0,920.0,,,1238.0,920.0,6.519202405202649
1,1,195516,1237.0,173.0,1269.0,907.0,,,1237.5,913.5,5.602578771323865
2,2,195517,1231.0,182.0,810.0,898.0,,,1235.3333333333333,908.3333333333334,11.005049346146116
3,3,195518,1237.0,193.0,785.0,887.0,,,1235.0,897.3333333333334,11.785113019775878
4,4,195519,1242.0,208.0,1534.0,872.0,,,1236.6666666666667,885.6666666666666,10.934146311237695
5,5,195520,1251.0,208.0,892.0,872.0,,,1243.3333333333333,877.0,6.599663291074471
6,6,195521,1251.0,207.0,1324.0,873.0,,,1248.0,872.3333333333334,1.9436506316151647
7,7,195522,1245.0,213.0,756.0,867.0,,,1249.0,870.6666666666666,3.2998316455371146
8,8,195523,1244.0,215.0,1317.0,865.0,,,1246.6666666666667,868.3333333333334,4.47213595499958
9,9,195524,1239.0,213.0,1472.0,867.0,,,1242.6666666666667,866.3333333333334,3.144660377352306
10,10,195525,1237.0,218.0,638.0,862.0,5.0,1.0,1240.0,864.6666666666666,2.403700850309284
11,11,195526,1238.0,219.0,1177.0,861.0,5.0,1.0,1238.0,863.3333333333334,0.9428090415821706
12,12,195527,1237.0,215.0,1647.0,865.0,5.0,1.0,1237.3333333333333,862.6666666666666,0.7453559925000655
13,13,195528,1238.0,216.0,1659.0,864.0,5.0,1.0,1237.6666666666667,863.3333333333334,1.7950549357115575
14,14,195529,1233.0,217.0,1509.0,863.0,5.0,1.0,1236.0,864.0,1.666666666666697
15,15,195530,1240.0,219.0,1606.0,861.0,5.0,1.0,1237.0,862.6666666666666,2.108185106778944
16,16,195531,1232.0,214.0,1849.0,866.0,5.0,1.0,1235.0,863.3333333333334,1.4907119849999275
17,17,195532,1231.0,221.0,1601.0,859.0,5.0,1.0,1234.3333333333333,862.0,3.399346342395108
18,18,195533,1230.0,221.0,1568.0,859.0,5.0,1.0,1231.0,861.3333333333334,2.8480012484392483
19,19,195534,1229.0,222.0,1456.0,858.0,5.0,1.0,1230.0,858.6666666666666,1.3333333333332575
20,20,195535,1227.0,221.0,1287.0,859.0,5.0,1.0,1228.6666666666667,858.6666666666666,1.054092553389436
21,21,195536,1227.0,222.0,1264.0,858.0,5.0,1.0,1227.6666666666667,858.3333333333334,0.0
22,22,195537,1229.0,222.0,1404.0,858.0,5.0,1.0,1227.6666666666667,858.3333333333334,2.108185106778944
23,23,195538,1233.0,223.0,1107.0,857.0,5.0,1.0,1229.6666666666667,857.6666666666666,2.7487370837449507
24,24,195539,1235.0,224.0,1013.0,856.0,5.0,1.0,1232.3333333333333,857.0,2.108185106778908
25,25,195540,1235.0,224.0,1110.0,856.0,5.0,1.0,1234.3333333333333,856.3333333333334,0.7453559925000147
26,26,195541,1235.0,224.0,1011.0,856.0,5.0,1.0,1235.0,856.0,0.3333333333333712
27,27,195542,1235.0,225.0,1021.0,855.0,5.0,1.0,1235.0,855.6666666666666,0.0
28,28,195543,1235.0,224.0,1053.0,856.0,5.0,1.0,1235.0,855.6666666666666,0.0
29,29,195544,1235.0,224.0,1002.0,856.0,5.0,1.0,1235.0,855.6666666666666,0.4714045207910048
30,30,195545,1236.0,224.0,1026.0,856.0,5.0,1.0,1235.3333333333333,856.0,0.7453559924998113
31,31,195546,1233.0,223.0,1134.0,857.0,5.0,1.0,1234.6666666666667,856.3333333333334,1.4907119849999784
32,32,195547,1231.0,222.0,1161.0,858.0,5.0,1.0,1233.3333333333333,857.0,1.6996731711974538
33,33,195548,1231.0,223.0,1267.0,857.0,5.0,1.0,1231.6666666666667,857.3333333333334,0.7453559925000147
34,34,195549,1231.0,224.0,1343.0,856.0,5.0,1.0,1231.0,857.0,2.357022603955185
35,35,195550,1236.0,227.0,1252.0,853.0,5.0,1.0,1232.6666666666667,855.3333333333334,1.9436506316151647
36,36,195551,1234.0,228.0,1162.0,852.0,5.0,1.0,1233.6666666666667,853.6666666666666,1.699673171197543
37,37,195552,1232.0,229.0,996.0,851.0,5.0,1.0,1234.0,852.0,1.490711984999775
38,38,195553,1232.0,229.0,982.0,851.0,5.0,1.0,1232.6666666666667,851.3333333333334,0.7453559925000147
39,39,195554,1232.0,229.0,973.0,851.0,5.0,1.0,1232.0,851.0,0.3333333333333712
40,40,195555,1232.0,230.0,948.0,850.0,5.0,1.0,1232.0,850.6666666666666,0.6666666666667425
41,41,195556,1234.0,229.0,990.0,851.0,5.0,1.0,1232.6666666666667,850.6666666666666,0.7453559924997604
42,42,195557,1234.0,230.0,1058.0,850.0,5.0,1.0,1233.3333333333333,850.3333333333334,0.4714045207910853
43,43,195558,1233.0,229.0,984.0,851.0,5.0,1.0,1233.6666666666667,850.6666666666666,0.3333333333334849
44,44,195559,1233.0,229.0,944.0,851.0,5.0,1.0,1233.3333333333333,850.6666666666666,2.981423969999601
45,45,195560,1226.0,226.0,1002.0,854.0,5.0,1.0,1230.6666666666667,852.0,2.8284271247461903
46,46,195561,1227.0,223.0,1040.0,857.0,5.0,1.0,1228.6666666666667,854.0,0.7453559924998113
47,47,195562,1235.0,228.0,1048.0,852.0,5.0,1.0,1229.3333333333333,854.3333333333334,1.0540925533895078
48,48,195563,1227.0,223.0,1075.0,857.0,5.0,1.0,1229.6666666666667,855.3333333333334,0.0
49,49,195564,1227.0,223.0,1075.0,857.0,5.0,1.0,1229.6666666666667,855.3333333333334,2.0
50,50,195565,1229.0,228.0,1233.0,852.0,5.0,1.0,1227.6666666666667,855.3333333333334,2.8674417556808183
51,51,195566,1232.0,230.0,1110.0,850.0,5.0,1.0,1229.3333333333333,853.0,2.357022603955185
52,52,195567,1226.0,230.0,1081.0,850.0,5.0,1.0,1229.0,850.6666666666666,1.3333333333332575
