Unnamed: 0,nframe_41716040100,absframe_41716040100,x0_41716040100,y0_41716040100,area_41716040100,yadj_41716040100,flower_41716040100,visit_num_41716040100,sx_41716040100,sy_41716040100,speeds_41716040100
0,0,478096,1894.0,546.0,1073.0,534.0,,,1894.0,534.0,24.186773244895647
1,1,478097,1852.0,522.0,1376.0,558.0,,,1873.0,546.0,16.865480854231368
2,2,478098,1825.0,518.0,1199.0,562.0,,,1857.0,551.3333333333334,34.23448553724738
3,3,478099,1792.0,534.0,1787.0,546.0,,,1823.0,555.3333333333334,28.442925306655784
4,4,478100,1768.0,537.0,1985.0,543.0,,,1795.0,550.3333333333334,26.98559286401221
5,5,478101,1748.0,543.0,1770.0,537.0,,,1769.3333333333333,542.0,17.20787933218707
6,6,478102,1741.0,542.0,1452.0,538.0,,,1752.3333333333333,539.3333333333334,15.132745950421556
7,7,478103,1723.0,543.0,1558.0,537.0,,,1737.3333333333333,537.3333333333334,11.911712256803677
8,8,478104,1714.0,532.0,1838.0,548.0,,,1726.0,541.0,14.802402207449656
9,9,478105,1705.0,516.0,1712.0,564.0,,,1714.0,549.6666666666666,18.12610149909677
10,10,478106,1694.0,497.0,2029.0,583.0,,,1704.3333333333333,565.0,18.490237664478204
11,11,478107,1683.0,486.0,1291.0,594.0,,,1694.0,580.3333333333334,16.03468462774098
12,12,478108,1670.0,483.0,1250.0,597.0,,,1682.3333333333333,591.3333333333334,12.827920936595737
13,13,478109,1659.0,481.0,715.0,599.0,,,1670.6666666666667,596.6666666666666,7.67390962214763
14,14,478110,1660.0,487.0,629.0,593.0,,,1663.0,596.3333333333334,3.605551275463989
15,15,478111,1664.0,492.0,686.0,588.0,,,1661.0,593.3333333333334,8.412952976082684
16,16,478112,1673.0,502.0,777.0,578.0,,,1665.6666666666667,586.3333333333334,14.146063449282025
17,17,478113,1684.0,522.0,1622.0,558.0,,,1673.6666666666667,574.6666666666666,19.9777654183622
18,18,478114,1690.0,546.0,1265.0,534.0,,,1682.3333333333333,556.6666666666666,21.705094128132867
19,19,478115,1685.0,566.0,847.0,514.0,,,1686.3333333333333,535.3333333333334,20.60474594736748
20,20,478116,1674.0,583.0,486.0,497.0,,,1683.0,515.0,18.49023766447824
21,21,478117,1664.0,595.0,758.0,485.0,,,1674.3333333333333,498.6666666666667,19.894164415168994
22,22,478118,1654.0,617.0,640.0,463.0,,,1664.0,481.6666666666667,17.804493814764857
23,23,478119,1641.0,625.0,778.0,455.0,,,1653.0,467.6666666666667,14.149990184527496
24,24,478120,1635.0,626.0,550.0,454.0,,,1643.3333333333333,457.3333333333333,7.063206700138881
25,25,478121,1634.0,624.0,373.0,456.0,,,1636.6666666666667,455.0,3.349958540373604
26,26,478122,1642.0,615.0,145.0,465.0,,,1637.0,458.3333333333333,2.386303510546076
27,27,478123,,,,,,,1638.0,460.5,6.020797289396148
28,28,478124,,,,,,,1642.0,465.0,33.28663395418648
29,29,478125,1660.0,587.0,7.0,493.0,,,1660.0,493.0,0.0
30,30,478126,,,,,,,1660.0,493.0,0.0
31,31,478127,,,,,,,1660.0,493.0,42.20189569201838
32,32,478128,1670.0,546.0,41.0,534.0,,,1670.0,534.0,17.84656829757475
33,33,478129,1677.0,511.0,817.0,569.0,,,1673.5,551.5,9.67528351579998
34,34,478130,1679.0,500.0,1048.0,580.0,,,1675.3333333333333,561.0,16.669999666733386
35,35,478131,1680.0,497.0,1307.0,583.0,,,1678.6666666666667,577.3333333333334,3.480102169636777
36,36,478132,1674.0,501.0,998.0,579.0,,,1677.6666666666667,580.6666666666666,5.333333333333485
37,37,478133,1663.0,500.0,308.0,580.0,,,1672.3333333333333,580.6666666666666,4.006938426723686
38,38,478134,,,,,,,1668.5,579.5,5.522680508593631
39,39,478135,,,,,,,1663.0,580.0,
40,40,478136,,,,,,,,,
41,41,478137,,,,,,,,,
42,42,478138,,,,,,,,,
43,43,478139,,,,,,,,,
44,44,478140,,,,,,,,,
45,45,478141,,,,,,,,,
46,46,478142,,,,,,,,,
47,47,478143,,,,,,,,,
48,48,478144,,,,,,,,,
49,49,478145,,,,,,,,,
50,50,478146,,,,,,,,,
51,51,478147,,,,,,,,,
52,52,478148,,,,,,,,,
53,53,478149,,,,,,,,,
54,54,478150,,,,,,,,,
55,55,478151,,,,,,,,,
56,56,478152,,,,,,,,,
57,57,478153,,,,,,,,,
