Unnamed: 0,nframe_51213583200,absframe_51213583200,x0_51213583200,y0_51213583200,area_51213583200,yadj_51213583200,flower_51213583200,visit_num_51213583200,sx_51213583200,sy_51213583200,speeds_51213583200
0,0,286921,210.0,818.0,4745.0,818.0,0.0,1.0,210.0,818.0,3.605551275463989
1,1,286922,206.0,824.0,123.0,824.0,0.0,1.0,208.0,821.0,1.2018504251546578
2,2,286923,206.0,824.0,112.0,824.0,0.0,1.0,207.33333333333331,822.0,1.0540925533894718
3,3,286924,213.0,819.0,406.0,819.0,0.0,1.0,208.33333333333331,822.3333333333334,3.073181485764281
4,4,286925,213.0,818.0,438.0,818.0,0.0,1.0,210.66666666666663,820.3333333333334,2.6034165586356
5,5,286926,212.0,819.0,441.0,819.0,0.0,1.0,212.66666666666663,818.6666666666666,0.9428090415821104
6,6,286927,211.0,821.0,400.0,821.0,0.0,1.0,212.0,819.3333333333334,1.054092553389436
7,7,286928,210.0,819.0,458.0,819.0,0.0,1.0,211.0,819.6666666666666,0.3333333333333428
8,8,286929,211.0,819.0,496.0,819.0,0.0,1.0,210.66666666666663,819.6666666666666,1.0540925533894538
9,9,286930,210.0,818.0,498.0,818.0,0.0,1.0,210.33333333333331,818.6666666666666,0.7453559924998875
10,10,286931,212.0,818.0,500.0,818.0,0.0,1.0,211.0,818.3333333333334,0.3333333333333712
11,11,286932,211.0,818.0,487.0,818.0,0.0,1.0,211.0,818.0,1.0
12,12,286933,213.0,818.0,436.0,818.0,0.0,1.0,212.0,818.0,0.3333333333333428
13,13,286934,213.0,818.0,375.0,818.0,0.0,1.0,212.33333333333331,818.0,1.0540925533894718
14,14,286935,214.0,817.0,395.0,817.0,0.0,1.0,213.33333333333331,817.6666666666666,0.4714045207909647
15,15,286936,214.0,817.0,408.0,817.0,0.0,1.0,213.66666666666663,817.3333333333334,2.1343747458110145
16,16,286937,217.0,813.0,232.0,813.0,0.0,1.0,215.0,815.6666666666666,2.403700850309332
17,17,286938,218.0,811.0,194.0,811.0,0.0,1.0,216.33333333333331,813.6666666666666,2.9814239699996774
18,18,286939,218.0,809.0,182.0,809.0,0.0,1.0,217.66666666666663,811.0,1.3333333333333712
19,19,286940,217.0,809.0,193.0,809.0,0.0,1.0,217.66666666666663,809.6666666666666,0.7453559924998875
20,20,286941,217.0,809.0,168.0,809.0,0.0,1.0,217.33333333333331,809.0,0.7453559924999638
21,21,286942,216.0,810.0,185.0,810.0,0.0,1.0,216.66666666666663,809.3333333333334,0.4714045207909647
22,22,286943,216.0,810.0,184.0,810.0,0.0,1.0,216.33333333333331,809.6666666666666,3.4318767136623425
23,23,286944,212.0,818.0,454.0,818.0,0.0,1.0,214.66666666666663,812.6666666666666,2.981423969999779
24,24,286945,212.0,818.0,472.0,818.0,0.0,1.0,213.33333333333331,815.3333333333334,2.98142396999969
25,25,286946,212.0,818.0,453.0,818.0,0.0,1.0,212.0,818.0,0.3333333333333712
26,26,286947,212.0,819.0,427.0,819.0,0.0,1.0,212.0,818.3333333333334,0.3333333333332575
