Unnamed: 0,nframe_90914475600,absframe_90914475600,x0_90914475600,y0_90914475600,area_90914475600,yadj_90914475600,flower_90914475600,visit_num_90914475600,sx_90914475600,sy_90914475600,speeds_90914475600
0,0,262458,1167.0,953.0,1008.0,953.0,,,1167.0,953.0,7.905694150420948
1,1,262459,1158.0,940.0,881.0,940.0,,,1162.5,946.5,3.374742788552755
2,2,262460,1159.0,937.0,1038.0,937.0,,,1161.3333333333333,943.3333333333334,6.565905201197341
3,3,262461,1159.0,935.0,990.0,935.0,,,1158.6666666666667,937.3333333333334,2.426703296426834
4,4,262462,1160.0,933.0,1019.0,933.0,,,1159.3333333333333,935.0,2.23606797749979
5,5,262463,1162.0,931.0,923.0,931.0,,,1160.3333333333333,933.0,2.8480012484391413
6,6,262464,1162.0,927.0,1115.0,927.0,,,1161.3333333333333,930.3333333333334,4.027681991198291
7,7,262465,1165.0,922.0,785.0,922.0,2.0,1.0,1163.0,926.6666666666666,7.310570733153714
8,8,262466,1177.0,915.0,1207.0,915.0,2.0,1.0,1168.0,921.3333333333334,9.067647005823614
9,9,262467,1178.0,905.0,1393.0,905.0,2.0,1.0,1173.3333333333333,914.0,9.433981132056603
10,10,262468,1180.0,898.0,1209.0,898.0,2.0,1.0,1178.3333333333333,906.0,10.333333333333371
11,11,262469,1177.0,884.0,982.0,884.0,2.0,1.0,1178.3333333333333,895.6666666666666,10.349449797506644
12,12,262470,1170.0,875.0,650.0,875.0,,,1175.6666666666667,885.6666666666666,19.08169570848232
13,13,262471,1154.0,847.0,1584.0,847.0,,,1167.0,868.6666666666666,18.027756377319943
14,14,262472,1147.0,839.0,1031.0,839.0,,,1157.0,853.6666666666666,19.87181141438513
15,15,262473,1147.0,820.0,1611.0,820.0,,,1149.3333333333333,835.3333333333334,12.337837015547873
16,16,262474,1155.0,810.0,1066.0,810.0,,,1149.6666666666667,823.0,21.37755832643195
17,17,262475,1159.0,776.0,6.0,776.0,,,1153.6666666666667,802.0,19.29018172830708
18,18,262476,1137.0,763.0,684.0,763.0,,,1150.3333333333333,783.0,25.927248643506683
19,19,262477,1144.0,733.0,1103.0,733.0,,,1146.6666666666667,757.3333333333334,24.011571284602724
20,20,262478,1142.0,706.0,1838.0,706.0,,,1141.0,734.0,25.70127536826827
21,21,262479,1141.0,686.0,971.0,686.0,,,1142.3333333333333,708.3333333333334,22.749847374335427
22,22,262480,1131.0,666.0,1332.0,666.0,,,1138.0,686.0,24.87747754272704
23,23,262481,1119.0,635.0,1857.0,635.0,,,1130.3333333333333,662.3333333333334,26.541372316525813
24,24,262482,1107.0,614.0,1416.0,614.0,,,1119.0,638.3333333333334,25.090945688745133
25,25,262483,1106.0,595.0,1684.0,595.0,,,1110.6666666666667,614.6666666666666,18.714225130157573
26,26,262484,1115.0,579.0,1741.0,579.0,,,1109.3333333333333,596.0,17.288403306519978
27,27,262485,1124.0,565.0,1908.0,565.0,,,1115.0,579.6666666666666,16.346933113652227
28,28,262486,1137.0,557.0,1178.0,557.0,,,1125.3333333333333,567.0,14.472195564061574
29,29,262487,1136.0,541.0,1117.0,541.0,,,1132.3333333333333,554.3333333333334,11.27928287712587
30,30,262488,1143.0,537.0,1027.0,537.0,,,1138.6666666666667,545.0,11.080513425729738
31,31,262489,1146.0,525.0,980.0,525.0,,,1141.6666666666667,534.3333333333334,7.086763875156362
32,32,262490,1150.0,525.0,1046.0,525.0,,,1146.3333333333333,529.0,12.297244497131215
33,33,262491,1163.0,506.0,1265.0,506.0,,,1153.0,518.6666666666666,9.195409482755736
34,34,262492,1165.0,505.0,1097.0,505.0,,,1159.3333333333333,512.0,13.270686158262937
35,35,262493,1158.0,486.0,1842.0,486.0,,,1162.0,499.0,9.620579793107838
36,36,262494,1156.0,478.0,975.0,478.0,,,1159.6666666666667,489.6666666666667,9.486832980505138
37,37,262495,1156.0,478.0,1165.0,478.0,3.0,1.0,1156.6666666666667,480.6666666666667,3.018461712712489
38,38,262496,1157.0,477.0,1111.0,477.0,3.0,1.0,1156.3333333333333,477.6666666666667,1.201850425154579
39,39,262497,1154.0,481.0,957.0,481.0,3.0,1.0,1155.6666666666667,478.6666666666667,1.490711984999877
40,40,262498,1154.0,482.0,876.0,482.0,3.0,1.0,1155.0,480.0,1.490711984999877
