Unnamed: 0,nframe_31513340801,absframe_31513340801,x0_31513340801,y0_31513340801,area_31513340801,yadj_31513340801,flower_31513340801,visit_num_31513340801,sx_31513340801,sy_31513340801,speeds_31513340801
0,0,181867,1000.0,906.0,525.0,174.0,,,1000.0,174.0,10.04987562112089
1,1,181868,1002.0,886.0,315.0,194.0,,,1001.0,184.0,10.005554013202424
2,2,181869,1002.0,866.0,924.0,214.0,,,1001.3333333333334,194.0,23.335714164249527
3,3,181870,999.0,836.0,245.0,244.0,,,1001.0,217.33333333333331,27.36583433569837
4,4,181871,998.0,804.0,191.0,276.0,,,999.6666666666666,244.66666666666663,30.1496268633627
5,5,181872,1011.0,776.0,48.0,304.0,,,1002.6666666666666,274.6666666666667,31.397098238177627
6,6,181873,1005.0,742.0,89.0,338.0,,,1004.6666666666666,306.0,26.67499869832343
7,7,181874,1000.0,724.0,87.0,356.0,,,1005.3333333333334,332.6666666666667,16.03468462774095
8,8,181875,994.0,731.0,321.0,349.0,,,999.6666666666666,347.6666666666667,14.18136492412175
9,9,181876,966.0,725.0,506.0,355.0,,,986.6666666666666,353.3333333333333,19.564707454438924
10,10,181877,943.0,710.0,754.0,370.0,,,967.6666666666666,358.0,28.97508508280093
11,11,181878,914.0,697.0,617.0,383.0,,,941.0,369.3333333333333,30.51593390709557
12,12,181879,881.0,691.0,416.0,389.0,,,912.6666666666666,380.6666666666667,33.534393621408306
13,13,181880,843.0,699.0,1077.0,381.0,,,879.3333333333334,384.3333333333333,35.07452383457582
14,14,181881,810.0,713.0,64.0,367.0,,,844.6666666666666,379.0,38.263704879573616
15,15,181882,772.0,727.0,167.0,353.0,,,808.3333333333334,367.0,43.45367904127599
16,16,181883,718.0,736.0,161.0,344.0,,,766.6666666666666,354.6666666666667,46.78556282539396
17,17,181884,670.0,703.0,425.0,377.0,,,720.0,358.0,61.1310068623117
18,18,181885,595.0,679.0,1221.0,401.0,,,661.0,374.0,73.20139646512521
19,19,181886,523.0,635.0,205.0,445.0,,,596.0,407.6666666666667,78.26592844626292
20,20,181887,461.0,596.0,369.0,484.0,,,526.3333333333334,443.3333333333333,72.30337321161291
21,21,181888,402.0,580.0,590.0,500.0,,,462.0,476.3333333333333,64.11274790901138
22,22,181889,336.0,590.0,800.0,490.0,,,399.6666666666667,491.3333333333333,61.05825997447938
23,23,181890,278.0,604.0,165.0,476.0,0.0,1.0,338.6666666666667,488.6666666666667,62.91087169780577
24,24,181891,216.0,612.0,750.0,468.0,0.0,1.0,276.6666666666667,478.0,59.18426968188237
25,25,181892,159.0,604.0,591.0,476.0,0.0,1.0,217.66666666666663,473.3333333333333,61.20457499239743
26,26,181893,95.0,619.0,761.0,461.0,0.0,1.0,156.66666666666666,468.3333333333333,60.20797289396146
27,27,181894,39.0,648.0,863.0,432.0,0.0,1.0,97.66666666666669,456.3333333333333,57.98946264432683
28,28,181895,3.0,681.0,49.0,399.0,,,45.66666666666666,430.6666666666667,28.95638482653217
