x,y,t
0.025,-0.010,-0.807
0.025,0.007,-0.495
0.016,-0.018,0.481
0.025,0.007,-0.008
-0.060,-0.035,0.534
-0.026,-0.027,-0.696
-0.009,-0.010,-0.239
0.042,-0.010,0.323
-0.009,0.007,0.321
-0.018,-0.001,-0.651
-0.001,0.033,0.027
0.025,-0.052,0.450
-0.035,0.016,-0.682
-0.052,-0.027,0.282
0.016,0.016,-0.617
0.008,0.007,0.349
-0.001,0.016,-0.395
0.008,0.007,-0.523
0.016,0.041,0.430
-0.009,-0.001,0.184
0.008,-0.001,0.539
-0.060,-0.027,0.400
0.016,0.024,0.422
-0.001,-0.001,-0.269
-0.001,-0.001,-0.302
-0.043,-0.001,0.541
0.033,-0.018,0.588
0.008,0.016,-0.068
0.008,-0.010,0.588
-0.043,0.007,-0.478
-0.035,-0.044,-0.085
-0.043,0.007,-0.384
-0.018,0.024,0.622
-0.001,0.016,-0.172
-0.018,0.007,-0.471
0.042,-0.035,0.437
0.033,-0.001,0.542
0.025,-0.010,0.469
0.025,0.007,0.195
0.008,0.016,0.304
-0.035,-0.001,-0.260
-0.026,0.007,-0.422
-0.009,-0.027,0.123
-0.018,-0.027,-0.735
-0.069,-0.001,0.170
0.042,-0.001,-0.161
-0.069,-0.035,0.416
0.025,0.041,0.425
0.050,-0.010,0.083
-0.001,0.024,-0.633
0.025,0.007,-0.272
0.033,-0.001,0.083
0.042,-0.001,-0.044
-0.026,0.016,-0.770
-0.052,0.024,-0.819
-0.026,0.016,0.171
-0.043,-0.052,0.257
-0.001,-0.001,0.067
0.025,-0.001,-0.520
0.016,-0.061,0.580
0.016,-0.001,0.203
0.067,0.024,0.113
-0.001,-0.001,0.202
-0.026,0.007,0.123
-0.018,0.007,-0.511
0.008,0.007,0.349
-0.060,-0.044,0.281
-0.001,0.007,0.315
-0.001,-0.001,0.531
-0.001,-0.001,0.652
0.016,0.016,-0.403
-0.001,-0.001,0.077
0.016,-0.001,0.203
-0.035,-0.018,-0.507
0.042,-0.027,0.560
0.016,-0.001,0.550
0.016,-0.001,0.542
-0.035,-0.035,0.149
-0.009,-0.001,-0.635
0.042,-0.001,0.076
-0.018,0.007,-0.628
-0.001,0.024,-0.399
0.042,-0.010,-0.034
0.008,0.007,0.420
-0.001,-0.010,0.087
-0.026,0.007,-0.422
