x,y,t
0.014,0.051,0.131
-0.028,0.118,-0.123
-0.112,0.026,-0.417
-0.002,-0.084,0.142
0.056,-0.126,0.295
0.056,-0.159,0.323
-0.011,0.152,-0.414
0.073,-0.092,0.230
0.065,-0.092,0.351
0.056,-0.092,0.205
-0.087,0.076,-0.533
-0.070,0.093,-0.487
-0.078,0.102,-0.498
-0.204,0.135,-0.945
0.031,0.085,0.128
0.006,0.051,-0.364
0.090,0.144,-0.422
-0.103,0.102,-0.770
0.082,-0.117,0.478
0.048,0.135,-0.310
-0.112,0.110,-0.663
0.065,0.127,-0.340
-0.002,-0.100,0.177
-0.002,-0.058,0.107
-0.061,-0.067,0.565
-0.036,-0.151,0.676
-0.002,-0.050,0.237
0.023,-0.050,0.025
-0.028,0.017,-0.374
0.023,0.093,-0.175
-0.028,0.085,-0.441
-0.045,0.093,-0.339
0.023,0.093,0.045
0.073,-0.143,0.468
0.082,-0.126,0.630
-0.120,0.102,-0.474
0.006,0.093,-0.190
0.023,0.026,0.188
0.124,-0.159,0.645
0.073,0.102,-0.276
0.090,-0.201,0.531
0.073,-0.075,0.302
0.023,0.059,0.179
0.006,-0.100,0.236
-0.061,0.085,-0.417
-0.011,0.127,-0.342
-0.061,-0.117,0.640
0.023,0.034,0.111
0.048,0.026,0.131
0.056,0.169,-0.351
0.023,0.144,-0.280
-0.028,-0.058,0.039
-0.061,-0.067,0.310
0.014,0.076,-0.004
0.023,0.203,-0.531
0.082,0.169,-0.507
0.040,-0.151,0.300
-0.053,-0.134,0.630
-0.129,0.135,-0.631
0.006,0.059,0.147
-0.011,0.127,-0.327
0.065,-0.117,0.323
-0.137,0.102,-0.759
-0.019,0.059,-0.410
0.090,-0.117,0.400
-0.103,0.110,-0.798
0.031,-0.134,0.244
0.082,-0.050,0.317
-0.011,0.135,-0.375
-0.087,0.009,-0.481
-0.053,-0.084,0.642
0.090,-0.067,0.348
0.040,0.017,0.153
0.099,-0.075,0.471
0.040,0.127,-0.287
-0.120,0.118,-0.749
0.040,0.102,-0.178
0.014,-0.134,0.331
-0.129,0.102,-0.522
0.099,-0.185,0.610
-0.045,-0.143,0.626
0.073,-0.151,0.412
0.031,0.110,-0.211
0.014,0.203,-0.524
0.040,-0.151,0.285
0.014,0.068,0.125
0.107,-0.084,0.388
-0.103,0.017,-0.521
0.023,-0.143,0.300
0.073,-0.075,0.429
-0.011,0.135,-0.326
0.006,-0.134,0.217
0.031,0.043,0.035
-0.095,0.085,-0.541
0.031,0.135,-0.165
-0.011,0.135,-0.360
0.099,-0.159,0.423
-0.137,0.127,-0.889
-0.120,0.169,-0.872
-0.095,0.102,-0.528
-0.002,-0.092,0.254
0.090,-0.050,0.414
0.031,-0.058,0.294
-0.011,0.169,-0.506
-0.036,0.118,-0.297
0.006,0.051,-0.294
0.014,0.034,-0.169
0.065,-0.168,0.412
-0.036,-0.109,0.574
-0.179,0.127,-0.915
-0.053,-0.126,0.661
-0.002,0.017,-0.119
0.073,-0.058,0.294
0.023,-0.058,0.077
0.006,0.059,-0.035
0.073,-0.067,0.366
-0.053,0.076,-0.381
0.031,-0.126,0.328
0.082,-0.075,0.339
-0.002,-0.126,0.704
-0.036,-0.092,0.701
-0.019,0.160,-0.294
0.014,-0.058,0.271
0.040,-0.143,0.277
-0.053,-0.092,0.366
-0.045,-0.100,0.491
-0.146,0.127,-0.721
-0.053,-0.117,0.607
0.031,0.144,-0.355
-0.137,0.118,-0.685
-0.028,0.076,-0.434
0.014,0.034,-0.281
0.023,0.110,-0.029
-0.011,-0.084,0.190
-0.028,0.135,-0.348
-0.011,0.026,-0.304
-0.019,-0.050,0.045
0.006,-0.117,0.181
0.082,-0.134,0.371
0.023,0.135,-0.323
-0.045,-0.058,0.307
0.014,-0.067,0.094
-0.019,0.135,-0.224
-0.045,0.085,-0.471
0.006,0.110,-0.245
0.082,-0.168,0.526
-0.019,-0.075,0.151
-0.019,0.160,-0.385
-0.002,-0.100,0.164
0.014,0.085,-0.031
-0.137,0.127,-0.644
0.048,-0.143,0.352
0.048,-0.143,0.279
0.031,-0.042,0.202
0.006,-0.109,0.257
0.065,0.160,-0.348
0.023,-0.126,0.353
0.014,-0.134,0.223
-0.146,0.211,-0.884
-0.002,0.127,-0.302
0.107,-0.075,0.381
0.040,-0.143,0.379
0.065,0.127,-0.314
0.090,-0.058,0.433
-0.045,0.085,-0.487
-0.002,0.169,-0.459
-0.002,0.034,-0.055
-0.179,0.127,-0.934
-0.045,-0.100,0.588
-0.129,0.026,-0.575
-0.036,-0.176,0.697
-0.011,-0.084,0.132
0.006,0.144,-0.387
-0.019,0.017,-0.060
0.023,-0.100,0.262
0.065,-0.126,0.641
-0.002,0.127,-0.326
0.023,0.093,-0.189
0.048,-0.126,0.344
0.082,-0.134,0.649
-0.002,0.110,0.052
-0.146,0.118,-0.705
-0.011,0.068,-0.406
0.065,-0.143,0.395
-0.019,0.144,-0.189
-0.061,-0.058,0.333
0.082,0.186,-0.460
0.006,-0.050,0.061
-0.120,0.110,-0.813
0.082,-0.143,0.368
0.014,0.093,-0.172
-0.154,0.135,-0.893
0.082,0.194,-0.419
-0.061,0.017,0.126
-0.053,0.093,-0.362
-0.011,0.135,-0.219
0.031,-0.134,0.338
-0.137,0.135,-0.804
-0.019,-0.058,0.157
-0.011,-0.092,0.217
0.082,-0.050,0.508
0.056,-0.143,0.299
0.099,-0.075,0.526
0.031,0.118,-0.266
0.107,-0.100,0.575
0.040,0.093,-0.226
0.040,0.177,-0.464
-0.019,-0.126,0.641
0.023,0.110,-0.247
-0.019,-0.126,0.616
0.048,-0.042,0.241
0.082,-0.058,0.369
-0.103,0.093,-0.482
0.065,0.203,-0.548
0.082,-0.126,0.392
0.006,0.102,-0.004
0.031,-0.126,0.309
0.107,-0.075,0.518
-0.011,0.160,-0.355
0.090,-0.067,0.333
0.048,0.245,-0.642
0.014,-0.109,0.250
-0.103,0.017,-0.438
0.014,0.093,-0.001
0.073,0.245,-0.643
-0.011,0.135,-0.261
-0.036,0.076,-0.332
-0.179,0.135,-0.943
0.099,-0.159,0.404
0.048,-0.159,0.292
-0.045,-0.117,0.632
-0.120,0.152,-0.830
-0.019,-0.058,0.421
-0.053,-0.075,0.355
0.048,-0.117,0.259
0.014,0.043,0.124
0.056,0.236,-0.592
-0.129,0.127,-0.696
-0.028,0.118,-0.313
-0.036,-0.084,0.618
0.006,-0.075,0.093
0.115,-0.084,0.495
-0.112,0.017,-0.445
0.048,-0.075,0.145
-0.120,0.160,-0.906
-0.196,0.127,-0.956
0.040,0.068,0.101
-0.011,0.152,-0.377
0.006,0.135,-0.343
-0.053,0.076,-0.479
0.065,-0.134,0.670
0.065,0.110,-0.301
0.006,0.102,-0.181
0.040,0.102,-0.126
0.014,-0.100,0.188
-0.171,0.127,-0.896
-0.087,0.009,-0.389
0.023,0.051,-0.003
-0.087,0.102,-0.517
0.006,0.076,0.134
0.099,0.160,-0.399
-0.011,0.068,0.072
0.006,0.102,-0.220
-0.011,-0.067,0.080
-0.036,0.085,-0.351
-0.070,0.093,-0.433
0.006,0.110,-0.099
0.099,-0.100,0.417
-0.095,0.009,-0.463
-0.112,0.102,-0.642
-0.095,0.009,-0.399
-0.078,0.093,-0.507
0.048,-0.075,0.101
0.014,-0.075,0.230
0.031,-0.143,0.364
0.099,-0.143,0.568
-0.146,0.110,-0.753
-0.028,0.068,-0.343
0.023,-0.109,0.192
0.006,0.144,-0.172
-0.002,-0.109,0.186
0.040,-0.134,0.278
0.014,0.160,-0.360
0.006,-0.126,0.283
-0.028,0.076,-0.386
-0.053,0.085,-0.437
0.090,-0.084,0.382
-0.002,0.051,-0.315
