x,y,t
0.112,0.318,0.716
-0.087,-0.245,-0.670
0.046,0.111,0.266
0.054,0.202,0.342
-0.103,-0.261,-0.337
-0.087,-0.253,-0.615
-0.120,-0.319,-0.432
-0.103,-0.179,-0.436
-0.012,-0.021,-0.001
0.004,0.078,0.301
0.012,0.185,0.473
-0.120,-0.261,-0.537
0.021,0.094,0.139
-0.054,-0.096,-0.351
0.137,-0.054,-0.306
-0.029,-0.054,0.181
0.004,0.037,-0.062
0.128,0.334,0.782
0.087,0.268,0.519
0.054,0.219,0.451
0.079,0.210,0.384
-0.079,-0.228,-0.616
0.070,0.202,0.376
-0.062,-0.195,-0.649
-0.112,-0.286,-0.719
0.104,0.103,0.439
-0.087,-0.245,-0.816
-0.045,-0.104,-0.289
0.128,0.301,0.735
0.070,0.219,0.580
-0.087,-0.212,-0.199
0.137,0.310,0.725
0.004,0.094,0.064
0.070,0.185,0.688
0.087,0.219,0.550
-0.029,-0.063,-0.336
-0.054,-0.104,0.074
0.054,0.111,0.241
0.112,0.285,0.660
-0.095,-0.195,-0.615
-0.079,-0.261,-0.819
-0.095,-0.303,-0.734
-0.062,-0.154,-0.594
0.137,0.376,0.785
-0.021,-0.038,0.287
-0.120,-0.303,-0.784
0.087,0.277,0.764
-0.103,-0.245,-0.565
0.195,0.210,0.531
-0.029,-0.005,-0.094
0.004,0.020,0.330
0.012,0.053,0.491
-0.045,-0.121,-0.047
-0.112,-0.294,-0.372
-0.021,-0.063,-0.249
-0.120,-0.278,-0.704
0.029,0.136,0.330
0.120,0.161,0.412
-0.021,0.003,0.015
-0.029,-0.054,0.208
0.037,0.061,0.190
0.145,0.351,0.752
0.070,0.219,0.606
0.095,0.260,0.689
-0.012,-0.013,0.300
-0.021,-0.063,-0.191
-0.087,-0.137,-0.370
-0.136,-0.137,-0.537
0.012,0.045,-0.060
0.054,0.144,0.293
-0.062,-0.237,-0.345
-0.054,-0.129,-0.303
-0.062,-0.096,-0.376
0.095,0.293,0.710
0.095,0.177,0.443
-0.095,-0.311,-0.824
0.004,0.020,0.046
0.037,0.119,0.520
0.012,0.045,0.327
0.104,0.260,0.514
-0.029,0.003,-0.151
0.037,-0.104,-0.176
0.112,0.285,0.575
0.153,0.293,0.749
0.012,0.053,-0.035
-0.103,-0.195,-0.599
-0.037,-0.104,-0.066
-0.087,-0.261,-0.691
0.021,0.045,-0.025
-0.062,-0.137,-0.281
0.104,0.243,0.584
0.054,0.128,0.256
-0.062,-0.104,-0.458
-0.103,-0.286,-0.380
-0.120,-0.311,-0.701
-0.079,-0.212,-0.222
-0.054,-0.137,-0.537
-0.054,0.136,0.226
0.128,0.078,0.398
0.128,0.301,0.706
0.120,0.094,0.119
-0.087,-0.220,-0.215
-0.021,-0.021,-0.059
-0.062,-0.129,-0.295
0.004,0.070,0.487
0.079,0.128,0.407
0.012,0.061,0.470
-0.021,-0.021,-0.162
0.104,0.169,0.410
-0.095,-0.187,-0.496
0.029,-0.005,0.230
-0.045,-0.071,-0.295
-0.037,-0.046,-0.279
0.095,0.260,0.572
0.012,0.045,0.160
-0.012,-0.030,-0.024
0.012,0.061,0.547
0.012,0.128,0.159
-0.045,-0.021,-0.119
0.095,0.293,0.582
0.128,0.301,0.774
0.054,0.111,0.152
-0.103,-0.013,-0.113
-0.120,-0.253,-0.568
-0.004,0.037,0.442
-0.095,-0.253,-0.647
-0.012,0.012,0.024
0.079,0.210,0.782
-0.095,-0.220,-0.497
-0.079,-0.046,-0.242
0.087,0.268,0.508
-0.070,-0.170,-0.561
0.004,0.037,0.110
-0.095,-0.261,-0.698
0.012,0.053,0.174
0.046,-0.063,-0.161
-0.128,-0.394,-0.730
0.112,0.277,0.771
0.087,0.318,0.728
0.137,0.343,0.743
-0.029,-0.038,-0.109
0.046,0.185,0.308
-0.095,-0.245,-0.611
-0.045,-0.063,-0.185
0.104,0.260,0.660
0.054,0.103,0.389
0.037,-0.203,-0.555
-0.120,-0.377,-0.605
-0.054,-0.104,0.034
0.021,0.086,0.273
-0.087,-0.261,-0.829
0.079,0.194,0.362
-0.062,-0.154,-0.581
0.079,0.194,0.330
-0.103,-0.261,-0.858
0.046,0.045,0.053
-0.037,-0.112,-0.241
-0.054,-0.063,-0.088
-0.095,-0.195,-0.517
0.012,0.012,-0.099
-0.045,-0.096,-0.238
0.012,0.078,0.010
0.087,0.260,0.676
-0.062,-0.179,-0.645
-0.070,-0.170,-0.617
-0.012,-0.013,-0.058
-0.021,-0.005,-0.212
0.145,0.293,0.739
0.112,0.326,0.695
-0.136,-0.427,-0.748
0.046,0.392,0.340
-0.103,-0.245,-0.762
-0.021,-0.079,-0.359
-0.095,-0.278,-0.821
0.079,0.277,0.599
0.012,0.028,-0.086
0.054,0.194,0.562
0.120,0.285,0.684
