x,y,t
-0.297,-0.053,0.880
-0.164,0.010,0.289
0.158,0.033,-0.396
0.087,-0.014,-0.247
-0.266,-0.030,0.693
0.142,0.002,-0.449
0.197,0.010,-0.542
0.017,0.025,-0.180
0.087,0.010,-0.267
0.032,0.010,-0.113
-0.007,0.025,-0.078
-0.305,-0.061,0.914
0.009,-0.022,-0.110
0.025,-0.022,-0.134
-0.007,-0.014,-0.072
-0.132,-0.022,0.371
0.001,0.002,-0.067
-0.148,-0.030,0.542
-0.258,-0.014,0.638
0.103,0.041,-0.406
0.190,0.010,-0.552
0.150,0.033,-0.609
-0.132,-0.037,0.406
-0.132,-0.030,0.496
0.072,0.002,-0.210
-0.266,-0.037,0.823
-0.140,-0.030,0.522
0.080,0.002,-0.279
0.190,0.033,-0.407
-0.101,0.018,0.148
0.103,-0.006,-0.247
0.072,0.018,-0.146
0.080,0.018,-0.119
0.150,0.018,-0.363
0.048,0.010,-0.027
0.127,0.025,-0.300
0.056,-0.006,-0.123
-0.125,-0.037,0.482
0.197,0.018,-0.469
0.048,0.010,-0.083
0.142,0.033,-0.414
0.127,0.002,-0.378
-0.258,-0.022,0.645
0.056,0.018,0.096
-0.054,0.025,0.018
0.142,0.025,-0.296
-0.140,-0.014,0.537
-0.125,-0.006,0.499
0.127,0.010,-0.432
-0.070,0.041,0.196
0.095,0.002,-0.304
0.127,-0.014,-0.387
0.182,-0.014,-0.476
-0.132,-0.014,0.525
0.009,0.010,0.040
0.072,-0.014,-0.219
-0.062,-0.006,0.023
0.064,-0.014,-0.109
0.048,0.018,-0.012
0.017,-0.014,-0.127
-0.132,-0.037,0.482
0.040,-0.006,-0.048
0.009,0.018,0.008
0.174,0.025,-0.481
0.064,0.002,-0.046
0.009,0.010,-0.014
0.190,-0.006,-0.431
0.119,0.002,-0.365
0.048,0.010,-0.159
-0.125,-0.022,0.483
0.111,-0.014,-0.216
-0.109,-0.006,0.495
0.150,0.010,-0.446
0.072,0.025,-0.341
0.142,-0.006,-0.445
0.056,0.018,-0.074
0.197,0.025,-0.578
-0.274,-0.037,0.861
0.158,0.002,-0.470
0.174,0.018,-0.408
0.182,0.010,-0.521
0.080,0.033,0.009
-0.148,-0.045,0.448
0.040,0.025,-0.256
0.213,0.033,-0.563
0.197,0.049,-0.535
0.080,-0.006,-0.139
0.080,0.025,-0.357
0.056,0.018,0.096
-0.164,-0.014,0.251
-0.187,-0.022,0.594
0.127,0.002,-0.275
-0.156,0.010,0.276
0.142,-0.014,-0.342
-0.101,0.010,0.179
-0.266,-0.037,0.767
-0.038,-0.006,-0.022
-0.140,-0.022,0.565
0.205,0.065,-0.581
0.158,0.025,-0.578
0.135,-0.022,-0.233
0.174,0.010,-0.514
-0.015,0.018,-0.046
-0.101,0.002,0.274
-0.070,0.018,0.078
-0.305,-0.045,0.870
-0.140,0.002,0.280
0.087,0.018,-0.132
0.119,0.025,-0.479
-0.148,0.002,0.325
0.119,0.010,-0.303
-0.101,0.002,0.244
-0.125,0.018,0.465
-0.038,-0.014,-0.033
0.080,0.002,-0.241
-0.156,0.018,0.422
0.174,0.025,-0.618
-0.117,-0.037,0.401
0.111,-0.014,-0.252
-0.266,-0.053,0.784
-0.140,-0.006,0.559
0.190,0.041,-0.455
-0.125,0.002,0.485
0.150,0.033,-0.422
-0.117,0.025,0.158
0.040,0.002,-0.159
0.166,0.041,-0.367
-0.148,-0.006,0.565
0.197,0.041,-0.545
0.025,-0.006,-0.140
0.080,-0.006,-0.244
-0.156,-0.022,0.599
0.166,0.018,-0.488
0.127,0.018,-0.383
0.142,0.025,-0.419
0.190,0.041,-0.548
-0.250,-0.030,0.678
0.032,-0.006,-0.140
0.221,0.073,-0.607
-0.070,0.041,0.196
0.087,0.018,-0.132
0.119,0.002,-0.379
0.072,0.010,-0.108
0.158,-0.006,-0.387
0.080,0.025,-0.357
0.197,0.049,-0.535
0.135,-0.014,-0.300
0.103,0.018,-0.376
-0.109,-0.014,0.331
0.032,0.010,-0.136
-0.038,0.018,-0.003
0.119,0.018,-0.432
-0.266,-0.014,0.851
-0.117,-0.006,0.404
-0.132,-0.006,0.495
0.103,0.018,-0.376
0.158,0.025,-0.614
-0.164,-0.006,0.565
-0.148,-0.014,0.278
0.205,0.002,-0.452
0.127,-0.006,-0.279
-0.282,-0.037,0.879
-0.352,-0.037,0.920
0.056,0.033,-0.014
-0.156,0.002,0.462
0.166,0.002,-0.405
0.080,0.018,-0.255
0.142,0.041,-0.225
0.190,0.010,-0.432
0.080,-0.006,-0.224
-0.352,-0.030,0.893
-0.015,0.025,-0.097
-0.062,0.018,0.039
-0.132,-0.014,0.369
-0.282,-0.022,0.718
0.142,0.018,-0.481
0.127,0.002,-0.395
-0.148,-0.014,0.466
-0.117,-0.022,0.376
-0.101,-0.030,0.348
0.080,-0.022,-0.225
-0.125,0.010,0.226
-0.046,-0.014,-0.010
0.064,0.018,-0.212
0.158,-0.006,-0.387
-0.125,-0.014,0.331
-0.101,-0.022,0.452
-0.132,-0.006,0.394
-0.101,0.025,0.136
0.087,0.010,-0.115
0.127,-0.006,-0.376
0.111,-0.014,-0.313
-0.062,-0.014,0.009
0.056,-0.014,-0.178
-0.180,-0.030,0.493
0.182,0.041,-0.434
0.080,0.018,-0.313
0.119,0.002,-0.225
0.119,0.041,-0.429
0.111,0.010,-0.327
0.087,-0.014,-0.270
0.040,0.018,-0.055
-0.282,-0.022,0.918
0.197,0.010,-0.558
-0.109,0.010,0.370
-0.007,0.018,-0.081
0.119,0.018,-0.391
0.103,0.010,-0.366
0.032,0.002,-0.068
-0.172,0.018,0.290
0.048,-0.022,-0.171
0.048,0.025,-0.271
0.127,0.018,-0.169
-0.022,0.025,-0.075
0.197,0.041,-0.456
0.158,0.010,-0.352
-0.007,-0.014,-0.086
0.142,0.025,-0.537
-0.344,-0.022,0.863
0.095,0.033,-0.408
-0.117,-0.006,0.484
-0.305,-0.037,0.865
0.095,0.002,-0.211
0.095,0.010,-0.317
-0.015,0.002,-0.050
0.056,0.018,0.096
0.142,0.002,-0.424
0.174,0.025,-0.356
0.087,0.018,-0.334
0.080,-0.006,-0.176
-0.125,0.025,0.166
-0.313,-0.022,0.812
-0.195,-0.006,0.441
0.056,-0.006,-0.101
-0.156,0.010,0.303
-0.038,0.033,-0.010
0.127,0.002,-0.378
0.166,-0.006,-0.386
-0.132,-0.006,0.495
0.087,0.018,-0.185
0.009,0.010,0.040
0.056,0.025,-0.266
-0.109,0.010,0.431
0.009,0.018,-0.081
0.119,0.025,-0.442
0.072,0.010,-0.274
-0.297,-0.045,0.832
0.080,-0.006,-0.224
0.150,-0.014,-0.452
0.158,0.041,-0.382
0.166,0.025,-0.350
-0.321,-0.030,0.811
-0.321,-0.030,0.891
-0.117,-0.030,0.448
0.080,0.002,-0.241
-0.007,-0.022,-0.082
-0.022,0.033,-0.067
-0.156,-0.037,0.446
0.119,0.002,-0.349
0.048,0.010,-0.027
0.174,0.025,-0.618
0.048,0.018,-0.174
0.135,-0.014,-0.383
-0.070,-0.006,0.036
0.197,0.018,-0.423
0.072,-0.014,-0.191
0.127,-0.006,-0.279
0.190,-0.006,-0.513
0.087,0.018,-0.132
-0.007,0.025,0.130
-0.117,-0.006,0.457
0.182,0.025,-0.488
-0.046,0.025,0.119
-0.030,0.010,0.348
0.072,0.010,-0.274
-0.313,-0.022,0.774
0.127,0.010,-0.268
0.182,0.018,-0.531
0.032,-0.006,-0.045
0.142,0.010,-0.326
0.001,0.033,-0.130
0.158,-0.014,-0.458
0.158,0.041,-0.638
0.095,0.010,-0.210
-0.140,-0.022,0.518
0.182,0.033,-0.417
0.095,0.033,-0.408
0.017,0.010,0.013
0.127,0.010,-0.268
0.025,0.002,-0.009
0.150,0.041,-0.522
0.056,-0.014,-0.072
-0.203,-0.030,0.548
0.040,0.010,-0.137
0.009,0.018,0.116
-0.015,0.025,-0.070
-0.109,0.002,0.482
-0.030,-0.014,0.155
-0.297,-0.061,0.875
-0.109,0.033,0.341
