x,y,t
0.065,-0.015,-0.007
-0.076,0.038,0.452
0.021,-0.015,0.087
0.021,-0.042,-0.586
-0.023,-0.060,-0.530
0.074,0.029,0.345
0.012,0.002,-0.021
-0.041,0.047,0.088
0.109,0.038,0.694
0.030,0.029,0.567
0.047,0.029,0.568
0.021,0.020,0.101
-0.068,-0.051,-0.528
-0.006,-0.033,-0.280
-0.032,0.002,-0.314
0.030,0.002,-0.124
-0.041,-0.069,-0.809
-0.023,-0.033,-0.626
-0.068,0.047,0.284
0.074,-0.015,0.003
-0.032,0.038,-0.164
0.030,-0.042,-0.388
-0.094,-0.015,-0.291
-0.006,-0.051,-0.861
0.030,0.020,0.232
0.092,0.064,0.494
0.056,-0.015,0.006
0.065,0.011,0.033
0.056,0.029,0.278
0.101,0.082,0.741
0.030,-0.060,-0.272
0.039,0.011,0.701
-0.121,-0.024,-0.532
-0.076,-0.042,-0.732
0.074,0.091,0.610
-0.014,-0.042,-0.048
-0.041,0.091,0.584
0.074,0.073,0.769
0.039,0.020,0.564
0.039,-0.015,0.381
-0.014,0.082,0.761
-0.006,-0.007,0.099
0.021,0.082,0.567
-0.050,-0.042,-0.819
-0.032,-0.033,-0.632
-0.014,-0.033,0.058
-0.023,0.029,0.770
0.074,0.029,0.663
-0.059,-0.042,-0.261
-0.059,0.020,-0.047
-0.041,-0.042,-0.378
-0.059,0.038,0.420
0.030,0.020,0.220
0.047,0.020,0.775
0.056,0.038,0.702
-0.006,-0.051,-0.463
0.101,0.047,0.605
0.101,0.055,0.596
0.074,-0.015,-0.008
-0.050,0.055,0.525
-0.085,-0.033,-0.966
0.021,0.029,0.134
-0.014,-0.069,-0.254
0.092,0.029,0.241
-0.050,-0.007,-0.307
-0.103,-0.033,-0.472
0.003,0.002,0.210
-0.014,-0.024,-0.613
0.047,0.011,0.530
-0.023,0.020,0.682
0.030,0.020,0.412
-0.023,-0.051,-0.867
-0.068,-0.015,0.456
-0.147,-0.024,-0.760
-0.032,0.038,0.480
-0.085,-0.007,-0.426
0.047,0.011,0.442
0.092,0.038,0.358
0.021,-0.051,-0.625
0.047,-0.015,-0.138
0.065,0.020,0.280
-0.041,-0.042,-0.337
-0.014,0.073,0.494
0.039,0.011,0.169
0.021,0.020,0.094
-0.050,0.064,0.755
0.003,-0.007,-0.017
-0.014,-0.015,-0.249
0.039,-0.007,0.132
-0.050,-0.007,-0.439
-0.076,0.011,0.287
0.003,-0.007,-0.226
0.083,0.047,0.605
-0.006,0.047,0.133
0.047,0.020,0.230
0.021,-0.060,-0.583
-0.059,0.002,-0.556
0.003,-0.007,0.546
-0.041,-0.051,-0.177
-0.059,0.038,0.513
-0.014,-0.042,-0.168
-0.059,0.047,0.302
-0.050,0.020,-0.023
0.003,-0.007,0.211
-0.050,-0.051,-0.757
0.030,0.002,0.406
-0.059,0.047,0.657
0.012,-0.060,-0.495
0.003,0.038,0.081
-0.014,0.011,-0.038
0.021,0.020,0.178
-0.094,0.011,-0.032
-0.085,0.047,-0.032
-0.059,-0.042,-0.503
-0.068,0.047,-0.144
-0.041,0.073,0.730
-0.085,-0.060,-0.768
-0.094,-0.007,-0.849
-0.032,-0.051,-0.452
0.030,0.011,-0.004
-0.076,-0.015,-0.592
0.012,-0.007,0.216
-0.050,-0.024,-0.142
0.092,0.055,0.474
0.056,0.047,0.395
0.012,-0.051,-0.274
0.065,0.020,0.564
0.047,0.002,0.141
-0.006,-0.060,0.269
0.039,0.064,0.499
0.047,0.038,0.526
-0.156,-0.015,-0.871
-0.032,0.020,0.210
-0.014,-0.060,-0.820
0.047,0.055,0.383
-0.014,0.011,0.209
0.021,0.020,0.207
0.039,0.002,-0.104
-0.032,0.073,-0.261
0.030,0.038,0.292
0.047,-0.007,-0.127
0.039,0.020,0.532
0.030,0.091,0.633
-0.032,0.055,0.268
-0.059,-0.051,-0.749
0.118,0.038,0.509
-0.006,-0.015,-0.103
0.065,0.020,0.232
-0.068,0.020,0.642
-0.068,0.029,0.640
-0.068,0.038,0.651
0.003,-0.051,0.251
-0.129,-0.015,-0.724
0.012,0.011,0.326
0.101,0.055,0.628
-0.076,0.011,0.226
0.021,0.055,0.439
-0.050,0.038,0.449
-0.032,-0.042,-0.643
0.047,-0.007,0.100
0.021,0.002,0.098
-0.085,-0.015,-0.589
0.092,0.055,0.510
0.039,-0.015,-0.001
0.012,-0.060,-0.511
0.047,-0.033,0.635
0.127,0.064,0.751
-0.023,-0.042,-0.416
0.056,0.011,0.116
0.003,-0.015,0.044
0.003,0.011,0.429
0.074,-0.007,-0.004
0.047,0.055,0.470
0.012,-0.042,-0.614
0.074,0.047,0.726
-0.076,0.002,-0.235
0.003,-0.015,-0.072
-0.076,0.020,0.186
0.012,-0.033,-0.268
0.030,0.029,0.644
-0.085,-0.042,-0.541
0.065,0.064,0.764
-0.041,-0.015,-0.433
-0.041,-0.051,-0.853
-0.014,-0.042,-0.582
-0.068,0.038,0.532
-0.023,0.038,0.416
0.109,0.038,0.580
-0.014,0.002,0.233
-0.076,0.029,-0.288
0.039,-0.024,-0.226
-0.032,-0.015,-0.453
0.065,-0.007,0.114
-0.041,-0.060,-0.330
-0.103,0.020,-0.278
0.003,0.029,0.519
-0.041,-0.051,-0.759
0.012,-0.042,-0.470
-0.023,-0.015,-0.326
-0.006,-0.033,-0.195
