x,y,t
-0.150,-0.055,-0.051
0.152,0.083,0.071
-0.409,-0.197,-0.179
0.728,0.318,0.364
-0.448,-0.215,-0.219
0.135,0.073,0.050
-0.072,-0.009,-0.038
-0.516,-0.244,-0.247
-0.566,-0.293,-0.277
-0.086,-0.027,-0.041
0.053,0.034,0.024
0.561,0.251,0.270
-0.082,-0.023,-0.051
-0.541,-0.261,-0.256
0.732,0.322,0.365
0.127,0.069,0.048
0.590,0.265,0.286
-0.381,-0.187,-0.186
0.174,0.083,0.080
0.074,0.034,0.029
0.458,0.219,0.216
0.014,0.009,0.014
-0.111,-0.037,-0.054
-0.416,-0.187,-0.200
0.326,0.147,0.148
0.074,0.030,0.026
-0.317,-0.133,-0.156
-0.057,-0.016,-0.030
0.138,0.066,0.062
-0.047,-0.012,-0.024
-0.065,-0.012,-0.018
-0.061,-0.020,-0.026
0.095,0.062,0.047
-0.153,-0.066,-0.072
-0.036,-0.020,-0.025
0.362,0.172,0.204
0.643,0.279,0.319
0.103,0.062,0.043
-0.555,-0.272,-0.265
-0.271,-0.119,-0.128
-0.139,-0.041,-0.063
-0.395,-0.180,-0.184
-0.018,0.012,-0.004
-0.242,-0.105,-0.127
-0.584,-0.290,-0.286
-0.402,-0.197,-0.197
-0.512,-0.244,-0.235
0.174,0.105,0.088
-0.427,-0.190,-0.198
-0.399,-0.194,-0.190
-0.079,-0.023,-0.034
0.508,0.233,0.240
0.572,0.254,0.268
-0.406,-0.190,-0.193
-0.317,-0.126,-0.156
-0.249,-0.119,-0.126
-0.004,0.005,-0.004
-0.374,-0.176,-0.189
0.664,0.293,0.334
-0.015,-0.002,-0.007
-0.274,-0.126,-0.142
0.010,0.019,0.006
0.529,0.243,0.253
-0.580,-0.300,-0.289
0.607,0.268,0.288
0.483,0.222,0.230
0.341,0.151,0.157
-0.161,-0.069,-0.078
0.035,0.016,0.007
-0.075,-0.030,-0.049
-0.036,-0.005,-0.023
-0.260,-0.116,-0.116
-0.235,-0.112,-0.115
0.330,0.155,0.157
-0.153,-0.055,-0.083
-0.498,-0.254,-0.244
0.810,0.350,0.393
-0.367,-0.180,-0.178
-0.065,-0.023,-0.040
0.181,0.087,0.089
-0.406,-0.197,-0.206
-0.321,-0.155,-0.161
-0.107,-0.055,-0.052
-0.054,-0.016,-0.007
-0.040,-0.002,-0.018
0.618,0.272,0.308
-0.011,-0.002,-0.001
0.749,0.336,0.362
-0.107,-0.044,-0.066
0.166,0.076,0.077
0.689,0.304,0.331
0.149,0.076,0.072
-0.061,-0.012,-0.020
-0.598,-0.304,-0.287
0.106,0.059,0.052
-0.029,0.009,-0.010
