x,y,t,p
568,241,0,1
573,240,318,1
577,238,496,0
575,239,1018,1
577,237,1192,0
578,237,1244,0
578,236,1340,0
574,238,2160,1
575,238,2428,1
579,236,4080,0
579,237,4241,0
576,237,4441,1
580,235,5888,0
580,236,6174,0
580,237,6672,0
577,238,7061,1
581,235,7147,0
577,237,7327,1
581,236,7945,0
578,236,8258,1
582,235,9960,0
582,236,11082,0
580,236,11725,1
583,235,12434,0
576,238,12782,1
585,233,13623,1
585,232,13919,1
583,232,14027,1
586,233,14191,1
581,236,14453,1
586,232,14507,1
584,234,14541,0
580,235,14624,1
585,233,15990,0
582,235,16103,1
583,235,17299,1
585,232,17705,0
586,233,17928,0
583,232,18757,0
588,232,22050,0
586,232,22248,0
573,239,22290,1
589,232,23467,0
590,231,25530,0
574,240,25638,1
590,232,25756,0
591,231,26509,0
579,236,27064,1
591,230,27851,0
592,231,28473,0
578,237,29216,1
592,230,30317,0
593,230,30702,0
593,229,31280,0
590,232,31573,1
594,230,32298,0
594,229,32644,0
590,231,32729,1
592,230,32958,1
595,229,33969,0
591,230,34074,1
591,230,34074,1
595,230,34706,0
596,228,36641,0
596,229,36823,0
593,229,37716,1
597,228,38429,0
594,229,39046,1
598,228,39702,0
593,230,41779,1
596,228,41870,1
597,228,42149,1
599,227,42264,0
600,227,43162,0
596,229,43665,1
601,226,44145,0
601,227,45974,0
602,225,46125,0
602,226,46520,0
603,224,47938,0
603,225,47999,0
603,226,48955,0
604,224,49087,0
604,225,49342,0
601,227,49613,1
600,227,50056,1
592,230,50060,1
605,224,51000,0
605,225,51203,0
605,223,51772,0
603,226,51817,1
602,226,51988,1
606,224,52256,0
602,225,52607,1
606,223,53162,0
603,225,53298,1
606,225,53365,0
601,226,53371,1
603,224,53511,1
607,223,54697,0
604,225,54760,1
607,222,54944,0
607,224,55421,0
608,222,55596,0
604,224,55955,1
608,223,55955,0
603,226,56573,1
608,224,56754,0
605,224,57079,1
605,223,57805,1
609,223,58073,0
606,223,58113,1
609,222,58509,0
610,222,58808,0
605,225,58844,1
610,223,59102,0
607,224,59121,1
609,221,59222,0
610,221,59248,0
610,221,59248,0
609,224,59439,0
611,222,60733,0
607,223,60918,1
611,221,61419,0
606,224,61658,1
611,223,62029,0
612,222,62090,0
612,221,62099,0
609,223,62392,1
612,220,62615,0
608,223,63265,1
607,222,63420,1
609,222,63616,1
613,221,63931,0
613,220,63997,0
610,221,64443,1
614,221,65251,0
614,220,65632,0
611,221,66389,1
615,220,67180,0
611,222,67272,1
615,219,67912,0
620,218,68269,0
616,219,68284,0
615,221,68934,0
616,218,69139,0
616,217,69458,0
617,218,69470,0
615,218,69565,0
617,217,69737,0
617,219,69825,0
613,221,69863,1
612,222,69928,1
618,218,70084,0
616,220,70152,0
618,217,70330,0
617,216,70404,0
617,218,70663,0
617,217,70799,0
616,216,70803,0
619,217,70877,0
618,216,71117,0
618,219,71376,0
616,217,71389,0
618,218,71412,0
617,219,71538,0
618,217,71619,0
619,216,71708,0
619,218,71719,0
619,217,72051,0
608,222,72117,1
614,220,72258,1
617,218,72437,0
617,220,72464,0
620,217,72594,0
616,219,72660,0
618,218,72678,0
619,218,72720,0
620,216,72751,0
618,219,72841,0
619,219,72889,0
619,217,72898,0
618,220,72989,0
619,216,73183,0
620,217,73348,0
620,215,73449,0
621,218,73499,0
613,220,73781,1
621,217,73786,0
621,216,73988,0
620,216,74039,0
616,217,74220,1
617,218,74337,1
620,218,74448,0
622,217,74630,0
620,217,74634,0
619,215,74669,0
619,218,74684,0
616,219,74736,1
621,215,74757,0
622,216,74758,0
618,215,74767,0
615,218,74849,1
620,215,74856,0
615,219,74916,1
617,217,74990,1
625,216,75010,0
617,218,75084,1
621,216,75105,0
616,216,75188,1
621,217,75253,0
619,219,75294,0
622,215,75298,0
620,219,75324,0
616,218,75348,1
616,218,75348,1
618,218,75410,1
612,220,75470,1
617,219,75534,1
618,217,75557,1
618,219,75826,1
618,218,75890,1
616,219,75934,1
617,220,75984,1
617,218,75996,1
619,217,76165,1
619,216,76207,1
619,218,76376,1
618,219,76484,1
622,216,76722,0
618,218,76724,1
619,219,76764,1
623,215,76844,0
622,215,76886,0
618,216,76932,1
622,214,76949,0
617,217,76987,1
619,217,76993,1
615,221,77016,1
619,218,77177,1
621,218,77269,0
623,214,77323,0
621,217,77402,0
623,216,77486,0
618,217,77532,1
622,217,77536,0
609,221,77584,1
625,216,77596,1
618,220,77630,1
620,217,77725,1
619,219,77726,1
623,217,77834,0
618,215,77949,1
617,219,77969,1
617,216,77995,1
618,219,78046,1
619,217,78102,1
619,215,78167,1
620,215,78172,1
620,216,78206,1
617,218,78242,1
619,216,78306,1
623,215,78335,0
619,218,78444,1
622,218,78668,0
623,214,78679,0
624,214,78709,0
620,217,78720,1
618,218,78748,1
624,215,78805,0
620,218,78839,1
623,216,79023,0
624,216,79120,0
621,217,79133,1
622,215,79413,0
621,214,79440,0
623,215,79506,0
623,217,79573,0
624,217,79615,0
624,215,79628,0
620,214,79655,0
624,216,79662,0
625,216,79684,0
624,213,79701,0
621,216,79772,1
624,214,79895,0
621,218,79984,1
620,219,79997,1
621,217,80071,1
625,214,80091,0
625,215,80105,0
623,218,80305,0
622,215,80382,1
621,216,80627,1
620,216,80692,1
620,217,80779,1
620,213,80785,0
620,218,80887,1
621,215,80998,1
626,215,81029,0
626,214,81065,0
620,212,81124,0
625,214,81141,0
625,213,81150,0
622,216,81178,1
623,215,81253,1
622,217,81387,1
625,215,81561,0
621,217,81580,1
626,213,81660,0
620,214,81723,1
622,215,81862,1
621,214,81970,1
622,218,81994,1
623,215,82096,1
622,216,82139,1
621,218,82227,1
626,214,82245,0
622,217,82306,1
623,216,82417,1
625,216,82476,0
620,215,82639,1
619,217,82693,1
623,217,82774,1
627,214,83005,0
625,217,83076,0
622,214,83145,1
626,215,83187,0
627,213,83217,0
623,216,83305,1
623,215,83333,1
626,216,83479,0
627,215,83490,0
626,214,83674,0
623,214,83801,1
626,213,83850,0
624,214,83876,1
628,213,83977,0
624,215,84005,1
623,218,84210,1
627,212,84240,0
623,217,84351,1
627,214,84411,0
624,216,84464,1
621,216,84536,1
627,213,84808,0
628,214,84929,0
623,216,85131,1
628,212,85167,0
622,216,85178,1
628,213,85215,0
624,215,85272,1
625,215,85400,1
625,214,85430,1
625,216,85517,1
627,215,85552,0
627,216,85692,0
628,215,85761,0
620,213,86021,1
629,213,86092,0
628,214,86128,0
629,212,86169,0
624,216,86208,1
629,214,86225,0
628,213,86264,0
625,212,86368,0
625,217,86430,1
624,214,86447,1
626,214,86478,1
625,215,86496,1
625,216,86597,1
630,214,86619,0
630,213,86782,0
630,212,86835,0
626,213,86879,1
629,213,86910,0
625,213,86910,1
623,215,86918,1
626,215,86982,1
624,217,87036,1
628,215,87139,0
626,214,87349,1
629,212,87667,0
627,213,87682,1
630,212,87803,0
626,215,87825,1
625,214,87825,1
626,216,87836,1
629,211,87888,0
630,213,88022,0
630,211,88028,0
629,214,88055,0
633,213,88068,0
627,210,88210,0
631,212,88214,0
627,211,88220,0
628,211,88299,0
627,214,88319,1
627,215,88345,1
626,213,88392,1
625,213,88403,1
633,212,88414,0
634,212,88421,0
627,213,88612,1
629,215,88795,0
628,213,88842,1
630,212,89057,0
631,211,89110,0
624,213,89219,1
631,213,89256,0
627,215,89264,1
627,216,89271,1
627,214,89547,1
631,212,89555,0
632,212,89641,0
630,213,89649,0
628,214,89671,1
628,213,89797,1
630,214,89965,0
628,215,90044,1
631,214,90130,0
632,211,90161,0
632,213,90451,0
629,212,90615,1
631,212,90625,0
626,215,90750,1
631,213,90827,0
632,212,90851,0
628,214,90873,1
632,210,90990,0
626,214,91024,1
629,213,91085,1
627,212,91097,1
629,214,91303,1
627,213,91319,1
628,211,91329,1
627,210,91364,1
633,210,91400,0
632,211,91445,0
631,211,91493,0
633,211,91515,0
628,213,91545,1
627,211,91602,1
629,215,91667,1
629,212,91889,1
628,212,92041,1
630,212,92070,1
632,212,92101,0
629,213,92192,1
630,213,92220,1
629,211,92290,1
629,214,92403,1
630,214,92492,1
633,212,92639,0
632,213,92680,0
632,214,92695,0
633,210,92741,0
634,211,92742,0
633,211,92841,0
632,211,92944,0
634,210,93009,0
633,212,93155,0
