x,y,t,p
102,0,0,0
101,1,711,1
102,1,829,1
104,1,882,0
103,1,1054,1
104,1,1337,1
102,1,1568,0
101,1,1600,0
105,2,1789,0
106,3,2263,0
103,1,2419,0
107,4,2599,0
108,3,2869,1
105,2,2911,1
108,4,3049,0
108,5,3126,0
109,3,3263,1
109,5,3278,0
106,3,3463,1
109,6,3524,0
110,4,3594,1
109,4,3632,1
110,6,3805,0
111,4,3865,1
110,6,4183,0
110,7,4249,0
111,6,4271,0
108,4,4312,1
111,7,4315,0
109,3,4479,0
111,5,4526,1
108,3,4550,0
112,7,4554,0
110,6,4571,1
112,8,4770,0
111,6,4804,1
111,4,4820,0
113,7,4822,0
108,5,4844,1
109,4,4846,0
110,7,4851,1
110,4,5002,0
113,8,5014,0
111,5,5220,0
113,9,5363,0
114,8,5397,0
113,8,5557,0
114,9,5612,0
110,6,5769,1
112,9,5795,0
109,5,5867,1
115,9,5939,0
114,10,6101,0
113,9,6114,0
115,10,6175,0
114,9,6230,0
116,9,6334,0
111,7,6347,1
116,10,6477,0
115,10,6528,0
113,8,6615,1
114,6,6702,1
116,11,6750,0
115,11,6799,0
113,9,6855,1
116,7,6860,1
114,9,6906,1
117,7,6929,1
117,11,6970,0
113,8,6975,1
117,8,6975,1
116,11,7176,0
109,6,7182,1
118,8,7198,1
113,7,7211,1
114,9,7265,1
117,12,7307,0
118,11,7356,0
116,12,7446,0
114,6,7448,0
114,6,7448,0
117,11,7509,0
118,12,7610,0
115,9,7650,1
114,9,7655,1
117,8,7677,0
114,10,7715,1
113,9,7735,1
118,8,7785,0
119,12,7796,0
115,10,7811,1
118,13,7878,0
117,12,7900,0
117,7,8012,0
116,7,8065,0
119,13,8072,0
117,10,8112,0
107,4,8141,1
116,11,8186,1
116,9,8199,1
118,12,8213,0
115,10,8249,1
115,11,8298,1
116,10,8302,1
117,11,8393,1
120,13,8449,0
119,13,8453,0
116,11,8455,1
119,14,8471,0
117,12,8490,1
120,14,8505,0
118,12,8511,1
117,10,8640,1
118,12,8674,1
121,13,8704,0
120,14,8748,0
119,13,8783,1
121,14,8876,0
119,12,8918,1
119,12,8918,1
119,13,8921,1
121,15,9137,0
122,14,9162,0
112,8,9197,1
120,15,9226,0
117,12,9238,1
122,15,9247,0
117,11,9324,1
121,15,9547,0
122,15,9603,0
123,15,9745,0
122,16,9754,0
118,11,9790,1
123,16,9827,0
121,16,9873,0
119,13,9873,1
124,16,10102,0
123,17,10220,0
118,13,10252,1
123,16,10255,0
120,14,10266,1
120,13,10273,1
118,12,10287,1
119,12,10312,1
119,12,10312,1
123,14,10422,0
124,17,10450,0
121,13,10589,1
124,16,10659,0
121,15,10695,1
125,17,10735,0
124,15,10765,0
116,12,10792,1
124,17,10824,0
125,16,10855,0
123,17,10916,0
125,18,10922,0
124,18,10949,0
121,14,11002,1
114,8,11006,1
122,15,11062,1
126,17,11119,0
121,15,11212,1
126,18,11213,0
125,18,11374,0
127,18,11454,0
123,14,11464,1
123,16,11567,1
125,19,11568,0
126,19,11576,0
123,15,11629,1
122,16,11640,1
120,15,11674,1
124,15,11710,1
126,18,11755,0
127,19,11761,0
123,17,11840,1
124,17,11961,1
124,16,12079,1
123,16,12081,1
122,14,12126,1
128,19,12128,0
126,19,12129,0
126,20,12129,0
112,9,12171,1
127,20,12192,0
127,19,12268,0
122,15,12277,1
128,20,12283,0
124,17,12314,1
125,18,12373,1
125,17,12449,1
124,18,12468,1
129,20,12516,0
