x,y,t
0.126,-0.074,0.777
-0.182,0.032,-0.928
0.126,-0.083,0.859
0.126,-0.026,0.527
-0.201,0.023,-0.826
0.126,-0.054,0.396
0.030,-0.016,0.335
0.126,-0.035,0.399
-0.066,0.023,-0.249
-0.076,0.051,-0.563
-0.105,0.032,-0.424
-0.124,0.051,-0.634
-0.047,0.023,0.044
-0.076,0.032,-0.570
0.155,-0.064,0.598
0.212,-0.074,0.962
0.203,-0.064,0.851
-0.182,0.023,-0.920
0.164,-0.016,0.774
0.212,-0.064,0.911
0.087,-0.026,0.201
-0.134,0.032,-0.881
-0.038,-0.016,0.061
0.145,-0.054,0.872
0.010,-0.026,0.278
0.184,-0.102,0.800
0.145,-0.035,0.503
-0.172,0.042,-0.935
-0.134,-0.006,-0.799
0.126,-0.054,0.514
-0.018,0.003,-0.298
0.174,-0.035,0.659
0.001,-0.006,0.090
-0.124,0.023,-0.744
-0.038,0.023,-0.401
0.097,-0.083,0.844
-0.086,0.051,-0.622
0.212,-0.074,0.698
-0.095,0.023,-0.736
0.059,0.013,0.055
0.010,0.042,0.269
0.155,-0.064,0.942
0.222,-0.064,0.909
-0.182,0.003,-0.665
0.107,-0.026,0.396
-0.105,0.003,-0.409
-0.018,-0.026,0.242
-0.191,0.013,-0.760
-0.105,0.042,-0.344
0.164,-0.064,0.819
0.155,-0.016,0.481
0.030,0.013,-0.111
0.164,-0.064,0.690
0.020,-0.006,0.233
-0.115,0.003,-0.580
0.030,0.013,0.029
0.184,-0.083,0.887
-0.220,0.061,-0.895
-0.211,-0.006,-0.918
-0.047,0.013,-0.490
-0.191,0.051,-0.781
0.010,-0.006,-0.101
-0.095,0.042,-0.566
0.184,-0.035,0.743
0.107,-0.006,0.466
0.087,-0.016,0.473
-0.143,0.003,-0.453
0.078,0.013,0.268
0.010,0.023,-0.246
0.222,-0.064,0.798
0.030,0.003,-0.094
-0.220,0.003,-0.818
-0.220,-0.006,-0.855
-0.163,0.042,-0.595
0.184,-0.074,0.840
0.126,-0.035,0.672
-0.076,0.013,-0.322
-0.018,0.013,-0.028
0.097,0.003,0.209
0.001,-0.006,0.159
0.164,-0.045,0.910
0.145,-0.026,0.457
0.145,-0.045,0.420
-0.211,0.032,-0.930
0.087,-0.045,0.666
0.010,-0.006,0.239
-0.066,0.042,-0.213
-0.153,0.023,-0.505
0.193,-0.026,0.753
0.049,-0.006,0.121
-0.047,0.061,-0.348
-0.105,0.032,-0.684
-0.057,-0.006,-0.398
-0.066,0.023,-0.583
0.174,-0.035,0.708
-0.201,-0.006,-0.913
0.135,-0.083,0.848
-0.018,0.042,0.045
-0.057,0.051,0.025
-0.288,0.051,-0.853
-0.211,-0.006,-0.655
0.126,-0.035,0.492
-0.191,0.042,-0.838
0.039,0.023,-0.132
0.126,-0.064,0.743
-0.230,0.003,-0.921
0.174,-0.045,0.709
-0.105,0.013,-0.416
0.039,0.013,0.301
0.116,-0.093,0.780
0.078,0.032,0.587
-0.086,0.042,-0.115
0.107,0.013,0.219
0.030,0.013,0.182
-0.259,0.051,-0.899
0.097,-0.006,0.309
0.135,-0.054,0.876
0.107,-0.064,0.769
-0.047,0.032,-0.519
-0.057,0.051,-0.416
-0.038,0.042,-0.033
-0.240,0.032,-0.943
-0.076,0.023,-0.588
-0.086,0.042,-0.386
0.059,-0.016,0.362
