x,y,t
-0.033,-0.001,0.663
0.054,0.028,-0.675
-0.004,0.009,-0.057
-0.014,-0.030,-0.291
-0.004,-0.001,0.133
0.025,0.009,-0.708
-0.014,-0.011,0.109
-0.014,-0.011,0.681
-0.004,-0.030,-0.845
-0.014,-0.020,0.541
-0.014,-0.011,0.832
-0.004,-0.040,-0.826
-0.004,-0.001,-0.619
-0.014,-0.001,-0.969
-0.004,-0.011,0.115
-0.024,-0.020,-0.849
0.005,0.009,0.679
0.015,0.018,-0.433
0.005,-0.011,-0.164
-0.004,-0.011,-0.302
-0.024,0.018,0.539
-0.024,-0.020,-0.984
-0.014,0.018,0.818
0.005,0.009,-0.551
-0.014,0.009,0.829
-0.024,0.009,0.516
0.015,-0.011,0.289
-0.033,-0.001,0.796
-0.033,-0.030,-0.424
0.015,0.009,0.396
0.025,-0.001,-0.396
-0.014,-0.011,0.764
-0.014,-0.001,0.261
-0.014,-0.030,0.262
-0.024,-0.011,0.263
-0.014,-0.020,-0.712
0.005,0.009,0.411
0.025,-0.011,0.127
0.015,-0.011,-0.158
-0.004,-0.011,-0.430
-0.033,-0.030,-0.424
-0.004,-0.011,-0.978
-0.004,0.009,0.819
-0.014,-0.011,0.818
0.005,0.009,-0.159
-0.014,0.018,0.535
0.005,-0.020,0.544
-0.004,0.009,0.218
-0.014,-0.030,-0.428
0.025,-0.011,0.203
-0.014,-0.020,-0.697
-0.024,-0.001,-0.709
-0.014,0.028,0.216
-0.014,0.009,0.772
0.005,-0.030,-0.151
0.054,0.038,-0.123
-0.024,-0.020,0.402
-0.024,0.047,0.602
0.015,-0.001,0.533
0.015,-0.001,-0.026
-0.014,-0.001,-0.289
0.044,-0.011,-0.883
0.034,-0.011,-0.864
-0.014,-0.040,-0.551
-0.014,-0.040,-0.961
-0.024,-0.020,-0.553
0.015,-0.001,-0.564
0.005,-0.011,-0.561
-0.004,-0.020,-0.847
-0.024,-0.011,0.545
0.005,-0.001,0.706
-0.004,-0.020,0.260
-0.014,-0.020,-0.547
0.005,-0.011,0.254
0.044,-0.001,-0.308
0.054,0.047,0.294
0.015,0.018,0.837
-0.024,0.038,-0.064
-0.014,-0.040,0.665
-0.024,-0.020,0.407
0.034,-0.001,-0.005
-0.004,-0.001,0.547
-0.024,-0.001,-0.025
0.005,0.009,0.679
-0.004,0.009,0.765
-0.014,-0.001,0.540
0.005,0.018,0.398
-0.024,-0.030,-0.566
0.005,0.018,0.406
-0.004,0.018,0.685
-0.024,-0.030,-0.432
-0.004,-0.011,-0.270
0.034,0.009,0.205
-0.024,-0.030,0.118
0.054,0.038,0.569
0.015,0.009,-0.022
0.005,-0.011,0.130
-0.024,-0.030,-0.291
-0.014,-0.001,0.124
-0.014,-0.030,-0.573
0.005,-0.001,-0.277
-0.014,-0.011,0.411
-0.033,0.047,0.835
0.005,0.018,0.108
-0.014,-0.001,0.767
0.015,-0.001,-0.295
-0.014,-0.011,-0.837
0.025,0.028,0.682
0.063,0.018,-0.815
-0.004,0.009,0.123
0.015,-0.011,-0.957
0.005,0.009,0.526
-0.043,-0.001,0.696
-0.004,-0.020,-0.022
-0.004,-0.001,-0.573
-0.024,-0.020,-0.013
-0.014,-0.020,-0.083
0.063,0.028,-0.117
-0.033,-0.011,-0.125
0.005,0.009,-0.079
-0.014,-0.020,-0.849
-0.033,-0.020,-0.711
0.005,0.009,0.411
-0.024,-0.011,0.213
-0.024,-0.040,-0.843
-0.014,-0.030,-0.973
-0.014,-0.030,-0.418
-0.033,-0.011,0.545
0.015,-0.011,-0.689
-0.024,-0.020,0.544
-0.004,-0.011,-0.430
0.025,-0.001,-0.709
-0.004,-0.020,0.557
-0.014,-0.030,-0.285
-0.014,-0.001,0.562
0.083,0.028,-0.519
-0.004,0.009,0.271
-0.014,-0.001,-0.570
0.015,0.018,-0.756
-0.024,-0.020,-0.706
-0.014,0.018,0.686
0.025,-0.011,-0.763
0.015,-0.011,0.324
-0.014,-0.011,-0.564
0.025,-0.001,0.066
-0.024,-0.020,0.537
-0.014,-0.001,-0.154
-0.024,-0.020,-0.840
-0.033,-0.030,-0.294
-0.024,-0.011,0.548
-0.024,-0.001,-0.070
-0.033,-0.030,-0.991
-0.004,-0.011,0.400
0.015,0.009,0.103
0.015,0.009,0.121
0.054,-0.001,0.759
-0.014,-0.020,0.053
-0.004,-0.001,-0.712
-0.033,-0.011,0.543
0.015,-0.020,0.067
0.005,-0.030,-0.701
-0.014,-0.011,-0.424
0.005,0.009,0.533
0.005,0.009,-0.841
-0.004,-0.030,-0.426
-0.024,-0.030,0.272
-0.033,-0.011,0.680
0.005,-0.011,-0.002
-0.004,0.009,-0.011
-0.024,-0.011,-0.570
-0.014,-0.020,-0.567
0.025,0.009,0.010
-0.024,-0.011,-0.431
-0.004,-0.001,0.395
-0.004,-0.011,0.129
0.015,-0.001,-0.026
0.025,0.009,-0.164
0.005,-0.011,-0.950
0.044,0.038,0.148
-0.014,-0.001,0.812
0.005,0.009,-0.261
0.005,0.009,0.673
-0.014,0.018,0.656
0.015,-0.011,-0.957
0.005,-0.011,0.399
0.005,-0.011,-0.713
-0.014,0.009,0.772
-0.014,-0.011,0.547
-0.014,-0.001,-0.018
0.112,0.115,-0.680
-0.014,0.009,0.907
0.015,0.018,0.826
-0.004,-0.030,-0.845
-0.014,-0.030,-0.570
-0.004,-0.011,-0.715
-0.033,-0.020,0.263
-0.014,0.009,0.689
0.015,0.018,0.704
0.015,0.009,-0.295
-0.033,-0.030,-0.852
0.015,-0.001,-0.300
-0.033,-0.020,-0.995
-0.004,0.028,-0.733
-0.014,0.009,0.082
0.005,-0.001,-0.978
-0.014,0.018,0.825
-0.033,-0.001,0.825
-0.024,-0.020,-0.840
-0.033,-0.011,0.408
0.005,0.018,-0.257
-0.024,-0.030,-0.149
0.054,0.009,-0.809
-0.024,-0.020,0.112
0.005,-0.001,0.245
0.044,0.018,-0.674
-0.014,-0.040,0.269
-0.014,-0.001,0.670
0.005,0.028,0.827
0.025,-0.011,-0.571
0.005,-0.020,-0.833
0.005,-0.020,-0.833
-0.014,-0.011,0.256
-0.004,0.009,-0.327
-0.014,-0.001,0.670
0.025,-0.001,0.540
-0.024,-0.030,-0.844
0.005,-0.001,-0.291
-0.004,-0.011,-0.425
0.005,-0.011,-0.275
-0.024,-0.001,-0.330
0.015,0.018,-0.756
-0.014,-0.020,0.117
-0.014,-0.001,0.115
-0.004,-0.011,-0.436
0.005,0.009,-0.425
0.005,0.009,-0.295
0.025,0.009,0.903
-0.014,-0.020,-0.845
-0.014,-0.001,-0.428
-0.004,0.018,0.401
-0.014,-0.020,0.267
-0.004,-0.001,-0.840
-0.014,-0.030,-0.143
0.063,0.009,-0.949
0.005,0.009,0.897
-0.004,-0.001,0.529
0.005,0.009,0.628
0.005,0.028,0.818
-0.004,-0.030,-0.142
0.005,0.018,0.137
0.063,0.009,-0.949
0.005,0.009,0.126
-0.004,-0.001,0.688
0.034,-0.001,0.495
-0.024,-0.020,0.420
-0.014,-0.001,-0.839
0.015,0.009,0.754
-0.014,-0.030,-0.570
0.054,0.028,-0.243
-0.004,-0.030,-0.706
0.015,0.009,0.846
-0.014,0.028,0.779
-0.014,0.038,0.089
-0.004,0.028,0.373
-0.004,-0.020,-0.916
-0.004,-0.011,-0.287
-0.004,0.009,0.123
-0.004,-0.011,-0.987
0.005,-0.001,-0.716
0.005,-0.011,-0.950
-0.014,0.009,0.555
-0.024,-0.001,0.231
0.005,-0.001,-0.989
0.034,-0.011,0.065
-0.004,-0.011,-0.707
-0.004,-0.020,-0.975
-0.024,-0.001,0.828
-0.033,-0.001,0.796
0.044,-0.011,-0.883
-0.024,-0.001,0.814
0.005,-0.011,-0.011
-0.024,-0.001,-0.426
0.092,0.115,-0.545
-0.004,-0.030,0.261
-0.024,-0.001,0.127
0.044,-0.001,0.662
-0.024,-0.020,-0.160
-0.024,-0.001,-0.432
-0.024,-0.011,0.396
-0.004,0.009,0.626
-0.024,-0.001,0.825
0.015,0.009,0.103
0.015,0.018,-0.572
0.015,0.009,-0.136
0.005,-0.020,-0.692
-0.014,-0.040,-0.827
-0.024,-0.001,0.828
-0.024,-0.001,0.676
-0.024,0.009,0.685
0.005,-0.001,-0.026
0.015,0.009,0.754
0.015,0.009,0.539
0.034,-0.001,0.417
0.015,0.009,0.419
0.044,0.018,-0.654
-0.004,0.028,0.526
-0.014,-0.011,-0.564
-0.033,-0.030,-0.022
-0.014,0.086,0.648
0.015,-0.001,0.462
-0.004,-0.030,-0.006
-0.033,0.009,0.687
-0.014,-0.020,0.695
0.005,0.009,0.340
-0.014,-0.020,-0.089
-0.014,0.009,0.395
-0.024,-0.011,-0.215
-0.004,-0.001,0.547
0.044,0.018,-0.674
0.005,0.009,-0.137
0.005,-0.020,-0.000
-0.014,-0.001,-0.969
0.025,-0.001,-0.544
-0.014,-0.040,-0.366
-0.033,-0.011,-0.161
-0.014,-0.030,0.561
-0.024,-0.001,0.682
0.034,-0.001,-0.213
-0.014,-0.020,0.125
0.005,-0.001,-0.428
-0.033,-0.001,0.805
0.015,0.009,0.691
-0.004,-0.001,0.671
-0.004,-0.001,0.479
-0.024,-0.020,0.399
-0.043,-0.011,0.407
0.015,0.018,0.672
0.015,0.038,0.659
-0.004,0.018,-0.123
0.015,0.009,-0.570
-0.024,-0.001,0.669
0.044,0.028,-0.123
0.005,-0.011,-0.029
0.005,-0.020,0.691
0.015,0.009,0.257
-0.004,-0.030,0.121
-0.014,-0.020,-0.840
0.025,0.009,0.010
-0.033,-0.001,0.394
-0.033,-0.020,0.249
-0.033,0.038,-0.210
0.034,-0.011,0.065
0.005,0.018,0.680
-0.004,0.018,0.401
-0.033,0.038,0.275
0.005,-0.001,0.116
-0.033,-0.020,-0.995
-0.033,-0.020,-0.432
-0.004,-0.001,0.764
-0.024,-0.020,-0.146
-0.033,0.009,0.810
0.073,0.028,-0.398
-0.033,-0.030,-0.563
0.025,0.018,0.674
-0.014,-0.001,0.536
0.015,-0.001,-0.437
0.054,-0.011,0.369
0.015,-0.001,0.393
0.015,-0.001,0.533
-0.033,-0.030,-0.991
0.044,0.018,-0.798
-0.014,-0.001,0.393
-0.004,0.009,-0.292
-0.004,-0.001,-0.010
-0.004,0.018,0.685
0.005,-0.001,-0.287
-0.014,-0.011,0.822
0.005,0.009,-0.848
0.005,-0.020,-0.020
-0.033,-0.011,-0.125
-0.004,-0.020,-0.427
-0.014,-0.001,0.693
-0.024,-0.030,-0.428
-0.014,-0.011,0.278
-0.024,-0.001,0.251
-0.004,0.009,0.551
-0.004,-0.011,-0.990
-0.004,0.009,0.541
-0.004,-0.040,-0.423
-0.024,0.009,0.685
-0.004,0.028,0.384
0.054,-0.011,0.369
-0.014,-0.001,-0.839
0.005,-0.011,-0.950
-0.014,-0.001,0.383
0.015,0.009,-0.328
-0.004,0.018,0.814
-0.033,-0.011,0.063
0.015,-0.001,0.005
-0.004,-0.030,0.264
-0.004,0.018,0.397
0.005,-0.001,-0.765
0.015,-0.011,0.148
0.054,0.038,0.418
0.005,-0.001,0.280
-0.014,-0.020,-0.287
0.005,0.009,-0.570
-0.014,-0.001,-0.022
-0.014,-0.020,0.267
0.005,0.009,0.538
0.025,-0.011,0.695
0.015,-0.011,0.435
-0.014,0.009,0.496
0.005,-0.011,0.254
-0.004,-0.001,0.547
0.005,-0.001,-0.424
-0.014,0.009,-0.014
0.005,0.009,-0.570
-0.014,0.018,0.540
0.054,-0.011,0.369
-0.033,-0.020,-0.166
-0.024,-0.001,0.403
-0.024,0.018,-0.812
-0.004,-0.011,-0.849
-0.004,0.009,-0.570
0.025,0.009,-0.250
0.015,0.009,0.051
-0.033,-0.011,0.540
0.015,-0.011,0.256
-0.033,-0.020,-0.988
0.005,-0.001,-0.576
0.054,0.028,-0.399
-0.004,-0.020,0.474
-0.004,-0.020,0.414
0.005,0.018,-0.017
-0.014,-0.011,-0.841
-0.033,-0.020,0.115
-0.004,-0.001,-0.988
