x,y,t
-0.000,-0.012,0.235
-0.085,-0.021,-0.117
-0.075,-0.049,-0.127
0.018,-0.002,0.008
0.028,-0.077,0.595
0.046,-0.012,-0.011
0.037,-0.002,-0.199
0.037,0.026,-0.498
-0.029,0.054,-0.365
0.028,-0.068,0.593
-0.075,-0.049,0.172
-0.000,-0.031,0.385
-0.085,-0.012,-0.225
-0.000,0.016,-0.661
0.028,-0.040,0.386
0.028,0.026,-0.486
-0.122,-0.115,0.664
-0.066,0.016,-0.625
-0.019,-0.031,-0.365
-0.019,-0.068,0.613
-0.029,-0.031,0.644
-0.010,-0.105,0.815
0.046,-0.002,-0.301
-0.019,-0.068,0.691
-0.019,-0.002,-0.596
0.028,-0.012,-0.486
-0.085,-0.049,0.063
-0.103,-0.049,0.058
-0.019,-0.040,0.689
0.018,0.044,-0.412
-0.029,-0.031,-0.402
-0.010,-0.049,0.586
0.074,0.072,-0.782
-0.029,-0.021,-0.259
-0.029,-0.021,0.387
-0.029,-0.031,-0.302
0.056,0.035,-0.586
0.018,0.016,-0.646
0.037,0.035,-0.299
0.009,-0.031,0.038
-0.057,0.026,-0.515
-0.010,-0.096,0.723
-0.000,-0.012,0.084
-0.010,-0.012,-0.226
0.046,0.007,-0.492
0.009,-0.040,0.387
0.065,0.129,-0.447
0.028,0.072,-0.875
0.046,0.082,-0.790
0.056,0.054,-0.583
0.046,-0.021,-0.094
0.037,0.035,-0.592
-0.019,-0.031,0.477
-0.000,-0.031,-0.464
-0.010,-0.031,0.479
-0.010,-0.012,-0.174
-0.019,-0.012,0.286
-0.019,-0.031,-0.077
-0.029,-0.040,-0.058
0.046,-0.002,-0.110
0.028,-0.031,-0.007
-0.000,-0.096,0.908
0.009,0.007,-0.300
-0.000,-0.087,0.700
0.018,-0.049,0.487
0.074,0.044,-0.597
-0.000,0.091,-0.652
0.009,0.044,-0.586
0.009,-0.012,0.082
-0.019,-0.002,0.090
-0.029,-0.040,0.480
0.056,0.082,0.700
0.065,0.044,-0.588
0.018,-0.049,0.494
-0.029,-0.031,-0.206
0.065,0.044,-0.788
-0.029,-0.087,0.895
-0.019,-0.031,0.688
-0.000,-0.105,0.802
0.065,0.091,0.012
-0.029,-0.040,0.092
0.018,-0.012,-0.093
0.028,0.026,-0.118
0.009,0.063,-0.586
0.065,0.147,-0.604
-0.019,-0.031,-0.559
0.028,-0.021,0.111
-0.010,-0.105,0.901
0.009,0.072,-0.448
0.037,0.101,-0.843
0.018,0.026,-0.676
-0.029,0.091,-0.829
0.009,-0.087,0.803
0.037,0.035,-0.866
0.018,-0.105,0.702
-0.038,-0.031,0.193
0.046,-0.012,-0.105
0.009,0.063,-0.527
0.056,0.101,-0.864
-0.066,0.035,-0.823
-0.141,-0.133,0.976
-0.000,-0.021,0.382
-0.019,-0.059,0.598
-0.094,-0.096,0.566
-0.029,-0.040,0.490
-0.000,0.119,-0.868
-0.103,-0.096,0.862
-0.113,-0.115,0.676
