x,y,t
0.052,0.017,0.259
-0.303,-0.063,-0.913
0.194,-0.028,0.498
0.114,0.026,0.246
-0.277,-0.072,-0.873
0.203,-0.046,0.723
0.034,0.034,-0.011
0.265,-0.054,0.824
0.105,-0.019,0.258
-0.214,-0.010,-0.735
0.008,0.026,-0.035
-0.286,-0.054,-0.891
-0.170,-0.001,-0.488
0.088,-0.037,0.413
0.034,0.034,0.054
-0.037,-0.010,-0.267
0.008,0.034,0.088
0.034,0.034,0.005
0.230,0.017,0.760
-0.286,-0.054,-0.848
0.141,-0.019,0.390
-0.268,-0.019,-0.691
-0.197,-0.010,-0.767
-0.179,-0.028,-0.676
-0.250,-0.019,-0.836
0.194,-0.019,0.727
0.239,0.008,0.623
0.283,-0.001,0.798
0.017,-0.001,-0.090
-0.277,-0.010,-0.818
-0.046,0.052,-0.255
-0.001,0.008,0.041
0.159,0.034,0.434
-0.223,-0.028,-0.867
0.159,-0.019,0.487
0.274,0.008,0.754
0.025,0.052,0.024
-0.019,0.017,-0.146
-0.161,-0.010,-0.457
-0.188,-0.028,-0.713
0.283,-0.046,0.742
0.185,0.008,0.521
0.008,0.034,-0.039
0.141,0.034,0.340
0.123,0.043,0.233
-0.010,0.052,0.175
-0.001,0.008,0.041
0.105,0.026,0.361
-0.223,-0.037,-0.850
-0.090,-0.001,-0.221
0.114,0.034,0.395
0.185,-0.037,0.581
-0.099,0.008,-0.426
0.017,-0.001,0.052
-0.241,-0.037,-0.660
0.168,-0.028,0.484
-0.223,-0.046,-0.579
0.052,0.043,0.183
-0.294,-0.081,-0.887
0.123,0.026,0.245
0.221,-0.001,0.643
0.034,0.034,0.235
0.319,-0.037,0.846
-0.179,0.008,-0.679
0.185,0.017,0.539
0.123,0.017,0.415
0.212,-0.019,0.730
0.052,0.017,0.259
-0.046,0.026,-0.233
0.168,0.017,0.688
0.194,-0.019,0.727
0.061,0.026,0.095
0.177,-0.037,0.622
0.105,-0.019,0.258
0.194,-0.028,0.498
0.025,0.034,-0.075
-0.028,0.026,-0.083
0.185,-0.046,0.622
-0.152,-0.001,-0.401
-0.117,0.017,-0.362
0.043,0.026,0.084
-0.259,-0.063,-0.669
-0.241,-0.028,-0.560
0.052,0.026,0.092
0.194,0.008,0.759
0.025,0.043,0.233
0.212,0.034,0.548
0.221,-0.019,0.552
-0.143,-0.037,-0.621
0.301,0.008,0.804
-0.081,-0.010,-0.194
-0.232,-0.037,-0.830
-0.001,-0.019,0.228
0.132,0.026,0.455
-0.010,0.052,0.175
0.150,0.043,0.676
-0.054,0.026,-0.187
0.248,-0.001,0.691
-0.312,-0.037,-0.907
-0.152,0.034,-0.303
-0.037,0.026,-0.091
0.239,-0.001,0.833
-0.232,-0.028,-0.816
0.257,0.017,0.667
-0.037,0.026,-0.091
-0.019,0.034,-0.004
0.132,0.008,0.598
-0.303,-0.037,-0.791
0.177,-0.001,0.791
0.177,0.008,0.759
0.248,0.017,0.639
0.257,-0.037,0.646
0.097,-0.028,0.434
0.310,-0.019,0.844
-0.223,-0.028,-0.720
-0.330,-0.072,-0.878
0.061,0.026,0.084
0.150,-0.019,0.389
-0.134,-0.072,-0.609
0.150,0.008,0.364
0.088,0.026,0.472
0.105,0.017,0.363
0.283,-0.019,0.793
0.070,0.017,0.356
0.301,-0.028,0.840
0.265,-0.019,0.748
-0.152,-0.019,-0.539
-0.214,-0.010,-0.759
-0.286,-0.046,-0.768
0.132,0.017,0.617
0.221,-0.037,0.559
0.159,-0.001,0.367
-0.206,-0.028,-0.737
0.257,0.008,0.702
-0.054,0.034,0.045
0.230,-0.010,0.629
0.132,-0.019,0.649
0.301,0.017,0.821
0.052,0.034,0.292
-0.117,-0.037,-0.537
0.017,0.043,-0.075
0.159,0.034,0.547
0.132,0.026,0.553
0.070,0.017,0.267
0.052,0.017,0.051
0.177,-0.001,0.669
0.203,0.008,0.518
0.052,0.043,0.134
0.194,-0.054,0.711
0.114,0.034,0.395
-0.010,0.017,-0.108
0.052,-0.010,0.119
0.105,0.017,0.224
-0.179,-0.001,-0.661
-0.223,0.008,-0.514
-0.143,-0.001,-0.320
0.079,0.034,0.413
-0.268,-0.001,-0.815
0.088,0.043,0.450
-0.037,0.008,-0.049
0.159,-0.001,0.367
0.017,0.034,0.062
0.230,-0.019,0.554
0.088,0.026,0.182
