x,y,t
-0.045,0.078,-0.281
0.028,0.005,-0.022
0.065,-0.132,0.528
-0.063,0.124,-0.420
-0.100,0.160,-0.662
0.046,-0.178,0.653
-0.018,-0.105,0.335
-0.036,0.032,-0.069
0.019,-0.031,0.111
-0.063,0.060,-0.422
-0.100,0.160,-0.645
0.065,-0.123,0.458
-0.100,0.160,-0.645
-0.109,0.160,-0.665
0.001,0.005,-0.093
-0.091,0.005,-0.025
0.083,-0.068,0.431
0.101,-0.077,0.536
-0.045,0.106,-0.458
0.074,-0.178,0.754
0.019,-0.050,0.206
0.083,-0.105,0.518
-0.081,0.206,-0.805
-0.054,0.005,-0.055
-0.127,0.197,-0.796
0.147,-0.178,0.953
-0.054,0.078,-0.379
0.129,-0.150,0.772
-0.081,-0.050,0.078
-0.072,0.106,-0.548
0.001,-0.068,0.276
-0.045,0.160,-0.632
0.010,-0.068,0.215
0.001,0.060,-0.108
0.074,-0.022,0.209
0.001,0.124,-0.669
-0.109,0.160,-0.804
0.019,0.060,-0.330
-0.045,0.014,-0.067
0.129,-0.114,0.646
0.065,-0.105,0.517
-0.036,0.032,-0.271
0.074,-0.178,0.664
0.010,0.005,0.147
0.028,-0.068,0.388
0.019,0.032,-0.187
-0.109,0.151,-0.582
0.010,0.042,-0.079
0.065,-0.031,0.109
0.037,-0.059,0.461
-0.027,0.151,-0.753
-0.127,0.197,-0.789
-0.036,0.151,-0.734
0.083,-0.031,0.326
0.010,-0.059,0.317
-0.054,0.005,-0.180
-0.091,0.124,-0.495
0.046,-0.041,0.329
0.110,-0.178,0.710
0.028,-0.013,0.145
0.046,-0.123,0.548
-0.054,-0.095,0.180
-0.027,-0.013,0.046
-0.045,0.142,-0.617
0.129,-0.187,0.768
-0.081,0.160,-0.800
-0.045,0.060,-0.224
-0.118,0.188,-0.775
0.019,0.032,-0.241
0.046,-0.041,0.112
-0.027,-0.114,0.330
-0.100,0.224,-0.838
0.001,-0.031,0.015
-0.018,0.078,-0.280
0.028,-0.114,0.434
0.129,-0.141,0.746
-0.045,0.051,-0.194
0.037,-0.114,0.488
0.010,-0.123,0.452
0.001,-0.041,0.112
0.046,-0.114,0.430
0.046,-0.031,0.313
-0.054,-0.095,0.204
0.065,-0.013,0.204
0.001,0.023,-0.125
0.001,-0.068,0.174
0.101,-0.132,0.675
-0.036,0.160,-0.774
-0.081,0.188,-0.696
-0.045,-0.022,0.074
0.046,-0.169,0.654
0.028,-0.041,0.372
-0.018,0.096,-0.462
-0.100,-0.004,-0.037
0.037,-0.068,0.223
-0.036,0.151,-0.499
-0.127,0.133,-0.591
-0.036,-0.004,-0.011
0.028,0.014,-0.219
-0.072,0.215,-0.808
-0.008,-0.031,0.037
0.001,-0.123,0.333
0.010,-0.086,0.349
-0.036,0.124,-0.424
-0.063,0.087,-0.517
-0.063,0.215,-0.801
0.019,-0.004,0.217
-0.054,0.206,-0.856
0.037,-0.050,0.325
-0.008,-0.068,0.181
-0.018,0.078,-0.280
-0.008,-0.041,0.088
0.065,-0.031,0.331
-0.081,0.142,-0.687
-0.045,0.069,-0.196
-0.145,0.133,-0.586
0.110,-0.132,0.841
0.001,-0.013,0.088
-0.036,0.115,-0.370
0.010,-0.004,-0.009
0.010,-0.123,0.430
-0.072,0.151,-0.606
0.028,0.032,-0.220
0.065,-0.196,0.746
0.046,0.005,-0.127
-0.036,0.042,-0.157
0.001,0.069,-0.257
-0.081,0.151,-0.584
-0.008,-0.041,0.009
-0.100,0.215,-0.820
0.001,0.078,-0.457
-0.136,0.179,-0.688
-0.018,0.096,-0.428
0.019,-0.013,0.027
-0.045,-0.086,0.185
0.001,-0.031,0.144
-0.045,0.142,-0.617
-0.081,0.115,-0.548
0.101,-0.123,0.803
0.028,-0.004,0.143
0.074,-0.187,0.694
-0.008,0.069,-0.357
-0.054,0.160,-0.777
-0.063,0.087,-0.517
0.001,0.042,-0.246
0.056,-0.022,0.202
-0.100,0.160,-0.645
-0.045,0.170,-0.863
-0.008,-0.068,0.181
-0.091,0.005,-0.025
-0.054,0.087,-0.395
-0.118,0.051,-0.258
0.037,-0.041,0.314
0.001,-0.050,0.120
-0.109,0.142,-0.777
0.019,-0.169,0.542
0.010,0.042,-0.251
-0.018,-0.141,0.430
-0.054,0.197,-0.746
-0.018,0.151,-0.746
-0.063,0.206,-0.751
0.083,-0.141,0.546
-0.091,0.115,-0.618
0.001,-0.123,0.445
-0.045,-0.086,0.211
0.156,-0.214,0.863
0.028,-0.050,0.206
-0.018,0.014,0.044
-0.036,0.142,-0.677
-0.045,0.005,-0.141
-0.008,0.096,-0.247
-0.081,0.124,-0.489
0.028,-0.086,0.340
-0.109,0.179,-0.744
0.010,0.087,-0.438
-0.018,-0.031,0.132
-0.091,0.179,-0.649
0.065,-0.086,0.435
0.010,-0.022,0.273
0.019,-0.059,0.341
0.028,-0.022,0.193
-0.109,0.215,-0.833
-0.054,0.023,-0.118
-0.091,0.124,-0.522
0.056,-0.132,0.583
-0.136,0.142,-0.590
-0.008,0.087,-0.460
-0.063,0.106,-0.482
-0.063,0.078,-0.328
0.092,-0.141,0.721
0.001,-0.031,0.199
-0.091,0.142,-0.657
0.010,0.060,-0.348
-0.036,0.170,-0.765
-0.063,0.160,-0.721
-0.063,0.142,-0.649
-0.045,0.096,-0.465
-0.027,0.014,-0.134
0.184,-0.214,0.930
-0.081,0.197,-0.697
0.046,-0.077,0.371
-0.063,0.051,-0.241
-0.045,0.060,-0.192
0.028,-0.022,0.107
-0.081,0.188,-0.744
-0.036,-0.132,0.312
-0.072,0.215,-0.808
0.046,-0.095,0.403
-0.045,0.014,-0.172
0.001,-0.004,0.074
-0.072,0.115,-0.589
-0.027,0.142,-0.668
-0.063,0.115,-0.515
-0.036,0.014,-0.018
-0.018,-0.123,0.311
0.211,-0.159,0.936
-0.072,0.206,-0.867
-0.027,-0.004,-0.065
0.019,-0.022,0.105
0.129,-0.150,0.917
-0.072,0.142,-0.696
-0.100,0.151,-0.749
-0.054,0.115,-0.451
-0.018,0.096,-0.283
0.138,-0.187,0.793
0.156,-0.187,0.949
0.001,-0.077,0.298
-0.018,-0.041,0.071
0.156,-0.196,0.844
-0.008,-0.077,0.182
0.092,-0.086,0.546
-0.072,0.151,-0.591
-0.072,0.133,-0.528
-0.045,0.014,-0.153
-0.018,0.087,-0.545
0.028,-0.013,0.168
0.083,-0.031,0.218
-0.100,-0.004,-0.037
0.028,-0.086,0.316
0.019,-0.095,0.417
0.037,-0.013,0.198
0.010,0.014,0.108
0.083,-0.068,0.436
0.010,-0.041,0.230
-0.036,0.060,-0.305
-0.109,0.032,-0.164
0.074,-0.187,0.694
-0.136,0.151,-0.583
-0.036,-0.086,0.200
-0.072,0.188,-0.710
-0.118,0.160,-0.804
-0.091,0.188,-0.849
0.056,-0.050,0.329
0.028,-0.086,0.409
0.010,-0.004,-0.002
0.037,-0.059,0.322
-0.118,0.060,-0.253
0.065,-0.132,0.631
0.028,0.032,-0.309
-0.100,0.170,-0.693
0.065,-0.031,0.320
-0.027,0.188,-0.799
0.083,-0.031,0.218
0.120,-0.196,0.808
-0.081,0.160,-0.574
-0.018,-0.059,0.213
0.092,-0.159,0.623
-0.081,0.160,-0.741
0.193,-0.141,0.821
-0.008,0.087,-0.457
0.028,-0.150,0.541
-0.091,0.124,-0.631
-0.045,-0.004,-0.131
-0.081,0.160,-0.574
0.147,-0.187,0.807
0.101,-0.214,0.858
0.037,-0.169,0.652
-0.027,0.042,-0.209
-0.045,0.096,-0.446
0.028,-0.105,0.344
0.010,-0.059,0.317
0.165,-0.205,0.862
-0.036,0.051,-0.265
0.120,-0.205,0.870
0.010,-0.041,0.263
0.129,-0.159,0.846
-0.008,0.078,-0.188
0.174,-0.150,0.867
0.056,-0.050,0.317
-0.100,0.060,-0.267
0.193,-0.132,0.839
0.019,-0.022,0.206
-0.036,-0.132,0.312
0.037,-0.187,0.651
-0.018,0.106,-0.564
0.037,-0.013,0.085
-0.018,-0.068,0.197
0.037,-0.022,0.170
-0.036,0.023,-0.059
-0.008,0.087,-0.449
-0.063,0.170,-0.665
-0.054,0.023,-0.215
0.019,-0.022,0.084
0.010,0.032,-0.231
0.028,-0.050,0.409
-0.100,0.179,-0.712
0.056,-0.159,0.648
-0.045,0.151,-0.551
0.065,-0.022,0.207
