x,y,t
0.084,0.027,-0.002
-0.096,-0.063,0.552
0.084,0.037,0.609
0.114,0.027,0.230
-0.066,0.007,0.743
-0.116,-0.013,0.265
-0.056,-0.023,0.025
-0.066,-0.033,-0.529
-0.036,-0.013,0.308
0.064,-0.063,-0.812
-0.106,-0.043,-0.701
0.114,0.037,0.306
0.064,0.027,0.632
0.044,-0.003,-0.502
0.084,-0.043,-0.452
0.084,-0.063,-0.531
0.014,-0.043,-0.932
0.074,0.027,0.792
-0.036,-0.033,0.236
0.084,-0.003,0.760
0.054,0.047,0.539
-0.096,0.047,-0.281
0.074,-0.073,-0.619
-0.086,-0.043,0.082
0.024,-0.033,-0.786
-0.116,-0.013,-0.454
0.084,0.057,0.228
-0.076,-0.003,0.160
0.084,0.037,0.693
-0.066,-0.013,0.320
0.074,0.037,0.150
0.074,0.027,0.158
0.044,-0.043,0.326
0.054,0.007,-0.152
0.064,0.017,0.009
0.004,0.027,-0.945
-0.006,-0.013,-0.154
-0.036,-0.023,0.895
0.114,-0.033,-0.613
0.044,-0.053,-0.623
0.074,-0.063,-0.782
-0.066,0.017,0.784
0.084,0.007,0.469
-0.155,-0.013,-0.536
-0.096,-0.003,-0.126
-0.116,-0.003,-0.302
-0.155,0.027,-0.813
0.064,0.027,0.396
0.054,-0.033,-0.869
-0.096,-0.023,0.958
0.044,-0.003,-0.648
0.044,-0.033,-0.608
0.084,0.037,0.955
-0.086,0.067,0.049
-0.116,0.057,0.089
-0.076,0.007,0.321
-0.086,-0.013,0.945
-0.076,-0.003,0.957
-0.096,-0.013,-0.712
0.064,0.027,-0.214
-0.006,-0.013,-0.851
0.024,0.007,-0.415
-0.056,-0.013,0.229
0.064,0.007,-0.156
-0.096,-0.013,0.095
-0.086,-0.033,0.244
-0.056,0.067,-0.245
0.024,0.117,0.005
0.024,-0.013,-0.920
0.014,-0.043,-0.589
-0.136,-0.063,0.545
0.044,-0.053,-0.932
0.094,-0.023,0.960
0.104,-0.043,0.408
0.044,0.017,-0.342
0.034,-0.053,0.540
0.014,-0.043,-0.846
-0.036,-0.013,0.490
0.154,0.017,0.966
-0.046,-0.023,0.728
-0.066,-0.033,0.718
0.064,-0.013,0.757
-0.006,-0.043,-0.947
0.064,-0.033,-0.694
0.174,-0.003,0.784
-0.046,0.007,0.886
-0.016,0.007,-0.149
0.104,0.037,0.229
0.094,0.007,-0.131
0.094,-0.053,-0.698
-0.126,-0.003,-0.229
-0.036,-0.003,0.603
-0.026,-0.013,0.624
-0.136,-0.023,-0.631
0.094,0.057,0.076
-0.096,-0.043,0.158
-0.116,0.027,-0.303
0.074,-0.003,-0.133
-0.046,-0.003,0.390
0.054,0.017,0.448
-0.106,-0.033,-0.061
-0.026,0.007,0.788
-0.006,-0.043,-0.865
0.044,-0.013,-0.846
-0.006,-0.043,-0.876
-0.066,-0.013,0.555
-0.026,-0.013,-0.658
0.094,-0.013,0.858
-0.086,-0.033,-0.216
0.004,-0.013,-0.790
-0.096,-0.043,0.629
0.054,-0.003,-0.526
0.044,0.007,-0.307
-0.066,-0.033,-0.301
-0.036,0.087,-0.123
0.054,-0.063,-0.947
0.064,0.017,0.530
-0.116,-0.023,0.566
-0.096,0.087,-0.099
-0.046,-0.023,0.092
0.054,-0.003,-0.731
-0.046,-0.033,0.706
-0.036,0.007,0.171
0.054,0.017,-0.074
0.134,0.027,0.967
-0.155,-0.023,-0.707
0.034,-0.043,-0.596
0.054,0.047,0.385
-0.056,0.017,0.328
0.114,0.017,0.018
-0.006,-0.043,-0.928
-0.076,-0.003,-0.635
0.064,0.047,0.630
0.064,-0.003,-0.218
-0.076,-0.003,0.977
-0.086,-0.003,0.016
0.154,0.037,0.712
0.114,0.037,0.625
0.054,-0.003,0.878
-0.026,0.047,-0.263
0.104,0.037,0.315
0.054,0.007,0.782
-0.036,-0.023,0.480
0.054,-0.023,-0.369
0.134,0.017,0.955
0.014,-0.003,-0.545
0.074,0.047,0.544
0.074,0.037,0.531
-0.076,-0.043,0.991
-0.066,0.017,0.811
-0.126,-0.063,0.946
-0.046,-0.023,-0.056
0.044,-0.043,-0.678
0.014,-0.043,-0.765
0.064,-0.043,-0.948
-0.096,-0.023,-0.374
-0.116,-0.053,0.711
-0.086,0.007,0.625
-0.086,-0.013,-0.067
-0.076,-0.063,0.475
0.124,0.007,0.860
0.144,-0.013,0.870
-0.116,-0.013,-0.878
0.064,0.037,0.361
0.084,0.027,-0.301
0.034,-0.003,-0.778
0.134,-0.033,-0.378
-0.056,-0.023,0.397
0.024,-0.023,-0.792
0.074,-0.003,-0.461
0.054,-0.073,-0.790
0.034,-0.003,-0.704
-0.066,-0.003,0.231
-0.096,0.097,-0.590
-0.106,-0.013,-0.140
-0.096,-0.003,0.120
0.104,0.057,0.457
-0.016,0.027,0.158
0.024,0.017,0.953
0.004,-0.013,-0.545
0.044,-0.053,-0.611
0.084,-0.023,-0.367
-0.006,0.027,-0.661
-0.056,0.007,0.868
-0.036,-0.003,0.971
-0.155,-0.023,-0.629
0.084,-0.023,0.269
-0.066,-0.023,0.082
0.014,0.077,-0.331
-0.056,-0.033,-0.072
0.084,-0.023,-0.378
0.074,-0.023,0.878
0.134,0.017,0.016
0.024,-0.033,-0.585
0.094,-0.013,-0.296
-0.076,-0.043,-0.071
-0.126,-0.053,0.706
0.064,-0.023,-0.854
0.054,0.017,0.553
0.124,-0.033,-0.371
-0.145,-0.023,-0.868
-0.116,-0.063,0.956
-0.056,0.087,-0.027
0.144,0.037,0.311
-0.126,-0.023,-0.548
0.114,0.027,0.457
0.004,0.027,0.216
0.054,-0.043,-0.463
-0.076,-0.023,0.794
-0.076,0.057,-0.341
0.054,0.007,0.688
0.004,0.077,0.994
0.114,-0.043,-0.368
-0.006,0.027,0.043
-0.046,0.007,0.022
-0.016,-0.003,0.393
0.044,0.057,-0.064
0.094,-0.023,0.876
0.134,-0.003,0.861
0.054,-0.023,-0.514
-0.175,0.037,-0.595
0.004,-0.003,-0.125
-0.106,0.007,-0.230
0.044,0.007,-0.450
-0.116,-0.013,-0.150
0.004,-0.003,-0.550
-0.026,-0.003,0.080
-0.056,-0.003,0.311
0.144,0.017,-0.211
-0.116,-0.023,0.231
0.044,-0.013,-0.355
0.074,-0.023,0.957
-0.076,0.017,0.800
0.044,-0.023,-0.673
0.094,-0.033,-0.531
-0.046,0.007,0.870
-0.006,0.047,-0.130
0.084,0.057,0.311
0.034,-0.023,-0.514
0.034,-0.043,-0.874
0.074,-0.073,-0.703
0.034,0.007,-0.437
0.154,0.027,0.460
-0.106,-0.033,0.956
-0.006,-0.023,-0.753
-0.096,0.027,-0.071
0.074,-0.023,-0.304
0.104,-0.013,-0.300
0.054,0.007,-0.212
0.064,0.027,0.544
0.014,-0.003,-0.502
-0.076,0.067,0.315
-0.016,0.057,-0.152
0.114,0.017,0.326
-0.026,-0.013,0.705
-0.036,-0.013,0.156
0.144,0.037,0.383
-0.076,-0.033,0.081
0.054,0.057,0.150
0.074,0.007,0.956
0.084,0.037,0.468
0.044,0.027,-0.290
-0.026,0.017,0.748
-0.126,-0.003,-0.608
-0.106,-0.043,-0.797
-0.046,-0.023,-0.136
0.044,0.057,0.382
-0.116,-0.043,-0.603
-0.046,0.007,-0.034
0.074,0.007,-0.074
0.024,0.037,-0.241
0.034,-0.053,-0.930
-0.066,0.007,0.881
0.004,-0.053,-0.919
0.024,0.027,0.697
-0.036,-0.003,0.413
-0.056,0.087,-0.192
0.144,-0.013,0.954
-0.096,-0.033,-0.533
0.074,-0.003,-0.204
0.084,-0.003,0.869
-0.056,0.077,-0.136
-0.016,0.077,0.045
0.044,-0.013,-0.682
-0.076,-0.043,-0.358
-0.136,-0.023,-0.304
-0.066,0.047,-0.451
-0.056,-0.003,-0.213
0.044,0.017,0.854
-0.175,0.007,-0.179
0.074,0.027,0.901
0.024,-0.003,-0.422
-0.076,-0.013,-0.797
-0.046,-0.003,0.881
-0.136,-0.013,-0.619
0.104,0.017,0.229
0.034,0.117,-0.005
0.114,0.017,0.381
0.054,0.017,0.403
-0.066,-0.023,0.960
-0.066,-0.043,0.949
-0.096,0.067,-0.726
0.064,0.027,0.462
0.044,0.037,0.081
0.064,0.027,0.386
-0.116,-0.013,-0.074
0.074,-0.023,0.810
0.004,-0.023,-0.670
-0.026,0.077,-0.003
0.054,0.007,0.538
-0.066,-0.033,0.946
-0.066,0.077,-0.404
-0.106,-0.043,0.948
-0.086,0.017,-0.139
-0.046,0.077,-0.289
-0.006,-0.023,-0.914
0.064,0.047,-0.000
0.074,-0.003,0.943
-0.116,-0.033,-0.951
-0.066,-0.013,0.797
-0.106,-0.023,-0.217
0.164,-0.013,-0.297
-0.006,0.077,0.661
0.094,0.057,0.001
0.094,0.047,0.543
-0.026,0.007,0.660
0.054,0.027,0.074
0.084,0.037,0.542
-0.106,0.027,-0.224
-0.066,0.047,-0.637
-0.036,0.007,0.160
0.014,-0.023,-0.759
-0.126,0.037,-0.094
0.034,0.047,-0.047
-0.076,0.017,0.719
-0.096,0.007,-0.549
0.054,-0.033,-0.590
0.024,-0.023,-0.466
0.114,-0.023,-0.532
-0.096,-0.023,-0.455
-0.056,-0.033,0.167
-0.046,-0.053,0.390
0.064,0.007,0.096
-0.036,0.007,-0.309
-0.096,-0.013,0.466
-0.096,0.007,-0.072
0.024,-0.003,-0.589
-0.046,0.007,0.725
0.134,0.047,0.383
-0.046,0.047,-0.502
0.094,0.027,0.614
0.124,0.047,0.399
0.074,-0.023,-0.506
-0.066,-0.003,0.719
0.084,0.027,0.387
-0.116,-0.063,0.873
-0.066,-0.043,0.312
0.074,0.027,0.717
0.044,0.146,0.178
0.084,0.037,0.641
-0.086,-0.003,-0.674
-0.106,-0.053,0.394
0.164,0.047,0.462
-0.076,-0.053,0.795
-0.036,-0.013,-0.131
-0.016,0.057,0.018
0.154,-0.003,-0.293
0.074,0.017,-0.154
0.104,0.017,-0.066
0.193,-0.003,0.876
-0.076,0.057,-0.665
-0.046,0.027,0.156
-0.056,-0.023,0.246
0.164,0.007,0.702
0.004,0.017,-0.413
0.164,0.007,0.794
-0.076,-0.023,0.465
-0.155,0.047,-0.584
-0.106,-0.053,0.972
0.074,-0.083,-0.781
0.044,-0.003,-0.586
0.044,0.047,0.144
0.054,0.037,0.309
-0.016,-0.023,0.822
0.044,0.047,-0.003
-0.076,0.017,-0.145
-0.036,-0.003,-0.073
0.074,0.027,0.346
0.044,0.037,0.647
0.164,0.007,0.713
0.084,0.027,-0.208
0.054,0.007,0.798
-0.056,0.007,0.954
0.134,-0.043,-0.367
0.044,0.037,0.015
0.094,-0.073,-0.944
-0.096,0.037,-0.827
-0.006,0.047,-0.294
0.024,-0.013,-0.528
0.054,0.007,0.959
0.084,0.037,-0.219
-0.026,0.047,-0.364
0.014,0.007,0.987
-0.096,-0.013,-0.803
-0.006,-0.053,-0.925
-0.006,0.027,0.573
-0.016,0.027,0.007
0.104,0.057,0.381
0.114,0.027,0.468
-0.036,0.067,-0.127
0.074,0.007,0.624
-0.096,0.087,-0.414
0.044,-0.013,-0.663
0.084,0.037,0.355
-0.116,-0.023,-0.787
0.064,-0.023,-0.291
-0.106,-0.033,-0.867
0.064,-0.053,-0.625
-0.096,-0.063,0.472
-0.096,-0.063,-0.223
0.154,-0.013,-0.369
0.044,0.017,0.023
-0.076,0.037,0.002
0.114,0.037,0.466
0.064,-0.023,-0.465
0.094,0.017,0.379
-0.086,-0.003,0.388
-0.066,0.007,0.242
-0.116,-0.023,-0.551
0.134,0.047,0.556
-0.136,0.027,-0.324
0.154,-0.013,-0.222
-0.036,0.027,0.003
0.104,0.017,0.001
-0.086,-0.033,0.554
0.134,0.027,0.795
-0.006,-0.003,-0.675
0.144,0.017,0.618
0.064,0.007,0.002
0.014,0.027,0.626
-0.066,0.007,0.700
-0.036,0.047,-0.390
0.084,0.037,0.097
0.044,0.017,-0.461
0.114,0.047,0.455
-0.086,-0.003,0.962
0.014,0.057,0.884
-0.066,-0.013,-0.147
-0.096,-0.003,-0.546
-0.086,-0.053,0.007
0.074,0.037,-0.078
0.004,0.067,0.660
-0.006,0.057,0.517
-0.056,-0.013,-0.554
0.074,0.007,0.243
0.134,0.007,-0.225
0.084,0.037,0.622
0.084,-0.003,-0.228
-0.046,0.007,0.805
-0.096,0.007,0.799
-0.076,-0.003,-0.063
0.044,-0.003,-0.465
0.044,0.057,0.539
0.124,0.037,-0.060
-0.096,-0.043,-0.803
-0.066,-0.023,0.242
0.114,-0.003,0.700
-0.086,-0.043,-0.863
0.074,0.017,-0.245
-0.066,-0.033,0.957
-0.056,-0.013,-0.229
0.134,0.007,0.779
-0.066,-0.013,0.875
0.004,-0.053,-0.955
-0.046,0.057,-0.453
0.014,-0.003,-0.433
0.164,0.037,0.244
0.064,-0.083,-0.789
0.114,0.027,0.085
0.144,0.027,0.235
-0.066,-0.023,0.879
-0.076,-0.043,0.550
-0.076,0.017,-0.300
-0.036,-0.023,0.466
0.144,0.017,0.697
-0.036,-0.023,0.169
-0.106,-0.003,-0.150
0.054,0.007,-0.441
-0.026,-0.013,0.082
0.094,-0.023,-0.341
0.024,-0.023,-0.500
-0.046,-0.023,0.017
0.044,-0.013,-0.786
-0.076,-0.003,0.013
-0.006,0.047,-0.567
0.044,-0.013,-0.543
-0.066,-0.013,0.785
-0.056,0.007,-0.138
0.074,0.047,0.311
-0.195,0.007,-0.228
-0.076,0.057,0.001
-0.076,-0.073,0.957
0.074,0.017,0.812
0.074,0.017,-0.003
-0.096,0.007,0.716
-0.185,0.007,-0.770
-0.175,0.047,-0.900
0.014,0.037,0.396
0.064,0.057,0.453
0.054,0.017,0.939
-0.066,-0.043,-0.212
-0.046,0.007,0.641
-0.026,-0.003,0.711
-0.106,-0.043,-0.453
-0.096,0.007,-0.061
0.154,0.027,0.232
0.024,0.007,-0.138
-0.076,-0.053,0.875
0.094,-0.023,-0.303
0.134,-0.043,-0.459
0.034,-0.033,-0.628
-0.006,0.097,0.137
0.044,0.037,0.717
0.064,-0.013,-0.619
-0.136,0.027,-0.730
0.064,0.027,-0.407
-0.026,-0.003,0.631
-0.016,-0.003,0.413
0.124,0.037,0.700
0.064,0.017,0.377
-0.006,0.067,-0.051
0.114,0.007,0.782
0.064,0.037,0.564
-0.116,-0.043,0.310
0.104,0.027,0.537
0.084,0.047,0.156
0.094,0.037,0.779
-0.046,0.007,-0.071
0.054,0.027,0.787
-0.066,-0.063,0.949
-0.086,0.017,0.167
0.084,0.047,-0.074
-0.036,0.027,-0.562
-0.145,-0.013,-0.549
0.004,-0.033,-0.791
0.064,0.027,-0.002
-0.106,0.007,-0.124
0.064,-0.043,-0.436
-0.126,0.007,-0.467
-0.056,-0.033,-0.370
0.074,0.037,-0.093
-0.106,-0.043,0.081
-0.006,-0.003,-0.917
0.084,0.047,0.532
0.124,0.007,0.958
-0.076,0.017,0.787
-0.076,-0.043,0.954
-0.116,0.007,-0.305
-0.086,-0.043,0.868
0.104,-0.053,0.403
