x,y,t
0.116,0.030,0.923
0.030,0.039,0.363
-0.113,-0.027,-0.416
0.049,0.068,0.477
-0.104,-0.113,-0.402
0.020,0.020,-0.137
-0.094,-0.037,-0.312
-0.018,-0.018,-0.255
-0.008,0.039,-0.122
0.040,0.058,0.615
0.183,0.058,0.981
0.030,0.087,0.473
0.068,0.030,0.623
-0.094,-0.104,-0.544
-0.104,-0.046,-0.498
-0.008,-0.046,-0.175
0.087,0.011,0.639
-0.113,-0.008,-0.834
0.106,0.039,0.335
0.011,0.049,0.069
0.020,-0.018,-0.191
-0.142,-0.018,-0.766
0.030,0.030,-0.008
0.097,-0.008,0.908
-0.132,-0.046,-0.632
0.097,0.049,0.321
0.078,0.011,-0.079
-0.027,-0.027,-0.124
-0.085,-0.113,-0.475
0.059,0.049,0.182
-0.018,-0.075,-0.205
-0.008,0.020,-0.168
-0.132,-0.037,-0.866
0.001,0.001,-0.092
-0.104,-0.094,0.842
0.078,0.011,0.496
-0.151,-0.085,-0.581
0.049,0.058,0.421
-0.027,0.020,-0.169
-0.085,-0.046,-0.468
0.001,-0.027,-0.135
-0.008,0.001,-0.231
0.164,-0.027,0.877
-0.104,-0.027,-0.373
0.097,-0.018,0.913
0.049,0.001,-0.074
0.078,0.030,0.249
0.106,-0.008,0.780
-0.056,0.011,-0.038
0.001,0.030,0.143
0.049,-0.018,0.597
-0.085,-0.056,-0.295
-0.056,-0.018,-0.102
0.173,0.049,0.866
-0.046,-0.018,-0.190
0.040,-0.037,-0.152
0.087,0.078,0.632
-0.018,0.011,-0.020
0.068,0.039,0.281
-0.113,0.020,-0.907
-0.094,-0.075,-0.325
-0.085,-0.085,-0.520
0.059,0.087,0.109
-0.132,-0.018,-0.621
0.116,0.087,0.438
-0.151,-0.056,-0.418
0.020,0.087,0.430
0.001,0.011,-0.100
-0.151,-0.104,-0.500
-0.027,-0.085,-0.319
-0.085,-0.027,-0.280
0.135,0.020,0.548
-0.027,0.020,-0.016
-0.104,-0.104,-0.364
0.173,-0.008,0.902
0.087,-0.027,0.894
-0.037,-0.037,-0.562
0.106,0.058,0.618
-0.037,-0.018,-0.127
0.078,-0.018,-0.109
0.020,-0.046,-0.150
0.001,-0.066,-0.245
0.030,0.068,0.085
0.087,0.087,0.493
0.068,-0.027,-0.126
0.078,0.001,0.672
0.135,0.011,0.774
0.059,-0.018,0.740
0.125,0.058,0.582
0.030,0.011,-0.121
-0.113,-0.046,-0.370
-0.075,-0.056,-0.541
0.145,0.030,0.721
0.087,0.068,0.050
-0.104,-0.066,0.276
0.068,0.058,0.046
0.068,0.020,0.936
0.030,0.030,-0.065
0.011,-0.056,-0.167
0.125,0.039,0.429
-0.008,0.001,-0.093
-0.046,-0.008,-0.188
0.040,0.049,0.640
0.106,0.001,0.963
0.068,0.030,0.225
-0.113,-0.066,-0.308
0.106,0.030,0.939
0.011,-0.018,-0.197
-0.104,-0.066,-0.377
0.183,0.039,0.890
0.040,0.049,0.113
-0.161,-0.037,-0.639
-0.008,0.030,-0.120
-0.046,-0.046,-0.149
0.011,-0.066,-0.234
-0.008,-0.018,-0.363
-0.161,-0.008,-0.716
0.040,0.049,0.401
-0.008,-0.008,-0.227
0.030,0.011,-0.107
-0.037,-0.008,-0.370
-0.046,0.049,0.050
0.068,0.011,0.289
0.001,-0.056,-0.163
0.116,0.039,0.883
0.011,-0.027,-0.123
-0.113,0.001,-0.678
0.087,0.030,0.832
0.040,0.068,0.395
0.116,0.058,0.407
0.059,0.039,0.502
0.078,0.030,0.584
0.125,0.039,0.850
0.116,-0.027,0.849
0.030,0.039,0.272
0.020,-0.056,-0.143
0.001,-0.008,-0.110
0.068,0.030,0.262
0.001,0.058,0.315
-0.075,-0.018,-0.540
-0.123,-0.008,-0.575
-0.027,0.078,0.223
-0.085,-0.037,-0.738
-0.075,-0.037,-0.131
0.192,-0.027,0.961
0.020,0.078,0.072
-0.132,-0.018,-0.780
-0.046,-0.075,-0.523
0.059,0.020,-0.086
0.001,-0.018,-0.234
0.020,-0.008,-0.169
-0.085,-0.075,-0.310
0.068,-0.008,-0.074
-0.027,-0.008,-0.039
0.030,-0.046,-0.135
-0.065,-0.037,-0.253
0.001,-0.018,-0.205
0.087,0.011,0.937
0.087,0.011,0.319
-0.075,-0.046,-0.899
-0.027,-0.046,-0.194
-0.046,-0.066,-0.531
0.020,-0.018,-0.118
0.030,0.078,0.262
-0.018,-0.018,-0.128
0.078,-0.046,0.908
0.106,0.030,0.928
0.020,-0.008,-0.185
0.040,0.030,0.086
-0.056,0.001,-0.179
0.020,0.011,-0.070
-0.056,-0.008,-0.073
-0.065,-0.018,-0.334
0.087,0.039,0.804
0.087,0.001,0.776
0.030,0.039,0.316
0.145,0.001,0.766
-0.037,-0.018,-0.261
-0.056,-0.037,-0.078
-0.132,-0.094,-0.702
0.011,-0.018,-0.116
-0.008,0.078,0.116
-0.075,0.011,-0.737
0.030,0.039,-0.011
-0.085,-0.037,-0.439
-0.037,0.001,-0.056
0.116,0.078,0.605
0.030,0.049,0.329
0.097,0.078,0.478
-0.094,0.001,-0.285
-0.008,0.011,-0.094
-0.056,0.001,-0.033
0.087,0.106,0.421
0.078,0.106,0.183
0.164,0.030,0.970
0.001,-0.037,-0.258
-0.113,-0.018,-0.327
-0.132,-0.046,-0.436
0.068,0.020,0.504
0.087,0.068,0.637
0.001,0.030,-0.113
0.116,0.097,0.519
0.192,-0.037,0.960
0.020,0.078,0.531
0.040,0.039,0.069
-0.123,-0.066,-0.405
0.001,0.001,-0.081
-0.132,-0.046,-0.465
-0.094,-0.075,-0.706
-0.018,-0.085,-0.262
0.020,0.030,-0.109
-0.046,-0.046,-0.252
0.011,0.097,0.233
0.097,0.020,0.967
0.059,0.078,0.087
0.049,0.030,0.336
-0.104,-0.056,-0.327
0.068,0.001,-0.060
-0.113,-0.066,-0.398
0.059,0.049,0.256
-0.037,-0.056,-0.217
0.011,0.030,-0.089
-0.018,0.011,-0.195
-0.037,-0.027,-0.212
-0.075,0.011,-0.023
-0.094,-0.094,-0.097
-0.085,-0.037,-0.877
-0.151,-0.066,-0.807
0.049,0.087,0.119
0.068,0.049,0.760
-0.123,-0.104,-0.622
0.049,0.078,0.091
-0.027,0.001,-0.326
-0.151,-0.085,-0.669
0.059,0.068,0.723
0.125,0.020,0.891
0.011,0.058,0.025
-0.037,-0.018,-0.143
0.097,0.020,0.355
0.001,0.020,0.196
0.040,0.030,0.819
-0.170,-0.066,-0.818
0.030,-0.037,-0.189
0.097,0.106,0.181
0.059,0.078,0.505
0.030,0.087,0.110
0.020,0.049,0.083
0.078,0.001,0.945
0.040,-0.037,-0.173
-0.037,0.011,-0.188
0.078,0.068,0.662
0.087,0.039,0.445
0.049,0.030,0.487
0.106,0.011,0.970
0.078,0.011,-0.043
0.097,0.039,0.966
-0.170,-0.046,-0.665
-0.151,-0.027,-0.638
0.087,0.087,0.080
0.030,-0.018,-0.101
-0.123,-0.056,-0.762
0.040,0.039,0.344
0.183,-0.008,0.953
0.059,0.097,0.150
0.097,0.068,0.672
0.040,0.001,-0.069
-0.180,-0.056,-0.870
0.078,-0.018,0.887
0.068,-0.018,-0.050
0.097,0.020,-0.050
0.135,0.039,0.866
0.040,0.078,0.101
0.183,0.011,0.928
0.020,0.001,-0.176
0.068,0.049,0.613
-0.151,-0.027,-0.446
0.116,0.039,0.950
-0.037,0.001,-0.075
-0.027,-0.018,-0.140
0.059,0.001,-0.114
-0.018,0.078,0.095
0.059,0.039,0.783
-0.027,-0.056,-0.323
-0.085,0.011,-0.309
0.106,0.049,0.975
-0.104,-0.018,-0.428
0.020,-0.056,-0.209
0.049,0.039,0.433
-0.104,-0.037,-0.316
-0.180,-0.037,-0.612
0.135,-0.027,0.863
0.001,-0.037,-0.150
-0.018,-0.066,-0.212
0.097,0.011,0.333
-0.085,-0.046,-0.384
