x,y,t
0.342,-0.036,-0.273
-0.463,0.080,0.371
-0.289,0.028,0.225
-0.334,0.054,0.262
-0.083,0.009,0.058
0.548,-0.088,-0.488
-0.192,0.028,0.144
-0.012,0.009,0.036
-0.134,0.022,0.096
-0.192,0.015,0.152
-0.321,0.054,0.283
-0.006,-0.004,-0.006
0.406,-0.055,-0.349
0.110,-0.030,-0.115
-0.160,0.035,0.120
0.213,-0.023,-0.207
-0.450,0.067,0.427
-0.533,0.080,0.466
-0.636,0.093,0.525
-0.682,0.099,0.550
0.722,-0.094,-0.632
0.001,0.003,0.034
-0.379,0.061,0.337
0.586,-0.075,-0.483
-0.456,0.067,0.362
-0.463,0.067,0.422
0.464,-0.068,-0.422
0.123,-0.023,-0.125
0.303,-0.055,-0.284
0.374,-0.068,-0.337
0.001,-0.017,0.038
-0.604,0.073,0.485
-0.572,0.073,0.494
-0.598,0.106,0.499
0.226,-0.030,-0.216
0.438,-0.055,-0.392
-0.411,0.048,0.325
0.696,-0.113,-0.611
-0.527,0.073,0.420
-0.070,-0.004,0.074
0.516,-0.062,-0.447
-0.379,0.061,0.298
-0.656,0.099,0.562
-0.476,0.073,0.417
0.001,0.009,0.025
0.528,-0.081,-0.439
0.277,-0.036,-0.219
0.374,-0.036,-0.334
0.380,-0.068,-0.343
-0.077,0.015,0.047
0.104,-0.010,-0.096
0.020,-0.010,-0.007
-0.051,0.022,0.065
0.509,-0.075,-0.462
-0.643,0.080,0.528
-0.405,0.041,0.323
-0.051,0.028,0.048
-0.334,0.041,0.287
-0.501,0.073,0.464
-0.656,0.093,0.567
-0.315,0.035,0.294
0.194,-0.010,-0.183
-0.694,0.112,0.615
-0.179,0.035,0.178
0.168,-0.030,-0.127
0.368,-0.036,-0.286
-0.495,0.067,0.433
0.586,-0.088,-0.495
-0.231,0.022,0.302
-0.385,0.054,0.340
-0.752,0.131,0.622
-0.147,0.035,0.119
0.387,-0.068,-0.346
0.072,-0.004,-0.036
0.329,-0.030,-0.291
-0.057,0.003,0.027
-0.566,0.099,0.500
-0.527,0.067,0.461
0.187,-0.036,-0.184
-0.218,0.041,0.198
0.406,-0.062,-0.368
0.606,-0.094,-0.522
0.561,-0.081,-0.431
0.374,-0.049,-0.340
0.014,0.003,-0.031
0.657,-0.107,-0.591
0.033,-0.023,-0.046
-0.431,0.073,0.346
0.335,-0.049,-0.266
-0.167,0.041,0.157
0.245,-0.030,-0.232
-0.546,0.093,0.442
0.612,-0.094,-0.555
0.265,-0.017,-0.240
0.606,-0.075,-0.499
-0.289,0.028,0.257
-0.295,0.028,0.232
-0.579,0.067,0.466
0.715,-0.100,-0.602
0.039,-0.004,-0.008
-0.077,0.028,0.088
0.400,-0.042,-0.319
0.175,-0.049,-0.157
-0.488,0.086,0.440
0.355,-0.068,-0.273
-0.276,0.035,0.224
-0.643,0.099,0.521
0.574,-0.075,-0.470
-0.192,0.028,0.152
0.072,-0.017,-0.082
-0.096,0.003,0.061
-0.109,0.022,0.076
-0.031,-0.010,0.024
-0.630,0.093,0.520
0.400,-0.055,-0.336
-0.508,0.086,0.412
0.239,-0.023,-0.211
-0.038,0.009,0.050
0.033,0.015,-0.002
-0.173,0.041,0.133
-0.720,0.099,0.580
0.323,-0.055,-0.255
-0.077,-0.004,0.049
-0.598,0.093,0.483
-0.566,0.080,0.462
-0.611,0.086,0.547
0.136,-0.036,-0.138
0.155,-0.004,-0.146
0.380,-0.062,-0.314
0.606,-0.075,-0.532
0.014,-0.010,-0.035
-0.501,0.067,0.417
0.110,-0.017,-0.064
0.059,0.009,-0.028
-0.122,0.022,0.083
0.316,-0.049,-0.286
0.110,-0.010,-0.111
-0.205,0.009,0.153
0.297,-0.055,-0.273
0.438,-0.068,-0.396
0.155,-0.010,-0.150
-0.739,0.118,0.614
-0.231,0.028,0.175
0.052,-0.017,-0.032
0.033,-0.010,-0.050
-0.276,0.048,0.264
0.155,-0.004,-0.089
-0.064,-0.004,0.038
-0.334,0.041,0.361
-0.295,0.041,0.247
0.374,-0.062,-0.343
0.348,-0.036,-0.316
-0.463,0.067,0.404
0.561,-0.068,-0.449
-0.012,0.003,0.002
-0.431,0.061,0.342
0.651,-0.107,-0.545
-0.109,0.028,0.080
-0.604,0.099,0.487
0.175,-0.017,-0.170
-0.566,0.093,0.466
0.593,-0.081,-0.490
0.181,-0.023,-0.166
-0.192,0.022,0.168
-0.115,0.015,0.078
-0.038,0.022,0.050
-0.173,0.022,0.136
0.245,-0.030,-0.185
0.696,-0.113,-0.623
0.387,-0.036,-0.338
-0.733,0.118,0.595
0.644,-0.107,-0.531
-0.366,0.048,0.335
0.059,-0.010,-0.057
0.348,-0.049,-0.312
-0.308,0.048,0.267
0.052,0.009,-0.056
-0.205,0.028,0.150
-0.237,0.041,0.193
0.039,-0.010,-0.025
0.284,-0.030,-0.260
0.400,-0.062,-0.330
0.168,-0.030,-0.168
-0.353,0.035,0.279
0.297,-0.030,-0.233
0.091,-0.023,-0.100
0.406,-0.062,-0.358
0.670,-0.120,-0.610
0.220,-0.010,-0.182
0.207,-0.068,-0.160
-0.257,0.041,0.198
0.438,-0.075,-0.321
-0.276,0.035,0.289
-0.546,0.086,0.476
-0.662,0.093,0.594
0.631,-0.100,-0.528
-0.682,0.106,0.584
-0.482,0.080,0.386
0.355,-0.055,-0.328
-0.199,0.048,0.196
-0.122,0.028,0.087
-0.624,0.086,0.499
0.310,-0.042,-0.287
0.696,-0.107,-0.636
-0.591,0.093,0.476
-0.006,0.009,0.045
0.207,-0.055,-0.171
-0.289,0.035,0.240
-0.373,0.054,0.337
0.541,-0.094,-0.485
0.271,-0.042,-0.256
0.426,-0.062,-0.376
-0.025,0.003,0.002
-0.077,0.003,0.072
-0.122,0.003,0.132
-0.469,0.061,0.414
-0.643,0.106,0.536
0.187,-0.049,-0.159
0.284,-0.049,-0.232
-0.250,0.022,0.234
-0.212,0.022,0.165
0.239,-0.042,-0.186
0.580,-0.081,-0.489
0.213,-0.030,-0.055
0.303,-0.042,-0.269
0.084,0.003,-0.047
-0.199,0.022,0.146
0.117,-0.023,-0.086
-0.546,0.086,0.449
0.303,-0.036,-0.281
-0.070,0.009,0.078
0.001,-0.004,0.013
0.561,-0.075,-0.455
0.638,-0.100,-0.535
