x,y,t
-0.351,-0.093,-0.246
0.134,0.059,0.171
0.023,0.011,-0.013
0.314,0.052,0.338
0.245,0.080,0.295
-0.171,-0.031,-0.177
0.238,0.059,0.242
0.238,0.059,0.236
-0.468,-0.141,-0.535
0.231,0.066,0.278
-0.060,0.018,-0.088
-0.088,-0.010,-0.044
0.258,0.080,0.302
0.314,0.094,0.365
0.162,0.046,0.161
0.009,0.032,0.026
0.224,0.066,0.257
0.016,0.011,-0.014
-0.372,-0.121,-0.424
0.252,0.066,0.242
-0.551,-0.197,-0.640
-0.053,0.018,-0.070
0.314,0.087,0.331
-0.316,-0.086,-0.336
0.175,0.073,0.186
0.245,0.066,0.244
-0.018,0.004,-0.044
0.328,0.073,0.374
0.134,0.046,0.120
-0.233,-0.058,-0.070
-0.053,-0.010,-0.007
0.335,0.094,0.455
-0.572,-0.197,-0.702
-0.018,0.004,-0.014
-0.060,0.004,-0.093
-0.517,-0.183,-0.544
-0.461,-0.148,-0.521
0.175,0.059,0.190
0.265,0.073,0.308
0.293,0.066,0.338
-0.565,-0.204,-0.667
0.092,0.039,0.106
-0.455,-0.134,-0.518
0.293,0.052,0.335
0.148,0.052,0.158
0.272,0.059,0.294
0.300,0.018,0.492
0.217,0.052,0.245
0.272,0.059,0.322
0.279,0.066,0.297
-0.233,-0.044,-0.274
0.148,0.046,0.133
-0.039,0.011,-0.070
0.044,-0.079,0.107
-0.025,0.004,-0.027
0.342,0.087,0.408
-0.212,-0.044,-0.254
0.113,0.059,0.151
0.002,0.032,0.043
0.314,0.094,0.334
0.286,0.087,0.305
0.258,0.073,0.309
0.182,0.073,0.195
0.113,0.059,0.112
0.286,0.080,0.345
0.189,0.080,0.229
0.231,0.073,0.245
0.265,0.073,0.264
0.300,0.080,0.313
0.203,0.080,0.244
-0.081,0.011,-0.080
-0.517,-0.176,-0.180
-0.385,-0.107,-0.449
0.113,-0.038,-0.250
-0.482,-0.148,-0.589
0.265,0.087,0.335
-0.448,-0.148,-0.547
0.300,0.087,0.310
0.162,0.059,0.171
-0.268,-0.072,-0.322
-0.455,-0.128,-0.501
0.009,0.018,0.010
0.037,0.032,0.037
-0.025,0.032,-0.034
0.314,0.087,0.343
-0.372,-0.100,-0.414
0.203,0.073,0.207
0.342,0.163,0.605
0.168,0.059,0.173
-0.261,-0.065,-0.280
0.265,0.080,0.285
0.196,0.073,0.214
-0.164,-0.031,-0.201
0.162,0.059,0.164
-0.385,-0.128,-0.448
0.342,0.163,0.640
-0.268,-0.072,-0.284
0.258,0.052,0.510
0.044,0.039,0.018
-0.150,-0.017,-0.185
-0.323,-0.086,-0.383
-0.282,-0.065,-0.337
0.009,0.025,-0.020
-0.067,0.004,-0.094
0.272,0.087,0.289
-0.475,-0.162,-0.550
0.307,0.052,0.329
-0.482,-0.148,-0.570
-0.067,0.004,-0.098
-0.302,-0.072,-0.297
0.134,0.046,0.135
-0.524,-0.176,-0.605
-0.565,-0.190,-0.660
0.182,0.046,0.218
0.210,0.080,0.262
0.106,0.039,0.096
0.487,0.087,0.544
-0.545,-0.183,-0.634
-0.025,0.018,-0.046
0.307,0.080,0.358
-0.551,-0.183,-0.677
0.002,-0.100,0.077
-0.475,-0.162,-0.584
0.009,0.032,-0.013
0.148,0.059,0.188
0.300,0.059,0.316
0.258,0.066,0.521
-0.558,-0.183,-0.652
0.279,0.073,0.292
-0.461,-0.162,-0.526
-0.178,-0.038,-0.219
0.328,0.080,0.356
0.162,0.066,0.177
-0.524,-0.169,-0.643
0.335,0.094,0.389
0.286,0.059,0.306
0.279,0.059,0.295
-0.046,-0.003,-0.072
0.245,0.080,0.242
-0.475,-0.155,-0.537
-0.268,-0.051,-0.318
-0.482,-0.176,-0.573
0.065,0.039,0.058
-0.531,-0.176,-0.614
0.252,0.066,0.261
0.300,0.059,0.316
-0.489,-0.176,-0.550
0.072,0.032,0.054
-0.475,-0.169,-0.569
0.009,0.025,-0.012
-0.510,-0.169,-0.621
0.134,0.059,0.139
0.335,0.094,0.365
0.321,0.059,0.338
-0.551,-0.190,-0.676
-0.503,-0.148,-0.608
0.321,0.087,0.381
0.342,0.073,0.363
0.189,0.052,0.192
0.279,0.073,0.322
-0.482,-0.141,-0.544
-0.406,-0.114,-0.434
0.196,0.066,0.197
-0.468,-0.169,-0.564
0.189,0.073,0.197
0.231,0.087,0.283
-0.545,-0.169,-0.626
0.286,0.087,0.301
-0.565,-0.190,-0.692
-0.468,-0.141,-0.525
-0.510,-0.162,-0.581
0.078,0.039,0.100
0.182,0.052,0.208
-0.365,-0.100,-0.398
0.196,0.059,0.227
-0.572,-0.204,-0.704
-0.468,-0.155,-0.532
0.272,0.066,0.301
0.307,0.087,0.329
0.293,0.094,0.366
0.134,0.066,0.141
0.321,0.073,0.339
0.300,0.087,0.322
0.286,0.073,0.297
0.314,0.087,0.325
0.085,0.046,0.083
-0.558,-0.204,-0.686
0.078,0.046,0.068
-0.586,-0.190,-0.704
0.328,0.080,0.346
0.155,0.039,0.159
0.293,0.066,0.344
0.106,0.046,0.123
0.168,0.046,0.263
0.210,0.052,0.232
-0.572,-0.197,-0.694
0.321,0.066,0.485
-0.565,-0.204,-0.695
-0.067,0.011,-0.087
-0.399,-0.121,-0.418
-0.039,0.011,-0.064
-0.461,-0.148,-0.565
-0.309,-0.086,-0.372
0.286,0.073,0.315
-0.496,-0.169,-0.610
0.293,0.073,0.349
-0.032,-0.003,-0.020
-0.032,0.011,0.195
-0.565,-0.190,-0.680
0.037,0.018,0.063
-0.600,-0.197,-0.694
-0.039,-0.003,-0.033
0.148,0.052,0.174
-0.309,-0.079,-0.369
0.314,0.052,0.347
-0.475,-0.162,-0.564
0.272,0.087,0.283
0.099,0.046,0.102
0.328,0.094,0.382
-0.538,-0.190,-0.662
0.078,0.025,0.102
0.141,0.059,0.174
0.265,0.052,0.300
0.196,0.052,0.205
-0.531,-0.169,-0.637
-0.420,-0.134,-0.506
0.293,0.073,0.319
0.002,0.025,-0.025
0.016,0.025,0.027
-0.060,-0.003,-0.099
-0.531,-0.176,-0.652
0.321,0.066,0.428
-0.468,-0.134,-0.522
0.252,0.087,0.338
0.252,0.087,0.271
0.286,0.059,0.316
-0.468,-0.155,-0.557
-0.018,0.018,-0.193
-0.282,-0.072,-0.109
0.265,0.080,0.317
-0.461,-0.141,-0.465
-0.074,-0.010,-0.061
0.252,0.080,0.296
0.272,0.066,0.292
-0.551,-0.190,-0.682
0.300,0.059,0.354
-0.579,-0.197,-0.711
0.342,0.080,0.411
0.072,0.032,0.095
-0.122,-0.010,-0.149
-0.385,-0.114,-0.428
-0.372,-0.100,-0.434
0.342,0.101,0.374
-0.067,-0.003,-0.056
0.314,0.059,0.350
0.335,0.087,0.364
0.217,0.080,0.264
0.265,0.094,0.315
0.245,0.087,0.286
0.127,0.039,0.141
-0.005,0.018,-0.004
-0.385,-0.114,-0.461
-0.143,-0.024,-0.179
-0.461,-0.141,-0.564
0.300,0.018,0.498
0.307,0.066,0.331
0.279,0.059,0.288
0.058,0.052,0.087
-0.510,-0.155,-0.617
-0.102,-0.010,-0.132
-0.005,0.011,0.005
-0.046,0.018,-0.034
0.058,0.039,0.052
0.245,0.066,0.254
0.210,0.052,0.211
-0.053,0.011,-0.082
-0.067,-0.003,-0.096
-0.579,-0.190,-0.706
-0.558,-0.176,-0.667
-0.018,0.018,-0.047
0.328,0.087,0.497
0.182,0.046,0.186
0.272,0.066,0.285
0.245,0.094,0.298
-0.503,-0.176,-0.622
0.182,0.073,0.187
0.265,0.087,0.316
-0.448,-0.148,-0.465
0.321,0.101,0.394
-0.593,-0.218,-0.693
0.314,0.080,0.334
0.002,0.018,-0.021
-0.060,0.011,-0.091
0.258,0.080,0.249
0.321,0.087,0.345
0.196,0.039,0.299
-0.600,-0.211,-0.702
-0.005,0.018,0.008
0.286,0.087,0.349
-0.545,-0.176,-0.666
0.182,0.052,0.250
-0.551,-0.176,-0.666
0.286,0.059,0.298
0.106,0.052,0.109
0.258,0.052,0.315
0.279,0.087,0.339
0.168,0.052,0.184
-0.558,-0.190,-0.655
0.272,0.073,0.313
0.231,0.066,0.241
-0.551,-0.176,-0.631
-0.482,-0.162,-0.420
0.044,-0.079,0.096
-0.503,-0.162,-0.575
0.162,0.039,0.199
0.328,0.080,0.373
0.182,0.052,0.218
-0.517,-0.169,-0.634
-0.365,-0.100,-0.436
-0.018,0.011,-0.023
0.058,0.025,0.086
0.321,0.080,0.380
0.120,0.046,0.142
-0.461,-0.148,-0.537
0.272,0.080,0.282
-0.496,-0.155,-0.595
-0.475,-0.148,-0.537
0.120,0.046,0.173
0.203,0.059,0.206
0.293,0.059,0.332
-0.510,-0.162,-0.568
-0.586,-0.211,-0.677
-0.565,-0.197,-0.688
-0.053,0.004,-0.027
0.272,0.066,0.282
0.224,0.073,0.289
0.279,0.087,0.324
0.065,0.039,0.049
0.155,0.039,0.174
-0.102,-0.003,-0.131
0.328,0.080,0.388
0.072,0.039,0.171
0.162,0.052,0.192
-0.039,0.025,-0.026
0.217,0.080,0.232
0.307,0.087,0.318
-0.157,-0.031,-0.194
-0.268,-0.065,-0.297
-0.275,-0.058,-0.321
-0.261,-0.058,-0.279
0.307,0.066,0.322
-0.551,-0.204,-0.650
0.245,0.052,0.303
0.002,0.032,-0.018
-0.551,-0.190,-0.668
-0.475,-0.162,-0.564
-0.351,-0.100,-0.419
0.307,0.052,0.341
0.099,0.032,0.087
-0.455,-0.155,-0.553
0.335,0.080,0.412
0.252,0.073,0.253
-0.150,-0.024,-0.186
0.002,0.018,0.056
0.168,0.039,0.180
0.314,0.087,0.369
-0.524,-0.155,-0.632
0.252,0.052,0.314
-0.012,0.025,-0.000
0.182,0.059,0.189
0.148,0.039,0.158
0.127,-0.044,-0.003
0.245,0.087,0.436
-0.192,-0.038,-0.238
-0.489,-0.169,-0.594
0.023,0.032,0.058
0.085,0.039,0.103
0.182,0.073,0.222
-0.448,-0.128,-0.505
0.120,0.039,0.133
0.092,0.046,0.076
0.162,0.046,0.171
