x,y,t,p
1278,355,0,0
1278,354,192,0
1277,355,412,0
1277,354,485,0
1276,354,701,0
1278,355,857,0
1276,355,1370,0
1278,355,1898,1
1278,354,2145,1
1274,355,2153,0
1275,355,2188,0
1274,356,2246,0
1277,355,2739,1
1273,355,2787,0
1274,355,2986,0
1277,354,3072,1
1273,354,3089,0
1272,355,3093,0
1274,354,3144,0
1276,355,3240,1
1278,355,3302,1
1272,356,3313,0
1273,356,3389,0
1272,354,3754,0
1271,355,3873,0
1275,355,4187,1
1274,355,4355,1
1274,354,4538,1
1271,356,4655,0
1270,355,4709,0
1273,356,4914,1
1269,355,5017,0
1273,355,5199,1
1270,356,5246,0
1269,356,5331,0
1274,356,5341,1
1272,355,5670,1
1271,355,5757,1
1268,356,5763,0
1268,355,5784,0
1271,356,6247,1
1267,355,6303,0
1267,356,6310,0
1266,356,6377,0
1270,355,6506,1
1266,355,6867,0
1265,356,7023,0
1270,356,7251,1
1265,355,7349,0
1264,356,7409,0
1266,356,7460,0
1269,356,7511,1
1269,355,7699,1
1264,355,7828,0
1268,356,7972,1
1265,356,7987,0
1263,356,8112,0
1264,356,8226,0
1267,356,8412,1
1266,356,8474,1
1268,355,8562,1
1263,355,8602,0
1262,356,8747,0
1265,356,8796,1
1266,355,8996,1
1261,356,9117,0
1264,356,9279,1
1264,355,9463,1
1267,355,10123,1
1263,356,10148,1
1263,355,10197,1
1265,356,10292,1
1259,357,10305,0
1260,357,10345,0
1259,356,10478,0
1258,357,10718,0
1258,356,10778,0
1260,356,10794,0
1262,356,11005,1
1257,357,11177,0
1260,356,11920,1
1260,357,11992,1
1256,357,12201,0
1259,357,12393,1
1259,356,12447,1
1255,356,12559,0
1255,357,12668,0
1254,357,12866,0
1261,356,13071,1
1254,356,13108,0
1258,357,13155,1
1253,357,13833,0
1252,357,13969,0
1252,357,13969,0
1252,356,14060,0
1256,357,14138,1
1253,358,14347,0
1251,357,14426,0
1252,358,14503,0
1252,358,14503,0
1250,358,14543,0
1251,358,14569,0
1250,357,14655,0
1251,359,14820,0
1252,357,14849,0
1255,357,15171,1
1249,357,15269,0
1249,358,15558,0
1248,357,15712,0
1255,356,15777,1
1252,357,15846,1
1253,357,15994,1
1248,358,16234,0
1247,358,16481,0
1251,357,16685,1
1247,357,16754,0
1251,358,16881,1
1246,358,17168,0
1246,357,17486,0
1245,358,17831,0
1245,357,17847,0
1244,357,18053,0
1249,358,18156,1
1244,358,18286,0
1243,357,18367,0
1247,357,18680,1
1249,357,18729,1
1243,358,18978,0
1246,357,18981,1
1247,358,19009,1
1245,357,19224,1
1241,358,19298,0
1242,358,19703,0
1245,358,19751,1
1242,357,19773,0
1252,358,19775,1
1241,357,19790,0
1244,357,20006,1
1240,358,20078,0
1240,357,20508,0
1239,358,20836,0
1242,358,20892,1
1238,358,21060,0
1243,358,21175,1
1239,357,21339,0
1244,358,21688,1
1237,358,21911,0
1237,359,21912,0
1241,357,21914,1
1242,358,21987,1
1240,357,22031,1
1242,357,22243,1
1236,358,22268,0
1236,359,22442,0
1236,357,22533,0
1235,358,22665,0
1239,358,22813,1
1235,357,22915,0
1235,359,22954,0
1234,358,23218,0
1233,358,23883,0
1237,358,23888,1
1235,357,24426,1
1236,358,24627,1
1235,358,24657,1
1235,359,24669,1
1232,359,25220,0
1233,358,26031,1
1232,359,26119,1
1234,358,26126,1
1243,357,27168,1
1227,359,27534,0
1221,359,30781,0
1221,360,30819,0
1221,360,31751,1
1221,359,32056,1
1227,359,33577,1
1213,361,35138,0
1213,361,36611,1
1206,362,39564,0
1205,363,39950,0
1203,363,41019,0
1202,363,41309,0
1202,364,41649,0
1205,363,42132,1
