x,y,t,p
1278,434,0,0
1277,434,247,0
1276,434,342,0
1274,435,864,0
1273,435,2163,0
1278,434,4374,1
1272,435,4460,0
1272,434,5021,0
1271,435,5166,0
1271,434,5410,0
1270,435,6074,0
1273,434,7222,0
1277,436,7314,1
1269,435,8179,0
1271,433,9265,0
1270,434,9277,0
1269,434,10787,0
1275,435,11343,1
1268,434,11982,0
1268,435,12390,0
1267,434,12449,0
1272,435,13828,1
1267,435,15316,0
1266,434,15568,0
1268,433,15737,0
1265,434,16863,0
1264,434,18619,0
1263,434,19289,0
1268,434,19395,1
1264,435,20592,0
1265,433,21290,0
1263,435,21475,0
1262,434,22171,0
1261,434,23182,0
1262,435,23247,0
1267,435,23333,1
1266,434,24805,1
1261,435,24898,0
1267,434,24996,1
1260,434,25285,0
1265,433,25421,1
1264,435,27274,1
1259,434,27306,0
1260,435,27567,0
1262,433,27597,0
1259,435,28266,0
1264,434,29002,1
1258,434,29030,0
1257,434,31357,0
1262,433,31398,1
1258,435,32418,0
1257,435,32984,0
1259,433,33313,0
1256,434,33318,0
1260,433,33793,0
1258,433,33905,0
1255,434,35007,0
1256,435,35109,0
1262,434,35233,1
1256,433,35734,0
1255,435,35878,0
1254,434,35914,0
1254,435,38166,0
1254,436,38516,0
1253,434,38958,0
1258,435,39662,1
1260,433,39717,1
1259,434,40192,1
1254,433,40511,0
1252,434,40593,0
1253,435,40716,0
1252,435,40926,0
1256,435,42463,1
1257,435,43776,1
1251,434,44192,0
1250,435,46189,0
1254,433,46395,1
1250,434,46438,0
1255,434,47139,1
1253,435,47151,1
1249,435,47886,0
1255,435,49131,1
1248,435,50017,0
1247,435,50565,0
1247,434,51659,0
1246,435,52249,0
1247,435,53648,0
1248,436,53867,0
1247,436,53894,0
1252,434,54756,1
1249,434,55826,0
1245,435,56408,0
1246,436,56441,0
1248,434,56453,0
1245,433,58148,0
1245,436,58171,0
1245,434,58394,0
1244,435,58516,0
1244,436,59717,0
1245,437,59772,0
1243,435,59841,0
1246,437,59893,0
1243,436,60319,0
1244,434,60743,0
1246,434,62112,0
1242,436,62882,0
1249,434,63337,1
1247,435,63998,1
1243,437,65266,0
1244,437,65322,0
1241,436,65791,0
1242,435,67061,0
1241,435,68787,0
1246,434,69952,1
1240,436,69977,0
1240,437,70019,0
1238,437,70657,0
1247,436,71851,1
1242,435,72299,1
1240,435,72652,0
1239,436,72726,0
1238,436,73266,0
1239,435,73565,0
1239,437,74572,0
1237,436,74896,0
1244,436,74954,1
1244,435,75453,1
1241,434,75633,0
1236,437,76007,0
1245,436,76115,1
1238,435,76313,0
1238,436,76361,0
1237,435,76800,0
1236,436,77328,0
1236,435,78022,0
1237,436,78101,0
1238,434,78559,0
1251,434,79025,1
1235,436,79480,0
1237,437,79542,0
1236,436,79842,0
1235,437,79913,0
1235,438,79962,0
1236,437,79966,0
1248,435,80060,1
1234,438,80524,0
1235,435,80539,0
1239,437,81376,1
1234,435,82700,0
1234,436,83082,0
1236,434,83226,0
1235,434,83663,0
1240,437,83744,1
1238,436,83912,1
1240,436,84226,1
1233,435,84338,0
1233,436,84763,0
1234,437,84880,0
1233,437,85094,0
1232,435,85438,0
1236,436,85472,1
1237,436,85494,1
1236,437,85605,1
1238,434,85786,1
1232,436,86263,0
1237,437,86553,1
1231,436,87752,0
1231,435,87866,0
1232,434,88341,0
1232,435,88351,0
1230,435,88619,0
1233,434,88621,0
1231,434,88633,0
1230,436,89006,0
1236,436,89099,1
1229,435,90030,0
1229,436,90259,0
1230,434,90774,0
1229,434,91734,0
1228,434,93734,0
1232,435,93803,1
1228,435,93833,0
1227,434,93947,0
1236,435,94098,1
1227,435,94248,0
1233,434,94766,1
1226,434,94955,0
1226,435,95178,0
1228,436,95190,0
1227,436,95419,0
1232,436,95436,1
1226,436,95513,0
1226,437,95581,0
1227,433,96163,0
1225,434,96964,0
1225,435,97005,0
1224,434,97204,0
1224,435,97232,0
1231,435,97426,1
1227,436,97852,1
1223,435,98682,0
1223,434,98892,0
1225,433,99036,0
1223,433,99547,0
1224,433,99557,0
1224,434,99679,0
1230,434,99772,1
1222,435,100504,0
1222,434,100628,0
1223,436,100699,0
1222,433,100727,0
1228,435,100855,1
1221,434,101417,0
1221,433,101661,0
1229,434,102066,1
1221,435,102515,0
1235,434,102706,1
1220,433,102850,0
1225,435,103570,1
1220,434,103625,0
1227,435,104278,1
1219,433,104982,0
1219,434,105020,0
1218,433,105171,0
1224,434,105294,1
1218,434,105673,0
1218,435,106374,0
1217,434,106884,0
1217,433,107169,0
1224,433,107240,1
1225,434,107344,1
1219,431,107668,0
1216,433,107680,0
1216,434,107814,0
1222,434,108064,1
1215,433,108435,0
1215,434,109262,0
1215,432,110081,0
1216,432,110097,0
1217,432,110166,0
1220,434,111077,1
1218,435,111798,1
1214,434,112163,0
1212,433,112389,0
1211,434,112556,0
1219,433,112677,1
1213,433,113123,0
1211,433,113201,0
1211,432,113691,0
1217,433,113822,1
