x,y,t,p
1096,448,0,0
1094,448,55,0
1089,444,165,0
1096,447,477,0
1090,444,569,0
1088,445,703,0
1088,444,720,0
1095,447,1055,0
1089,443,2085,0
1090,445,2832,0
1096,449,3188,0
1090,443,4613,0
1091,443,4782,0
1095,449,5108,0
1091,442,9256,0
1090,442,9439,0
1089,446,10319,1
1089,444,10518,1
1095,446,10726,0
1089,443,10830,1
1090,443,11230,1
1090,445,11648,1
1090,442,11679,1
1090,446,11897,1
1095,449,13809,1
1095,447,14197,1
1096,447,14318,1
1096,448,15437,1
1094,449,15556,1
1094,448,15755,1
1092,441,20069,0
1092,442,22269,0
1096,446,23097,0
1101,442,25890,0
1102,441,26121,0
1102,442,26905,0
1103,442,27337,0
1102,443,27393,0
1101,443,28550,0
1093,441,28588,0
1103,443,28692,0
1096,442,30861,0
1101,444,30997,0
1093,442,31070,0
1094,441,32265,0
1097,442,32434,0
1097,442,32434,0
1093,441,33499,0
1102,442,33509,1
1103,442,34044,1
1101,443,34917,1
1102,443,35075,1
1102,441,35664,1
1095,441,35846,0
1097,441,35914,0
1096,443,35970,0
1093,440,36024,0
1096,441,37689,0
1101,443,38456,1
1094,440,39589,0
1101,444,39869,1
1092,440,40464,0
1095,440,41570,0
1091,441,42000,0
1092,441,42561,0
1090,442,44405,0
1093,440,46474,0
1102,443,47156,0
1094,440,48500,0
1093,441,48618,0
1103,442,49303,0
1097,441,49585,0
1090,442,49838,1
1102,442,49924,0
1093,440,50236,0
1101,443,50307,0
1102,441,50601,0
1095,440,50638,0
1093,439,50733,0
1094,439,50784,0
1095,439,50931,0
1103,441,51334,0
1094,439,51601,0
1097,440,51697,0
1096,440,51754,0
1095,439,51786,0
1096,439,51914,0
1101,441,51945,0
1092,441,52089,1
1093,440,52192,1
1093,441,52296,1
1092,442,52383,1
1094,439,52568,1
1093,440,52576,1
1100,440,52870,0
1093,441,52879,1
1094,440,53047,1
1093,439,53053,1
1094,439,53070,1
1093,440,53176,1
1101,443,53186,1
1102,440,53217,0
1095,439,53505,1
1094,441,53565,1
1095,440,53683,1
1102,443,53826,1
1094,440,53964,1
1102,442,54634,1
1103,442,55339,1
1103,441,56872,1
1089,445,57630,1
1097,437,58452,0
1096,440,58496,1
1101,443,59027,1
1091,441,60762,1
1097,436,61267,0
1102,442,61377,1
1102,434,61577,0
1096,437,62408,0
1096,436,63103,0
1102,441,63219,1
1097,436,64692,1
1096,436,65483,1
1096,438,66134,0
1097,438,66586,0
1095,438,66677,0
1095,437,67015,0
1094,438,67162,0
1095,438,67905,0
1095,439,67921,0
1093,438,68405,0
1094,439,68538,0
1094,437,68988,0
1094,438,69058,0
1093,439,69179,0
1094,440,69511,0
1096,438,70303,0
1096,437,70405,0
1093,440,70439,0
1097,437,70814,0
1092,439,70911,0
1094,441,71252,0
1094,440,72352,0
1095,440,72571,0
1091,439,72987,0
1101,441,73696,1
1097,436,73892,0
1096,436,74109,0
1098,436,74937,0
1093,440,76613,0
1097,435,77070,0
1098,435,77455,0
1094,439,77580,0
1097,436,78109,0
1095,436,78599,0
1095,439,79503,0
1096,435,79747,0
1092,437,80345,0
1094,441,80369,1
1098,435,80640,0
1097,434,81877,0
1093,440,81961,1
1097,435,82021,0
1098,434,83227,0
1093,440,84650,1
1094,440,84782,1
1097,441,87667,1
1094,439,88228,1
1095,440,88600,1
1093,440,88618,1
1101,435,88983,0
1094,439,89535,1
1094,440,89863,1
1102,435,89891,0
1093,439,90047,1
1097,440,90658,1
1095,439,90738,1
1092,437,91614,1
1094,435,91669,0
1094,436,91882,0
1101,434,92041,0
1103,435,92092,0
1105,435,92095,0
1093,435,92334,0
1094,439,92341,1
1096,438,92530,1
1094,438,92754,1
1093,435,93487,1
1106,435,93612,0
1095,439,93758,1
1106,434,93925,0
1094,435,94061,1
1094,438,94394,1
1095,438,94402,1
1107,434,94522,0
1093,438,95079,1
1096,437,95421,1
1096,438,95876,1
1096,437,96030,1
1096,439,96451,1
1102,433,96485,0
1097,436,96664,1
1095,437,96690,1
1103,433,96856,0
1096,437,96991,1
1094,437,97198,1
1097,435,97443,1
1096,435,97496,1
1096,436,97555,1
1097,437,97595,1
1097,436,97637,1
1095,436,97662,1
1106,435,97695,1
1097,435,98166,1
1097,438,98259,1
1098,435,98306,1
1098,436,98506,1
1095,438,98535,1
1097,436,98594,1
1102,434,98603,0
1105,435,98739,1
1096,437,99301,1
1104,432,100056,0
1098,434,102916,1
1094,436,103217,1
1099,429,108433,0
1103,429,109047,0
1103,428,109888,0
1098,429,110778,0
1103,427,112693,0
1104,427,113057,0
1104,428,113084,0
1104,429,113147,0
1103,426,114017,0
1102,435,114150,1
1105,427,114229,0
1098,430,114558,0
1096,446,114575,1
1104,425,114707,0
1099,430,114735,0
1097,430,114944,0
1102,434,115336,1
1098,431,115489,0
1097,431,115581,0
1096,430,115673,0
1096,431,116338,0
1095,430,116447,0
1095,430,116447,0
1095,431,117109,0
1097,432,117164,0
1096,431,117399,0
1096,432,117518,0
1094,431,117881,0
1095,432,117942,0
1094,432,118859,0
1097,430,119840,0
1095,432,119969,0
1095,433,120357,0
1098,432,120413,0
1099,429,120772,0
1094,433,120909,0
1098,430,121004,0
1097,429,121483,0
1096,433,121816,0
1104,425,121832,1
1098,429,121846,0
1097,433,121953,0
1096,429,121982,0
1100,429,122252,0
1099,428,122964,0
1098,428,122969,0
1093,433,123540,0
1096,430,123754,0
1097,429,124200,0
1102,433,124247,1
1098,429,124263,0
1098,433,124832,0
1094,433,124847,0
1099,429,125194,0
