x,y,t,p
0,91,0,0
0,92,14,0
1,93,1057,0
0,93,1244,0
2,92,1245,0
1,89,1661,0
3,91,1844,0
3,92,2074,0
4,91,2571,0
5,91,2687,0
5,92,2734,0
0,93,2738,1
4,92,2831,0
1,93,3399,1
5,90,3513,0
6,91,3634,0
6,90,3732,0
6,92,3760,0
0,90,3849,0
7,91,3875,0
4,90,3914,0
6,94,3993,1
1,91,4096,0
7,90,4514,0
1,90,4564,0
0,89,4685,0
8,91,4715,0
2,91,4798,0
0,88,4851,0
6,94,4951,0
7,92,5027,0
2,90,5077,0
9,91,5370,0
3,91,5598,0
4,91,5715,0
3,90,5738,0
9,90,5855,0
9,92,5926,0
1,91,5965,1
6,90,5983,0
1,88,6039,0
5,89,6045,0
4,89,6158,0
10,92,6162,0
6,89,6170,0
3,89,6220,0
8,90,6254,0
4,88,6256,0
7,91,6342,0
5,91,6352,0
5,88,6353,0
2,91,6366,1
10,91,6395,0
3,87,6420,0
4,90,6470,0
3,91,6476,1
2,88,6526,0
3,88,6552,0
7,93,6554,0
6,91,6561,0
10,90,6571,0
7,94,6608,0
6,88,6729,0
7,89,6743,0
5,87,6804,0
11,91,6900,0
4,87,6922,0
6,87,6959,0
8,89,7095,0
11,92,7123,0
2,90,7135,1
7,88,7163,0
5,86,7227,0
2,88,7332,1
8,88,7402,0
7,87,7422,0
4,91,7462,1
3,90,7462,1
11,90,7466,0
12,91,7549,0
9,89,7586,0
3,88,7673,1
4,87,7681,1
8,92,7708,0
8,87,7710,0
12,92,7736,0
5,86,7756,1
4,90,7771,1
10,88,7826,0
3,91,7838,1
11,91,7850,0
10,89,7857,0
7,86,7909,0
5,91,7941,1
8,86,7946,0
4,92,7962,1
12,90,7967,0
7,84,8057,0
9,87,8143,0
8,85,8253,0
6,87,8286,1
8,84,8301,0
5,91,8325,1
11,89,8339,0
13,92,8381,0
6,91,8486,1
10,87,8489,0
7,88,8540,1
7,87,8546,1
9,84,8558,0
10,86,8569,0
9,85,8577,0
4,89,8629,1
14,92,8667,0
13,91,8681,0
10,85,8746,0
8,91,8815,0
10,84,8826,0
7,86,8873,1
11,88,8873,0
12,90,8874,0
9,83,8880,0
11,87,8896,0
11,87,8896,0
6,91,8906,1
9,88,8932,0
6,90,8963,1
11,86,8963,0
10,86,9014,0
11,85,9031,0
13,90,9052,0
11,91,9089,1
10,83,9116,0
14,91,9154,0
6,92,9178,1
10,88,9204,0
8,92,9208,1
6,88,9260,1
12,86,9277,0
12,87,9364,0
9,91,9403,0
7,91,9418,1
12,88,9420,0
8,86,9437,1
11,85,9460,0
8,84,9491,1
9,85,9521,1
5,89,9541,1
12,85,9543,0
11,83,9553,0
11,87,9565,0
15,92,9606,0
11,86,9621,0
12,90,9627,1
8,85,9656,1
11,84,9667,0
14,90,9676,0
8,91,9796,1
12,86,9804,0
15,91,9810,0
5,87,9822,1
6,89,9835,1
10,86,9902,1
13,86,9915,0
10,85,9939,1
11,87,9946,1
12,84,9973,0
13,87,9973,0
13,88,10008,0
11,86,10051,1
8,92,10066,1
13,90,10101,1
11,85,10124,1
14,86,10147,1
