x,y,t,p
5,408,0,0
1,413,3,0
0,410,70,0
1,412,469,0
2,411,555,0
1,410,663,0
2,410,699,0
1,411,727,0
2,413,862,0
2,412,1039,0
5,410,1050,0
0,412,1221,0
4,410,1276,0
1,412,1308,0
3,412,1314,0
4,412,1350,0
2,411,1566,0
0,410,1595,1
1,413,1617,0
2,408,1617,0
2,410,1627,0
1,408,1637,0
3,413,1755,0
4,410,1759,1
3,411,1804,0
2,412,1887,0
3,410,2110,0
2,413,2414,0
2,414,2471,0
4,413,2523,0
3,412,2533,0
0,410,2780,1
1,413,2782,0
0,411,2802,1
1,414,2805,0
5,413,2819,0
3,411,2932,0
0,408,2953,0
3,413,2967,0
4,412,3131,0
4,411,3173,0
3,414,3206,0
4,414,3337,0
0,414,3378,0
0,409,3385,1
5,414,3448,0
4,413,3775,0
5,412,3799,0
6,413,3817,0
1,411,3825,1
3,413,3957,0
0,411,3972,1
4,411,4042,0
1,410,4109,1
2,413,4133,0
4,412,4159,0
2,414,4179,0
5,411,4182,0
0,412,4294,1
2,410,4324,1
5,413,4445,0
2,409,4464,1
2,408,4499,1
4,414,4509,0
0,410,4610,1
3,414,4674,0
1,410,4766,1
4,413,4874,0
1,411,4925,1
5,412,4966,0
5,414,4988,0
6,414,4990,0
6,411,5034,0
6,410,5049,0
4,415,5057,0
6,412,5093,0
2,411,5143,1
5,415,5212,0
3,415,5240,0
8,410,5258,0
2,415,5267,0
7,411,5272,0
8,411,5400,0
1,409,5407,1
9,410,5411,0
7,410,5417,0
2,410,5470,1
4,414,5484,0
0,412,5500,1
0,411,5540,1
5,413,5564,0
2,412,5578,1
1,412,5709,1
7,413,5769,0
3,409,5841,1
8,412,5870,0
1,408,5913,1
7,414,6027,0
5,414,6035,0
6,413,6056,0
6,415,6143,0
2,411,6145,1
6,414,6652,0
3,411,6699,1
7,412,6703,0
7,415,6961,0
5,415,7180,0
3,412,7248,1
8,411,7272,1
2,413,7309,1
7,416,7474,0
5,416,7538,0
4,415,7662,0
6,416,7683,0
7,414,7758,0
8,415,7828,0
1,413,7905,1
4,411,7941,1
0,412,7968,1
8,414,8060,0
7,413,8061,0
4,413,8164,1
4,412,8264,1
1,411,8297,1
6,415,8470,0
8,413,8584,0
7,415,8814,0
8,416,9182,0
8,415,9203,0
9,415,9217,0
5,413,9284,1
7,416,9429,0
8,414,9464,0
9,416,9595,0
5,412,9654,1
9,414,9681,0
8,413,9703,0
9,413,9765,0
4,413,9812,1
4,416,10076,0
8,417,10188,0
9,415,10207,0
7,417,10277,0
10,416,10397,0
8,416,10556,0
9,416,10630,0
10,415,10644,0
8,415,10681,0
9,417,10724,0
9,414,10807,0
4,414,10844,1
11,416,10900,0
11,413,10906,0
12,413,10926,0
12,412,10969,0
10,413,10985,0
10,414,11088,0
5,416,11203,0
13,413,11231,0
10,417,11233,0
10,416,11283,0
6,417,11420,0
9,416,11453,0
5,414,11551,1
7,416,11609,0
11,417,11634,0
9,415,11683,0
10,415,11864,0
11,415,11912,0
4,413,11941,1
6,413,11989,1
11,416,12159,0
11,414,12179,0
8,417,12226,0
10,414,12262,0
6,414,12267,1
4,415,12269,1
9,417,12305,0
10,416,12325,0
7,413,12464,1
8,413,12699,1
11,412,12752,0
12,416,12773,0
10,417,12798,0
13,413,12799,1
11,416,12824,0
8,415,12838,1
12,417,12842,0
11,417,12880,0
7,414,12885,1
8,414,12922,1
11,415,13045,0
10,418,13097,0
7,411,13149,1
12,412,13167,1
5,415,13204,1
11,412,13341,1
9,415,13366,1
11,418,13369,0
12,415,13389,0
4,414,13495,1
12,414,13501,0
5,416,13585,1
6,415,13621,1
9,418,13703,0
5,414,13725,1
11,417,13736,0
13,417,13738,0
11,416,13798,0
5,413,13863,1
12,418,13880,0
9,412,13928,0
12,417,13928,0
12,416,13945,0
8,414,13991,1
9,414,13995,1
9,415,14083,1
8,415,14084,1
13,416,14152,0
12,415,14318,0
13,418,14373,0
10,414,14514,1
8,418,14714,0
11,418,14747,0
13,415,14759,0
12,417,14841,0
13,417,14960,0
11,417,15059,0
12,418,15123,0
14,418,15153,0
10,415,15173,1
13,416,15333,0
4,412,15335,1
7,415,15360,1
14,417,15381,0
10,418,15413,0
6,415,15499,1
5,415,15508,1
6,414,15600,1
13,418,15632,0
10,415,15757,1
10,416,15842,1
7,416,15878,1
9,415,15920,1
13,419,15950,0
9,416,16000,1
14,415,16008,0
13,417,16014,0
8,416,16017,1
10,413,16042,1
14,416,16069,0
12,419,16087,0
12,418,16112,0
11,419,16187,0
14,417,16263,0
14,418,16265,0
10,416,16324,1
11,416,16340,1
14,419,16427,0
15,418,16464,0
11,415,16501,1
7,414,16507,1
13,418,16512,0
7,415,16514,1
16,415,16547,0
15,415,16616,0
15,417,16642,0
10,415,16657,1
13,416,16718,0
17,415,16785,0
11,416,16829,1
11,417,16866,1
14,416,16918,0
15,419,16937,0
14,418,16939,0
15,416,17119,0
13,419,17396,0
8,415,17503,1
15,418,17511,0
8,416,17533,1
13,416,17545,1
12,415,17546,1
15,417,17551,0
16,418,17661,0
14,419,17687,0
10,414,17754,1
10,419,18011,0
12,416,18018,1
16,419,18065,0
16,416,18080,0
14,420,18122,0
16,417,18202,0
15,419,18218,0
15,416,18226,0
17,419,18230,0
11,413,18249,1
15,414,18375,0
12,417,18431,1
11,414,18444,1
15,418,18489,0
16,418,18536,0
15,417,18554,0
15,420,18611,0
17,418,18775,0
13,417,18858,1
16,420,18870,0
13,416,18885,1
8,417,18924,1
16,417,19066,0
9,417,19141,1
16,419,19153,0
15,419,19209,0
9,416,19277,1
11,417,19344,1
13,420,19373,0
10,417,19417,1
16,418,19443,0
10,416,19479,1
9,414,19484,1
15,416,19521,1
17,419,19584,0
17,418,19640,0
14,419,19641,0
17,417,19715,0
13,414,19718,0
17,420,19755,0
18,419,19762,0
10,418,20041,1
15,420,20043,0
16,421,20053,0
16,420,20082,0
14,416,20209,1
18,420,20210,0
18,418,20238,0
