Unnamed: 0,nframe_91716095502,absframe_91716095502,x0_91716095502,y0_91716095502,area_91716095502,yadj_91716095502,flower_91716095502,visit_num_91716095502,sx_91716095502,sy_91716095502,speeds_91716095502
0,0,516213,202.0,348.0,992.0,732.0,0.0,1.0,202.0,732.0,6.264982043070834
1,1,516214,196.0,337.0,143.0,743.0,0.0,1.0,199.0,737.5,2.0883273476903117
2,2,516215,196.0,337.0,149.0,743.0,,,198.0,739.3333333333334,4.176654695380522
3,3,516216,196.0,337.0,141.0,743.0,,,196.0,743.0,0.3333333333333428
4,4,516217,197.0,337.0,131.0,743.0,,,196.33333333333331,743.0,0.0
5,5,516218,196.0,337.0,138.0,743.0,,,196.33333333333331,743.0,0.3333333333333144
6,6,516219,197.0,337.0,124.0,743.0,,,196.66666666666663,743.0,0.0
7,7,516220,197.0,337.0,123.0,743.0,,,196.66666666666663,743.0,0.3333333333333428
8,8,516221,197.0,337.0,116.0,743.0,,,197.0,743.0,0.0
9,9,516222,197.0,337.0,113.0,743.0,,,197.0,743.0,0.3333333333333712
10,10,516223,197.0,336.0,96.0,744.0,,,197.0,743.3333333333334,0.4714045207909848
11,11,516224,196.0,336.0,96.0,744.0,,,196.66666666666663,743.6666666666666,0.4714045207910451
12,12,516225,196.0,336.0,78.0,744.0,,,196.33333333333331,744.0,0.7453559924999384
13,13,516226,199.0,335.0,22.0,745.0,,,197.0,744.3333333333334,6.368324391514303
14,14,516227,194.0,355.0,1412.0,725.0,,,196.33333333333331,738.0,3.8005847503304233
15,15,516228,199.0,347.0,210.0,733.0,,,197.33333333333331,734.3333333333334,6.411794687223819
16,16,516229,202.0,354.0,990.0,726.0,,,198.33333333333331,728.0,2.748737083745089
17,17,516230,202.0,353.0,987.0,727.0,0.0,1.0,201.0,728.6666666666666,2.23606797749979
18,18,516231,202.0,353.0,943.0,727.0,0.0,1.0,202.0,726.6666666666666,0.745355992500002
19,19,516232,201.0,352.0,887.0,728.0,0.0,1.0,201.66666666666663,727.3333333333334,0.7453559924998875
20,20,516233,200.0,352.0,881.0,728.0,0.0,1.0,201.0,727.6666666666666,0.4714045207910651
21,21,516234,203.0,352.0,863.0,728.0,0.0,1.0,201.33333333333331,728.0,0.6666666666666572
22,22,516235,203.0,352.0,877.0,728.0,0.0,1.0,202.0,728.0,0.4714045207910651
23,23,516236,201.0,353.0,863.0,727.0,0.0,1.0,202.33333333333331,727.6666666666666,0.6666666666666856
24,24,516237,201.0,352.0,868.0,728.0,0.0,1.0,201.66666666666663,727.6666666666666,0.7453559924998875
25,25,516238,201.0,353.0,863.0,727.0,0.0,1.0,201.0,727.3333333333334,0.4714045207909848
26,26,516239,200.0,352.0,845.0,728.0,0.0,1.0,200.66666666666663,727.6666666666666,0.0
27,27,516240,201.0,352.0,822.0,728.0,0.0,1.0,200.66666666666663,727.6666666666666,0.3333333333333712
28,28,516241,201.0,352.0,822.0,728.0,0.0,1.0,200.66666666666663,728.0,1.0
29,29,516242,203.0,352.0,817.0,728.0,0.0,1.0,201.66666666666663,728.0,0.4714045207910651
30,30,516243,202.0,351.0,786.0,729.0,0.0,1.0,202.0,728.3333333333334,0.4714045207909848
31,31,516244,202.0,351.0,757.0,729.0,0.0,1.0,202.33333333333331,728.6666666666666,0.4714045207910651
32,32,516245,202.0,351.0,742.0,729.0,0.0,1.0,202.0,729.0,0.3333333333333712
33,33,516246,202.0,350.0,726.0,730.0,0.0,1.0,202.0,729.3333333333334,0.3333333333332575
34,34,516247,202.0,350.0,713.0,730.0,0.0,1.0,202.0,729.6666666666666,0.7453559924999384
35,35,516248,200.0,350.0,711.0,730.0,0.0,1.0,201.33333333333331,730.0,0.3333333333333428
36,36,516249,201.0,350.0,610.0,730.0,0.0,1.0,201.0,730.0,0.4714045207910651
37,37,516250,201.0,349.0,485.0,731.0,0.0,1.0,200.66666666666663,730.3333333333334,0.7453559924999129
38,38,516251,202.0,349.0,172.0,731.0,0.0,1.0,201.33333333333331,730.6666666666666,0.3726779962499946
39,39,516252,,,,,,,201.5,731.0,0.5
40,40,516253,,,,,,,202.0,731.0,
41,41,516254,,,,,,,,,
42,42,516255,,,,,,,,,
43,43,516256,,,,,,,,,
44,44,516257,,,,,,,,,
45,45,516258,,,,,,,,,
46,46,516259,,,,,,,,,
47,47,516260,,,,,,,,,
48,48,516261,,,,,,,,,
49,49,516262,,,,,,,,,
50,50,516263,,,,,,,,,
51,51,516264,,,,,,,,,
52,52,516265,,,,,,,,,
53,53,516266,,,,,,,,,
54,54,516267,,,,,,,,,
55,55,516268,,,,,,,,,
56,56,516269,,,,,,,,,
57,57,516270,,,,,,,,,
58,58,516271,,,,,,,,,
59,59,516272,,,,,,,,,
60,60,516273,,,,,,,,,
61,61,516274,,,,,,,,,
62,62,516275,,,,,,,,,
63,63,516276,,,,,,,,,
64,64,516277,,,,,,,,,
65,65,516278,218.0,228.0,8.0,852.0,,,218.0,852.0,27.784887978899608
