Unnamed: 0,nframe_61716160002,absframe_61716160002,x0_61716160002,y0_61716160002,area_61716160002,yadj_61716160002,flower_61716160002,visit_num_61716160002,sx_61716160002,sy_61716160002,speeds_61716160002
0,0,563274,984.0,758.0,1462.0,322.0,,,984.0,322.0,19.300259065618786
1,1,563275,1021.0,747.0,1282.0,333.0,,,1002.5,327.5,25.038858688934845
2,2,563276,1072.0,781.0,3740.0,299.0,,,1025.6666666666667,318.0,48.8455616089003
3,3,563277,1121.0,810.0,2512.0,270.0,,,1071.3333333333333,300.6666666666667,51.38633627293896
4,4,563278,1119.0,866.0,901.0,214.0,,,1104.0,261.0,49.36598018878993
5,5,563279,1090.0,928.0,2601.0,152.0,,,1110.0,212.0,56.02578771323868
6,6,563280,1036.0,955.0,897.0,125.0,,,1081.6666666666667,163.66666666666666,57.4543296888929
7,7,563281,972.0,956.0,2193.0,124.0,,,1032.6666666666667,133.66666666666666,52.38532449285989
8,8,563282,933.0,921.0,657.0,159.0,,,980.3333333333334,136.0,54.37013068874414
9,9,563283,902.0,862.0,1937.0,218.0,,,935.6666666666666,167.0,61.7242973948581
10,10,563284,892.0,789.0,494.0,291.0,,,909.0,222.66666666666663,64.91447364716814
11,11,563285,895.0,730.0,372.0,350.0,,,896.3333333333334,286.3333333333333,70.16330158201573
12,12,563286,877.0,653.0,1164.0,427.0,,,888.0,356.0,82.64851951352655
13,13,563287,861.0,543.0,1585.0,537.0,,,877.6666666666666,438.0,102.1763181955584
14,14,563288,877.0,424.0,628.0,656.0,,,871.6666666666666,540.0,112.8076041566151
15,15,563289,908.0,316.0,2988.0,764.0,,,882.0,652.3333333333334,117.0678815426711
16,16,563290,949.0,203.0,813.0,877.0,,,911.3333333333334,765.6666666666666,114.20692720768838
17,17,563291,1007.0,107.0,1624.0,973.0,,,954.6666666666666,871.3333333333334,108.33333333333334
18,18,563292,999.0,4.0,333.0,1076.0,,,985.0,975.3333333333334,52.358009044568405
