x,y,t,p
583,413,0,0
595,411,5320,1
595,410,5387,1
596,411,5431,1
595,411,5476,1
596,410,5538,1
596,411,5588,1
596,411,5901,0
595,411,5907,0
583,413,6005,1
583,412,6065,1
596,410,6179,0
595,410,6861,0
595,410,12344,1
595,411,12485,1
595,410,12498,1
595,411,12884,0
595,410,13033,0
591,409,26167,1
590,409,26280,1
589,409,26326,1
591,409,26416,1
591,409,27026,0
590,409,27445,0
578,405,28610,1
589,409,28647,0
578,405,28867,0
590,409,33592,1
589,409,33632,1
591,409,33780,1
589,410,33817,1
590,409,33849,1
589,408,33891,1
590,408,33912,1
591,409,33989,1
591,409,34341,0
590,409,34430,0
590,408,34438,0
576,406,35640,1
591,409,35712,0
576,405,35777,1
577,405,35826,1
577,406,35831,1
578,405,35836,1
578,405,35958,1
578,404,35980,1
577,404,36000,1
580,406,36110,1
577,406,36126,0
578,405,36172,0
577,405,36204,0
576,405,36207,0
578,404,36284,0
583,413,36716,0
580,406,38279,0
591,409,41057,1
590,409,41181,1
591,409,41232,1
591,408,41425,1
590,408,41433,1
577,404,41567,0
592,408,41586,1
590,409,41771,0
590,408,41801,0
591,409,41804,0
591,408,41897,0
575,406,42863,1
575,406,42994,1
576,405,43000,1
576,406,43007,1
575,405,43012,1
576,405,43104,1
577,405,43154,1
577,405,43154,1
575,406,43193,0
577,404,43208,1
576,404,43212,1
577,406,43230,1
577,404,43317,1
578,405,43339,1
578,404,43344,1
577,405,43349,1
576,406,43364,0
575,405,43374,0
576,405,43403,0
576,404,43480,0
577,405,43553,0
577,406,43623,0
577,404,43647,0
578,405,43711,0
578,404,43811,0
580,406,44710,1
580,406,44710,1
584,407,45663,1
580,406,45718,0
576,405,45867,0
590,409,48423,1
591,409,48614,1
590,408,48626,1
591,408,48737,1
591,408,48885,1
591,408,49095,0
590,408,49117,0
590,409,49130,0
591,409,49250,0
583,408,49280,1
583,407,49335,1
591,408,49369,0
574,406,50309,1
573,407,50323,1
574,407,50352,1
574,406,50397,1
574,405,50411,1
575,406,50419,1
575,405,50450,1
576,406,50475,1
576,405,50495,1
574,405,50516,1
575,405,50549,1
575,404,50569,1
576,405,50610,1
576,406,50617,1
575,405,50671,1
576,404,50673,1
575,404,50681,1
577,406,50733,1
574,406,50735,0
576,405,50739,1
578,405,50748,1
577,405,50784,1
574,405,50787,0
576,404,50791,1
575,406,50801,0
575,405,50802,0
577,404,50810,1
576,403,50843,1
577,403,50878,1
576,406,50887,0
575,405,50921,0
575,404,50924,0
576,405,50926,0
577,404,50934,1
578,404,50941,1
577,403,50951,1
576,403,50957,1
576,404,50986,0
576,405,51076,0
576,403,51092,0
576,404,51116,0
578,403,51117,1
577,403,51163,0
577,404,51203,0
577,405,51224,0
578,405,51299,0
577,406,51353,0
578,403,51386,0
577,403,51485,0
576,403,51563,0
578,404,51573,0
575,404,52070,0
580,406,54776,1
589,409,56096,1
590,409,56129,1
590,409,56306,1
590,408,56330,1
589,408,56352,1
590,409,56609,0
589,409,56631,0
589,408,56671,0
590,408,56731,0
573,407,57678,1
573,406,57712,1
574,406,57725,1
572,406,57757,1
573,405,57774,1
573,406,57827,1
574,406,57827,1
575,406,57838,1
574,405,57853,1
573,405,57892,1
575,405,57919,1
574,405,57940,1
573,407,57979,0
575,404,57979,1
573,404,57981,1
575,406,57985,1
574,404,58003,1
576,405,58003,1
573,406,58023,0
575,405,58031,1
574,405,58061,1
574,404,58085,1
575,404,58090,1
576,406,58093,1
573,405,58136,0
572,406,58145,0
576,404,58146,1
576,405,58152,1
574,403,58187,1
575,403,58196,1
576,403,58196,1
576,403,58196,1
574,405,58201,0
575,404,58203,1
574,406,58214,0
573,406,58240,0
575,406,58249,0
577,405,58258,1
576,404,58281,1
576,403,58294,1
575,403,58306,1
577,403,58323,1
575,405,58345,0
574,405,58346,0
574,404,58363,0
575,404,58381,0
576,403,58392,1
576,402,58399,1
577,404,58405,1
577,403,58410,1
578,405,58411,1
575,403,58450,0
574,403,58469,0
573,404,58470,0
575,406,58473,0
578,404,58492,1
575,405,58504,0
576,404,58505,0
576,405,58513,0
575,404,58557,0
577,402,58570,1
576,406,58579,0
576,403,58600,0
573,405,58601,0
576,404,58722,0
575,403,58757,0
577,403,58761,0
576,405,58771,0
577,405,58849,0
574,404,58923,0
577,404,58957,0
576,402,59106,0
577,402,59886,0
578,404,60189,0
578,405,60222,0
575,405,60249,1
574,404,60274,1
574,405,60313,1
573,405,60383,1
575,405,60523,0
574,405,60678,0
573,405,60989,0
576,403,61467,0
583,407,61978,0
583,408,61984,0
571,407,64888,1
572,407,64944,1
572,406,64980,1
571,406,64988,1
573,407,64990,1
573,406,65011,1
573,405,65073,1
572,406,65075,1
572,405,65087,1
574,405,65097,1
574,406,65112,1
573,406,65138,1
573,405,65171,1
574,405,65195,1
572,405,65195,1
571,405,65197,1
575,406,65218,1
573,404,65221,1
574,406,65228,1
575,405,65239,1
572,404,65266,1
573,405,65272,1
574,405,65302,1
573,404,65311,1
574,404,65339,1
572,407,65348,0
575,405,65369,1
575,404,65406,1
573,404,65411,1
571,406,65411,0
574,404,65415,1
572,406,65416,0
574,405,65432,1
574,403,65448,1
576,405,65458,1
573,403,65477,1
574,404,65487,1
572,405,65501,0
572,405,65501,0
573,406,65503,0
575,405,65507,1
575,404,65528,1
575,403,65535,1
573,405,65547,0
573,407,65569,0
576,404,65577,1
574,404,65580,1
574,403,65583,1
573,404,65603,0
576,403,65625,1
575,403,65639,1
574,405,65655,0
576,405,65658,1
574,402,65676,1
572,404,65681,0
571,405,65684,0
575,402,65686,1
574,406,65700,0
573,405,65707,0
581,405,65735,1
574,404,65736,0
576,403,65740,1
573,404,65747,0
576,402,65754,1
572,405,65768,0
577,404,65778,1
575,405,65779,0
575,402,65784,1
576,404,65786,1
574,403,65791,0
574,403,65791,0
573,403,65804,0
572,406,65811,0
573,406,65819,0
576,402,65840,1
574,405,65842,0
574,404,65842,0
574,402,65886,0
575,404,65908,0
577,402,65909,1
584,407,65919,0
575,403,65948,0
575,402,65980,0
574,403,65994,0
577,403,65994,1
575,405,65995,0
576,404,66030,0
576,405,66035,0
578,405,66060,1
571,407,66069,0
575,406,66122,0
574,404,66128,0
576,402,66175,0
580,405,66211,1
576,403,66235,0
574,406,66254,0
575,403,66335,0
576,404,66395,0
575,404,66468,0
577,403,66470,0
576,405,66472,0
575,405,66569,0
576,405,67299,1
577,402,67401,0
575,404,67431,1
574,404,67543,1
575,405,67551,1
577,404,67617,0
574,405,67668,1
576,405,67929,0
574,405,67989,0
581,406,68535,1
575,405,68662,0
575,402,69527,0
583,408,70713,1
584,407,70714,1
583,407,70718,1
583,407,71252,0
583,408,71423,0
570,408,72015,1
571,407,72099,1
570,407,72170,1
571,407,72214,1
572,406,72245,1
571,406,72250,1
570,406,72252,1
572,407,72267,1
573,407,72314,1
572,406,72339,1
573,406,72342,1
571,406,72345,1
574,406,72348,1
571,405,72367,1
572,405,72377,1
570,405,72424,1
573,405,72429,1
572,406,72443,1
571,406,72448,1
573,406,72479,1
571,405,72480,1
572,405,72490,1
574,405,72515,1
574,406,72530,1
573,405,72543,1
572,404,72558,1
570,408,72561,0
570,407,72591,0
571,407,72598,0
572,405,72604,1
571,406,72612,0
573,404,72623,1
571,404,72626,1
574,405,72640,1
572,404,72645,1
575,405,72652,1
573,405,72669,1
570,406,72701,0
573,404,72728,1
572,407,72731,0
572,404,72742,1
574,404,72762,1
571,406,72764,0
574,406,72772,1
572,406,72773,0
573,403,72774,1
574,405,72777,1
572,403,72780,1
571,405,72809,0
575,406,72817,1
575,405,72825,1
573,404,72838,1
574,404,72852,1
574,403,72866,1
572,405,72873,0
572,405,72873,0
573,403,72879,1
575,404,72929,1
572,404,72930,0
574,404,72961,1
576,405,72965,1
572,406,72968,0
573,405,72988,0
573,403,72998,1
572,405,73003,0
575,403,73003,1
573,402,73011,1
576,404,73011,1
574,403,73016,1
573,406,73024,0
572,404,73024,0
574,402,73042,1
573,404,73052,0
571,404,73072,0
575,402,73102,1
570,405,73118,0
572,403,73125,0
573,403,73129,0
573,405,73147,0
574,402,73154,1
573,404,73165,0
575,403,73175,1
574,405,73210,0
575,402,73212,1
571,405,73214,0
572,404,73221,0
574,404,73245,0
574,403,73252,0
573,406,73279,0
576,403,73283,1
574,402,73283,0
573,403,73291,0
573,402,73297,0
574,406,73321,0
576,402,73378,1
574,404,73441,0
574,402,73453,0
575,403,73456,0
577,404,73461,1
571,406,73462,0
574,405,73484,0
574,403,73484,0
575,402,73519,0
575,404,73603,0
575,405,73701,0
573,404,73726,0
575,406,73825,0
576,402,73968,0
576,404,73999,0
573,405,74021,0
572,405,74023,0
580,404,74122,1
580,404,74349,0
576,403,74881,0
573,404,74911,1
573,405,75004,1
575,406,75023,1
574,405,75053,1
572,404,75060,1
572,404,75335,0
573,404,75417,0
574,405,75451,0
573,407,75525,0
573,405,75542,0
575,406,75614,0
583,408,78060,1
583,407,78068,1
584,408,78313,1
583,407,78803,0
583,408,78986,0
584,408,79399,0
570,407,79437,1
571,406,79510,1
570,407,79526,1
571,407,79571,1
569,406,79573,1
570,406,79583,1
571,406,79629,1
573,407,79636,1
571,405,79661,1
570,405,79691,1
572,405,79694,1
572,406,79723,1
572,407,79733,1
576,406,79745,1
571,406,79746,1
573,405,79747,1
575,406,79757,1
571,405,79787,1
572,404,79800,1
570,404,79810,1
572,405,79811,1
573,406,79812,1
570,405,79816,1
571,404,79824,1
574,405,79848,1
570,407,79848,0
572,406,79865,1
573,404,79876,1
572,404,79893,1
